ep_len_mean,policy_loss,serial_timesteps,clipfrac,n_updates,explained_variance,true_reward,approxkl,ep_reward_mean,fps,value_loss,total_timesteps,time_elapsed,policy_entropy
227.26,-0.006647882,574500,0.06858198,1149,0.7962683886289597,10.264633,0.005823866,2430.6135138745162,8049,5405.3975,57450000,7634.450528860092,-0.5631194
237.04,-0.0062379255,575000,0.069409996,1150,0.7931399643421173,9.858092,0.00589412,2419.567019881661,8075,5325.7563,57500000,7641.237348079681,-0.566893
247.18,-0.0056722,575500,0.061982006,1151,0.8049156665802002,10.164736,0.0054623033,2644.8101266061435,8067,5473.621,57550000,7647.964981555939,-0.57137126
234.79,-0.0056175273,576000,0.065514,1152,0.8114678859710693,10.296649,0.005660909,2538.3126590622846,8087,5249.587,57600000,7654.400981903076,-0.5753342
259.48,-0.005585226,576500,0.082624,1153,0.8007334172725677,10.286696,0.006721713,2801.776592639098,8180,5209.1465,57650000,7661.099352121353,-0.5794071
230.54,-0.00574269,577000,0.082604,1154,0.8098419904708862,10.38483,0.006774113,2452.3066819857127,8130,5251.2495,57700000,7667.673435926437,-0.58569044
233.86,-0.005796807,577500,0.064076,1155,0.8244162648916245,10.228859,0.0055691656,2473.7657725003546,8180,5043.4224,57750000,7674.194300413132,-0.59076285
235.55,-0.0063135903,578000,0.073897995,1156,0.8017683029174805,9.922774,0.0061431415,2468.8684084450524,8217,5484.333,57800000,7680.90709733963,-0.59575564
230.4,-0.006025831,578500,0.072674,1157,0.8229323327541351,10.154703,0.006077805,2438.06433005485,7987,4946.4097,57850000,7687.379113674164,-0.59874374
206.8,-0.00604289,579000,0.069442004,1158,0.8068256825208664,10.230798,0.00590418,2192.179184155085,8126,5540.822,57900000,7694.134390115738,-0.5986215
223.62,-0.0063641923,579500,0.06726398,1159,0.8118688464164734,10.081812,0.0058097504,2321.463942688512,8414,5276.285,57950000,7700.867579460144,-0.6015558
235.63,-0.006447971,580000,0.065207995,1160,0.8087256699800491,10.284192,0.005631362,2591.951444453627,8300,5457.991,58000000,7707.273459196091,-0.6043172
236.69,-0.0063453643,580500,0.075446,1161,0.8050900846719742,10.399996,0.0062988256,2568.4585107704625,8640,5531.149,58050000,7713.870488166809,-0.6054418
228.01,-0.0063052475,581000,0.062480003,1162,0.8195586651563644,10.315295,0.005457365,2481.516639916436,7922,5083.2017,58100000,7720.1482310295105,-0.60981303
245.01,-0.006512321,581500,0.064518005,1163,0.8158435821533203,10.257269,0.005527541,2685.4498803771903,8046,5240.3457,58150000,7726.747468471527,-0.6129902
227.96,-0.0062357765,582000,0.057718,1164,0.8047524392604828,10.272628,0.005114263,2481.609544503349,8240,5232.2295,58200000,7733.5233561992645,-0.6129816
259.86,-0.006175573,582500,0.066168,1165,0.807706817984581,10.586634,0.005652616,2842.4924064926327,8158,5446.337,58250000,7739.940895080566,-0.6162785
216.8,-0.0058870423,583000,0.057830013,1166,0.8052011579275131,9.93897,0.005147487,2281.281203937074,7968,5233.51,58300000,7746.549185037613,-0.61895084
205.1,-0.0059312773,583500,0.059653997,1167,0.8091168105602264,9.987804,0.0051870258,2157.228432716895,8198,5248.416,58350000,7753.062243938446,-0.62000585
221.47,-0.0061652977,584000,0.061150007,1168,0.8209230452775955,10.235696,0.0053273477,2388.256083853142,8192,5345.5137,58400000,7759.5105566978455,-0.6222005
195.59,-0.0064525735,584500,0.075412,1169,0.807528093457222,10.135538,0.0063103116,2034.9831538101553,7979,5153.74,58450000,7766.198627948761,-0.62542117
229.34,-0.005731534,585000,0.083318,1170,0.8161440640687943,10.687635,0.006692808,2573.4447344415053,8280,5266.8906,58500000,7772.944098711014,-0.62928605
232.17,-0.006030971,585500,0.060042005,1171,0.8065863996744156,10.032852,0.005336178,2471.2186469015874,7973,5271.331,58550000,7779.543673276901,-0.630685
226.51,-0.0057405774,586000,0.068904005,1172,0.8119209408760071,10.107134,0.0058579035,2380.773264674694,8567,5075.7686,58600000,7786.417437076569,-0.6313232
235.63,-0.0061721858,586500,0.070250005,1173,0.8217891305685043,10.39981,0.0058942544,2518.815783359141,8253,5291.4487,58650000,7792.675669193268,-0.63137823
270.91,-0.0056030746,587000,0.06479,1174,0.8099316358566284,10.323383,0.005647668,2929.0122755263747,8283,5224.7285,58700000,7799.302090167999,-0.63195974
220.66,-0.0062904097,587500,0.066484004,1175,0.8083497881889343,10.333615,0.005704139,2409.6274834720375,8363,5417.0337,58750000,7805.908240556717,-0.63382983
258.83,-0.0064936373,588000,0.07309,1176,0.8205008804798126,10.423948,0.0061204536,2821.747392152401,8450,5226.5103,58800000,7812.354237318039,-0.63763016
207.94,-0.0059771687,588500,0.066702,1177,0.8135243654251099,10.2504,0.005737766,2219.386899477907,7993,5394.712,58850000,7818.794217824936,-0.63854706
242.64,-0.0061593675,589000,0.082045995,1178,0.8106323629617691,10.175317,0.0067179706,2582.1959762542324,8232,5150.4624,58900000,7825.533827781677,-0.63976675
237.09,-0.0058755814,589500,0.067718,1179,0.8147652894258499,10.083224,0.0058116224,2482.099748497733,8246,5081.499,58950000,7832.080644130707,-0.64093506
229.08,-0.006421627,590000,0.06520799,1180,0.8192113935947418,9.983869,0.005614709,2422.2976721038785,8202,4899.346,59000000,7838.546876192093,-0.640406
249.34,-0.0056568743,590500,0.06865799,1181,0.8265551924705505,10.402333,0.005866294,2661.139782520258,8180,5135.874,59050000,7845.120933055878,-0.64074063
229.33,-0.0062163114,591000,0.060969997,1182,0.8102945238351822,10.177415,0.0052916873,2513.0412917555914,8036,5238.584,59100000,7851.867413282394,-0.6428193
245.91,-0.0059562516,591500,0.06359999,1183,0.8195607662200928,10.549583,0.005493541,2701.944489484844,8296,5373.7495,59150000,7858.569134712219,-0.6456536
242.81,-0.005715568,592000,0.072386,1184,0.8140615820884705,10.319876,0.00603083,2657.0847546617697,8110,5368.62,59200000,7865.220088005066,-0.6495779
257.67,-0.0067842333,592500,0.065395996,1185,0.8119428902864456,10.348774,0.005642306,2786.16869569686,7942,5299.6436,59250000,7871.809162855148,-0.6524596
225.02,-0.006130755,593000,0.06464,1186,0.8186669498682022,10.23532,0.005513334,2292.4542855684504,8146,5143.798,59300000,7878.427431106567,-0.6546102
230.74,-0.00613444,593500,0.06479199,1187,0.8035841733217239,10.058921,0.0056294077,2527.1560472210044,8013,5417.7627,59350000,7884.995402812958,-0.65495074
232.35,-0.006117683,594000,0.058840003,1188,0.8154465407133102,10.375512,0.0052230717,2500.4095544340253,8243,5469.3774,59400000,7891.732205152512,-0.6572105
238.58,-0.006805899,594500,0.07276599,1189,0.8028083741664886,10.290327,0.006050138,2561.326926898544,8333,5285.2163,59450000,7898.169304609299,-0.66131073
222.99,-0.006387212,595000,0.08016001,1190,0.8081219494342804,10.388043,0.0066581964,2434.8856018600986,8460,5470.933,59500000,7904.428596973419,-0.6633059
259.15,-0.0063305474,595500,0.073337995,1191,0.8159404695034027,10.572223,0.006162954,2902.378924633218,7922,5496.0684,59550000,7910.909375905991,-0.66357666
234.49,-0.005898738,596000,0.063389994,1192,0.8229751586914062,10.421658,0.0055263555,2561.0989954218803,8262,5135.286,59600000,7917.7043697834015,-0.6634715
241.65,-0.0060803634,596500,0.068151996,1193,0.8184189647436142,10.1014185,0.0058169477,2549.8644097801916,8093,4997.125,59650000,7924.215169429779,-0.66387767
241.92,-0.00582036,597000,0.07347799,1194,0.8182062208652496,10.321885,0.0061681466,2599.5722408218485,7986,5130.412,59700000,7930.838641643524,-0.66732097
250.83,-0.00640651,597500,0.077258,1195,0.8110159337520599,10.234394,0.0064042336,2666.5564472274646,8222,4883.4746,59750000,7937.6163539886475,-0.673163
227.93,-0.005676382,598000,0.067944,1196,0.8223568797111511,10.303777,0.005764568,2398.304229249298,8038,4956.65,59800000,7943.949703216553,-0.67662126
261.1,-0.006106708,598500,0.06415201,1197,0.8221126049757004,10.5827265,0.0055782474,2877.439909002336,8340,5168.6426,59850000,7950.6797251701355,-0.6792107
262.86,-0.0062707793,599000,0.070279986,1198,0.8144776672124863,10.40921,0.0059793936,2827.4270001534665,8369,5235.6836,59900000,7957.209580659866,-0.6830694
236.13,-0.006164238,599500,0.06437199,1199,0.8105289489030838,10.316413,0.005588843,2494.0371265633544,8312,5198.906,59950000,7963.637802839279,-0.68391246
267.94,-0.0065983976,600000,0.079128005,1200,0.816566988825798,10.827937,0.006475745,3045.2532467372744,8344,5516.1226,60000000,7970.002728223801,-0.686236
233.62,-0.0065664435,600500,0.067554004,1201,0.8140594065189362,10.230168,0.0058105094,2484.932022260837,8043,5336.533,60050000,7976.467808246613,-0.68884623
239.5,-0.006181333,601000,0.06514999,1202,0.8101934790611267,10.1676655,0.005663619,2526.691388740372,8556,5349.578,60100000,7983.153591394424,-0.6902485
217.46,-0.006392534,601500,0.06931401,1203,0.815986230969429,10.099875,0.00584901,2351.9284267252265,8170,5295.768,60150000,7989.547253370285,-0.69165766
250.0,-0.005551411,602000,0.06868002,1204,0.8221430480480194,10.468942,0.005819838,2727.371619184003,8144,5212.8315,60200000,7996.283878803253,-0.69302124
252.08,-0.0062779025,602500,0.06746001,1205,0.8011707663536072,10.292503,0.005798958,2718.770404146115,8446,5310.2246,60250000,8002.654108285904,-0.6947253
237.83,-0.0062186723,603000,0.06305,1206,0.7994094341993332,9.825596,0.005469869,2479.2309912912724,8131,5104.535,60300000,8009.016861200333,-0.69594324
253.66,-0.006143346,603500,0.071009986,1207,0.8125349432229996,10.350659,0.0059737856,2722.2047398927225,8559,5365.601,60350000,8015.655977487564,-0.6973641
257.56,-0.0062897415,604000,0.077706,1208,0.8123612254858017,10.403454,0.006500995,2840.2535376729847,8217,5170.6426,60400000,8022.082872867584,-0.69975936
225.74,-0.005973761,604500,0.070544004,1209,0.8220787346363068,10.586654,0.0060047386,2480.21967061155,8028,5463.0913,60450000,8028.614670991898,-0.70304126
238.35,-0.006084113,605000,0.06489399,1210,0.8235328644514084,10.23248,0.0055726063,2583.8371351436585,8180,5063.6133,60500000,8035.407758951187,-0.7055786
227.13,-0.006288408,605500,0.064854,1211,0.8028862625360489,10.341766,0.0056585176,2453.8900689192164,7883,5285.147,60550000,8041.997926235199,-0.70759666
242.01,-0.0056090457,606000,0.07029001,1212,0.8135361522436142,10.137001,0.005973231,2585.6006030352796,8098,5140.4795,60600000,8048.77709031105,-0.7111573
249.31,-0.005701884,606500,0.08181801,1213,0.8140214681625366,10.436975,0.006661849,2757.5252633132504,8218,5542.9175,60650000,8055.5264530181885,-0.7128114
236.56,-0.006067359,607000,0.060604,1214,0.8146360218524933,10.283336,0.005292778,2501.538698079358,8139,5390.284,60700000,8062.204874753952,-0.71383977
242.9,-0.006448211,607500,0.066692,1215,0.8192721903324127,10.201627,0.0056970757,2573.0051161952665,7927,5081.9336,60750000,8068.893068552017,-0.71588784
228.04,-0.0057585966,608000,0.068454005,1216,0.8085814267396927,10.331834,0.0058628265,2450.085630292217,8211,5093.294,60800000,8075.79461812973,-0.7192629
223.93,-0.0061490256,608500,0.074875996,1217,0.8210192918777466,10.302358,0.006246924,2429.982034376874,8419,5266.4414,60850000,8082.518609523773,-0.7239183
247.88,-0.0061449283,609000,0.068959996,1218,0.8161090314388275,10.426435,0.00590821,2731.393690850966,7980,5161.2993,60900000,8088.815363168716,-0.7264028
233.11,-0.006081486,609500,0.060627993,1219,0.8034641742706299,10.194325,0.0053801876,2534.4787993281684,8439,5425.0376,60950000,8095.669344425201,-0.7291364
236.44,-0.0064250594,610000,0.064702004,1220,0.811523050069809,10.262249,0.005615615,2519.481820016111,8428,5301.6855,61000000,8101.956706762314,-0.73000443
256.81,-0.006636912,610500,0.07599999,1221,0.8034089207649231,10.185363,0.0063333893,2756.475401964785,8532,5196.073,61050000,8108.45187330246,-0.72997886
216.03,-0.006345949,611000,0.07075799,1222,0.8148889690637589,10.275238,0.0059744027,2343.2814753073826,8219,5254.9604,61100000,8114.780613422394,-0.73048764
231.56,-0.0061053294,611500,0.07247799,1223,0.8274931907653809,10.368494,0.0060934303,2576.331632639724,8154,5163.8315,61150000,8121.449989557266,-0.73233986
214.99,-0.0052067935,612000,0.08446,1224,0.8265133798122406,10.38653,0.0068673063,2293.067019053616,7928,5038.323,61200000,8128.114363908768,-0.7341194
239.4,-0.006383194,612500,0.074576,1225,0.8083112984895706,10.4621525,0.006253459,2530.5624383688228,8099,5152.351,61250000,8135.026821613312,-0.73639184
217.22,-0.005487002,613000,0.074482,1226,0.8106094002723694,10.476355,0.006189704,2367.27793683199,8556,5158.5137,61300000,8141.707477092743,-0.7370094
244.39,-0.0052669602,613500,0.08340199,1227,0.8149807006120682,10.393484,0.0067912084,2608.3999349398214,8309,5122.93,61350000,8148.128612995148,-0.74019545
262.54,-0.006631326,614000,0.08064199,1228,0.8124783784151077,10.470399,0.0065793763,2860.8062488805617,8218,5228.8667,61400000,8154.6005873680115,-0.7432669
239.94,-0.0061055715,614500,0.074944,1229,0.8172400891780853,10.457518,0.006260346,2648.989498585933,8171,5217.3735,61450000,8161.043895483017,-0.74465406
276.61,-0.005457423,615000,0.076548,1230,0.8099772483110428,10.577276,0.006333471,3074.218770790415,8059,5198.7466,61500000,8167.493267774582,-0.746864
253.19,-0.005495046,615500,0.07028201,1231,0.8114399611949921,10.444881,0.006027686,2777.5361576644277,8139,5271.8076,61550000,8174.057429075241,-0.7498847
226.59,-0.0060492293,616000,0.07273002,1232,0.8187285363674164,10.246753,0.0061491667,2445.759027482429,8000,5360.426,61600000,8180.556897640228,-0.75208837
211.52,-0.006382637,616500,0.057400003,1233,0.8123164176940918,10.066369,0.005113714,2288.9872778952517,8308,5332.37,61650000,8187.2180960178375,-0.75196695
233.45,-0.006336027,617000,0.06575999,1234,0.8138821870088577,10.576827,0.005618021,2572.709015073639,8134,5259.975,61700000,8193.656362056732,-0.7527852
243.57,-0.005340142,617500,0.061896,1235,0.807014212012291,10.43092,0.00541018,2623.2956033743626,8096,5106.7324,61750000,8200.251166582108,-0.75352836
256.14,-0.005818726,618000,0.085049994,1236,0.8075202852487564,10.133073,0.0069252783,2731.578877361042,8003,5234.5796,61800000,8206.977778434753,-0.75664955
239.65,-0.007033769,618500,0.078875996,1237,0.817096084356308,10.124631,0.006510373,2497.1162216063913,8040,5083.49,61850000,8213.824838161469,-0.7598534
227.86,-0.005924219,619000,0.063586,1238,0.8260492980480194,10.510887,0.0055231447,2524.647455495786,7915,5080.488,61900000,8220.556276321411,-0.76295584
217.26,-0.0062291757,619500,0.058758005,1239,0.8278893977403641,10.407896,0.0052434676,2364.284751184925,8214,4971.2246,61950000,8227.28599524498,-0.76613927
244.77,-0.005787818,620000,0.073246,1240,0.8178127408027649,10.524758,0.006189165,2687.067132590413,7997,5223.4907,62000000,8233.793354034424,-0.7668365
248.34,-0.0059735538,620500,0.06545401,1241,0.8318573981523514,10.321544,0.005638881,2666.8350542516973,8189,4947.466,62050000,8240.485130786896,-0.7677966
224.91,-0.005977069,621000,0.060191993,1242,0.816435769200325,10.339507,0.005288624,2396.9453953769535,7839,5162.1055,62100000,8247.144075632095,-0.7686873
258.51,-0.006804519,621500,0.06569401,1243,0.8067171424627304,10.300206,0.0056318613,2814.630742327254,8250,5484.2827,62150000,8253.76535487175,-0.7693296
225.48,-0.0062268125,622000,0.067555994,1244,0.821050763130188,10.395105,0.0057767485,2440.115276715988,7830,5009.7754,62200000,8260.25357913971,-0.77211523
217.88,-0.0064766086,622500,0.067774005,1245,0.831543356180191,10.2243,0.005778975,2274.215419795502,8000,4875.3765,62250000,8267.075589895248,-0.77510774
207.49,-0.0060369982,623000,0.06791199,1246,0.8275690823793411,10.171225,0.005778429,2244.173424146052,8125,4907.147,62300000,8273.798372983932,-0.77426636
207.15,-0.0062735416,623500,0.059382007,1247,0.8268852233886719,9.891107,0.005240127,2135.85866533631,8078,4926.414,62350000,8280.31772851944,-0.7753353
223.13,-0.0059222146,624000,0.06385399,1248,0.8321332484483719,10.151672,0.005555559,2363.210888901902,8099,4900.984,62400000,8287.0492811203,-0.77768975
247.52,-0.005825038,624500,0.06866201,1249,0.8242281526327133,10.321416,0.005804839,2670.193887084229,8315,5054.2017,62450000,8293.717954158783,-0.77827233
244.69,-0.0057546943,625000,0.067432,1250,0.8234130293130875,10.631927,0.0057846624,2712.4323173255566,8149,5165.442,62500000,8300.301749229431,-0.77956927
228.04,-0.005903623,625500,0.06535601,1251,0.819197490811348,10.343941,0.005586648,2542.050368159361,7874,5341.2583,62550000,8306.863097906113,-0.78349364
250.21,-0.0056159957,626000,0.05928601,1252,0.8170889616012573,10.505559,0.005254332,2726.9143723409306,8148,5052.534,62600000,8313.463438510895,-0.7854607
247.34,-0.0053428845,626500,0.07855,1253,0.8081595301628113,10.339245,0.006502065,2698.7865749126113,8417,5246.1562,62650000,8320.1543571949,-0.7889252
217.25,-0.0063407747,627000,0.07471599,1254,0.8312804400920868,10.425128,0.0062421616,2415.3695568549724,8132,5030.1626,62700000,8326.568880081177,-0.7918722
223.19,-0.005973755,627500,0.068994,1255,0.8224727064371109,10.274603,0.005850501,2371.3954193623736,8241,4715.334,62750000,8333.318903446198,-0.7910931
234.52,-0.006335978,628000,0.06925401,1256,0.8335493803024292,10.374142,0.005885205,2521.3699573723597,7942,4954.4336,62800000,8339.96589064598,-0.7905186
272.48,-0.006215491,628500,0.06277199,1257,0.8224911689758301,10.259865,0.005459896,2914.987699812276,8040,4707.15,62850000,8346.620618343353,-0.7919434
279.26,-0.0065463013,629000,0.07299801,1258,0.820152685046196,10.218102,0.006109101,3007.8699726801333,8118,5139.051,62900000,8353.407560110092,-0.7949096
204.43,-0.0061494326,629500,0.068546,1259,0.8369496315717697,10.355082,0.0058759614,2182.5712924422473,8108,4792.9976,62950000,8360.129600286484,-0.7962754
231.14,-0.005840604,630000,0.062029995,1260,0.8243981748819351,10.556462,0.0054036416,2540.5162605924415,8190,5092.6797,63000000,8366.808477163315,-0.79650575
234.67,-0.006955568,630500,0.07149999,1261,0.8299523741006851,10.199758,0.005966615,2545.6561770264666,8125,4991.5015,63050000,8373.420804977417,-0.79858255
246.62,-0.0057775257,631000,0.07298198,1262,0.8127374053001404,10.747778,0.00611155,2718.8349396084272,7621,5281.8125,63100000,8380.09667301178,-0.8010682
202.98,-0.006550248,631500,0.06759799,1263,0.8263659328222275,10.352167,0.0057766275,2217.1898520334807,7895,4871.8286,63150000,8387.179987192154,-0.80173564
217.42,-0.0059266235,632000,0.068399996,1264,0.8216756731271744,10.497284,0.005802553,2368.597976120827,8051,5079.215,63200000,8394.16129231453,-0.8049802
241.46,-0.0062005683,632500,0.068702005,1265,0.8116670101881027,10.1182575,0.0058560264,2535.4394653589475,8142,5202.8755,63250000,8400.723611593246,-0.81004477
251.27,-0.00669123,633000,0.081470005,1266,0.8198667913675308,10.413392,0.0066658473,2666.699875383733,8045,4937.125,63300000,8407.309479236603,-0.8131829
271.31,-0.006070497,633500,0.06307199,1267,0.8256834745407104,10.521647,0.0055494094,2996.8666591384176,8264,5203.061,63350000,8414.057315349579,-0.8146683
254.58,-0.006673902,634000,0.076570004,1268,0.8174562752246857,10.433269,0.0063555986,2789.6394193507917,7925,5153.219,63400000,8420.433214902878,-0.81734985
229.4,-0.0058188313,634500,0.067922,1269,0.8395091593265533,10.386197,0.0058277827,2485.2834447742166,8060,4738.3354,63450000,8427.373269319534,-0.8202485
242.75,-0.006350708,635000,0.07513402,1270,0.8307593911886215,10.615313,0.0062192488,2672.720389584401,7581,5051.2285,63500000,8433.86775970459,-0.8217192
226.04,-0.006170848,635500,0.065179996,1271,0.827262669801712,10.307841,0.00566142,2478.174421847253,8082,4989.144,63550000,8440.8551800251,-0.8245255
242.24,-0.0054453085,636000,0.06391,1272,0.8324741125106812,10.492731,0.0055749584,2669.1141037084394,8241,4887.9277,63600000,8447.516743183136,-0.8275084
252.67,-0.0067478605,636500,0.08203401,1273,0.8303804099559784,10.720181,0.006716848,2797.1402127510482,8314,5074.754,63650000,8453.830675125122,-0.8278996
229.63,-0.0061007137,637000,0.072426006,1274,0.8351154178380966,10.66871,0.0061138896,2454.395464816702,7939,4784.4214,63700000,8460.387799739838,-0.82943237
259.51,-0.005798242,637500,0.071758,1275,0.83433498442173,10.703993,0.0060813646,2874.0110025225717,8000,4792.1567,63750000,8467.06412410736,-0.831161
240.28,-0.0067368196,638000,0.068260014,1276,0.8456567376852036,10.582244,0.005741897,2611.394301028093,7975,4661.7363,63800000,8473.90016078949,-0.8298042
236.78,-0.0065862574,638500,0.06728999,1277,0.8336482644081116,10.579311,0.0057409853,2644.5302912820734,8108,5092.7935,63850000,8480.73266029358,-0.8307079
231.08,-0.0057667885,639000,0.061192006,1278,0.8446393758058548,10.358339,0.0053607933,2531.6706946223385,8153,4731.871,63900000,8487.334044456482,-0.8318274
230.7,-0.006274173,639500,0.07387,1279,0.8300734460353851,10.522975,0.006158699,2489.1514055364137,8485,4934.2495,63950000,8493.921005010605,-0.8329176
248.11,-0.0060738265,640000,0.06375399,1280,0.8315644711256027,10.268293,0.005496402,2682.1821987481067,8337,5055.7295,64000000,8500.284096956253,-0.83534503
242.28,-0.0055600274,640500,0.065224,1281,0.8312612026929855,10.547691,0.0055858,2681.273440095532,8374,4815.084,64050000,8506.59652209282,-0.83643866
243.36,-0.0061194627,641000,0.06152001,1282,0.8255129009485245,10.396115,0.005420036,2586.0084206915367,8456,4707.7285,64100000,8513.105412721634,-0.83890045
236.31,-0.0064168978,641500,0.071118,1283,0.8297077268362045,10.414909,0.0060044928,2528.1691236952042,8637,4799.871,64150000,8519.60968708992,-0.842237
215.43,-0.0062166383,642000,0.06867,1284,0.8216470628976822,10.199134,0.005879177,2306.7606729126037,8115,5289.67,64200000,8525.921528100967,-0.84363157
260.93,-0.0060676713,642500,0.07304801,1285,0.8243328630924225,10.232856,0.006129788,2833.455036438985,8102,4979.8296,64250000,8532.646537780762,-0.8460723
241.19,-0.005323798,643000,0.080543995,1286,0.8386966437101364,10.409478,0.0066190474,2578.9147162440368,8231,4940.5576,64300000,8539.266674995422,-0.8513674
234.66,-0.005802787,643500,0.06053799,1287,0.8269606828689575,10.28521,0.0053392365,2564.937147374782,8063,4892.8677,64350000,8545.753430366516,-0.8563598
227.62,-0.0056789992,644000,0.061094,1288,0.8258564621210098,10.554237,0.0053750724,2475.33866157711,8434,4840.5864,64400000,8552.282054424286,-0.85873824
256.44,-0.005540037,644500,0.076214015,1289,0.8336797654628754,10.742252,0.0063502537,2863.6347894510814,8196,4887.8984,64450000,8558.671965837479,-0.85729116
231.68,-0.0062878393,645000,0.071,1290,0.8298760205507278,10.651275,0.0059948578,2548.1404040317934,8086,5124.6064,64500000,8565.315699100494,-0.85576975
255.99,-0.0057544876,645500,0.07121,1291,0.8322784155607224,10.490345,0.0059735156,2751.0786330712635,8300,4978.5093,64550000,8572.086180210114,-0.8572793
249.45,-0.0064559346,646000,0.08625399,1292,0.8339599072933197,10.800145,0.0069541796,2828.423627578197,8135,4880.6934,64600000,8578.569011211395,-0.85923547
267.71,-0.005753492,646500,0.07480399,1293,0.8392494767904282,10.700012,0.0061955643,2989.8674062402292,8308,4864.304,64650000,8585.363002538681,-0.86013144
247.5,-0.0061289924,647000,0.060822,1294,0.8305492699146271,10.056374,0.005335007,2607.570468995178,8076,4900.78,64700000,8591.94720506668,-0.8631319
269.69,-0.005799245,647500,0.07044199,1295,0.8329823315143585,10.850484,0.005961227,2983.208704793767,8624,4982.65,64750000,8598.604076862335,-0.867094
273.2,-0.005869172,648000,0.067954,1296,0.8268137872219086,10.60849,0.0058078673,3005.3005293048523,8557,4821.963,64800000,8604.923829317093,-0.8702639
266.44,-0.0063883485,648500,0.077453986,1297,0.8206479102373123,10.344003,0.0064527155,2838.1477399053233,8578,4696.9023,64850000,8611.22655415535,-0.87337
242.68,-0.0062163323,649000,0.06607598,1298,0.826754555106163,10.65278,0.0056512533,2720.604831964748,8365,5239.3076,64900000,8617.498897075653,-0.876542
270.78,-0.0061575957,649500,0.067598,1299,0.815484806895256,10.480869,0.0057870448,2938.9852478909074,8655,5034.5654,64950000,8623.861869812012,-0.8791085
233.3,-0.005934324,650000,0.077746004,1300,0.826021745800972,10.556937,0.006461513,2543.200049034689,8128,4738.1196,65000000,8630.044677734375,-0.8811302
226.46,-0.004993588,650500,0.055356007,1301,0.8348829746246338,10.57722,0.0050438643,2508.956298431903,8054,4875.4004,65050000,8636.682453393936,-0.8814196
254.0,-0.0058433157,651000,0.059225988,1302,0.8414731174707413,10.668919,0.005237516,2863.6283944152924,8296,5021.722,65100000,8643.288726568222,-0.8830003
264.07,-0.00627675,651500,0.062075987,1303,0.8207303136587143,10.49756,0.005443882,2891.312369145397,7978,5166.8936,65150000,8649.844971179962,-0.88800514
265.85,-0.006023586,652000,0.072018,1304,0.8287290632724762,10.387092,0.0060292273,2848.828853219659,8025,4740.7617,65200000,8656.726203918457,-0.89307594
234.44,-0.006013742,652500,0.067526,1305,0.8275988698005676,10.423256,0.005794921,2542.6442775988803,8144,5077.7114,65250000,8663.551574230194,-0.8941335
262.92,-0.0058968617,653000,0.082562,1306,0.8392065167427063,10.602701,0.0067206942,2861.533748902341,8126,4901.963,65300000,8670.182884693146,-0.8954336
245.58,-0.006204493,653500,0.077486,1307,0.8382328301668167,10.830473,0.0064242934,2748.855832561301,8173,4916.7554,65350000,8676.85882472992,-0.8991468
255.58,-0.006290493,654000,0.071619995,1308,0.8315127640962601,10.285794,0.006021831,2674.4171697316365,8141,4707.025,65400000,8683.559372901917,-0.90161616
230.14,-0.0062326537,654500,0.07212401,1309,0.8339002877473831,10.432605,0.006058051,2402.474546630746,7953,4949.501,65450000,8690.228503465652,-0.9026979
240.01,-0.006786596,655000,0.06814,1310,0.8391870558261871,10.336943,0.00584064,2641.3666001165916,8155,4993.8154,65500000,8697.05564212799,-0.9060552
239.18,-0.0060692383,655500,0.067678,1311,0.8281575590372086,10.232519,0.0058047385,2598.198287960624,7969,4872.446,65550000,8703.686683416367,-0.9093985
216.69,-0.0067040473,656000,0.073370025,1312,0.8321722745895386,10.577025,0.0061757006,2319.3288625914997,8306,4853.426,65600000,8710.562431573868,-0.913302
290.66,-0.0056648175,656500,0.064435996,1313,0.8243942111730576,10.657529,0.005557459,3223.2993487162785,8211,4756.4126,65650000,8716.969987869263,-0.91557235
232.01,-0.0062650954,657000,0.06318,1314,0.8469803482294083,10.537774,0.0054901405,2513.948162143018,8257,4746.6396,65700000,8723.64504480362,-0.9175444
257.14,-0.0061542415,657500,0.076528,1315,0.8367238640785217,10.475524,0.00636945,2862.696575827501,7958,5164.6963,65750000,8730.279351711273,-0.9194049
229.0,-0.0062248777,658000,0.071863994,1316,0.837487056851387,10.694963,0.005987104,2537.7702352807833,8031,4967.5854,65800000,8736.96094083786,-0.92282414
260.41,-0.006471204,658500,0.074774,1317,0.8222398459911346,10.362678,0.0062181666,2875.4197770920873,8042,4950.3022,65850000,8743.799428224564,-0.92682153
234.08,-0.006103857,659000,0.06734201,1318,0.8386598229408264,10.551651,0.0058101523,2577.236628840249,8161,5029.4575,65900000,8750.433141946793,-0.9294708
288.25,-0.0051895487,659500,0.07661202,1319,0.8287265300750732,10.631441,0.006374268,3205.4414207588648,8489,4853.995,65950000,8756.975501775742,-0.93170667
279.25,-0.005599597,660000,0.06939801,1320,0.8368148952722549,10.541469,0.005953954,3031.529802514394,8168,4674.1924,66000000,8763.35648059845,-0.93577147
255.4,-0.005722161,660500,0.081617996,1321,0.8330942392349243,10.591823,0.0067286105,2814.4886495189276,8226,4702.319,66050000,8769.890127182007,-0.9411352
243.05,-0.00623378,661000,0.06962201,1322,0.8421200960874557,10.385364,0.005918099,2639.4933114391147,8244,4663.5786,66100000,8776.384684324265,-0.94409966
