fps,policy_loss,ep_reward_mean,total_timesteps,ep_len_mean,time_elapsed,clipfrac,value_loss,n_updates,policy_entropy,explained_variance,approxkl,serial_timesteps,true_reward
8326,-0.0043160818,5.568218792201951,189550000,54.59,25344.01070713997,0.26260403,0.04444624,3791,-3.4083605,0.9927517753094435,0.021450577,1895500,0.15058692
8242,-0.005560132,4.5941645143184,189600000,54.51,25350.53530406952,0.24540198,0.038824353,3792,-3.410423,0.993777446448803,0.019805497,1896000,0.15368742
8331,-0.004512783,5.395477809332224,189650000,53.64,25357.054322957993,0.26088595,0.04586163,3793,-3.4096673,0.9925757143646479,0.02133376,1896500,0.15552612
8065,-0.0049099084,5.844872261784548,189700000,60.36,25363.354477882385,0.25889593,0.051919974,3794,-3.4111655,0.9920788444578648,0.021508802,1897000,0.15872386
8051,-0.004972859,4.904717765654941,189750000,59.8,25369.99665904045,0.26126593,0.049945597,3795,-3.408115,0.9925343161448836,0.021811308,1897500,0.15179828
8072,-0.005140501,6.4977184106057395,189800000,63.94,25376.68035173416,0.257384,0.059133586,3796,-3.3989813,0.9910147096961737,0.021111209,1898000,0.15191521
8211,-0.006373676,6.479007336995419,189850000,63.84,25383.209656000137,0.27374208,0.049817648,3797,-3.4063833,0.9919480588287115,0.023184195,1898500,0.1591328
7971,-0.0074006794,5.862724535890448,189900000,58.85,25389.777574062347,0.26673204,0.048220433,3798,-3.414311,0.9922437523491681,0.021856476,1899000,0.15283233
7986,-0.0034225516,5.648093164425518,189950000,58.14,25396.60488510132,0.29107997,0.059256915,3799,-3.4127839,0.9911102931946516,0.025182653,1899500,0.15710595
7794,-0.0059398618,4.828417213976937,190000000,63.94,25403.21176981926,0.2890261,0.050179027,3800,-3.4142377,0.9919374389573932,0.02495628,1900000,0.14951727
7901,-0.0055665034,5.209104462961986,190050000,58.38,25410.241462230682,0.27168998,0.038441885,3801,-3.4151924,0.9935554941184819,0.022337737,1900500,0.15554735
8073,-0.006737543,5.214062909676577,190100000,60.67,25417.0131585598,0.274908,0.049187876,3802,-3.4114954,0.9926423849537969,0.022763832,1901000,0.15054977
8223,-0.0072891777,5.021126218101854,190150000,58.14,25423.65376353264,0.24859402,0.04038528,3803,-3.4005861,0.993502632714808,0.020012436,1901500,0.15250327
8061,-0.005104931,5.479958517318227,190200000,57.35,25430.30544447899,0.252888,0.03905634,3804,-3.379811,0.9936133134178817,0.020192945,1902000,0.1537965
