fps,n_updates,value_loss,ep_reward_mean,approxkl,policy_loss,clipfrac,serial_timesteps,time_elapsed,policy_entropy,explained_variance,ep_len_mean,true_reward,total_timesteps
8180,94,0.14391759,37.2350218911571,0.013144267,-0.005654731,0.17536598,47000,626.6442213058472,3.4948587,0.9837458096444607,485.22,0.06330825,4700000
8056,95,0.12878709,38.163189971053654,0.012430916,-0.006344691,0.16428599,47500,633.3727583885193,3.4244714,0.9840074870735407,487.19,0.06633344,4750000
7899,96,0.16636683,36.826139733802115,0.012665912,-0.0044350396,0.17510599,48000,640.145103931427,3.3628018,0.982927305623889,483.48,0.06048806,4800000
7887,97,0.18219136,38.031787593170755,0.012697416,-0.0052329726,0.17434406,48500,646.9866847991943,3.317592,0.978119133040309,486.82,0.065899886,4850000
8421,98,0.16714789,39.04320518263073,0.013338748,-0.0059275557,0.17676999,49000,653.5456094741821,3.270136,0.9792981036007404,484.89,0.06613174,4900000
8135,99,0.14234048,38.576306662828316,0.015950784,-0.0048595914,0.2193841,49500,659.8672499656677,3.2290018,0.9813614096492529,488.59,0.067910716,4950000
7803,100,0.5450329,39.23630035698359,0.014317624,-0.006841604,0.16447401,50000,666.541791677475,3.2032042,0.9410450421273708,487.47,0.067113176,5000000
7936,101,0.2193256,37.29064514205529,0.01532691,-0.005122082,0.20928603,50500,673.4914739131927,3.1628335,0.9779272172600031,483.37,0.061467867,5050000
7857,102,0.13938649,40.003242925356915,0.014016407,-0.0045855907,0.19150999,51000,680.1626532077789,3.1263556,0.9746545609086752,491.93,0.07335355,5100000
7879,103,0.14045185,39.49921157155669,0.01931522,-0.00543905,0.24492,51500,687.1023924350739,3.0864806,0.9807789903134108,488.13,0.06976729,5150000
7827,104,0.14986214,39.07349840769799,0.012486719,-0.0046884716,0.16596597,52000,694.110214471817,3.0342047,0.9781916830688715,489.99,0.06999718,5200000
7979,105,0.12968425,38.531918338360356,0.017570216,-0.00627313,0.23924397,52500,700.9145646095276,2.9859524,0.9877779120579362,479.22,0.060465313,5250000
7913,106,0.26935363,38.11255485113938,0.017348045,-0.004796913,0.23250797,53000,707.689263343811,2.9401064,0.9701856300234795,485.37,0.064721584,5300000
7992,107,0.17621067,39.35341567973637,0.016567321,-0.004941377,0.20371006,53500,714.419872045517,2.8575492,0.9749221857637167,489.11,0.06934009,5350000
7783,108,0.105377324,39.623336333438495,0.016180037,-0.004977311,0.22383398,54000,721.3337965011597,2.81439,0.9810959435999393,491.17,0.07270332,5400000
8084,109,0.10978754,37.43222384073804,0.015745135,-0.00487797,0.215986,54500,728.1616914272308,2.7817092,0.9869283642619848,486.35,0.06404317,5450000
7970,110,0.16542953,40.51611260072143,0.017713798,-0.004078927,0.21871199,55000,734.8609879016876,2.7689872,0.9746142197400331,489.13,0.07228371,5500000
8187,111,0.12954548,38.696776814694125,0.013995615,-0.0046882913,0.184242,55500,741.5357797145844,2.7603652,0.9835722725838423,487.83,0.06693853,5550000
7964,112,0.15266134,38.97240063669022,0.016882759,-0.00507591,0.21483,56000,748.0561301708221,2.740881,0.9788987450301647,489.43,0.06922356,5600000
8155,113,0.115415975,39.66275638539362,0.019663025,-0.0043428987,0.26165003,56500,754.9074263572693,2.7448554,0.9814990721642971,490.32,0.071670316,5650000
7788,114,0.10786975,39.978413313444456,0.013278706,-0.0049043726,0.177166,57000,761.4900257587433,2.719285,0.9825070966035128,488.92,0.071905605,5700000
8142,115,0.12785636,39.37039217782086,0.013983216,-0.0055423365,0.18763398,57500,768.3144154548645,2.676164,0.9795010723173618,490.68,0.07146204,5750000
7997,116,0.4483817,41.177022643496095,0.022845848,-0.0052644038,0.16281,58000,774.9471409320831,2.6346781,0.9444465599954128,488.67,0.071533106,5800000
7956,117,0.14671993,38.23610496920813,0.022548957,-0.0036424664,0.26482,58500,781.6464335918427,2.5753596,0.9811108820140362,488.52,0.06738528,5850000
8322,118,0.08819604,40.3852190023241,0.016445844,-0.004138463,0.22270592,59000,788.451235294342,2.541895,0.9819814618676901,492.49,0.074803956,5900000
8161,119,0.08932995,39.18917747150151,0.016710177,-0.005024219,0.22753,59500,794.8639073371887,2.5230842,0.9875883292406797,488.39,0.0687195,5950000
7855,120,0.089836285,40.692696743242884,0.023228519,-0.004535711,0.285092,60000,801.565381526947,2.4811296,0.9873027829453349,488.15,0.07137201,6000000
7949,121,0.09925496,40.67501294051897,0.020854054,-0.0028208054,0.26238397,60500,808.425149679184,2.435431,0.9769347198307514,493.78,0.07642379,6050000
8167,122,0.08107295,38.942772390589816,0.018161127,-0.0053503634,0.22770202,61000,815.0127758979797,2.3945315,0.9893691232427955,487.46,0.06821341,6100000
7697,123,0.08435918,39.092382493276745,0.019076474,-0.004292338,0.25210407,61500,821.5719866752625,2.3503568,0.9838427808135748,493.22,0.0726774,6150000
7873,124,0.23150034,39.48005535717015,0.025681017,-0.0051958375,0.29401797,62000,828.5026552677155,2.336145,0.9689645227044821,489.17,0.07009493,6200000
8046,125,0.10349155,39.16333050457684,0.018208124,-0.0041610347,0.23806804,62500,835.1599006652832,2.302477,0.9837694969028234,490.57,0.071232416,6250000
8033,126,0.06383925,41.56527169903575,0.013040278,-0.0034971589,0.16258197,63000,841.7472195625305,2.2242942,0.9824173860251904,494.31,0.0786412,6300000
8051,127,0.09095334,40.900600073635815,0.01907084,-0.0032212955,0.247042,63500,848.5258982181549,2.1631658,0.9777879137545824,494.17,0.07707637,6350000
7990,128,0.08164475,39.432481447311346,0.023686903,-0.004433108,0.28358996,64000,855.2754063606262,2.1205032,0.9862331310287118,491.13,0.07123918,6400000
8241,129,0.12102586,40.59527159595493,0.025030844,-0.00593709,0.282226,64500,861.9718797206879,2.096281,0.9780173990875483,492.14,0.07446601,6450000
7901,130,0.11928689,41.512971643372296,0.021265425,-0.004287937,0.260464,65000,868.5902218818665,2.0580842,0.9740780033171177,493.44,0.0772884,6500000
7993,131,0.08014438,38.88388125572799,0.016815878,-0.0053542578,0.22581597,65500,875.548887014389,2.0129406,0.9848095690831542,493.35,0.07248604,6550000
8512,132,0.04172348,40.61719924980872,0.027677692,-0.0042451425,0.32815596,66000,882.4083871841431,1.9603968,0.9872656129300594,495.59,0.077734165,6600000
8202,133,0.12396708,39.72068923497123,0.01965304,-0.004904235,0.24332,66500,888.7973525524139,1.947439,0.9795033261179924,491.84,0.072262555,6650000
7969,134,0.057728395,39.969250062985736,0.033797264,-0.0042812903,0.368544,67000,895.419823884964,1.9601897,0.9848932912573218,495.93,0.076449975,6700000
8059,135,0.5136337,41.44171595740127,0.030571247,-0.0066688834,0.13708001,67500,902.2584855556488,1.9540629,0.9242454618215561,491.59,0.07411299,6750000
8188,136,0.06991682,39.80766750682873,0.021806126,-0.0046117106,0.267326,68000,908.9417052268982,1.90768,0.9858331950381398,493.1,0.07409064,6800000
8195,137,0.063371986,40.484356325293305,0.02295065,-0.004509794,0.285106,68500,915.4267449378967,1.8895437,0.9755884017795324,497.87,0.079259485,6850000
7998,138,0.10921557,41.010329309177486,0.02783743,-0.004284688,0.326892,69000,922.1127014160156,1.853858,0.9736977051943541,494.06,0.077136815,6900000
8237,139,0.10480206,40.360766308570106,0.030317333,-0.003668746,0.32488194,69500,928.7888102531433,1.8404251,0.9739147014915943,494.81,0.07637526,6950000
7886,140,0.11456412,41.31233683070621,0.022979092,-0.0040568253,0.27404004,70000,935.5116446018219,1.8253338,0.9759384617209435,492.84,0.07675176,7000000
8133,141,0.07990954,41.50348525124982,0.02555125,-0.0050847316,0.29993597,70500,942.3702955245972,1.774545,0.9853680236265063,490.37,0.0749981,7050000
8304,142,0.09901033,40.89977131919038,0.0234388,-0.003727416,0.27373406,71000,948.9747059345245,1.7452718,0.9797542504966259,492.91,0.075841576,7100000
7963,143,0.07748568,39.432397117417544,0.02230039,-0.0036735598,0.26036197,71500,955.4178764820099,1.7362481,0.9764907136559486,496.96,0.076426335,7150000
8141,144,0.104326576,40.028626054729955,0.01923285,-0.0049894117,0.23459598,72000,962.3289866447449,1.6993523,0.9800713565200567,492.42,0.07354634,7200000
8285,145,0.068395145,40.902071346763584,0.031934347,-0.0048732706,0.34761798,72500,968.7575392723083,1.6843334,0.9843689259141684,493.46,0.07613951,7250000
7878,146,0.11799931,39.78309831570239,0.02845746,-0.0043009087,0.31785592,73000,975.2451107501984,1.6635913,0.9730640426278114,494.84,0.075317554,7300000
8092,147,0.055761307,41.01288267991181,0.020415662,-0.003218104,0.24861804,73500,981.834317445755,1.6248486,0.9851706568151712,494.8,0.07723917,7350000
7941,148,0.10093811,40.35152838211246,0.021886969,-0.00320175,0.23849998,74000,988.4959380626678,1.6070915,0.9716224186122417,496.15,0.0772727,7400000
8208,149,0.10985982,39.6743978967704,0.021790454,-0.00451424,0.25991598,74500,995.3141417503357,1.5954388,0.9751194603741169,494.3,0.074795246,7450000
8640,150,0.07809725,40.63560772613826,0.024193034,-0.003903699,0.29462206,75000,1001.8326785564423,1.5839757,0.9750805459916592,497.32,0.07910732,7500000
8241,151,0.15551773,40.94385945033213,0.025446545,-0.0046500876,0.2542441,75500,1008.012689113617,1.5340362,0.9660226106643677,492.59,0.07580199,7550000
8097,152,0.14254344,39.800576508406195,0.030599797,-0.0034893083,0.32631803,76000,1014.6239559650421,1.4731079,0.9660196155309677,495.2,0.07537706,7600000
8337,153,0.06625374,40.947796345897096,0.021637091,-0.004003811,0.26597798,76500,1021.1136183738708,1.419449,0.9834256544709206,494.82,0.07765048,7650000
7998,154,0.08593024,40.999683226744786,0.0189654,-0.004288088,0.22907,77000,1027.658254146576,1.4128207,0.9809157960116863,493.93,0.0764717,7700000
7935,155,0.06508614,38.70015073032718,0.019953609,-0.004673519,0.26055995,77500,1034.3505840301514,1.4033875,0.9867501733824611,493.7,0.07221718,7750000
8014,156,0.09129282,41.57610463613799,0.030572211,-0.0023468572,0.32221398,78000,1040.8766503334045,1.4049201,0.9738253746181726,494.88,0.07910211,7800000
7718,157,0.10156359,39.96410155801091,0.020833243,-0.004666588,0.262488,78500,1047.6309068202972,1.3758729,0.9736713878810406,495.84,0.07641903,7850000
8203,158,0.06839583,39.25327386607998,0.022685857,-0.0053247255,0.27570596,79000,1054.6329112052917,1.3614514,0.983155520632863,496.12,0.07504559,7900000
8018,159,0.46023533,40.49648702303568,0.03610173,-0.0065145846,0.18829596,79500,1061.2100772857666,1.3371766,0.9176417216658592,495.57,0.075572565,7950000
8097,160,0.14691025,40.740174236874246,0.029284451,4.4227963e-05,0.29867595,80000,1067.9502966403961,1.310698,0.9678218625485897,493.78,0.076355316,8000000
8408,161,0.07482365,40.88633089364915,0.019445,-0.0035258823,0.229108,80500,1074.4739954471588,1.3122486,0.9812933728098869,495.31,0.07803208,8050000
7917,162,0.098647796,40.094637676529686,0.027703786,-0.0024163993,0.31718993,81000,1080.8249790668488,1.2904736,0.9807546604424715,494.08,0.075009376,8100000
7947,163,0.100040294,41.25334594281419,0.022458104,-0.0052156504,0.23546003,81500,1087.521068096161,1.2784886,0.9735101666301489,495.08,0.07835064,8150000
8267,164,0.108564705,40.91598568039976,0.019978423,-0.0051354975,0.23044997,82000,1094.413109779358,1.2484089,0.9739906918257475,495.55,0.07787118,8200000
8093,165,0.05308435,39.829038647410556,0.024849337,-0.0037093842,0.289822,82500,1100.9519810676575,1.2069262,0.9875618433579803,495.94,0.07617328,8250000
8042,166,0.09134944,40.77883612605801,0.017883873,-0.006089908,0.18374798,83000,1107.5191390514374,1.2027965,0.9723755288869143,496.31,0.078459956,8300000
8134,167,0.021487974,41.60177102471415,0.023406938,-0.0038307796,0.28984204,83500,1114.3594198226929,1.172061,0.9883301900699735,498.33,0.08194928,8350000
8107,168,0.024193704,41.339089153347125,0.02783546,-0.004712776,0.313188,84000,1120.9532430171967,1.1571053,0.9903818340972066,497.17,0.08033786,8400000
7965,169,0.08541193,41.4047180408187,0.033778798,-0.0009597748,0.34799397,84500,1127.6928253173828,1.1376066,0.9775737524032593,494.75,0.07832715,8450000
7711,170,0.09077027,40.73031356147456,0.021052055,-0.0044163004,0.22034808,85000,1134.5663068294525,1.1295966,0.9780473690479994,494.4,0.07667351,8500000
8160,171,0.072609164,41.21349285513897,0.022673745,-0.004373454,0.25699002,85500,1141.3972294330597,1.1270103,0.9733001850545406,497.45,0.08024414,8550000
8228,172,0.056071702,39.98596363390466,0.037895862,-0.002417724,0.34932408,86000,1148.0234127044678,1.1229535,0.9870702223852277,494.87,0.0755544,8600000
8329,173,0.042435344,42.02589421717847,0.025711747,-0.0028644395,0.28975406,86500,1154.3203761577606,1.11568,0.9827232379466295,497.32,0.08192174,8650000
8278,174,0.06665626,41.32851511930446,0.026011596,-0.0033793387,0.30292797,87000,1160.79580950737,1.0901082,0.9730637557804585,497.62,0.08069873,8700000
8154,175,0.08783171,39.652762302634166,0.021377087,-0.004796267,0.25733998,87500,1167.0374066829681,1.0541937,0.9774442557245493,496.22,0.07604738,8750000
8088,176,0.079523146,41.194429554832844,0.024546541,-0.0035744107,0.297122,88000,1173.7252597808838,0.98784137,0.9688912574201822,498.35,0.08089339,8800000
8398,177,0.18328744,39.64247545759872,0.022023816,-0.0045772735,0.23371595,88500,1180.4664969444275,0.9441201,0.9632617570459843,494.72,0.07421333,8850000
7979,178,0.08577765,40.588958508413505,0.024758246,-0.0027688784,0.281592,89000,1186.883831501007,0.9165123,0.9684106893837452,497.94,0.07936523,8900000
8162,179,0.085298225,42.248985326551576,0.021828966,-0.0020641624,0.240144,89500,1193.3880484104156,0.90282905,0.9727003462612629,495.53,0.08068699,8950000
8072,180,0.044747017,41.73891076749489,0.023373984,-0.0039025366,0.25679994,90000,1200.169249534607,0.8812372,0.9771138075739145,498.07,0.08161094,9000000
8378,181,0.5837122,39.27964925980075,0.04477453,-0.0063636545,0.19354798,90500,1206.6245651245117,0.84206164,0.9224710837006569,494.47,0.07129718,9050000
8154,182,0.06769357,41.56544745837296,0.017456878,-0.0049102115,0.19877796,91000,1212.9999148845673,0.8268963,0.9794776607304811,496.01,0.07985978,9100000
8275,183,0.021745134,41.46948797803234,0.025229264,-0.003947299,0.26683998,91500,1219.3714582920074,0.8205796,0.9879107046872377,498.42,0.081551984,9150000
7899,184,0.06399426,40.907968063198965,0.026106432,-0.0045230044,0.25028405,92000,1225.9000663757324,0.799337,0.9789650775492191,496.36,0.078574866,9200000
8183,185,0.07087281,41.070998349515776,0.024213169,-0.003476877,0.26554197,92500,1232.772635936737,0.7732266,0.9675567485392094,498.35,0.08083854,9250000
7834,186,0.054657813,40.40009859504549,0.025364468,-0.00255479,0.29040796,93000,1239.1733973026276,0.7265431,0.9746205322444439,499.36,0.08030941,9300000
7944,187,0.041188665,40.882866137580514,0.029046677,-0.0035603726,0.32591605,93500,1246.1345946788788,0.6834828,0.9840159937739372,497.93,0.08010577,9350000
8225,188,0.038992293,41.272652326422104,0.028058207,-0.0033437952,0.30370206,94000,1252.849249124527,0.65587395,0.9850153867155313,497.09,0.08013546,9400000
8195,189,0.01857476,41.48616417808111,0.033177663,-0.0039392025,0.34760588,94500,1259.4022028446198,0.6392477,0.9842689763754606,500.0,0.082972325,9450000
8001,190,0.038820803,41.30998272350351,0.027326347,-0.0044716178,0.28834006,95000,1265.866861820221,0.59013206,0.9835430216044188,497.81,0.08064893,9500000
8425,191,0.032505203,41.628361996303155,0.021675048,-0.0039848727,0.25857002,95500,1272.5438392162323,0.5706609,0.9834576155990362,498.49,0.08183764,9550000
8131,192,0.05172645,40.59207434272153,0.026806159,-0.0039838185,0.25067,96000,1278.9279124736786,0.57521385,0.9816102404147387,497.6,0.079214975,9600000
8027,193,0.075055026,40.36069337149355,0.019947922,-0.0044483785,0.21696602,96500,1285.5922887325287,0.5545765,0.9758327230811119,497.82,0.07880925,9650000
8144,194,0.102859385,41.834125370768746,0.029122027,-0.0050282534,0.27932397,97000,1292.3419172763824,0.526233,0.9625709541141987,498.38,0.08164843,9700000
7891,195,0.02847916,40.73083111673106,0.024635516,-0.0017428057,0.29124597,97500,1298.686336517334,0.49995804,0.9861728809773922,499.52,0.0809632,9750000
8091,196,0.033431273,40.02969217605272,0.026652794,-0.0028885452,0.27897403,98000,1305.3491280078888,0.46432123,0.9870494790375233,498.68,0.07909059,9800000
8324,197,0.04745379,40.4457604702981,0.03764633,-0.0025272868,0.37777996,98500,1311.8740730285645,0.43749836,0.9798170831054449,498.93,0.079741016,9850000
7900,198,1.0572609,41.023901852767,0.46134704,-0.0037506842,0.16183193,99000,1318.3508777618408,0.4089038,0.7786239087581635,497.66,0.077442154,9900000
8094,199,0.026381351,40.81936156858978,0.02409967,-0.004706608,0.28087392,99500,1325.0449187755585,0.3741262,0.987909235060215,498.92,0.080626145,9950000
8367,200,0.027870059,41.444244511159724,0.026767042,-0.003514278,0.25233996,100000,1331.4501931667328,0.3814726,0.9848508797585964,499.08,0.08199212,10000000
7795,201,0.018411921,41.54691015482038,0.027528012,-0.0019989165,0.311486,100500,1337.9080002307892,0.38484,0.988353886641562,500.0,0.08309382,10050000
7922,202,0.062798835,40.54462349981071,0.021971555,-0.0046175513,0.25034395,101000,1344.8505861759186,0.37525573,0.9751938842236996,498.35,0.07977266,10100000
8066,203,0.06759714,40.922053440127726,0.022219054,-0.005239114,0.18568,101500,1351.727374792099,0.3820037,0.9785370025783777,496.77,0.07910572,10150000
8002,204,0.07346673,40.66886011957071,0.02107678,-0.0035926083,0.215366,102000,1358.3624811172485,0.36272523,0.9808680936694145,495.94,0.07806123,10200000
8297,205,0.027613793,40.536443016447535,0.02860416,-0.002681749,0.32859406,102500,1365.1105058193207,0.38048443,0.9873213535174727,498.83,0.08005998,10250000
8364,206,0.13471258,40.534115607502116,0.025998706,-0.0046641077,0.21493797,103000,1371.521583557129,0.39137805,0.9734752476215363,494.48,0.07616062,10300000
7930,207,0.08247095,41.6008676343944,0.02619642,-0.003637502,0.27001002,103500,1377.8886103630066,0.32387805,0.971560025587678,496.53,0.08025473,10350000
7683,208,0.03032596,40.19277320492762,0.03081935,-0.0032328072,0.31889603,104000,1384.8092248439789,0.30583513,0.9890026012435555,498.82,0.07932381,10400000
8167,209,0.026448341,40.849180601795034,0.03306938,-0.0028035664,0.348268,104500,1391.6057541370392,0.2843173,0.9907685276120901,497.91,0.07979465,10450000
8317,210,0.053560052,39.48755798533988,0.024046542,-0.0034100104,0.274232,105000,1398.133853673935,0.3011649,0.9822126496583223,498.99,0.07817128,10500000
7926,211,0.049027238,41.065625319569754,0.027063943,-0.0032843088,0.30265403,105500,1404.488914012909,0.29864287,0.9820984806865454,497.96,0.08016936,10550000
8191,212,0.16115558,41.137742036739056,0.027866669,-0.0056596654,0.20539796,106000,1411.209040403366,0.29140317,0.9538487829267979,497.53,0.07949594,10600000
8019,213,0.0325325,39.48087937268678,0.030192683,-0.0034343514,0.33490402,106500,1417.8503918647766,0.2899459,0.9880253998562694,499.39,0.07845085,10650000
7909,214,0.013664288,42.48479520391135,0.022537136,-0.0029939432,0.26358607,107000,1424.691204071045,0.2966418,0.991207966580987,498.79,0.083958104,10700000
8327,215,0.026810728,40.41319574404423,0.03069003,-0.0037601115,0.31789207,107500,1431.3856151103973,0.2841308,0.9887070553377271,498.35,0.07937123,10750000
7981,216,0.033356022,40.5296247045669,0.024884291,-0.004361067,0.288596,108000,1437.84157538414,0.2607818,0.9860637346282601,498.8,0.08003175,10800000
8016,217,0.045219146,41.27080931358081,0.027125657,-0.0047418303,0.29523596,108500,1444.5779790878296,0.21666582,0.9807429574429989,498.22,0.08090974,10850000
8256,218,0.020346958,40.831168250578905,0.029319681,-0.004115873,0.32024002,109000,1451.3474478721619,0.16668318,0.9908052468672395,498.3,0.080146715,10900000
8225,219,0.13090122,38.75209230261109,0.027287815,-0.003535776,0.24354996,109500,1457.9767286777496,0.1513526,0.969080176204443,497.36,0.07528003,10950000
7644,220,0.09171447,40.08984126331497,0.03389747,-0.002556342,0.333148,110000,1464.5160636901855,0.13011117,0.9609474502503872,498.93,0.07925448,11000000
8295,221,0.02876221,42.1349409383336,0.02183906,-0.0048013963,0.24645193,110500,1471.575424194336,0.14271493,0.9787008538842201,499.4,0.083810896,11050000
7839,222,0.07416697,41.23486832587921,0.024158463,-0.00393483,0.25988004,111000,1478.0487751960754,0.13128382,0.9721209444105625,498.31,0.08082373,11100000
8031,223,0.049247045,40.83487232649184,0.03837079,0.00013380832,0.37778804,111500,1484.9280223846436,0.10678394,0.9845495978370309,496.76,0.07885627,11150000
8035,224,0.03720686,40.65558380888566,0.026090704,-0.0024338171,0.27510408,112000,1491.7283036708832,0.095557116,0.9869874678552151,497.71,0.07939389,11200000
8260,225,0.1273074,38.620550268396094,0.024684077,-0.0045958487,0.20825,112500,1498.425609111786,0.081389464,0.9741385392844677,495.96,0.07383315,11250000
8147,226,0.8232992,40.337848795062236,0.66082436,-0.0058952975,0.15557998,113000,1504.938948392868,0.074885935,0.8537154793739319,495.26,0.0740518,11300000
7699,227,0.034133192,40.19333827214672,0.021274671,-0.004359296,0.19689003,113500,1511.650155544281,0.06509832,0.9871932296082377,499.44,0.07990941,11350000
8019,228,0.041770406,41.4053891490453,0.028246775,-0.0037124392,0.30998397,114000,1518.7655172348022,0.021394702,0.9736179504543543,499.45,0.082345076,11400000
8236,229,0.09715751,41.859632032289134,0.038862273,-0.0024267284,0.32085204,114500,1525.5167803764343,-0.019218655,0.9609824828803539,497.81,0.081494264,11450000
7910,230,0.08012008,40.35975610155032,0.05126928,-0.0018463748,0.3600619,115000,1532.151967048645,-0.057036232,0.9700559098273516,498.68,0.07918532,11500000
8332,231,0.08759919,41.07876323805034,0.026841689,-0.0040651234,0.26541603,115500,1539.1290056705475,-0.081603244,0.9586460553109646,498.4,0.08062223,11550000
8373,232,0.044979867,41.66692832345763,0.035535477,-0.0033772197,0.286078,116000,1545.6778590679169,-0.09882221,0.9715944658964872,500.0,0.08333386,11600000
8237,233,0.19488034,41.47256435259,0.0343542,-0.003563283,0.252226,116500,1552.195473432541,-0.12134521,0.9318782314658165,498.09,0.080772,11650000
8459,234,0.13782097,41.65969590697607,0.027962202,-0.0047941883,0.22821602,117000,1558.698857307434,-0.14961992,0.9548296146094799,497.14,0.080341764,11700000
8206,235,0.024069576,40.80088118343187,0.035550058,-0.003632559,0.35638404,117500,1565.2585096359253,-0.1873493,0.9872543625533581,499.42,0.08115357,11750000
8490,236,0.03794577,39.62033963970731,0.041927047,-0.0040249056,0.27633995,118000,1571.888967514038,-0.23629189,0.9834969788789749,500.0,0.07924067,11800000
8160,237,0.07989024,40.7354288675508,0.022706352,-0.002894557,0.229752,118500,1578.220647573471,-0.27270344,0.9725578036159277,498.04,0.07951801,11850000
7999,238,0.029780252,40.89411270956708,0.033618975,-0.00059704593,0.34947,119000,1584.7962851524353,-0.27612573,0.9828220773488283,498.83,0.08078431,11900000
8058,239,0.03798511,39.41438105683639,0.027992558,-0.0029514441,0.26997197,119500,1591.615032672882,-0.27935538,0.9858072018250823,499.03,0.077896774,11950000
8151,240,0.05158537,40.711793378537095,0.032581758,-0.0032052249,0.32381797,120000,1598.4082148075104,-0.2927171,0.984906087629497,497.67,0.07932525,12000000
7984,241,0.0943406,41.125330086409306,0.03240175,-0.0032799586,0.306064,120500,1604.9527151584625,-0.31913355,0.9669427387416363,497.55,0.080085106,12050000
7760,242,0.05311288,41.67577967907964,0.02543124,-0.00437981,0.28503197,121000,1611.8404924869537,-0.3323502,0.976424016058445,498.81,0.08231016,12100000
8113,243,0.044143647,40.28356382232061,0.027045658,-0.0039554713,0.20083599,121500,1618.9372148513794,-0.3317137,0.9839532524347305,498.96,0.07956797,12150000
7949,244,0.045595173,40.77590411475941,0.040698137,-0.0048192726,0.24638005,122000,1625.685320854187,-0.3316699,0.9844448426738381,498.68,0.080216184,12200000
7966,245,0.032677546,40.9056651641686,0.02990597,-0.0023350688,0.27983406,122500,1632.5449345111847,-0.36710635,0.9837687946856022,499.53,0.08137865,12250000
8135,246,0.12573239,41.255073901339436,0.10934817,-0.0026495743,0.47518203,123000,1639.3419983386993,-0.39497617,0.9442830197513103,497.61,0.08111353,12300000
8058,247,0.29886577,42.46268767445741,0.10252785,-0.005183939,0.35448205,123500,1646.062698841095,-0.3999898,0.9070827066898346,495.0,0.0813627,12350000
8395,248,0.013898245,41.963409603027955,0.027390683,-0.004069824,0.29871792,124000,1652.6953585147858,-0.41853774,0.9887323398143053,500.0,0.08392682,12400000
8183,249,0.015457803,41.86065823064522,0.02814958,-0.0015251742,0.314486,124500,1659.0172140598297,-0.4258209,0.9877716638147831,500.0,0.08372132,12450000
8229,250,0.13930748,41.67438340018127,0.037943546,-0.0046491427,0.31126,125000,1665.7029933929443,-0.43024722,0.9458762109279633,497.13,0.08116324,12500000
8359,251,0.10346124,40.41691351879698,0.032757584,-0.0035856112,0.23476002,125500,1672.3386373519897,-0.45705765,0.9647701159119606,498.82,0.07945894,12550000
7772,252,0.046295926,42.55264232675656,0.055422924,-0.00080349005,0.31692204,126000,1678.9386053085327,-0.48208097,0.9653920233249664,499.4,0.08462409,12600000
8137,253,0.022911888,41.76480366141348,0.03305342,-0.0025453342,0.33707196,126500,1685.8782835006714,-0.4804429,0.9836470820009708,499.37,0.0830004,12650000
8219,254,0.032354403,41.23644844937679,0.028102254,-0.0029415234,0.28562197,127000,1692.5313351154327,-0.51033,0.9800947867333889,500.0,0.08247289,12700000
8107,255,0.021507513,41.92050885233075,0.03331647,-0.0029723162,0.33045593,127500,1699.1547503471375,-0.5212414,0.9843122716993093,499.42,0.08339401,12750000
7943,256,0.038053,41.47066294094315,0.025799727,-0.003565151,0.28255397,128000,1705.8037083148956,-0.534753,0.9776892624795437,499.4,0.082442395,12800000
8048,257,0.005535156,42.07496191197728,0.03198137,-0.0028452498,0.3498921,128500,1712.6062932014465,-0.5396816,0.9939040229655802,500.0,0.08414992,12850000
8076,258,0.031589136,41.35085593633099,0.021832593,-0.0038279851,0.220576,129000,1719.383705854416,-0.5345482,0.9833283722400665,498.96,0.08163966,12900000
8203,259,0.039130673,41.66983190708019,0.027560852,-0.005887379,0.22649197,129500,1725.9209125041962,-0.5584518,0.9766524210572243,499.45,0.08282437,12950000
7909,260,0.061271857,41.966501197177294,0.04447225,-0.004618606,0.23815596,130000,1732.3792533874512,-0.5922605,0.9620867110788822,498.95,0.0830186,13000000
8100,261,0.0041303597,43.16085724202993,0.024809277,-0.002596392,0.28640607,130500,1739.213208913803,-0.627092,0.9936623009853065,500.0,0.08632172,13050000
8111,262,0.05045967,41.40817513654054,0.034523986,-0.0030737154,0.30313605,131000,1745.7195148468018,-0.6605986,0.9761433526873589,498.96,0.081676126,13100000
7921,263,0.052997157,41.22874150496413,0.026242888,-0.004606981,0.25445798,131500,1752.2993831634521,-0.7003015,0.9763161186128855,498.36,0.08098719,13150000
7968,264,0.064747885,42.50778249971174,0.034597836,-0.004351473,0.25262395,132000,1759.2336349487305,-0.7380909,0.966127797961235,498.35,0.08339149,13200000
7966,265,0.05126427,41.52028962573462,0.04429311,-0.0029362675,0.30807593,132500,1766.0057208538055,-0.75353837,0.9769875351339579,498.73,0.08187037,13250000
8112,266,0.016680159,41.29664659650112,0.03837974,-0.001414341,0.36106604,133000,1772.6122941970825,-0.77789605,0.9888932732865214,500.0,0.08259329,13300000
7892,267,0.07014206,41.46313082657703,0.027286163,-0.0036418906,0.23417397,133500,1779.263617515564,-0.77103305,0.9649227000772953,498.84,0.08179684,13350000
8173,268,0.09114947,40.01102927975331,0.07519396,-0.0051891683,0.20950599,134000,1785.9954688549042,-0.8017189,0.9618399627506733,499.35,0.079187736,13400000
8069,269,0.024643432,40.836109831993525,0.033664934,-0.0038669265,0.35635796,134500,1792.5723078250885,-0.82243085,0.9856803584843874,500.0,0.08167222,13450000
