n_updates,fps,policy_entropy,true_reward,value_loss,approxkl,total_timesteps,ep_reward_mean,serial_timesteps,explained_variance,policy_loss,time_elapsed,clipfrac,ep_len_mean
74,7621,4.163154,0.006754198,0.20290297,0.0050786515,3700000,1.494419791847904,37000,0.9510494209825993,-0.0073354407,494.54119968414307,0.054772,44.09
75,8074,4.148363,0.00880974,0.18500975,0.004757903,3750000,1.4330559960138636,37500,0.9547498747706413,-0.006982178,501.607004404068,0.050119996,46.91
76,8037,4.127833,0.007632765,0.19741619,0.0047128834,3800000,1.4902678224122792,38000,0.9556786976754665,-0.0072810864,508.4308235645294,0.04930201,51.94
77,8068,4.104737,0.013403019,0.18115793,0.0050972896,3850000,1.8591010966117028,38500,0.9552285708487034,-0.006846918,515.1528143882751,0.05614,49.03
78,7890,4.0856037,0.010684107,0.18669638,0.005361764,3900000,1.7736398118171202,39000,0.9606483653187752,-0.0077131973,521.9711272716522,0.06060401,57.35
79,7971,4.061441,0.009813161,0.16559145,0.005368439,3950000,2.100254272878301,39500,0.9603963904082775,-0.0071959877,528.9249677658081,0.060098004,53.52
80,8142,4.040732,0.010768827,0.17523022,0.005061486,4000000,1.7988632387825054,40000,0.9595069959759712,-0.0076440857,535.4843480587006,0.05514401,50.72
81,8007,4.0178013,0.010710169,0.18854658,0.0055091213,4050000,1.1556480580546487,40500,0.9573032259941101,-0.007508538,541.9906487464905,0.06202401,48.25
82,8015,3.9950984,0.011886914,0.21163672,0.0054400144,4100000,2.9095515341180724,41000,0.9537225775420666,-0.0073702456,548.68514752388,0.061742,56.92
83,7826,3.9768665,0.009912068,0.19825172,0.0051944577,4150000,1.8584132367026178,41500,0.9595595858991146,-0.007295217,555.494122505188,0.05742999,55.05
84,7716,3.9564354,0.01275045,0.17126578,0.005240554,4200000,2.548367787759562,42000,0.9626524373888969,-0.008066127,562.4936604499817,0.058473997,56.33
85,8134,3.9371989,0.0086765345,0.19368757,0.0055366117,4250000,1.3030024875761592,42500,0.9613720737397671,-0.008319455,569.6764526367188,0.06400199,52.25
86,7716,3.914134,0.016172625,0.18640172,0.0052162195,4300000,3.125830428713598,43000,0.9614395312964916,-0.0073381145,576.18590259552,0.057306014,61.92
87,8078,3.8941064,0.01537313,0.17787363,0.005438484,4350000,2.8830544773487783,43500,0.9631051942706108,-0.008227479,583.1093175411224,0.061571993,53.7
88,7841,3.8796976,0.013521319,0.16801676,0.0053770985,4400000,2.4192385909588485,44000,0.9631956331431866,-0.0075875088,589.6965618133545,0.060954005,52.74
89,8141,3.8592014,0.013769058,0.15650181,0.005706585,4450000,2.0500680492104584,44500,0.9671472422778606,-0.0081141945,596.7087323665619,0.066634,48.1
90,8138,3.8334982,0.01730864,0.15053368,0.0054903324,4500000,1.7823880123140408,45000,0.9678994864225388,-0.008283035,603.4490139484406,0.061574,46.71
91,7856,3.8057625,0.019091042,0.237729,0.005270454,4550000,2.673845806827594,45500,0.9542523585259914,-0.006823948,610.2180585861206,0.058268003,57.06
92,7885,3.7907357,0.01353029,0.15478644,0.0052871574,4600000,2.760824374190779,46000,0.96801633015275,-0.007974896,617.145866394043,0.059451994,61.44
93,8131,3.7774324,0.019824848,0.16660517,0.005544305,4650000,2.7924321215650707,46500,0.9680260568857193,-0.008262208,624.0978355407715,0.06304599,60.0
94,8122,3.7674532,0.016313493,0.2298171,0.005392558,4700000,2.782710696537979,47000,0.9530883058905602,-0.0070467945,630.8600420951843,0.061597995,60.54
95,7863,3.7556372,0.015643738,0.17386441,0.0053177024,4750000,2.1981364605125053,47500,0.9685071520507336,-0.008310463,637.4181544780731,0.060310002,53.73
96,8060,3.7339861,0.016587593,0.16291654,0.0056211264,4800000,2.4153520254275644,48000,0.9695629198104143,-0.007973175,644.2281184196472,0.06449201,57.11
97,8076,3.700769,0.017906722,0.15643896,0.0056429016,4850000,2.775413174259902,48500,0.9698052983731031,-0.007892503,650.7998311519623,0.063898,60.64
98,7914,3.6715882,0.016803607,0.14679857,0.0052891118,4900000,2.9039708650619285,49000,0.9709705356508493,-0.007245453,657.4851174354553,0.058951985,59.75
99,8218,3.6466193,0.018845424,0.16120353,0.005418713,4950000,2.24369543712266,49500,0.9676691368222237,-0.007744599,664.3948831558228,0.060679995,58.04
100,8257,3.6289098,0.015508895,0.14561519,0.005703929,5000000,2.6091743468630013,50000,0.9726230520755053,-0.007895359,671.0762753486633,0.065882,62.69
101,7948,3.6149554,0.01619083,0.16257028,0.0056352224,5050000,2.5557186472354805,50500,0.9706267341971397,-0.008572537,677.6373996734619,0.06572801,54.31
102,8292,3.5979266,0.020775745,0.14951432,0.0057567502,5100000,3.2491315756983385,51000,0.9733415227383375,-0.007551432,684.4235401153564,0.067856,61.35
103,8195,3.5730896,0.022556385,0.15083468,0.0056441487,5150000,3.295771626887945,51500,0.971488282084465,-0.008074425,691.0089931488037,0.064726,67.25
104,7780,3.5544019,0.019523766,0.13141415,0.0055072005,5200000,3.460322682879196,52000,0.977171478793025,-0.008318783,697.6160733699799,0.06308401,64.34
105,8195,3.5329154,0.01683483,0.13653211,0.005615061,5250000,3.1393270165530702,52500,0.9747274201363325,-0.008006078,704.6373801231384,0.06444801,63.6
106,8146,3.5072143,0.020419864,0.15113504,0.0054682465,5300000,3.65179541552061,53000,0.9732389487326145,-0.0076157087,711.3009715080261,0.062124,67.91
107,8223,3.483074,0.022764165,0.16670872,0.0057392465,5350000,3.1668628654391795,53500,0.9731767810881138,-0.008064848,717.9256312847137,0.06644401,64.05
108,7847,3.4707143,0.01678925,0.15348276,0.0056408094,5400000,3.449596672911139,54000,0.9703828059136868,-0.008242101,724.4638025760651,0.06602602,66.71
109,8084,3.4627116,0.02153354,0.132514,0.005602177,5450000,4.0242873667660755,54500,0.9749757740646601,-0.008301357,731.5271456241608,0.06447001,69.09
110,7863,3.4416726,0.0167775,0.14407872,0.0057638423,5500000,2.985440219151751,55000,0.9740845467895269,-0.007905629,738.3036847114563,0.067084014,60.3
111,8256,3.4197876,0.015923692,0.1514831,0.005792017,5550000,2.6026243083766896,55500,0.9748212620615959,-0.008530043,745.2565042972565,0.06752401,65.16
112,8394,3.4007435,0.019886196,0.15431589,0.0058752997,5600000,3.3853191149224586,56000,0.9746908135712147,-0.00826255,751.960125207901,0.068394005,67.87
113,7965,3.3775163,0.020090744,0.15837437,0.006034091,5650000,3.6631687696082373,56500,0.9759013801813126,-0.008271647,758.3628845214844,0.071154006,67.28
114,7976,3.3555174,0.020461036,0.1415697,0.0059741437,5700000,2.9434858869747402,57000,0.9768382385373116,-0.008426308,765.250111579895,0.07090599,66.41
115,7860,3.3299797,0.020922197,0.12026661,0.0063239015,5750000,3.5120335215766683,57500,0.9789493288844824,-0.0085179005,772.1831176280975,0.076668,64.81
116,8209,3.3129566,0.019770056,0.14478683,0.0058197,5800000,3.676549097965908,58000,0.9754774011671543,-0.0086062215,779.0497026443481,0.068768,69.9
117,8080,3.2971694,0.020489797,0.14553037,0.0059382324,5850000,4.0234680681636386,58500,0.9764696843922138,-0.008497809,785.7671992778778,0.069432,78.63
118,8313,3.2842755,0.022337817,0.13964741,0.00586479,5900000,3.0985314302779443,59000,0.9777507781982422,-0.008314218,792.3912672996521,0.06942398,61.23
119,7877,3.2659218,0.019384447,0.14107673,0.0061345273,5950000,4.071446447888775,59500,0.9759528022259474,-0.008735162,798.9521894454956,0.073421985,72.71
120,8119,3.246154,0.022703376,0.18726388,0.0058702664,6000000,4.17248965908424,60000,0.9715096112340689,-0.008104338,805.6584293842316,0.06903801,77.78
121,8128,3.2217896,0.023049723,0.13544428,0.005863137,6050000,3.6403976215088187,60500,0.9799822047352791,-0.0080142105,812.4200322628021,0.06927002,72.99
122,8077,3.202812,0.022676067,0.14682707,0.006034368,6100000,4.331675691364508,61000,0.9755919482558966,-0.008137885,819.0136981010437,0.072081976,81.09
123,8017,3.1893525,0.023904016,0.1272763,0.006166869,6150000,4.5863880437096665,61500,0.9809694811701775,-0.008193409,825.4247422218323,0.074374,70.39
124,7906,3.1753497,0.022494769,0.14831008,0.005654525,6200000,4.70791836488097,62000,0.9771793205291033,-0.0077471184,832.2457759380341,0.065486,77.36
125,8168,3.1526072,0.018459568,0.1723811,0.006044856,6250000,3.1807495940894297,62500,0.9718472938984632,-0.007567427,839.1173655986786,0.070361994,74.94
126,7773,3.131756,0.019646943,0.13754308,0.0060068243,6300000,4.232100119936876,63000,0.9807719010859728,-0.008528164,845.7816181182861,0.07146999,88.18
127,8447,3.1117923,0.02669507,0.13551864,0.005798629,6350000,4.914518557902738,63500,0.9806832522153854,-0.008099031,852.6694900989532,0.06777801,89.09
128,8000,3.0884118,0.020329257,0.1587094,0.006308954,6400000,4.2095823382188975,64000,0.9774675294756889,-0.008030642,859.1279354095459,0.076263994,84.11
129,8263,3.0749106,0.017408533,0.15380399,0.0061476375,6450000,3.6831949057022575,64500,0.9791581090539694,-0.008540934,866.0492346286774,0.074108005,83.26
130,8239,3.0568244,0.019642754,0.15680517,0.00609826,6500000,4.354916914513742,65000,0.9764969795942307,-0.008567581,872.5564324855804,0.072276,86.76
131,8458,3.037948,0.022197124,0.13770132,0.006005879,6550000,4.656455646750547,65500,0.9789626095443964,-0.008476701,879.2659618854523,0.072096,87.52
132,8485,3.0180836,0.019001786,0.12782475,0.00637127,6600000,4.28296345638446,66000,0.980172423645854,-0.009356955,885.7119293212891,0.07687999,88.46
133,8369,3.0074692,0.020940619,0.12303448,0.0060461517,6650000,5.00726934893195,66500,0.9818286392837763,-0.008361827,891.8529658317566,0.07225199,97.87
134,8093,2.9933028,0.020106334,0.13934197,0.0063676224,6700000,3.7763131734922353,67000,0.977905560284853,-0.009210436,898.3834342956543,0.07732802,75.4
135,8010,2.9671574,0.02299048,0.12219912,0.0060228016,6750000,4.994078338447725,67500,0.9828321039676666,-0.00850197,905.1824398040771,0.07128799,92.22
136,7772,2.952156,0.02240773,0.12886524,0.0060090427,6800000,4.571488518769329,68000,0.9810930490493774,-0.009035223,912.0004150867462,0.07116201,91.52
137,8297,2.9400415,0.021513807,0.1287861,0.006142733,6850000,5.236486194254176,68500,0.9822789430618286,-0.008043793,918.9381635189056,0.074136,103.45
138,8044,2.9264984,0.024277126,0.1215598,0.0064432705,6900000,6.271084457438701,69000,0.9823011606931686,-0.009077561,925.4255568981171,0.079382,105.94
139,8227,2.9119205,0.023365753,0.14195645,0.005609813,6950000,7.0320645224092,69500,0.9802882578223944,-0.008200183,932.3033063411713,0.065036,123.85
140,8166,2.8922467,0.021850208,0.12717248,0.0063095414,7000000,4.610074505082012,70000,0.981506209820509,-0.009106747,939.0541391372681,0.076022,99.87
141,8062,2.8650312,0.022976577,0.15801796,0.0065408903,7050000,5.735913655818949,70500,0.9783686362206936,-0.008893281,945.6367719173431,0.078642,124.87
142,8297,2.8398838,0.02628204,0.20495951,0.0065602567,7100000,7.11586249808548,71000,0.971609104424715,-0.008469829,952.4353997707367,0.081052,121.05
143,8475,2.820769,0.022255987,0.13050698,0.0063658278,7150000,6.5266061205323425,71500,0.9800386875867844,-0.008168839,958.6944005489349,0.07775,130.03
144,8127,2.7987845,0.025174841,0.1585948,0.0066970317,7200000,5.642818011051568,72000,0.9771436993032694,-0.009033279,965.176088809967,0.08248598,111.67
145,8155,2.767821,0.025293421,0.14585386,0.0064910203,7250000,6.402947739660449,72500,0.9789009783416986,-0.008157131,971.9307622909546,0.07812599,124.17
146,8204,2.7540007,0.025040733,0.12913436,0.0071219928,7300000,7.051451975716845,73000,0.9812461193650961,-0.009347048,978.6154208183289,0.089662,146.65
147,8282,2.744595,0.024734145,0.1464985,0.006104095,7350000,7.0071031137187125,73500,0.9770977832376957,-0.0082883015,985.3427410125732,0.07240201,133.98
148,8175,2.7294602,0.025177699,0.1475511,0.006373931,7400000,6.124506818775644,74000,0.9789732117205858,-0.008321768,991.8059356212616,0.077649996,150.82
149,7967,2.7150276,0.02458681,0.1477396,0.0062914365,7450000,6.632922282312938,74500,0.9771859236061573,-0.008910186,998.5255665779114,0.075495996,157.34
150,8096,2.7019308,0.026254803,0.14436363,0.006300894,7500000,8.696181103336311,75000,0.9755078367888927,-0.008548535,1005.2699966430664,0.07506199,194.87
151,8010,2.6838257,0.029251529,0.13553743,0.006134571,7550000,8.117725103956037,75500,0.9774839673191309,-0.008351188,1012.0527393817902,0.072652,187.03
152,7936,2.6671252,0.02819766,0.14644036,0.00685536,7600000,8.727457912976424,76000,0.9755128864198923,-0.008668293,1018.8413262367249,0.08489802,222.54
153,8587,2.661423,0.030190526,0.13239785,0.0062168567,7650000,9.291065292324141,76500,0.9791343305259943,-0.008494077,1025.6585273742676,0.074644,207.4
154,8152,2.6445365,0.030194333,0.14190203,0.0062796087,7700000,9.371203262340522,77000,0.9743717350065708,-0.008390272,1031.9681704044342,0.07422999,237.42
155,8377,2.6333182,0.029255226,0.117358275,0.0062509896,7750000,10.835903493306414,77500,0.978184575214982,-0.008642128,1038.674399614334,0.073943995,259.42
156,7865,2.6188648,0.02920354,0.12985851,0.0066942824,7800000,9.240329600810364,78000,0.973136406391859,-0.0087122815,1045.2552697658539,0.082153976,277.07
157,8297,2.6027899,0.02769569,0.14408706,0.0062422794,7850000,10.817583304937962,78500,0.9726015422493219,-0.008683868,1052.2585220336914,0.07396599,278.93
158,8246,2.5958793,0.027334843,0.122786246,0.0064312797,7900000,10.424653348417078,79000,0.9736026152968407,-0.009425494,1058.8430926799774,0.077557996,291.67
159,8459,2.58523,0.02941945,0.1293687,0.005685491,7950000,11.169754308783231,79500,0.9756403937935829,-0.008936879,1065.2741224765778,0.067094006,278.24
160,8029,2.571702,0.029975142,0.11476293,0.006248836,8000000,10.676440076445761,80000,0.9771373216062784,-0.008970064,1071.7404174804688,0.07544399,268.79
161,8287,2.5598385,0.031023543,0.14567138,0.006031469,8050000,10.191480522580123,80500,0.9699207711964846,-0.008179888,1078.5447869300842,0.07220001,252.2
162,8536,2.543448,0.028691888,0.12763077,0.005678756,8100000,9.002388824329165,81000,0.9721159860491753,-0.008173478,1085.037853717804,0.066492,252.37
163,8333,2.535791,0.030279882,0.11638198,0.0056340154,8150000,10.75671178115137,81500,0.9721123594790697,-0.008664227,1091.520660161972,0.06705999,302.51
164,8112,2.5273483,0.032722883,0.14284039,0.005717838,8200000,9.183240221971682,82000,0.9704169426113367,-0.007997845,1098.1606390476227,0.065904,237.44
165,7831,2.5060003,0.030071937,0.13656604,0.005875498,8250000,10.839346119846196,82500,0.969060055911541,-0.008356236,1104.7950382232666,0.06768801,284.08
166,8139,2.4826052,0.03188728,0.111663066,0.0056499094,8300000,11.600150370241426,83000,0.972653103992343,-0.008316597,1111.7694056034088,0.066004,322.92
167,8008,2.4640408,0.0325107,0.13194701,0.006062769,8350000,11.187904750545131,83500,0.9706132281571627,-0.007954744,1118.5126414299011,0.07149801,293.57
168,7963,2.4420395,0.031603348,0.111623995,0.006026935,8400000,11.721885944317473,84000,0.9708897434175014,-0.008282009,1125.255789756775,0.069264024,339.32
169,7956,2.4203024,0.034309402,0.12334338,0.006298615,8450000,11.377324612961017,84500,0.9712644480168819,-0.008568372,1132.1310138702393,0.074456,278.92
170,8244,2.4028873,0.039398,0.13053757,0.006172288,8500000,12.002354665629008,85000,0.9708139691501856,-0.009272948,1138.843645811081,0.073562,269.46
171,7922,2.3849087,0.0394845,0.13261735,0.006152594,8550000,11.259658042673754,85500,0.9738336186856031,-0.009128993,1145.4879066944122,0.072886,215.67
172,7918,2.3675325,0.036468096,0.11996151,0.0060381405,8600000,8.74829102476302,86000,0.9724454861134291,-0.00851466,1152.4081318378448,0.071049996,212.62
173,8164,2.3418052,0.0398699,0.15448098,0.006398741,8650000,9.320877516632573,86500,0.9672757834196091,-0.008810016,1159.3543601036072,0.07623599,185.2
174,8006,2.3188782,0.040101454,0.1337836,0.00564746,8700000,8.676315441822153,87000,0.9696969147771597,-0.008903775,1165.9246354103088,0.06514601,170.81
175,8005,2.302958,0.038564112,0.1586531,0.0060805087,8750000,9.234454812124786,87500,0.9668767601251602,-0.00844917,1172.612120628357,0.07249,184.57
176,8165,2.280497,0.041016243,0.15212439,0.0061356686,8800000,9.86994533308247,88000,0.9707881473004818,-0.008512453,1179.4730670452118,0.07245201,198.51
177,8043,2.2559881,0.042891435,0.13022439,0.006156198,8850000,10.110220750857875,88500,0.9718704149127007,-0.008783098,1186.001874446869,0.073104,191.16
178,8347,2.2364883,0.040986124,0.113960646,0.006356471,8900000,8.71639597127145,89000,0.9726041164249182,-0.008969414,1192.6942887306213,0.07497,175.35
179,8053,2.2213376,0.041182514,0.15002194,0.005770134,8950000,10.069025330882777,89500,0.9679277203977108,-0.008770137,1199.3022487163544,0.06674001,172.35
180,8361,2.2023005,0.036756597,0.15210442,0.00571043,9000000,10.105975985074856,90000,0.9679836966097355,-0.008409495,1206.116435289383,0.065625995,231.41
181,8257,2.189381,0.034042213,0.1431503,0.005861088,9050000,11.08963267494978,90500,0.9696275107562542,-0.008846844,1212.6236672401428,0.06766999,278.64
182,8105,2.184071,0.04186473,0.13148125,0.006397512,9100000,10.236369301014074,91000,0.9726389460265636,-0.008122591,1219.1647248268127,0.07749401,206.48
183,8030,2.1714265,0.03865646,0.15411709,0.0059323413,9150000,10.067564820589904,91500,0.9687727708369493,-0.008864325,1225.9158318042755,0.06958198,215.12
184,7929,2.1547968,0.041458223,0.12942326,0.0058717937,9200000,10.504475099975826,92000,0.9741286244243383,-0.00896728,1232.6138062477112,0.068634,211.81
185,8222,2.1220286,0.04181226,0.1255177,0.0057921764,9250000,9.630431942428258,92500,0.9731484055519104,-0.008593631,1239.4736273288727,0.066916004,186.89
186,7771,2.1009748,0.04586894,0.10913082,0.006569252,9300000,9.819725422306528,93000,0.976436160504818,-0.008330904,1246.211225271225,0.080229975,181.95
187,8388,2.0962973,0.048753984,0.12735102,0.0058141258,9350000,10.399695107923254,93500,0.9736749064177275,-0.009026222,1253.1975264549255,0.068257995,172.4
188,8175,2.093679,0.04733353,0.11954858,0.0057456857,9400000,9.282298491325273,94000,0.974762573838234,-0.00884721,1259.8026094436646,0.067126,147.33
189,8135,2.093486,0.045867726,0.13546982,0.0063824137,9450000,9.004892049576819,94500,0.9688955768942833,-0.008504587,1266.470918416977,0.077120006,170.64
190,8283,2.0940444,0.043318827,0.13382772,0.006088469,9500000,10.312913568807408,95000,0.970032662153244,-0.009228477,1273.1575615406036,0.072326005,204.81
191,8171,2.0791519,0.049697373,0.12910534,0.005979368,9550000,9.818867367087224,95500,0.9738876577466726,-0.008349488,1279.7281398773193,0.069734,162.33
192,7939,2.0641363,0.04768186,0.13826832,0.0063503017,9600000,9.255396587034301,96000,0.9728151708841324,-0.009050903,1286.4180414676666,0.076294005,152.7
193,8153,2.0481052,0.0467916,0.12828036,0.006254837,9650000,9.517224462903796,96500,0.9722102005034685,-0.008257708,1293.2544119358063,0.07445198,160.16
194,8329,2.0268466,0.05092332,0.1353717,0.0069026696,9700000,10.393939304079105,97000,0.9726332165300846,-0.009546038,1299.9126884937286,0.08405199,154.84
195,8191,2.012062,0.047760118,0.12126014,0.006029809,9750000,9.34045914468119,97500,0.9752155710011721,-0.008601233,1306.4644458293915,0.072005995,150.98
196,7939,1.9969199,0.05021811,0.13406834,0.0064996774,9800000,9.090375131629553,98000,0.9715998321771622,-0.009036799,1313.2016503810883,0.07920201,146.39
197,8499,1.9790013,0.045911737,0.126504,0.006363324,9850000,10.63919579140511,98500,0.973140174522996,-0.009233644,1319.9032723903656,0.07580399,197.17
198,8284,1.9619377,0.049381666,0.1183849,0.0061448216,9900000,8.85557893887195,99000,0.9755980335175991,-0.009208889,1326.3045077323914,0.073522,147.17
199,8247,1.9561731,0.04805761,0.13243526,0.005831337,9950000,9.368396662432751,99500,0.9728252291679382,-0.008426344,1332.8638277053833,0.069093995,142.64
200,8162,1.9378409,0.048962865,0.12586336,0.0057055186,10000000,8.377943276832811,100000,0.9740060493350029,-0.008545901,1339.3914630413055,0.06521,143.0
201,8116,1.913239,0.04916291,0.1438698,0.0066920733,10050000,9.50861712412825,100500,0.9702335726469755,-0.008814382,1346.1222817897797,0.080829985,155.06
202,8219,1.8973682,0.048340507,0.12937343,0.006494923,10100000,9.007366117334387,101000,0.973360937088728,-0.008522349,1352.8986122608185,0.07796401,145.9
203,8316,1.8806682,0.047306746,0.13255598,0.006873256,10150000,8.135008355097415,101500,0.968425527215004,-0.009097587,1359.4601790904999,0.08363202,130.06
204,8023,1.8546762,0.049133558,0.12245082,0.0067104725,10200000,9.865297733823791,102000,0.9751100335270166,-0.008914416,1366.0083255767822,0.080188,161.38
205,8737,1.8299652,0.050152972,0.115884036,0.006741817,10250000,9.16670824331788,102500,0.9766316749155521,-0.008700658,1372.7857496738434,0.08168802,154.29
206,8464,1.8109183,0.04863413,0.12833928,0.0064801513,10300000,9.553109763895991,103000,0.9736102651804686,-0.008405876,1378.9194056987762,0.07758401,151.16
207,8523,1.8007114,0.048168372,0.11630882,0.0063692825,10350000,9.862017000426313,103500,0.9745335727930069,-0.008823639,1385.3816142082214,0.07661,161.41
208,8102,1.787378,0.054875482,0.14526135,0.0062937797,10400000,10.733486832666312,104000,0.9719641860574484,-0.00833924,1391.811206817627,0.074625984,156.9
209,8058,1.767183,0.05099041,0.12878403,0.006461513,10450000,10.709149087112191,104500,0.9732663240283728,-0.009078843,1398.6069428920746,0.07648401,166.65
210,7857,1.7433041,0.051291063,0.118380696,0.0062809167,10500000,10.732411370493429,105000,0.9752686731517315,-0.008574613,1405.2418947219849,0.07352999,175.12
211,8034,1.730193,0.044124234,0.122452706,0.006548466,10550000,10.729460530038123,105500,0.9743898957967758,-0.0100534605,1412.178649187088,0.07902399,226.67
212,8033,1.7265087,0.04796524,0.13379662,0.0067268102,10600000,9.770537126801864,106000,0.971461720764637,-0.0091030905,1418.6956913471222,0.08108601,184.18
213,8128,1.725948,0.049251977,0.11899073,0.00623038,10650000,10.613042189440312,106500,0.975021218881011,-0.008698738,1425.5340688228607,0.073992014,198.1
214,8255,1.7147641,0.046406183,0.115624435,0.006817862,10700000,10.809834074402607,107000,0.9768610782921314,-0.00889478,1432.1941456794739,0.082279995,207.88
215,8050,1.6951206,0.049532294,0.1062541,0.0064037,10750000,9.70334636413515,107500,0.9792729541659355,-0.008316188,1438.7618248462677,0.075522006,182.36
216,7992,1.678185,0.046379354,0.12769562,0.0068668933,10800000,9.531946162809872,108000,0.9742882326245308,-0.009404446,1445.4399383068085,0.08224001,196.21
217,8179,1.6723773,0.052007686,0.12925865,0.0066857124,10850000,9.967103267070597,108500,0.9740098360925913,-0.009949812,1452.3204941749573,0.081278,162.29
218,8190,1.6760268,0.050645053,0.12843706,0.006803347,10900000,9.659987295750252,109000,0.9757273942232132,-0.008890536,1458.963327407837,0.08450198,148.08
219,7962,1.6675907,0.052822184,0.11799416,0.0064172028,10950000,9.58866946043201,109500,0.9765348620712757,-0.008690642,1465.4850854873657,0.076464,153.36
220,8070,1.644123,0.05222359,0.14194082,0.0065859924,11000000,9.688886453343002,110000,0.9709203355014324,-0.008916338,1472.2630002498627,0.078216,152.0
221,8314,1.6252712,0.052644286,0.14272664,0.006450629,11050000,9.321136466021198,110500,0.9712994024157524,-0.007811538,1479.0031883716583,0.077163994,138.4
222,8161,1.5969511,0.05075498,0.12524341,0.0064139552,11100000,9.398521166317204,111000,0.9769648052752018,-0.008444419,1485.5809371471405,0.075394005,149.15
223,8193,1.5733466,0.050956715,0.124910764,0.0068160403,11150000,9.245375877075094,111500,0.9767902716994286,-0.008911848,1492.242695569992,0.08403,147.6
224,8149,1.5714723,0.0567411,0.11661805,0.006868099,11200000,9.706562338150944,112000,0.9777297023683786,-0.008253073,1498.7822329998016,0.085848,138.78
225,8160,1.5710529,0.055495057,0.12634654,0.006461893,11250000,10.633015093285248,112500,0.9757118094712496,-0.008846685,1505.448831319809,0.07781201,155.13
226,8244,1.5590373,0.053365298,0.104823716,0.006380241,11300000,9.202713298081072,113000,0.9779716301709414,-0.009011097,1512.0447225570679,0.07657602,149.52
227,8322,1.553828,0.055274684,0.13186498,0.0067454474,11350000,9.991143771709831,113500,0.9770814310759306,-0.009468165,1518.575085401535,0.083947994,152.49
228,8137,1.5461621,0.053686865,0.12043439,0.006384134,11400000,9.41721277106917,114000,0.9756092354655266,-0.008251193,1525.1605477333069,0.07762201,143.73
229,8194,1.524929,0.054131627,0.11551279,0.0068545113,11450000,9.946647050914422,114500,0.9782850742340088,-0.009336144,1531.6669232845306,0.083700016,157.65
230,8203,1.5089918,0.05293282,0.124556646,0.0069122817,11500000,11.121812735147486,115000,0.9765833262354136,-0.0093148425,1538.242407798767,0.083854,174.97
231,7799,1.5027611,0.05512565,0.13908382,0.006498147,11550000,11.661162222840003,115500,0.9720815513283014,-0.009470117,1544.9525418281555,0.07846598,164.62
232,8245,1.5005707,0.05428644,0.14058189,0.0063774176,11600000,9.973136845736107,116000,0.9737772457301617,-0.008278688,1551.9350202083588,0.077418,145.59
233,8153,1.4957554,0.05520359,0.12329714,0.00674299,11650000,9.985498801685589,116500,0.9764910489320755,-0.008829417,1558.5441372394562,0.08202799,149.47
234,7782,1.4774779,0.052418407,0.13204269,0.0065842294,11700000,8.508490760836139,117000,0.9750113319605589,-0.008669677,1565.2532436847687,0.07819802,140.98
235,7922,1.4572483,0.06112294,0.13598417,0.0065993625,11750000,11.067569393635168,117500,0.976151330396533,-0.007903781,1572.1884303092957,0.08040199,150.37
236,8285,1.441252,0.05335417,0.13824795,0.006744874,11800000,10.688146787714722,118000,0.9720666501671076,-0.009559091,1579.1155753135681,0.083165996,162.27
237,8074,1.4355788,0.05592838,0.12070568,0.0068714996,11850000,9.486487450378208,118500,0.9764869529753923,-0.00896521,1585.679074048996,0.083727986,137.95
238,7867,1.42827,0.05181905,0.15768823,0.0067353086,11900000,9.077252705225582,119000,0.9706534184515476,-0.009774548,1592.2188084125519,0.081616014,144.01
239,8116,1.4201869,0.05395261,0.117860176,0.0072498447,11950000,9.598377300277553,119500,0.9766169711947441,-0.009052409,1598.7835772037506,0.090488,157.3
240,8088,1.4095563,0.052700102,0.140575,0.006948548,12000000,9.83298399066619,120000,0.9734883978962898,-0.008571564,1605.5046527385712,0.084888004,166.8
241,8181,1.401904,0.053166896,0.11377617,0.0067944797,12050000,8.524966364888824,120500,0.978172205388546,-0.008955435,1612.0835723876953,0.08397,136.86
242,7882,1.3988619,0.05860411,0.1181951,0.0071274685,12100000,10.368586160531086,121000,0.9773102309554815,-0.00887685,1618.6740984916687,0.088658005,159.18
243,7881,1.3975693,0.055189636,0.1096003,0.0067593567,12150000,10.175214898322446,121500,0.9789244998246431,-0.008420628,1625.6321337223053,0.083809994,148.48
244,7891,1.3833494,0.059380215,0.105209954,0.006817126,12200000,10.674900316895691,122000,0.980287192389369,-0.009421748,1632.445925951004,0.08273601,154.29
245,8082,1.3652402,0.05726411,0.16166896,0.006930653,12250000,9.295097829802616,122500,0.9702380113303661,-0.008516781,1639.343641281128,0.08437602,124.91
246,8097,1.3514969,0.059275042,0.110625096,0.0072215875,12300000,11.329737762663935,123000,0.9787577837705612,-0.008208769,1645.9850718975067,0.09001399,157.11
247,7914,1.3304733,0.059180982,0.1345751,0.00783093,12350000,10.532568684063627,123500,0.9749736301600933,-0.009320939,1652.6762702465057,0.09892599,160.93
248,8157,1.3194935,0.06023343,0.12136084,0.0071857893,12400000,10.181925612844426,124000,0.9779929704964161,-0.009324627,1659.6057214736938,0.089784004,146.71
249,7873,1.3251015,0.060194302,0.12787002,0.007416581,12450000,9.821475870925179,124500,0.9758856073021889,-0.009432002,1666.1820855140686,0.09259602,135.42
250,7915,1.3233446,0.061096646,0.13993153,0.0073411064,12500000,9.56220039100379,125000,0.9734991360455751,-0.008652588,1673.1088571548462,0.092886,134.74
