serial_timesteps,approxkl,total_timesteps,time_elapsed,ep_len_mean,n_updates,ep_reward_mean,value_loss,explained_variance,policy_loss,fps,clipfrac,policy_entropy,true_reward
85000,0.01138002,8500000,560.7373423576355,500.0,170,43.586935922606756,0.019872362,0.9410050623118877,-0.0033625825,18903,0.16045398,1.4769679,0.08717388
85500,0.00892632,8550000,563.8889906406403,500.0,171,42.67462644963565,0.014855813,0.973686370998621,-0.0047176774,16507,0.11969598,1.4520106,0.08534925
86000,0.008113128,8600000,567.372549533844,499.34,172,42.31343850583506,0.110911176,0.8968400657176971,-0.0058360016,18515,0.101675995,1.4380901,0.084018655
86500,0.006367643,8650000,570.5532641410828,500.0,173,42.686710699285925,0.018579233,0.9696964826434851,-0.004277585,18156,0.074750006,1.435511,0.08537342
87000,0.008718417,8700000,573.8474154472351,500.0,174,43.15132904699729,0.016124777,0.9688673447817564,-0.0047626374,16060,0.11536799,1.4009067,0.08630265
87500,0.007555117,8750000,577.4555189609528,500.0,175,42.50643990868244,0.025995411,0.9515024274587631,-0.004658677,19976,0.094295986,1.3586556,0.08501288
88000,0.006051496,8800000,580.4954626560211,500.0,176,43.24695358289444,0.011492831,0.9764161221683025,-0.005290162,15897,0.068444006,1.325834,0.08649391
88500,0.0072975177,8850000,584.1594557762146,499.25,177,43.128570746056354,0.06235111,0.9294798970222473,-0.004017865,15439,0.08752599,1.2959076,0.08550506
89000,0.007472815,8900000,587.9438836574554,500.0,178,43.169381357898544,0.010520631,0.9743421468883753,-0.0056031835,17222,0.094202,1.255611,0.08633876
89500,0.006987878,8950000,591.4296548366547,500.0,179,43.07137674002284,0.020067882,0.961531724780798,-0.004371096,14627,0.08563,1.2172972,0.086142756
90000,0.0076265703,9000000,595.2321934700012,500.0,180,42.769799351103664,0.022301089,0.9615998230874538,-0.0046157166,19607,0.09698598,1.2016014,0.08553959
90500,0.009778882,9050000,598.1552941799164,499.18,181,43.20893451105667,0.06789578,0.9137438833713531,-0.004817936,19202,0.12635599,1.193044,0.0857721
91000,0.0075792195,9100000,601.361572265625,500.0,182,42.838785600852354,0.023062,0.9670623019337654,-0.0042526126,16595,0.09575601,1.1746985,0.08567758
91500,0.00657819,9150000,604.9096806049347,499.35,183,43.40517458922281,0.024202729,0.9659755080938339,-0.004228516,18039,0.076262005,1.1497276,0.08624796
92000,0.0072200666,9200000,608.208592414856,500.0,184,44.699283184844845,0.004850262,0.9745898097753525,-0.00520124,17040,0.0866,1.1013868,0.08939856
92500,0.008354182,9250000,611.7323694229126,499.37,185,43.70305226392762,0.056227338,0.9239606261253357,-0.0039704638,17693,0.10410401,1.0694379,0.08670808
93000,0.006693141,9300000,615.1001482009888,499.45,186,43.26863112652378,0.048859786,0.9412247389554977,-0.004494803,17792,0.077472,1.058145,0.085994884
93500,0.011363242,9350000,618.5327837467194,500.0,187,43.79215920228425,0.02135395,0.9515048936009407,-0.0037916927,17251,0.15469404,1.0446705,0.08758432
94000,0.0073890937,9400000,622.018807888031,500.0,188,44.01729851788608,0.008176473,0.9733679890632629,-0.005571761,19204,0.089748,1.026439,0.0880346
94500,0.0075111054,9450000,625.1989393234253,500.0,189,44.28357725669739,0.0075038797,0.9729283303022385,-0.005734969,17877,0.09236401,0.98178977,0.08856716
95000,0.00939641,9500000,628.5225417613983,498.83,190,43.25176633151968,0.07506136,0.9294776543974876,-0.0030660385,18713,0.11982801,0.9497969,0.08541873
95500,0.007591633,9550000,631.6957626342773,500.0,191,44.22862210869965,0.005827306,0.9784086719155312,-0.004767678,17576,0.09711201,0.9218714,0.088457234
96000,0.0077253412,9600000,635.1152911186218,500.0,192,44.38568207845346,0.0077646105,0.9715980403125286,-0.0039322707,17173,0.09645602,0.8838194,0.088771366
96500,0.009806033,9650000,638.4888424873352,500.0,193,43.557707013078726,0.022291882,0.9416265711188316,-0.0047021094,17291,0.13131802,0.8609909,0.08711541
97000,0.0067974674,9700000,641.6491088867188,500.0,194,44.10070004628271,0.00848601,0.9787099119275808,-0.004408736,17183,0.081562,0.84824485,0.088201396
97500,0.00651537,9750000,645.1880059242249,500.0,195,44.61592238897989,0.0038998285,0.9820464868098497,-0.0057499055,16920,0.07671199,0.81540215,0.08923185
98000,0.0068728174,9800000,648.3688082695007,500.0,196,43.468737861058635,0.011315737,0.9766573011875153,-0.005623434,16779,0.08459199,0.7865955,0.08693748
98500,0.009495206,9850000,651.5866239070892,500.0,197,44.179662130879315,0.01694285,0.9424399510025978,-0.003528474,16412,0.12661202,0.7589784,0.08835932
99000,0.010119766,9900000,655.1079733371735,500.0,198,43.16432686200811,0.030536743,0.952823530882597,-0.004493356,17469,0.13729797,0.73801714,0.086328655
99500,0.00683065,9950000,658.3194515705109,500.0,199,44.398401226109925,0.008623063,0.9724017903208733,-0.0045681205,15300,0.08446,0.7155162,0.08879681
100000,0.007156036,10000000,662.1334292888641,500.0,200,44.034196033696865,0.007732351,0.9761570282280445,-0.004715409,16167,0.08519,0.68005425,0.08806839
100500,0.00908288,10050000,665.775536775589,499.3,201,43.89645685672351,0.033765923,0.9372906908392906,-0.003837698,15444,0.121026,0.66612136,0.087267965
101000,0.008461851,10100000,669.2665276527405,500.0,202,44.07313030715668,0.011958011,0.9647829085588455,-0.003972441,20928,0.11078598,0.6525772,0.08814626
101500,0.010468534,10150000,672.2321004867554,500.0,203,44.165202551580585,0.016632138,0.9601718224585056,-0.0034001393,15644,0.14356598,0.63667476,0.08833041
102000,0.011045348,10200000,676.0213503837585,500.0,204,44.38684354913532,0.01668172,0.9380758479237556,-0.004619088,15289,0.146768,0.6309441,0.08877368
102500,0.009315884,10250000,679.746728181839,499.3,205,43.767143555706696,0.042452198,0.9459409303963184,-0.005385197,18205,0.116582006,0.61097467,0.08685982
103000,0.01012352,10300000,682.9042711257935,500.0,206,44.75555261125499,0.006241702,0.9690278451889753,-0.0051718582,21743,0.13614197,0.57605624,0.08951111
103500,0.011437852,10350000,685.6324715614319,498.82,207,44.02805224169521,0.104330465,0.8987730145454407,-0.0032075406,16989,0.15117799,0.5469997,0.0868813
104000,0.0075559914,10400000,688.8343479633331,499.54,208,44.236559023086755,0.030565467,0.9499690793454647,-0.0025266153,17847,0.094721995,0.53068024,0.08803715
104500,0.01545876,10450000,691.9515323638916,500.0,209,44.85633228070041,0.020584516,0.9311627894639969,-0.003307861,18475,0.21012594,0.51283795,0.089712664
105000,0.00789666,10500000,694.9441442489624,500.0,210,44.26960639587982,0.006958708,0.9741518031805754,-0.005428517,14753,0.10173801,0.4962609,0.088539205
105500,0.01783899,10550000,698.7524564266205,500.0,211,43.83579026103831,0.033673152,0.9255558922886848,-0.0041434336,15914,0.23798595,0.47554672,0.087671585
106000,0.009002078,10600000,702.1103150844574,500.0,212,44.22053544194001,0.021157077,0.9498474635183811,-0.005310618,19631,0.113933995,0.45932567,0.088441074
106500,0.0070138,10650000,705.0565869808197,500.0,213,44.19338341817803,0.015567955,0.9647008329629898,-0.0038687128,17865,0.08407599,0.4368902,0.08838677
107000,0.0098934155,10700000,708.30482006073,500.0,214,44.011512964235955,0.013783739,0.9662504643201828,-0.003624144,18335,0.13427399,0.41981,0.088023014
107500,0.0072303135,10750000,711.5228893756866,500.0,215,43.90912552528851,0.011673629,0.9731519799679518,-0.0047033904,18119,0.087592,0.40735686,0.08781825
108000,0.016095266,10800000,714.6284899711609,500.0,216,44.90741974966872,0.012738889,0.9445022717118263,-0.0035164068,19080,0.21911596,0.3713119,0.08981484
108500,0.009096023,10850000,717.7438817024231,500.0,217,44.583661595567335,0.0049296548,0.9783777706325054,-0.0045792023,15912,0.12490202,0.3258679,0.08916733
109000,0.008686428,10900000,721.3530175685883,499.34,218,43.782368834359225,0.03762666,0.9393242709338665,-0.004455878,17462,0.11014397,0.29318914,0.087066
109500,0.010374565,10950000,724.7744791507721,500.0,219,43.7592769224973,0.021313095,0.9557527154684067,-0.004535663,17170,0.13846798,0.27445817,0.08751856
110000,0.009553739,11000000,728.2972733974457,500.0,220,44.9543245930471,0.008120314,0.9687060825526714,-0.0045656525,17810,0.127628,0.24184829,0.089908645
110500,0.0076833433,11050000,731.5148344039917,500.0,221,44.58545210233377,0.00861124,0.9678760655224323,-0.0041455296,15178,0.09681003,0.19879144,0.089170896
111000,0.008004483,11100000,735.251814365387,498.61,222,44.207522504598494,0.08933905,0.9125334098935127,-0.005650601,14806,0.085807994,0.17976266,0.08717933
111500,0.00949107,11150000,738.953394651413,500.0,223,44.988252500936085,0.003574023,0.9838178846985102,-0.0043221717,17550,0.12664801,0.16241463,0.089976504
112000,0.009289678,11200000,742.3157474994659,500.0,224,43.99338153723736,0.017506538,0.9608165137469769,-0.005103548,18168,0.11466202,0.13601738,0.08798677
112500,0.010299342,11250000,745.4475672245026,500.0,225,43.48027931885059,0.025687283,0.9552106335759163,-0.0036445782,16932,0.13776402,0.13018148,0.08696057
113000,0.009197143,11300000,748.8800714015961,500.0,226,44.49168116954353,0.007725702,0.9688418935984373,-0.0037165862,20477,0.12472596,0.123473264,0.08898337
113500,0.007845465,11350000,751.6820299625397,500.0,227,45.06404189607156,0.002385913,0.9849622920155525,-0.005330239,19346,0.097784005,0.08039114,0.09012808
114000,0.009300142,11400000,754.8769397735596,500.0,228,44.079778616212735,0.019369598,0.9634697176516056,-0.0037211191,16761,0.12032598,0.033250943,0.08815955
114500,0.0088059455,11450000,758.2039523124695,500.0,229,45.28201546630278,0.0034815655,0.9794120900332928,-0.0049578585,20006,0.11484196,-0.007939732,0.090564035
115000,0.009285556,11500000,761.0547723770142,500.0,230,43.98373771322731,0.017025497,0.9637927412986755,-0.0054528727,18251,0.115140006,-0.04337306,0.08796748
115500,0.0076200454,11550000,764.4468545913696,500.0,231,44.31854907447221,0.013649302,0.9634301550686359,-0.004163979,18473,0.094791986,-0.049583644,0.0886371
116000,0.009433347,11600000,767.6469259262085,500.0,232,44.472458335278205,0.0051988494,0.9786644242703915,-0.0037306156,16658,0.12629002,-0.07146555,0.08894492
116500,0.00985763,11650000,770.8713517189026,500.0,233,44.13531782330512,0.008284914,0.9765650071203709,-0.0042910525,16074,0.13136199,-0.115325116,0.088270634
117000,0.011135845,11700000,774.464378118515,500.0,234,45.36985900954944,0.0022737605,0.9853142686188221,-0.0054059383,18066,0.15637203,-0.15157929,0.09073972
117500,0.008684244,11750000,777.5742909908295,500.0,235,44.79660661464455,0.0067911656,0.9746905602514744,-0.0028870008,16429,0.11079999,-0.1864167,0.08959321
118000,0.010372113,11800000,781.1279413700104,500.0,236,44.17430663666819,0.023898372,0.9580804146826267,-0.0046823174,17417,0.13437797,-0.1991301,0.08834861
118500,0.011449131,11850000,784.5936887264252,500.0,237,45.37384824325804,0.007157861,0.9704057462513447,-0.0048445086,17173,0.15912597,-0.20478308,0.09074769
119000,0.008123001,11900000,787.9804122447968,499.52,238,44.84660051157729,0.035403572,0.9374660700559616,-0.0032495565,17520,0.09636801,-0.21717645,0.08923721
119500,0.011813494,11950000,791.2526986598969,499.33,239,43.80880818317335,0.057688948,0.9280074834823608,-0.0037787475,15353,0.151748,-0.21606103,0.08700744
120000,0.008867132,12000000,794.9965560436249,500.0,240,44.93095538752046,0.0075852084,0.9774889927357435,-0.0031764158,17300,0.11414399,-0.23280327,0.089861915
120500,0.00940964,12050000,798.2491209506989,500.0,241,44.84377013345547,0.00865403,0.9662547558546066,-0.0027102076,17651,0.12333003,-0.26054236,0.08968754
121000,0.008041749,12100000,801.6331634521484,500.0,242,45.16782162555953,0.005395183,0.9758897330611944,-0.003721001,18139,0.10004401,-0.29905558,0.090335645
121500,0.011291501,12150000,804.9101026058197,500.0,243,44.574790712716,0.014217675,0.9649758227169514,-0.00377061,15836,0.14529198,-0.3377761,0.08914959
122000,0.011401626,12200000,808.4917373657227,500.0,244,44.16694941172713,0.02598388,0.9516119062900543,-0.002960435,16342,0.14687197,-0.3504148,0.088333905
122500,0.010993267,12250000,811.9785130023956,500.0,245,44.61992801505108,0.024080608,0.9311213940382004,-0.0036034035,16511,0.148354,-0.35398126,0.089239866
123000,0.011762801,12300000,815.2936532497406,500.0,246,45.022034736910754,0.0076125036,0.9689467009156942,-0.004662544,15352,0.16507,-0.3700398,0.09004406
123500,0.009608089,12350000,819.0450930595398,500.0,247,44.5337202692726,0.010303583,0.9717259854078293,-0.0051779347,16866,0.12162999,-0.3957769,0.089067444
124000,0.009440096,12400000,822.5437185764313,500.0,248,43.99440010128747,0.04638491,0.9351839646697044,-0.0036085236,16961,0.114100024,-0.4084598,0.08798879
124500,0.011438733,12450000,826.0581395626068,500.0,249,45.43213699407985,0.0096658375,0.9480635486543179,-0.0034938985,15289,0.153482,-0.4175161,0.09086427
125000,0.010070878,12500000,829.9202244281769,500.0,250,44.220571327496216,0.009032687,0.9763845279812813,-0.004224007,16742,0.13066399,-0.4437592,0.08844114
125500,0.013319823,12550000,833.3209972381592,500.0,251,43.94018828153006,0.025601339,0.9465152584016323,-0.002570428,18983,0.18047403,-0.45178795,0.08788037
126000,0.008024074,12600000,836.3368897438049,500.0,252,45.265951824914026,0.0032522443,0.9826478734612465,-0.004434241,15048,0.10308999,-0.46404037,0.09053191
126500,0.009104534,12650000,840.0151495933533,500.0,253,45.19463114775486,0.0039760456,0.9793967679142952,-0.003650897,19496,0.11820199,-0.4880114,0.09038927
127000,0.00936897,12700000,843.0467267036438,500.0,254,44.605174280900975,0.012382945,0.9686346314847469,-0.0042592045,20591,0.11970599,-0.5017004,0.089210354
127500,0.013513688,12750000,845.967648267746,499.23,255,44.71004811207873,0.05045968,0.9208245053887367,-0.004669047,16608,0.14567204,-0.5071776,0.088659935
128000,0.0100599695,12800000,849.4570987224579,500.0,256,45.08510187003944,0.004907169,0.9722575359046459,-0.003960108,19284,0.13375998,-0.52622527,0.090170205
128500,0.008910791,12850000,852.5585613250732,500.0,257,44.92155296492987,0.0040146513,0.9803940635174513,-0.004301296,18741,0.111436,-0.5625258,0.0898431
129000,0.009398297,12900000,855.830712556839,500.0,258,44.877604642228924,0.011482213,0.961697269231081,-0.0026662215,17084,0.12214203,-0.5811639,0.08975521
129500,0.012347659,12950000,859.2821147441864,500.0,259,44.59687119126647,0.027353618,0.9445043057203293,-0.004538673,18456,0.16651401,-0.5936109,0.08919374
130000,0.012254054,13000000,862.2607853412628,500.0,260,44.5708588429707,0.023571664,0.9436638876795769,-0.0038890052,22504,0.16927598,-0.5982907,0.08914172
130500,0.0142042,13050000,864.9759373664856,499.3,261,45.25076404651258,0.045275286,0.907748207449913,-0.0018616786,17205,0.167034,-0.61104447,0.089871965
131000,0.008390662,13100000,868.2198917865753,500.0,262,45.08520602074854,0.0027235046,0.9860175549983978,-0.004788274,15798,0.10534601,-0.63826776,0.0901704
131500,0.0097689405,13150000,871.8577980995178,499.42,263,44.667686970791,0.03141015,0.9437711723148823,-0.002691575,17964,0.12184,-0.6477613,0.08887753
132000,0.010857229,13200000,875.1935701370239,500.0,264,43.82009031594187,0.035854764,0.9494646340608597,-0.0030609274,15695,0.131354,-0.64946276,0.08764019
132500,0.009451129,13250000,878.9543342590332,500.0,265,44.89352429507412,0.012027835,0.9655524007976055,-0.0054275882,17437,0.11855199,-0.66504884,0.08978705
133000,0.009277272,13300000,882.3583831787109,500.0,266,44.67796465968824,0.015641797,0.9616324715316296,-0.0035390768,18926,0.11953596,-0.6893954,0.08935594
133500,0.008753611,13350000,885.563013792038,500.0,267,44.59234369893824,0.008225383,0.9729430470615625,-0.0036205635,17603,0.113725975,-0.7247074,0.08918469
134000,0.013574378,13400000,888.7072169780731,500.0,268,44.61668063390873,0.01846486,0.9512108266353607,-0.0021050547,17014,0.17177397,-0.76225424,0.08923336
134500,0.0092520155,13450000,892.0559418201447,499.29,269,44.63939265897963,0.060467415,0.9191562607884407,-0.0049208966,16600,0.094069995,-0.79286814,0.08859529
135000,0.009595791,13500000,895.5849366188049,500.0,270,44.877007298010014,0.012599523,0.965227086097002,-0.0035500051,16709,0.12353001,-0.8257331,0.08975402
135500,0.011393616,13550000,899.0555968284607,500.0,271,44.77029241712275,0.008257054,0.9733186438679695,-0.0034048813,20421,0.15435,-0.8513644,0.089540586
136000,0.008738613,13600000,901.8788437843323,500.0,272,45.31203007329,0.002595405,0.9850998250767589,-0.005042325,14794,0.112644,-0.87617034,0.090624064
136500,0.012730385,13650000,905.8214259147644,500.0,273,45.226784952266264,0.0070937495,0.9634960442781448,-0.003337979,19505,0.16983603,-0.89882004,0.09045357
137000,0.013581132,13700000,908.9499480724335,499.43,274,44.57671792294248,0.05141463,0.9369499236345291,-0.0033252998,18251,0.16860801,-0.907019,0.08866582
137500,0.009968151,13750000,912.2526061534882,500.0,275,45.506203313543104,0.003549896,0.9810004066675901,-0.00373826,19737,0.13343202,-0.92716104,0.091012396
138000,0.010931481,13800000,915.288685798645,500.0,276,44.47268000710581,0.017456807,0.9597182907164097,-0.0041901357,15590,0.134242,-0.9493468,0.08894536
138500,0.01045651,13850000,919.0554468631744,500.0,277,44.78291496907313,0.018050695,0.9562233239412308,-0.0042694425,17621,0.12677,-0.94901466,0.08956583
139000,0.014841782,13900000,922.4193668365479,500.0,278,44.58754820169386,0.012738588,0.9716220777481794,-0.003181072,17128,0.195868,-0.9685559,0.0891751
139500,0.011156019,13950000,925.8290736675262,500.0,279,45.255418567969336,0.0052470313,0.9720656350255013,-0.0051739486,16131,0.150978,-0.9914137,0.09051083
140000,0.013825952,14000000,929.5846700668335,500.0,280,44.19971446018342,0.029687505,0.950086735188961,-0.0031964052,18107,0.17790404,-1.004124,0.088399425
140500,0.011453997,14050000,932.8146317005157,500.0,281,44.44984847466578,0.01603012,0.9605209715664387,-0.0024668055,18081,0.14510599,-1.0108527,0.088899694
141000,0.012596636,14100000,936.0717577934265,500.0,282,44.90519303172203,0.015176913,0.9609399959445,-0.00175052,18957,0.167564,-1.0326431,0.089810394
141500,0.014391819,14150000,939.2247679233551,500.0,283,44.43685118411831,0.018121347,0.9661478996276855,-0.002751387,18058,0.18976003,-1.0557266,0.0888737
142000,0.01118402,14200000,942.4577610492706,500.0,284,44.59983328923003,0.0100725405,0.9712235890328884,-0.0044344133,17030,0.14444798,-1.0725011,0.08919967
142500,0.008631262,14250000,945.9056189060211,500.0,285,45.03226433367607,0.0029849901,0.9850276838988066,-0.0041677644,18582,0.10819401,-1.0878224,0.09006452
143000,0.013491061,14300000,949.1853346824646,500.0,286,44.93179237578939,0.0047152466,0.9809387102723122,-0.0040230555,16627,0.183848,-1.1006075,0.08986359
143500,0.012154682,14350000,952.6630630493164,498.91,287,44.468178066740364,0.06390028,0.9298352226614952,-0.0043661958,18419,0.14072202,-1.097498,0.08791065
144000,0.011617588,14400000,955.6481964588165,500.0,288,45.06470548674117,0.010700028,0.9653521068394184,-0.003489136,15643,0.154296,-1.0963048,0.09012941
144500,0.012295348,14450000,959.4192821979523,500.0,289,44.5757998907792,0.019276522,0.949834518134594,-0.0022809051,17637,0.15837997,-1.1034954,0.0891516
