fps,time_elapsed,policy_loss,true_reward,total_timesteps,approxkl,explained_variance,value_loss,serial_timesteps,policy_entropy,n_updates,ep_reward_mean,ep_len_mean,clipfrac
7913,20529.532207489014,-0.0032312209,0.10237465,152150000,0.036267404,0.9956049704924226,0.036899935,1521500,-4.4822206,3043,7.601606083653824,76.96,0.33773404
7993,20536.420351743698,-0.0052444134,0.10387655,152200000,0.026639506,0.9979639768134803,0.01607177,1522000,-4.4958363,3044,8.044375846209514,72.98,0.29396605
8020,20543.269337415695,-0.003416093,0.105475284,152250000,0.030688498,0.9974251291714609,0.02170807,1522500,-4.4936457,3045,8.175984253150236,75.5,0.31908196
7932,20549.778866052628,-0.0035455092,0.10369607,152300000,0.040479854,0.9947252394631505,0.045171175,1523000,-4.491268,3046,7.4530920598589,71.57,0.360092
7774,20556.501567840576,-0.004866668,0.10533461,152350000,0.026587501,0.998309089220129,0.0132319555,1523500,-4.492693,3047,7.886611865360537,76.36,0.29923797
7930,20563.51522397995,-0.0041717296,0.10464813,152400000,0.02982586,0.9973024323116988,0.022315513,1524000,-4.4897256,3048,8.85405147987418,84.73,0.3047261
7996,20570.315133571625,-0.004342699,0.10325202,152450000,0.032113988,0.996487918542698,0.028721321,1524500,-4.47994,3049,6.682401292519644,69.32,0.327532
7995,20577.060858249664,-0.0021455782,0.106539264,152500000,0.022752685,0.9985375254182145,0.012367534,1525000,-4.471326,3050,8.122474705819586,75.35,0.26322392
7901,20583.91876912117,-0.0032991115,0.10589801,152550000,0.030905802,0.9964178979862481,0.030995231,1525500,-4.4598126,3051,7.993237000350418,70.65,0.317992
7795,20590.68554997444,-0.0039236485,0.1068792,152600000,0.026671616,0.9977038349024951,0.018533261,1526000,-4.4371433,3052,8.148575845162123,76.6,0.29613197
7780,20597.827439069748,-0.00039697744,0.101643294,152650000,0.02859194,0.9977500468958169,0.018610943,1526500,-4.433523,3053,7.505179068460857,78.97,0.30651796
7840,20604.83618068695,-0.0036768687,0.10343661,152700000,0.031698488,0.9966145178768784,0.029138999,1527000,-4.429515,3054,6.318270136495048,65.51,0.31916606
7778,20611.819275856018,-0.0020660246,0.10396144,152750000,0.02812634,0.9970273273065686,0.025332078,1527500,-4.4335165,3055,6.863060061892502,70.47,0.301238
8018,20618.678862810135,-0.0051767733,0.10490261,152800000,0.028665656,0.9972480942960829,0.023469772,1528000,-4.4329295,3056,7.934503758239498,74.16,0.305246
7857,20625.55957174301,-0.003908576,0.10471684,152850000,0.032142457,0.9958281093277037,0.036946923,1528500,-4.4278173,3057,8.028884679359981,79.9,0.314968
8126,20632.436120271683,-0.0020184657,0.10213637,152900000,0.032955524,0.9963821191340685,0.029990751,1529000,-4.4362626,3058,8.200245279661612,78.25,0.32926804
7875,20639.110201835632,-0.005193121,0.10264901,152950000,0.025522914,0.998189372010529,0.014299643,1529500,-4.432561,3059,7.360033980583612,72.79,0.28360602
7786,20646.04048013687,-0.002707145,0.100845814,153000000,0.032951415,0.9963858493138105,0.028725486,1530000,-4.4311924,3060,8.72647654676286,83.45,0.33870202
8021,20653.141531467438,-0.0053095645,0.10513819,153050000,0.030813644,0.9966619210317731,0.028320774,1530500,-4.424544,3061,6.652528729267288,70.24,0.31244195
8151,20659.846737623215,-0.004505493,0.10313331,153100000,0.028731842,0.9975772886537015,0.020033496,1531000,-4.414085,3062,7.58025581585971,79.29,0.304406
7724,20666.603187084198,-0.0039609615,0.10541687,153150000,0.032722108,0.9969489588402212,0.026141174,1531500,-4.403409,3063,7.828167300224522,76.04,0.31373805
7993,20673.609785079956,-0.0032529428,0.10075084,153200000,0.03932602,0.9944919310510159,0.045962516,1532000,-4.3926406,3064,7.208890098411794,71.75,0.3480139
7999,20680.207503795624,-0.0024295393,0.10626652,153250000,0.031814646,0.99733767635189,0.022439716,1532500,-4.3840404,3065,7.392362439689569,68.67,0.31303206
8096,20687.013558149338,0.0008494755,0.1058311,153300000,0.045658994,0.9937020097859204,0.05540662,1533000,-4.3766246,3066,8.001600382864709,73.02,0.38447997
7727,20693.661685466766,-0.005246311,0.105893865,153350000,0.02504531,0.997759721474722,0.01868763,1533500,-4.3728633,3067,9.09558302866928,82.63,0.28085002
8233,20700.412215948105,-0.0035427415,0.10436569,153400000,0.028141126,0.9975389840546995,0.021421127,1534000,-4.377054,3068,8.421045280305844,80.41,0.30435798
8294,20706.76991534233,-0.0046061287,0.10062963,153450000,0.034806196,0.9957412285730243,0.035442427,1534500,-4.377865,3069,6.453013434582426,68.2,0.332164
7992,20713.319432735443,-0.005156594,0.104769684,153500000,0.03583612,0.9962141090072691,0.031685602,1535000,-4.376207,3070,7.169972369564348,72.71,0.32513207
8257,20720.199652671814,-0.0051201554,0.105871946,153550000,0.023905369,0.9977388705592602,0.018280828,1535500,-4.374079,3071,7.126434790773583,67.77,0.27162
8127,20726.87323999405,-0.0047102342,0.10640249,153600000,0.026722047,0.9978692808654159,0.018867394,1536000,-4.3672185,3072,6.942745864471071,66.57,0.29532996
8418,20733.558263540268,-0.00338117,0.10537641,153650000,0.032448236,0.9968042529653758,0.026869928,1536500,-4.360062,3073,8.494133726777509,75.89,0.332272
8028,20739.825546503067,-0.004585428,0.10190582,153700000,0.030068127,0.995997847057879,0.033631105,1537000,-4.3620467,3074,5.766671588047575,62.15,0.31004
8080,20746.64616060257,-0.0053176642,0.10191982,153750000,0.027767556,0.9972019977867603,0.023798296,1537500,-4.36664,3075,7.65027460504265,72.39,0.29596195
8391,20753.220637321472,-0.0051917243,0.10384821,153800000,0.030877575,0.9970310407225043,0.02548244,1538000,-4.3691425,3076,7.939075891358661,73.43,0.31986
8344,20759.820350170135,-0.003585772,0.1027858,153850000,0.033860575,0.9959403136745095,0.034992576,1538500,-4.368713,3077,7.860209659459943,74.93,0.33162597
8226,20766.320989370346,-0.0018208448,0.105809666,153900000,0.026402999,0.9978988571092486,0.017794203,1539000,-4.3680696,3078,7.454746141536743,70.35,0.28999203
8158,20772.9080619812,-0.0056111426,0.10564806,153950000,0.024421217,0.9985062859486789,0.0125578,1539500,-4.3659105,3079,5.781869136270107,59.57,0.27487192
8019,20779.650404691696,-0.0051571582,0.10030635,154000000,0.03301291,0.9944948297925293,0.04571204,1540000,-4.3601255,3080,7.779634212437814,76.08,0.319968
7891,20786.232988119125,-0.0020566266,0.10189788,154050000,0.037629228,0.9965442686807364,0.029934322,1540500,-4.358544,3081,7.180904868122161,69.23,0.35174203
7854,20793.185176849365,-0.0035404821,0.10125835,154100000,0.02885701,0.996971357613802,0.025063492,1541000,-4.3601236,3082,8.77816207293239,79.91,0.30293798
7963,20800.02691602707,-0.0019680546,0.10172883,154150000,0.030580873,0.9974375481251627,0.021274405,1541500,-4.3580036,3083,8.51995327570694,78.85,0.317758
7830,20806.77393722534,-0.004777154,0.10281555,154200000,0.029421313,0.9970400286838412,0.024222896,1542000,-4.3635273,3084,8.265762093652157,77.5,0.3079159
8039,20813.859270334244,-0.0057154973,0.10402308,154250000,0.031387817,0.9962312036659569,0.032418523,1542500,-4.371468,3085,8.218716474029279,79.81,0.31325603
7901,20820.491712331772,-0.0002258528,0.10670975,154300000,0.045663718,0.9965062248520553,0.03134353,1543000,-4.384183,3086,9.81714117772106,86.76,0.37515002
7693,20827.461318016052,-0.004125713,0.10338457,154350000,0.028239852,0.9974686645437032,0.021054097,1543500,-4.39544,3087,7.000509122966905,70.27,0.29959604
7869,20834.500912189484,-0.0042712535,0.105040595,154400000,0.027010694,0.9969675370957702,0.025718732,1544000,-4.3947344,3088,7.197053978751355,72.4,0.28998196
8129,20841.25112581253,-0.004099582,0.104361795,154450000,0.04060706,0.9957877020351589,0.036917068,1544500,-4.3953075,3089,8.666061465747225,82.95,0.33423394
7649,20847.875789165497,-0.005240919,0.10427128,154500000,0.027129268,0.9972532351966947,0.023085285,1545000,-4.3996754,3090,7.017551810773439,62.25,0.30113196
8054,20854.9358022213,-0.0027485841,0.101896256,154550000,0.03290568,0.9967524011153728,0.027709236,1545500,-4.4031434,3091,6.720120108533957,70.88,0.32209405
8010,20861.573143720627,-0.0060202074,0.103393674,154600000,0.02854819,0.9960606191307306,0.0342446,1546000,-4.403168,3092,6.6263034965439145,68.06,0.30399194
7973,20868.296387195587,-0.005350537,0.10708803,154650000,0.024271915,0.9981748831924051,0.014891292,1546500,-4.413211,3093,7.421716111390342,68.33,0.280884
7857,20875.238747358322,-0.005020523,0.104893215,154700000,0.0272524,0.9975746925920248,0.019515347,1547000,-4.4184012,3094,8.309674633240792,76.17,0.30016595
8028,20882.096943616867,-0.0024409115,0.100675896,154750000,0.03547553,0.9959595124237239,0.033038378,1547500,-4.4160576,3095,7.066706909153872,71.21,0.34188202
7746,20888.950890779495,-0.00095496734,0.101563856,154800000,0.036129292,0.9941877098754048,0.0520698,1548000,-4.4103074,3096,7.714297266331996,73.08,0.33666405
7955,20896.04773044586,-0.004798358,0.10087077,154850000,0.03411711,0.996007589623332,0.033570055,1548500,-4.4092774,3097,7.596457884102347,74.57,0.33933198
8183,20902.957068920135,-0.0049506975,0.10795466,154900000,0.030004544,0.9966424563899636,0.03047249,1549000,-4.413782,3098,8.707413427281862,82.43,0.30467194
8188,20909.558693647385,-0.0010251343,0.10733353,154950000,0.029664064,0.9979419489391148,0.01683825,1549500,-4.4107103,3099,8.270004007488678,72.03,0.308876
8032,20916.09721827507,-0.0053442987,0.10252098,155000000,0.031911317,0.9966057240962982,0.028744774,1550000,-4.42056,3100,7.669873041245882,77.77,0.31841603
8134,20922.714747667313,-0.0013762675,0.10456912,155050000,0.039008364,0.996018341742456,0.035985533,1550500,-4.436281,3101,7.192469199575644,71.62,0.34301603
8018,20929.421489953995,-0.0034302683,0.105886504,155100000,0.024908612,0.9978406042791903,0.018294113,1551000,-4.4369674,3102,7.987013600948521,75.44,0.27995402
7890,20935.958347797394,-0.0063653253,0.10157155,155150000,0.027449984,0.9967379542067647,0.02595966,1551500,-4.4305153,3103,8.21987859937497,78.42,0.29539207
8204,20942.820379018784,-0.00500172,0.10503672,155200000,0.033337463,0.995678779669106,0.038339406,1552000,-4.426891,3104,7.969049435619727,76.42,0.329506
7809,20949.510407924652,-0.0034665314,0.10573618,155250000,0.027189098,0.9978609208483249,0.018371286,1552500,-4.42913,3105,8.40944079932553,74.68,0.2981
8027,20956.30875301361,-0.003807758,0.100125276,155300000,0.02608615,0.9984063144074753,0.012239166,1553000,-4.428791,3106,7.513728241489734,76.64,0.29708606
8068,20962.92647242546,-0.0012774195,0.10356456,155350000,0.033513412,0.9967288032639772,0.028447475,1553500,-4.42712,3107,7.096413514445158,71.35,0.32521802
7950,20969.601969718933,-0.0042723008,0.10644198,155400000,0.025699064,0.9986120704561472,0.011507795,1554000,-4.435614,3108,8.391121866393696,77.74,0.28686792
7928,20976.191518068314,-0.0049883286,0.10767627,155450000,0.025359605,0.998233848833479,0.015119549,1554500,-4.4406548,3109,9.242993102178879,82.76,0.28188002
8064,20982.993013858795,-0.0016681178,0.1044138,155500000,0.030364389,0.997831997461617,0.01871023,1555000,-4.433408,3110,7.612138380926772,74.14,0.3122961
7801,20989.59954380989,-0.0053989766,0.10303772,155550000,0.029197479,0.9976757855620235,0.020292325,1555500,-4.433804,3111,6.9548497033099554,67.52,0.29998606
7783,20996.55080962181,-0.0033315716,0.10179829,155600000,0.028166601,0.9973934222944081,0.022331527,1556000,-4.4447803,3112,7.601466181470532,76.4,0.29868203
8072,21003.462604045868,-0.0048121307,0.1048695,155650000,0.029155256,0.9974462396930903,0.020457445,1556500,-4.4512663,3113,8.369237364575238,75.32,0.29061595
7727,21010.119906902313,-0.00265331,0.10347482,155700000,0.026921997,0.998084111022763,0.015991285,1557000,-4.4605436,3114,6.420614068023824,68.65,0.292208
7901,21017.05196595192,-0.0038272524,0.10548064,155750000,0.032976918,0.9963415134698153,0.03205109,1557500,-4.461388,3115,7.784946712629972,73.13,0.33108592
7986,21023.919790029526,-0.0037648287,0.10673939,155800000,0.032623585,0.9971417956985533,0.024765568,1558000,-4.455362,3116,9.708497911684699,88.04,0.33191398
7763,21030.726932287216,-0.005249086,0.105507635,155850000,0.029969357,0.9969579293392599,0.025593959,1558500,-4.4465823,3117,7.352689428791782,77.73,0.30917996
7909,21037.69583749771,-0.004531792,0.102242336,155900000,0.027195727,0.9975637071765959,0.020789476,1559000,-4.4468465,3118,6.888382804775029,74.76,0.303432
7733,21044.371302127838,-0.0022593085,0.10544308,155950000,0.03869318,0.9952014070004225,0.04419492,1559500,-4.4434233,3119,7.9853148244978005,72.99,0.353392
8028,21051.236586093903,-0.005127585,0.10465089,156000000,0.032774296,0.9969564070925117,0.025743065,1560000,-4.437554,3120,7.40912030567757,75.44,0.324534
7956,21058.051529169083,-0.0029527375,0.10395947,156050000,0.03068998,0.9967158252838999,0.026371412,1560500,-4.4272213,3121,8.187800825102022,78.2,0.32444793
7979,21064.878638267517,-0.0035663408,0.10649498,156100000,0.02865352,0.9973164156544954,0.022693997,1561000,-4.4292097,3122,8.126010207993604,75.02,0.31454203
7829,21071.643050909042,-0.0037378974,0.10498079,156150000,0.026661474,0.9978753391187638,0.01825809,1561500,-4.4291053,3123,7.710118774820585,70.52,0.29255003
7834,21078.524318933487,-0.0040484755,0.10477704,156200000,0.03240205,0.9963406198658049,0.03129535,1562000,-4.413993,3124,6.965927953507707,68.75,0.33155614
8142,21085.531447172165,-0.0045736358,0.10510358,156250000,0.033143703,0.9956708489917219,0.03823245,1562500,-4.4007564,3125,6.470120589582803,66.72,0.323026
7739,21092.064797878265,-0.003700744,0.10604417,156300000,0.03759043,0.9958988591097295,0.037521556,1563000,-4.402792,3126,9.322283670048783,88.07,0.3468499
7771,21099.09849357605,-0.001107765,0.107033506,156350000,0.034954786,0.995815678499639,0.036605533,1563500,-4.4009643,3127,7.917160392077348,76.07,0.33232808
8438,21105.817503213882,-0.003190819,0.10124891,156400000,0.031116147,0.9964299998246133,0.029019807,1564000,-4.401041,3128,8.047468408700443,76.67,0.31481603
8267,21112.26388192177,-0.0043157125,0.106964245,156450000,0.030541386,0.996912008151412,0.025766332,1564500,-4.39953,3129,8.795063928802993,74.89,0.30844206
8159,21118.82786989212,-0.003110796,0.108256005,156500000,0.030575428,0.9974276088178158,0.02173571,1565000,-4.402843,3130,8.709784484289122,79.26,0.32255796
7733,21125.460175037384,-0.0056120413,0.103553645,156550000,0.0315069,0.995927925221622,0.034106627,1565500,-4.3933735,3131,8.055296968435869,78.23,0.32481802
8161,21132.451364278793,-0.0031730107,0.102031894,156600000,0.0352401,0.9966536425054073,0.027199054,1566000,-4.3779335,3132,7.750061625812959,75.19,0.34024602
8566,21139.07689142227,-0.004895382,0.10470584,156650000,0.02804274,0.9969347391743213,0.025951156,1566500,-4.371346,3133,7.736614221953059,74.14,0.29881603
8059,21145.411373138428,-0.003916094,0.102580525,156700000,0.028611872,0.9973263686988503,0.021883685,1567000,-4.370799,3134,7.7196382468015505,73.92,0.30828005
8099,21152.12753343582,-0.003707398,0.101325296,156750000,0.03029228,0.9970489966217428,0.024436532,1567500,-4.3775544,3135,6.728213436889345,70.44,0.31453997
8036,21158.751445770264,-0.0037954173,0.1078322,156800000,0.030504923,0.9962155476678163,0.033967853,1568000,-4.371345,3136,8.344429293628636,83.46,0.31798393
8208,21165.529252290726,-0.0041639083,0.09920707,156850000,0.042386074,0.9931967561133206,0.057870947,1568500,-4.372472,3137,5.752815788599509,66.23,0.35736808
8033,21172.227690935135,-0.0032602812,0.10450652,156900000,0.04274651,0.996059738099575,0.033413734,1569000,-4.370113,3138,7.319214794956061,74.29,0.330202
7984,21178.887630701065,-0.0012826226,0.102665626,156950000,0.038487006,0.9948229482397437,0.044310924,1569500,-4.364638,3139,7.761223094709421,74.22,0.340324
8084,21185.634108304977,-0.0054415744,0.10457641,157000000,0.029595962,0.9968983915168792,0.025887838,1570000,-4.3605647,3140,6.979243662552545,74.44,0.30879602
8067,21192.289974212646,-0.0042536496,0.10396709,157050000,0.02947998,0.9959364030510187,0.035455275,1570500,-4.36348,3141,7.956650393350828,77.38,0.30178803
8018,21198.85385608673,-0.0014926319,0.10622096,157100000,0.03753861,0.9966621245257556,0.029948054,1571000,-4.3549743,3142,7.113328686554669,70.72,0.35102406
8125,21205.501321554184,-0.0031123287,0.10807903,157150000,0.029587148,0.9972493220120668,0.023078632,1571500,-4.3494563,3143,7.9308328991185775,76.75,0.315486
7868,21212.260632514954,-0.0005486183,0.104175374,157200000,0.04063114,0.995667246170342,0.036586512,1572000,-4.346517,3144,8.08354049301699,73.4,0.35296205
7808,21219.087700605392,0.000343974,0.104754835,157250000,0.038932573,0.9965673042461276,0.027707884,1572500,-4.358233,3145,7.804537736643033,77.0,0.35113004
8079,21225.937940597534,-0.0020325657,0.10204916,157300000,0.03549062,0.9943090402521193,0.048166666,1573000,-4.347926,3146,8.116841278943758,78.63,0.33584598
8045,21232.359488010406,-0.0059361835,0.106714554,157350000,0.026266195,0.9974915853235871,0.020852393,1573500,-4.335881,3147,8.23316844730918,74.85,0.28865
7711,21239.188279628754,-0.0052496274,0.1082196,157400000,0.027280612,0.9970784175675362,0.02484797,1574000,-4.3349414,3148,7.136558163235168,68.89,0.29702803
8027,21246.2498691082,-0.0048588244,0.10398333,157450000,0.0266233,0.997281672200188,0.023010142,1574500,-4.3385277,3149,8.618287736960191,78.07,0.286238
7957,21252.89842391014,-0.0035240776,0.10645113,157500000,0.033246264,0.995862593408674,0.03727731,1575000,-4.335267,3150,7.541730813342147,73.66,0.33441398
8064,21259.63329219818,-0.00543539,0.10782622,157550000,0.025190387,0.9980992396594957,0.016565708,1575500,-4.3445206,3151,8.526979077350187,74.27,0.28272006
7636,21266.408648967743,-0.0045748847,0.10344501,157600000,0.030009123,0.9966929107904434,0.02763843,1576000,-4.3429384,3152,8.120713226823428,81.35,0.30761203
7773,21273.470886945724,-0.0021501565,0.10521584,157650000,0.031685486,0.9975537904538214,0.020382542,1576500,-4.334509,3153,7.428669436373384,67.71,0.31203595
7880,21280.150184869766,-0.0045933034,0.105937675,157700000,0.02882709,0.9974310421384871,0.022623472,1577000,-4.3371334,3154,7.514039485293979,72.64,0.30619997
8217,21286.738090515137,-0.005716863,0.10433636,157750000,0.028422117,0.9961775785777718,0.0319741,1577500,-4.3313556,3155,7.908491109111638,74.6,0.30429596
