true_reward,explained_variance,time_elapsed,policy_loss,value_loss,policy_entropy,n_updates,clipfrac,ep_reward_mean,fps,ep_len_mean,total_timesteps,approxkl,serial_timesteps
0.09111937,0.9858628669753671,7630.748871564865,-0.0025711241,0.0017648615,-0.38393134,1701,0.042913996,45.559686609678245,11209,500.0,85050000,0.004101213,850500
0.091341384,0.9751916993409395,7635.261061191559,-0.0029248937,0.0027219458,-0.38806733,1702,0.033279996,45.67069293104951,11965,500.0,85100000,0.0035969187,851000
0.09104371,0.9323866218328476,7639.489094018936,-0.0023405058,0.015925672,-0.39177525,1703,0.048998,45.52185370521518,10939,500.0,85150000,0.004660324,851500
0.09100414,0.9545400328934193,7644.108324050903,-0.0021957427,0.007011833,-0.3950136,1704,0.022315998,45.502072925784105,13201,500.0,85200000,0.0028268252,852000
0.0917909,0.9874261086806655,7647.943382740021,-0.0025091711,0.0015038158,-0.39646813,1705,0.034401998,45.89544933435507,12118,500.0,85250000,0.00380573,852500
0.09153266,0.9214836806058884,7652.123643159866,-0.002433795,0.012306029,-0.39601114,1706,0.038047995,45.766337762382484,11450,500.0,85300000,0.0036005527,853000
0.090705246,0.9718676004558802,7656.557757139206,-0.0029779347,0.005458305,-0.39317983,1707,0.0205,45.352622341822006,11743,500.0,85350000,0.002510311,853500
0.09151285,0.9843217525631189,7660.874881267548,-0.0031626164,0.0019287231,-0.3914679,1708,0.021544,45.756427077553305,12391,500.0,85400000,0.0025634305,854000
0.09099201,0.9795423019677401,7664.963285684586,-0.0026214197,0.00349531,-0.39289892,1709,0.020462,45.49600323746143,11374,500.0,85450000,0.0025765128,854500
0.09138854,0.9771102853119373,7669.405092954636,-0.0027295807,0.003176074,-0.3948298,1710,0.018608,45.6942670928577,12220,500.0,85500000,0.0023387852,855000
0.09073381,0.9473594985902309,7673.545874834061,-0.0023855143,0.010256437,-0.39652786,1711,0.021103999,45.36690383431065,10730,500.0,85550000,0.0026895534,855500
0.08901151,0.9180499911308289,7678.256892681122,-0.0030303071,0.049791027,-0.3947329,1712,0.039818,44.76738008276308,11497,499.43,85600000,0.003995058,856000
0.09097597,0.9623465649783611,7682.6586582660675,-0.0023676972,0.005938405,-0.39127833,1713,0.020250002,45.487981121517535,10901,500.0,85650000,0.0025044456,856500
0.09114855,0.984842955134809,7687.294847726822,-0.003560337,0.002226948,-0.39021206,1714,0.02238,45.57427458634862,12159,500.0,85700000,0.0027141797,857000
0.09123429,0.9864130429923534,7691.4562022686005,-0.002789316,0.0017359568,-0.39523965,1715,0.019256,45.61714450887908,12239,500.0,85750000,0.0027024127,857500
0.090727724,0.938406690955162,7695.6012942790985,-0.0022696774,0.023477007,-0.400632,1716,0.025964001,45.597943809732755,11505,499.48,85800000,0.0028709178,858000
0.0903931,0.9752000384032726,7699.997185230255,-0.002899355,0.0061340146,-0.40017477,1717,0.033885997,45.19655037251807,12029,500.0,85850000,0.0036624228,858500
0.09081229,0.9467592686414719,7704.202723026276,-0.0033585676,0.017127004,-0.39729613,1718,0.055152006,45.406147003381506,11036,500.0,85900000,0.0051407395,859000
0.091653265,0.983189944177866,7708.788880348206,-0.0030536843,0.0022751384,-0.39314395,1719,0.022988,45.826630716001524,11983,500.0,85950000,0.0026369547,859500
0.09085703,0.9858640795573592,7713.019747495651,-0.0029932142,0.0021028682,-0.39482933,1720,0.013959999,45.42851248837522,10947,500.0,86000000,0.0023170698,860000
0.09101165,0.9880257826298475,7717.651211500168,-0.003906731,0.0017548014,-0.40010166,1721,0.022752,45.505824426462695,11548,500.0,86050000,0.0027421773,860500
0.089911826,0.8950224444270134,7722.032065868378,-0.0026889092,0.06036175,-0.40361673,1722,0.042910002,45.251893764723064,11601,499.34,86100000,0.0040195775,861000
0.0903058,0.9594744071364403,7726.3950028419495,-0.0029875212,0.013704287,-0.40247354,1723,0.048984,45.15290300475508,12561,500.0,86150000,0.004420479,861500
0.09037295,0.9346492066979408,7730.425432443619,-0.0029414669,0.025874872,-0.3994107,1724,0.034708,45.40900873987421,11410,499.47,86200000,0.0037158807,862000
0.09157044,0.9713072199374437,7734.86588716507,-0.0021926889,0.0037848875,-0.39574736,1725,0.020404,45.78521975443186,12328,500.0,86250000,0.0025238802,862500
0.090253495,0.9730081763118505,7738.971122264862,-0.0026056874,0.0050372193,-0.39626703,1726,0.026718,45.12674810713663,11034,500.0,86300000,0.0031251132,863000
0.091173105,0.978440348058939,7743.552011489868,-0.0027679563,0.0031859868,-0.40192443,1727,0.018782001,45.586551508171944,11466,500.0,86350000,0.0025608283,863500
0.0898486,0.953727874904871,7747.963981151581,-0.002930361,0.011173555,-0.40570298,1728,0.051862,44.9243068022612,11375,500.0,86400000,0.004739738,864000
0.09134811,0.9723517000675201,7752.41019320488,-0.0027710395,0.0043746284,-0.40811124,1729,0.014892,45.674053641264706,11962,500.0,86450000,0.0021066288,864500
0.09082178,0.9728820063173771,7756.6444935798645,-0.0030183482,0.0043339236,-0.41115338,1730,0.01514,45.41088754751301,11244,500.0,86500000,0.0022445382,865000
0.091096364,0.9882023669779301,7761.14125084877,-0.0032390715,0.0017080663,-0.41986609,1731,0.020531999,45.54818308772265,11548,500.0,86550000,0.0027644932,865500
0.08960507,0.9665160477161407,7765.521014928818,-0.002720197,0.012237822,-0.42762464,1732,0.029156,44.80253789500275,10756,500.0,86600000,0.003367427,866000
0.090763636,0.962660264223814,7770.221961736679,-0.002496328,0.006888202,-0.42897826,1733,0.030566001,45.381817097894945,11300,500.0,86650000,0.0033329956,866500
0.08944262,0.9624845422804356,7774.7042627334595,-0.0027991154,0.0143082645,-0.4313059,1734,0.026756,44.7213128519535,11740,500.0,86700000,0.003029359,867000
0.091106735,0.9771741554141045,7779.015817642212,-0.0026974003,0.0036216807,-0.43657956,1735,0.026148,45.55336941489566,11492,500.0,86750000,0.0031795048,867500
0.09135623,0.9783249907195568,7783.415051698685,-0.003004818,0.0034198058,-0.4439363,1736,0.048503995,45.67810947986887,12483,500.0,86800000,0.004512423,868000
0.091354765,0.9392612017691135,7787.468807458878,-0.00209483,0.009778796,-0.44684535,1737,0.03803,45.67738309069091,12174,500.0,86850000,0.0038388346,868500
0.090022326,0.9529775381088257,7791.624390602112,-0.0026834658,0.017863333,-0.44353732,1738,0.033627998,45.011164992595006,12037,500.0,86900000,0.003470904,869000
0.090590276,0.9386224448680878,7795.827298641205,-0.0033232935,0.024875458,-0.44073924,1739,0.03648,45.295140429775145,11858,500.0,86950000,0.0037833503,869500
0.090205476,0.9580915831029415,7800.093202352524,-0.0032212972,0.012890162,-0.4386836,1740,0.022446001,45.10274027458831,11158,500.0,87000000,0.00257877,870000
0.09220453,0.9813252575695515,7804.653645038605,-0.0027519336,0.0017161705,-0.43820453,1741,0.01582,46.10226930820543,11234,500.0,87050000,0.0020686355,870500
0.09036638,0.9749245867133141,7809.170971632004,-0.0030461699,0.004615282,-0.4486498,1742,0.021791998,45.18318917773999,11053,500.0,87100000,0.0025936353,871000
0.08960774,0.9408058114349842,7813.750714302063,-0.0031333012,0.021750947,-0.45334148,1743,0.050086003,44.8038665332227,10721,500.0,87150000,0.004771925,871500
0.08992449,0.932416595518589,7818.470090150833,-0.0024779758,0.025570104,-0.45438403,1744,0.031845998,44.962241500333405,12435,500.0,87200000,0.0036715926,872000
0.09176114,0.9783105868846178,7822.542105436325,-0.00277112,0.0033686843,-0.45495152,1745,0.042834003,45.8805703685114,12495,500.0,87250000,0.004008873,872500
0.09133503,0.9840672016143799,7826.599902153015,-0.0027962674,0.0022738227,-0.45865703,1746,0.018486,45.66751337713518,11257,500.0,87300000,0.0025444229,873000
0.09140471,0.9694684389978647,7831.088720083237,-0.00353876,0.0041932487,-0.46339154,1747,0.022406,45.702359898831,11296,500.0,87350000,0.0029037944,873500
0.091021396,0.9769002497196198,7835.5655245780945,-0.00294703,0.0034607246,-0.47021943,1748,0.038068,45.510696728431085,12023,500.0,87400000,0.0037539178,874000
0.09143277,0.981814181432128,7839.772966146469,-0.0028679075,0.003125547,-0.47625747,1749,0.01828,45.71638895852595,12575,500.0,87450000,0.0022487189,874500
0.091165535,0.9850121596828103,7843.79845905304,-0.0033746983,0.0021919105,-0.4801806,1750,0.020796001,45.5827622135781,12176,500.0,87500000,0.002562607,875000
0.09152255,0.9780576378107071,7847.952428102493,-0.0026919446,0.003280494,-0.48254952,1751,0.023378,45.761274907828486,12237,500.0,87550000,0.0027075564,875500
0.0913235,0.9855339843779802,7852.094785928726,-0.0034610648,0.0021379169,-0.481345,1752,0.018996,45.66175575856398,11198,500.0,87600000,0.0024537314,876000
0.091686375,0.9776514414697886,7856.609811067581,-0.003078328,0.0028134559,-0.48610887,1753,0.025234003,45.84318696681979,11556,500.0,87650000,0.0029628351,876500
0.08997573,0.9461259245872498,7860.985616207123,-0.0025592516,0.012872191,-0.49336758,1754,0.040356003,44.987868276654496,11850,500.0,87700000,0.0040935,877000
0.09044487,0.9587596915662289,7865.255488395691,-0.002817458,0.014070766,-0.49996036,1755,0.014802,45.22243611836475,12622,500.0,87750000,0.0020358716,877500
0.09046234,0.9530441053211689,7869.270817756653,-0.0026887697,0.013755394,-0.5004629,1756,0.026783999,45.23117390331516,11070,500.0,87800000,0.0030307786,878000
0.090299495,0.9492701329290867,7873.835287332535,-0.002644632,0.021893239,-0.5008134,1757,0.030989999,45.40097724717529,11362,499.43,87850000,0.0032588497,878500
0.09025267,0.9655529037117958,7878.29087805748,-0.0028995196,0.011350664,-0.49883613,1758,0.039112005,45.12632987109961,11825,500.0,87900000,0.0038525895,879000
0.09143556,0.9864264624193311,7882.568548202515,-0.002880221,0.0018871173,-0.49968487,1759,0.014969999,45.717780545726875,12531,500.0,87950000,0.0023594801,879500
0.09100096,0.9832185134291649,7886.607863903046,-0.0026249734,0.0026127684,-0.50968015,1760,0.021826,45.50047810007145,12109,500.0,88000000,0.0029470962,880000
0.09078678,0.9858175069093704,7890.785924196243,-0.0032090335,0.0022480316,-0.5198301,1761,0.037618,45.39339061942477,11545,500.0,88050000,0.0036328149,880500
0.09003375,0.9388722442090511,7895.1676914691925,-0.0030394145,0.036334362,-0.5246355,1762,0.062656,45.47715214208091,11281,499.03,88100000,0.0057422696,881000
0.09145003,0.9738986622542143,7899.647516489029,-0.0032322132,0.0040325825,-0.525658,1763,0.032730002,45.725017074560256,11559,500.0,88150000,0.0035298795,881500
0.09128712,0.9431623220443726,7904.034193754196,-0.0026859809,0.009606792,-0.5300894,1764,0.043734,45.6435570446824,11654,500.0,88200000,0.0042564077,882000
0.09176665,0.9808054026216269,7908.394065141678,-0.0032481416,0.0020867526,-0.53386295,1765,0.039046,45.88332748370267,12383,500.0,88250000,0.003984001,882500
0.09140793,0.984587911516428,7912.497753858566,-0.0031053354,0.0021432303,-0.53737587,1766,0.034432,45.703966762814325,10739,500.0,88300000,0.0035723548,883000
0.09109231,0.9882135977968574,7917.202427148819,-0.003062606,0.001926644,-0.54131967,1767,0.024296,45.546157873600606,12411,500.0,88350000,0.0028162892,883500
0.08980094,0.927498571574688,7921.282432317734,-0.0024408333,0.039521746,-0.54781884,1768,0.030006,45.14638538192292,11105,499.36,88400000,0.0033250009,884000
0.09030884,0.944734014570713,7925.833463668823,-0.00305865,0.012679699,-0.55136913,1769,0.041123997,45.15441374428083,11430,500.0,88450000,0.0041562384,884500
0.08984234,0.9571375623345375,7930.267199039459,-0.0030616794,0.0193186,-0.5535238,1770,0.023752,44.92117161246402,10831,500.0,88500000,0.0029419144,885000
0.09162208,0.979795902967453,7934.930848836899,-0.0032726158,0.0025619087,-0.5503872,1771,0.019006,45.81103900620008,12422,500.0,88550000,0.0026995074,885500
0.09025446,0.9594534114003181,7939.0063552856445,-0.0031880003,0.0122081665,-0.55362207,1772,0.035852004,45.12722795008842,11271,500.0,88600000,0.0037666422,886000
0.09081866,0.9560499526560307,7943.492140054703,-0.0023903332,0.010223957,-0.5549974,1773,0.034574,45.40933210129784,11474,500.0,88650000,0.0038110234,886500
0.09155288,0.9855256769806147,7947.8990750312805,-0.002999726,0.0020451504,-0.5573614,1774,0.03282,45.776435804222345,11562,500.0,88700000,0.0035228706,887000
0.09120705,0.9747306704521179,7952.272098779678,-0.0028387601,0.0056718728,-0.56372994,1775,0.026688,45.603524011297374,12687,500.0,88750000,0.0032880425,887500
0.089907855,0.9782337676733732,7956.268575191498,-0.002593437,0.00504213,-0.5694357,1776,0.034536004,44.953928221122275,11514,500.0,88800000,0.00365164,888000
0.09128892,0.9880800796672702,7960.6584594249725,-0.0027815474,0.0017982807,-0.57604516,1777,0.022798,45.64445692500158,13131,500.0,88850000,0.002859754,888500
0.092203386,0.985911532305181,7964.518970251083,-0.0030259485,0.0013787732,-0.58528465,1778,0.032172002,46.101688266694055,10900,500.0,88900000,0.003397956,889000
0.09028385,0.9654472395777702,7969.152975559235,-0.0025463223,0.0073992163,-0.5932888,1779,0.022344,45.14192575517482,11794,500.0,88950000,0.0029088063,889500
0.09143692,0.8811748325824738,7973.4396686553955,-0.0025231892,0.048069622,-0.5966279,1780,0.042752005,45.966317832355436,12222,499.49,89000000,0.004146937,890000
0.09162706,0.9871598519384861,7977.594067811966,-0.0027590957,0.0016160443,-0.59915364,1781,0.010776001,45.813527555214336,11454,500.0,89050000,0.0018140229,890500
0.09076085,0.9649711586534977,7982.00834941864,-0.0024398807,0.0057398737,-0.6005913,1782,0.032788,45.38042419303108,11519,500.0,89100000,0.0034349144,891000
0.09223195,0.9621037654578686,7986.398525953293,-0.0025553063,0.003640968,-0.60118294,1783,0.026008,46.11597374839639,11656,500.0,89150000,0.0030892864,891500
0.090965174,0.9484818689525127,7990.7381846904755,-0.0028258278,0.0113496445,-0.6048614,1784,0.028046,45.482586288036835,11428,500.0,89200000,0.0032429085,892000
0.09136467,0.9676670767366886,7995.161327123642,-0.0021640563,0.0046545425,-0.60577315,1785,0.028426,45.682336430020456,11716,500.0,89250000,0.0033950757,892500
0.09069406,0.9556063823401928,7999.487318992615,-0.002498189,0.017433474,-0.6057184,1786,0.051532,45.347029041172135,11174,500.0,89300000,0.00460293,893000
0.09049476,0.9749664831906557,8004.013649225235,-0.0027094367,0.0065336498,-0.6022382,1787,0.028652001,45.24737648102515,11502,500.0,89350000,0.00341732,893500
0.0918537,0.9798644259572029,8008.408553600311,-0.00272926,0.0023597877,-0.6011235,1788,0.032836,45.926852152469145,11844,500.0,89400000,0.003778233,894000
0.091195635,0.9655793383717537,8012.6790425777435,-0.0029816933,0.0054296856,-0.6059391,1789,0.054576002,45.597819675399165,11487,500.0,89450000,0.004745091,894500
0.090843506,0.97756277769804,8017.085107803345,-0.0032119825,0.004559253,-0.6144059,1790,0.028525999,45.42175659651571,11738,500.0,89500000,0.0033144988,895000
0.09077049,0.9870145376771688,8021.39547252655,-0.003228945,0.0026779391,-0.6233525,1791,0.011488,45.385243745898045,11495,500.0,89550000,0.0016460432,895500
0.091372214,0.9545309394598007,8025.794471025467,-0.0027981263,0.007363826,-0.63287187,1792,0.037162,45.686113103837705,11703,500.0,89600000,0.0040252777,896000
0.09035303,0.9117299392819405,8030.114842414856,-0.0031911773,0.06761613,-0.6348594,1793,0.048126,45.799592074674585,11015,498.54,89650000,0.004658931,896500
0.08983451,0.9412253648042679,8034.704880952835,-0.0030454318,0.031339016,-0.6336113,1794,0.042983998,45.168477810737116,12049,499.51,89700000,0.004281557,897000
0.090914056,0.9466818310320377,8038.904556274414,-0.0016124425,0.02327997,-0.63122994,1795,0.037318002,45.45702457971834,10258,500.0,89750000,0.0036004924,897500
0.09233545,0.9763727188110352,8043.837755203247,-0.0022655714,0.0026085067,-0.62960064,1796,0.027849998,46.16772229374168,11242,500.0,89800000,0.0031627316,898000
0.090931185,0.9791668727993965,8048.333970546722,-0.0026974364,0.0039446712,-0.6328177,1797,0.033088,45.465589134647345,12081,500.0,89850000,0.0036493472,898500
0.0923392,0.9737818334251642,8052.535754442215,-0.0031461928,0.0042486005,-0.6379989,1798,0.019272,46.16960034937658,11337,500.0,89900000,0.0025910945,899000
0.090940475,0.9494730196893215,8056.996210098267,-0.0026216316,0.011041071,-0.64479506,1799,0.03105,45.47023529656853,11361,500.0,89950000,0.003410417,899500
0.089884974,0.9234567582607269,8061.44597196579,-0.0029517426,0.0415771,-0.64408505,1800,0.037648,45.249406634278714,11419,499.34,90000000,0.0037286251,900000
0.09121348,0.9150233641266823,8065.878967285156,-0.0024470764,0.01571129,-0.64194864,1801,0.021436,45.60673820806713,10980,500.0,90050000,0.0025748112,900500
0.09097268,0.9617051780223846,8070.480429649353,-0.0027545742,0.0069693164,-0.64341414,1802,0.051112004,45.486336774262234,10981,500.0,90100000,0.004610221,901000
0.09107098,0.9658030718564987,8075.081881046295,-0.0028769139,0.006266034,-0.6475185,1803,0.034778,45.535487726776864,10308,500.0,90150000,0.003383621,901500
0.0899954,0.9087086468935013,8079.981125354767,-0.0025836234,0.042422973,-0.6512321,1804,0.050594002,45.2828223322351,11051,499.38,90200000,0.004903062,902000
0.09101559,0.9166193306446075,8084.553882598877,-0.0029522353,0.033063713,-0.65246964,1805,0.073736,45.74992151989747,10725,499.37,90250000,0.0058955457,902500
0.09046338,0.8958171755075455,8089.271443128586,-0.00267336,0.05280119,-0.6531822,1806,0.039322,45.47155473824537,11017,499.46,90300000,0.0038981899,903000
0.09057416,0.9714348074048758,8093.86709690094,-0.002760034,0.006695853,-0.65322435,1807,0.045981996,45.2870860749882,12079,500.0,90350000,0.0044186106,903500
0.09058161,0.9419961757957935,8098.0580978393555,-0.0026660673,0.01946618,-0.65514326,1808,0.055919997,45.290805389437246,11025,500.0,90400000,0.004951753,904000
0.09188154,0.9643461555242538,8102.64509510994,-0.0022513708,0.0048497394,-0.6557158,1809,0.042254005,45.94077019986304,11954,500.0,90450000,0.0041337847,904500
0.090789355,0.9608894065022469,8106.8800501823425,-0.0026657956,0.0063311113,-0.6599053,1810,0.03558,45.39467593244164,11977,500.0,90500000,0.0037426967,905000
0.09128317,0.9698266591876745,8111.103428840637,-0.0023683712,0.004130914,-0.6636839,1811,0.033816002,45.641581674739754,11605,500.0,90550000,0.0037120227,905500
