total_timesteps,serial_timesteps,ep_reward_mean,ep_len_mean,true_reward,policy_entropy,explained_variance,approxkl,policy_loss,fps,value_loss,clipfrac,n_updates,time_elapsed
205250000,2052500,45.92517763069882,487.51,0.09286693,-1.749335,0.965046152472496,0.007676755,-0.0026474467,10101,0.04448076,0.087972,4105,20749.68315887451
205300000,2053000,46.418284646313985,493.22,0.09381686,-1.7485062,0.9827330317348242,0.0043807155,-0.0049257525,10070,0.011483249,0.039127998,4106,20754.695241689682
205350000,2053500,46.452648251109856,493.47,0.09383599,-1.7488372,0.9658429212868214,0.005093406,-0.0039219283,10045,0.02248339,0.047456,4107,20759.72102499008
205400000,2054000,46.14204717565641,489.35,0.09373602,-1.7525009,0.9747035168111324,0.0064341202,-0.002756217,10009,0.024129812,0.06382,4108,20764.778126478195
205450000,2054500,46.19539993707062,492.68,0.09302785,-1.7530882,0.975807961076498,0.007000752,-0.0037125659,10194,0.025376538,0.046004005,4109,20769.836781978607
205500000,2055000,46.624488059168506,492.21,0.094344564,-1.7531261,0.9775551147758961,0.006079555,-0.0033200239,9940,0.016575884,0.066796,4110,20774.8262488842
205550000,2055500,46.46843851393627,493.13,0.09391406,-1.7544295,0.9748555310070515,0.011823593,0.00046343924,10046,0.021343967,0.15430799,4111,20779.918184757233
205600000,2056000,46.47894548839242,494.27,0.0937545,-1.7558864,0.9719600565731525,0.0053752316,-0.0033157542,10012,0.019967007,0.051880002,4112,20784.979274749756
205650000,2056500,46.01638862769987,490.78,0.09312897,-1.7611828,0.9735323525965214,0.008238679,-0.0029311734,10020,0.023834197,0.08522801,4113,20790.076118707657
205700000,2057000,46.172307039560835,490.62,0.09369955,-1.7647343,0.9665881283581257,0.005990819,-0.003668135,10013,0.027606448,0.068002,4114,20795.155547380447
205750000,2057500,45.89559521563433,489.83,0.09235535,-1.7614737,0.9559060782194138,0.034604214,-0.0008895116,9998,0.059726745,0.095116,4115,20800.211210250854
205800000,2058000,46.588009714617876,493.71,0.09408881,-1.7581971,0.9642519243061543,0.004891092,-0.003052508,9927,0.022312516,0.046162,4116,20805.279535770416
205850000,2058500,46.00190854297327,491.69,0.09305376,-1.7616961,0.9611017629504204,0.007880611,-0.0032431458,9932,0.031057244,0.09139399,4117,20810.384619235992
205900000,2059000,46.39807482345563,490.13,0.094136894,-1.7676318,0.9830383863300085,0.005085013,-0.005012467,9999,0.014817299,0.050475996,4118,20815.479773521423
205950000,2059500,46.03481502736031,487.59,0.09312365,-1.771451,0.9679002426564693,0.005935582,-0.003421601,9923,0.039876785,0.054892004,4119,20820.544295310974
206000000,2060000,46.6011913451986,492.56,0.094246574,-1.7708728,0.9633902944624424,0.006337373,-0.0015415719,10070,0.024887769,0.06591,4120,20825.650617599487
206050000,2060500,46.25779142089858,492.35,0.09329916,-1.7701323,0.974685886874795,0.005493064,-0.0022099814,9991,0.021676796,0.052796,4121,20830.681741714478
206100000,2061000,46.01717759647756,489.87,0.09344297,-1.7722642,0.9691482670605183,0.0061909445,-0.003042216,9997,0.032458417,0.057560004,4122,20835.75148010254
206150000,2061500,46.35155000851184,491.76,0.09390151,-1.7750194,0.9594060629606247,0.014148304,0.0021755793,9938,0.03171134,0.164084,4123,20840.82631635666
206200000,2062000,46.482290178851635,493.23,0.09390906,-1.7747462,0.9752788841724396,0.02162252,0.004044152,9981,0.016283266,0.24117999,4124,20845.922525644302
206250000,2062500,46.19138298584345,488.59,0.09354847,-1.772866,0.9715867694467306,0.023916857,-0.0029499356,10059,0.032233782,0.088812,4125,20851.01354765892
206300000,2063000,46.48727030651411,493.6,0.09384548,-1.7741896,0.9765945300459862,0.0046848217,-0.004164611,10036,0.014646554,0.044061996,4126,20856.054440498352
206350000,2063500,46.438003741507416,489.56,0.09429582,-1.7769724,0.9778141658753157,0.016040409,0.0012718989,10038,0.019645493,0.20781401,4127,20861.09986758232
206400000,2064000,46.37727642901235,493.33,0.0937237,-1.779027,0.9645121842622757,0.012421458,-0.00018598954,9979,0.024534155,0.16198598,4128,20866.1577334404
206450000,2064500,46.2250823149053,491.4,0.093628876,-1.781099,0.9715836551040411,0.0069778077,-0.002314597,10070,0.021277353,0.077388,4129,20871.25061583519
206500000,2065000,46.058038934971115,492.59,0.09315047,-1.7810564,0.9704738389700651,0.005618385,-0.0037193045,10007,0.028678244,0.057146,4130,20876.286473035812
206550000,2065500,46.527515987924126,490.11,0.0943562,-1.7828777,0.9769915211945772,0.0046794387,-0.0029891124,10053,0.019394783,0.040113997,4131,20881.365936994553
206600000,2066000,45.982123348453534,487.01,0.09195898,-1.7834479,0.972126480191946,0.014679037,-0.0028199148,10012,0.061971016,0.073018,4132,20886.403971672058
206650000,2066500,46.17755752568744,489.02,0.09385092,-1.7823166,0.9621300511062145,0.0060816323,-0.0033864945,10043,0.03154669,0.05874,4133,20891.520057678223
206700000,2067000,46.07825511201925,488.16,0.09371534,-1.7826717,0.9785913154482841,0.004121296,-0.004741764,10052,0.022510719,0.041307997,4134,20896.56671667099
206750000,2067500,46.469024522162655,492.0,0.09385824,-1.7838671,0.965452279895544,0.005509804,-0.005119512,10032,0.02372009,0.053605996,4135,20901.629374742508
206800000,2068000,46.580006440555444,491.63,0.09428001,-1.7828308,0.9696656372398138,0.0059462627,-0.0043915277,10075,0.02332203,0.06379,4136,20906.67742037773
206850000,2068500,46.48629625269729,490.86,0.09424931,-1.7837025,0.9772460646927357,0.0053015845,-0.0054150587,10004,0.01712959,0.049426,4137,20911.711830854416
206900000,2069000,46.171799108163775,490.8,0.093619786,-1.7844107,0.9750431273132563,0.0049675643,-0.0041055838,10126,0.0227145,0.046854,4138,20916.808405399323
206950000,2069500,46.104794738921775,487.75,0.09391955,-1.7903246,0.9755129478871822,0.0067515625,-0.0031013347,10090,0.02498042,0.064182,4139,20921.8187148571
207000000,2070000,46.921032031551,489.74,0.09530716,-1.7953125,0.9651811011135578,0.0069298306,-0.0025123276,10041,0.02808573,0.073784,4140,20926.837388277054
207050000,2070500,46.82486803920823,495.12,0.09435461,-1.8005505,0.9679364375770092,0.006718422,-0.0034616615,10061,0.016131258,0.078128,4141,20931.899638414383
207100000,2071000,45.882605523052206,489.81,0.09207437,-1.8076595,0.9765508193522692,0.006477534,-0.0027368697,10048,0.043248147,0.052099995,4142,20936.931336164474
207150000,2071500,46.47921324456016,490.95,0.09404981,-1.8112389,0.9596775621175766,0.0074882694,-0.0025926824,10031,0.03157975,0.081326,4143,20941.97725558281
207200000,2072000,46.58962076792173,490.78,0.0944345,-1.8127105,0.9705659877508879,0.005044073,-0.0040598894,9983,0.022483166,0.050856,4144,20947.02372288704
207250000,2072500,46.14553428031795,490.3,0.093484916,-1.8105824,0.970245786011219,0.004958322,-0.0035867891,10020,0.028698366,0.046226,4145,20952.099102973938
207300000,2073000,46.51876687509415,491.29,0.094179034,-1.8073803,0.9821159541606903,0.0057033733,-0.0029576975,10073,0.0144653665,0.055436004,4146,20957.182460308075
207350000,2073500,45.81358381165565,490.62,0.092966765,-1.8057232,0.9729637373238802,0.013488924,-0.0023319523,10056,0.03766162,0.103556015,4147,20962.210512161255
207400000,2074000,46.561490875296585,491.57,0.09427681,-1.8057865,0.9738543648272753,0.0052688187,-0.0034946378,9956,0.019106777,0.049944002,4148,20967.245522499084
207450000,2074500,46.38788543669652,489.42,0.09347695,-1.8076003,0.9639769904315472,0.010028377,-0.003535403,9935,0.04908415,0.058289994,4149,20972.33487725258
207500000,2075000,45.64409389294676,488.44,0.0927746,-1.8062903,0.9705996625125408,0.006992905,-0.0031294557,10060,0.032903865,0.074397996,4150,20977.440024375916
207550000,2075500,45.801497828383184,490.3,0.09296472,-1.8040664,0.9721409324556589,0.0052772732,-0.003366438,10038,0.028045645,0.049438,4151,20982.48041701317
207600000,2076000,46.5305382912841,493.01,0.09398251,-1.8052647,0.9658027403056622,0.0050048,-0.0034735124,10045,0.023587592,0.045816,4152,20987.536966323853
207650000,2076500,46.422901360595134,488.89,0.09294286,-1.8058351,0.9543474093079567,1.1132252,-0.00027811038,10028,0.07439695,0.205024,4153,20992.582003355026
207700000,2077000,46.412392553493845,493.85,0.093683675,-1.8044002,0.9716964717954397,0.0061088516,-0.0034074746,10013,0.019464448,0.063304,4154,20997.63248538971
207750000,2077500,46.05749708201613,485.88,0.09123876,-1.8051567,0.9639133214950562,0.05698321,-0.00082516094,10043,0.1403777,0.12438001,4155,21002.69511771202
207800000,2078000,46.905237132292825,494.53,0.09458995,-1.8074799,0.978680782020092,0.006036321,-0.0046446132,10017,0.011779474,0.063642,4156,21007.75604581833
207850000,2078500,46.460121958278705,490.54,0.09400288,-1.8152666,0.9643862806260586,0.0072079687,-0.002558741,9949,0.029111553,0.080345996,4157,21012.82313156128
207900000,2079000,46.67989300450718,490.73,0.094209425,-1.8194981,0.9648156575858593,0.006020491,-0.0011996793,10022,0.033062555,0.054054003,4158,21017.919670820236
207950000,2079500,46.60419529123074,491.99,0.0942957,-1.8203713,0.9846582226455212,0.0062834388,-0.003567382,9988,0.010490073,0.064816006,4159,21022.973982810974
208000000,2080000,46.60425983055262,490.64,0.09448815,-1.8182924,0.9743952844291925,0.013059584,-0.0004973499,10033,0.019907668,0.165124,4160,21028.050882339478
208050000,2080500,46.51168536039586,489.32,0.09448622,-1.8141706,0.9826847035437822,0.0071727126,-0.0022657318,10027,0.01613949,0.082826,4161,21033.098326206207
208100000,2081000,46.515243997001086,491.74,0.09417834,-1.8125746,0.9742925297468901,0.008058659,-0.0020581302,10041,0.019073393,0.094514,4162,21038.151982545853
208150000,2081500,46.704216587207554,492.77,0.09443549,-1.8158655,0.9687561616301537,0.005552166,-0.0034691163,10057,0.019730717,0.052196003,4163,21043.206635951996
208200000,2082000,45.7035819726626,484.1,0.093586266,-1.8188044,0.9620750732719898,0.0055666883,-0.0037949819,9905,0.043514974,0.053659998,4164,21048.24983906746
208250000,2082500,46.89558249001086,494.48,0.094594374,-1.8173981,0.9758223909884691,0.005479506,-0.0032375965,9952,0.0128599405,0.055226006,4165,21053.36526942253
208300000,2083000,46.552831551398775,492.54,0.094129436,-1.8205931,0.9787909686565399,0.005692172,-0.004566501,9963,0.014211577,0.061552,4166,21058.45125246048
208350000,2083500,46.66381668741837,493.65,0.094244346,-1.8274559,0.9652489945292473,0.008655781,-0.0026845536,9913,0.020561175,0.112610005,4167,21063.54748415947
208400000,2084000,46.607776035309364,489.95,0.094549425,-1.8344873,0.9789563491940498,0.011216359,0.00049841095,9941,0.019048672,0.135232,4168,21068.65903353691
208450000,2084500,46.38533643693983,492.12,0.0938084,-1.8372282,0.9727470651268959,0.017451402,0.001753987,9965,0.020900896,0.20887999,4169,21073.758814573288
208500000,2085000,46.08659997183306,488.21,0.090650976,-1.8386097,0.897124856710434,1.0781151,-0.0017575236,9965,0.28821692,0.16122401,4170,21078.843053102493
208550000,2085500,46.445013948330164,489.46,0.094317295,-1.8392824,0.9760930053889751,0.009757368,-0.0018546175,9996,0.022396574,0.12387401,4171,21083.92796587944
208600000,2086000,46.22724135883298,490.64,0.093780294,-1.8391844,0.9805586598813534,0.006569753,-0.0032080435,10092,0.016242344,0.07638999,4172,21088.99243092537
208650000,2086500,46.593930195181166,492.41,0.09424129,-1.8426635,0.9686853140592575,0.005905473,-0.0040534833,10000,0.023069266,0.062638,4173,21094.00836801529
208700000,2087000,46.754244223025964,492.02,0.09459717,-1.84793,0.977577455341816,0.0049904613,-0.003903478,9856,0.01679614,0.046978004,4174,21099.08446741104
208750000,2087500,46.43784361872495,491.4,0.09409519,-1.8523184,0.9832772482186556,0.0046278476,-0.004027118,9926,0.013416332,0.045539998,4175,21104.222831964493
208800000,2088000,46.632735314635646,493.05,0.09427835,-1.8578398,0.9650976732373238,0.004663194,-0.002557003,9835,0.021175858,0.045081995,4176,21109.33243060112
208850000,2088500,46.500639768722976,492.92,0.09376119,-1.8604524,0.9588047154247761,0.012454817,0.00036972924,9941,0.02871092,0.13150801,4177,21114.50741648674
208900000,2089000,46.51010033087361,490.84,0.09419179,-1.8601401,0.9797889329493046,0.011783647,4.171226e-05,9967,0.01633932,0.15124999,4178,21119.60307908058
208950000,2089500,46.32984432923957,489.83,0.093977265,-1.8584788,0.9680430293083191,0.009048966,-0.0019413086,9966,0.026400125,0.10612601,4179,21124.683972358704
209000000,2090000,46.729763173176906,493.28,0.09439445,-1.8580872,0.9834230951964855,0.013503966,0.0010074128,9899,0.010374233,0.17760201,4180,21129.770960092545
209050000,2090500,46.81687707190285,491.9,0.094743185,-1.862314,0.9790718033909798,0.006382336,-0.0034727727,9925,0.013997631,0.069156,4181,21134.892371416092
209100000,2091000,46.13646689246862,493.4,0.09319134,-1.8665097,0.9696207083761692,0.0060198726,-0.0045483354,9934,0.02120867,0.065242,4182,21140.01298880577
209150000,2091500,46.30062651042535,491.75,0.093724534,-1.8634421,0.9698809832334518,0.008418878,-0.0021451516,9934,0.02517291,0.094055995,4183,21145.11202454567
209200000,2092000,46.59672441755298,491.43,0.09437198,-1.8568146,0.9740500748157501,0.0063885907,-0.0030000955,9912,0.018930685,0.062958,4184,21150.216546535492
209250000,2092500,46.571777167275144,491.42,0.09438078,-1.8521866,0.9717350974678993,0.013143854,0.00024048309,9967,0.020889368,0.16787,4185,21155.345530986786
209300000,2093000,46.45328037393221,492.35,0.09387766,-1.8503536,0.9635883830487728,0.0067885667,-0.0019355742,9932,0.023795597,0.073352,4186,21160.433979272842
209350000,2093500,46.202239108073115,489.19,0.09394556,-1.8500214,0.972635405138135,0.014367359,-0.00023079364,9919,0.024532434,0.171074,4187,21165.52985215187
209400000,2094000,46.8908593541733,492.13,0.09472375,-1.8506889,0.9763617813587189,0.0057719946,-0.0029657122,9954,0.016223226,0.054351997,4188,21170.638684988022
209450000,2094500,46.32574808920435,491.64,0.09376783,-1.8527653,0.9696840960532427,0.006018969,-0.0031752028,9948,0.023709828,0.061717995,4189,21175.727853775024
209500000,2095000,46.25775125102606,488.81,0.092886925,-1.854022,0.9563248232007027,0.06071929,-0.0015698228,9871,0.07812715,0.12753,4190,21180.822536706924
209550000,2095500,46.59190581577131,494.31,0.09393329,-1.8555295,0.9773829989135265,0.008261318,-0.0032301191,9935,0.0144236935,0.099368,4191,21185.970929145813
209600000,2096000,46.12810996824659,489.19,0.09375807,-1.8561528,0.9669092744588852,0.0060581937,-0.0037889048,9983,0.02898882,0.05793,4192,21191.074865818024
209650000,2096500,46.521979784270954,494.48,0.093766615,-1.8573215,0.9522998854517937,0.0058455644,-0.0022965781,9881,0.024426775,0.065756,4193,21196.152449131012
209700000,2097000,46.54430840092129,492.31,0.09417379,-1.8598473,0.9680071733891964,0.0067245066,-0.0016666468,9936,0.023287082,0.074425995,4194,21201.281652212143
209750000,2097500,46.01465561390389,489.38,0.093111575,-1.8635496,0.9631197862327099,0.0049712528,-0.004520181,9930,0.033218317,0.043642003,4195,21206.39225578308
209800000,2098000,46.164399061291476,488.26,0.092649825,-1.8660425,0.9602663666009903,0.010421244,-0.0010221159,9965,0.059868872,0.10041201,4196,21211.49152445793
209850000,2098500,46.12777346200339,486.0,0.09302258,-1.8649708,0.9731239099055529,0.020626288,-2.9550865e-06,9853,0.0424696,0.06727399,4197,21216.578644275665
209900000,2099000,46.54699456366157,493.49,0.09396669,-1.8653753,0.9736609403043985,0.0042885565,-0.0036577587,9982,0.016468469,0.040924,4198,21221.723072767258
209950000,2099500,46.49911691387584,490.95,0.09403515,-1.8691223,0.9689229466021061,0.004662706,-0.005003091,9961,0.023963002,0.047345996,4199,21226.795109272003
210000000,2100000,46.72894109454173,491.88,0.09455035,-1.8711989,0.9723300319164991,0.006361456,-0.0047446857,9936,0.020059096,0.06631,4200,21231.882032871246
210050000,2100500,46.50869477272412,492.28,0.09402265,-1.8691759,0.97375045157969,0.0052799755,-0.0041455263,9945,0.01796461,0.051896,4201,21236.976539611816
210100000,2101000,46.43995556736854,489.94,0.09416093,-1.8698902,0.9768114108592272,0.005083573,-0.0030289867,9985,0.02138004,0.049056,4202,21242.076260328293
210150000,2101500,46.936638006267025,494.42,0.09465634,-1.8715578,0.9741887003183365,0.006034299,-0.0038433683,9968,0.013773346,0.063094005,4203,21247.149748563766
210200000,2102000,46.854151787420854,493.82,0.094582304,-1.8731239,0.9637235514819622,0.0061612637,-0.002629764,9961,0.021360107,0.072115995,4204,21252.242956399918
210250000,2102500,46.61640508179407,492.84,0.09419332,-1.8725557,0.9739215783774853,0.005854531,-0.004760145,9954,0.016850041,0.064822,4205,21257.34652686119
210300000,2103000,46.608751489810764,491.72,0.09427448,-1.8738451,0.9655952975153923,0.005366708,-0.0045347125,9988,0.024689121,0.051144004,4206,21262.43412733078
210350000,2103500,46.6194220125599,493.34,0.094200924,-1.8752191,0.9718033131211996,0.00389069,-0.004148265,9987,0.017448638,0.034096,4207,21267.505751609802
210400000,2104000,46.89079152492123,496.2,0.09432496,-1.8750324,0.9751624725759029,0.0054176906,-0.0021276537,10011,0.010085296,0.054978002,4208,21272.582738161087
210450000,2104500,45.56005041244898,487.31,0.09163904,-1.8736633,0.9599034003913403,0.008192279,-0.0055430867,9901,0.07118933,0.060623996,4209,21277.64344072342
210500000,2105000,46.64494435722147,493.46,0.09416636,-1.8712765,0.975437281653285,0.0056495145,-0.00388203,9965,0.014959358,0.054787993,4210,21282.763551712036
210550000,2105500,46.67701885412098,492.94,0.094323866,-1.8713452,0.9710721764713526,0.0053729066,-0.004060722,9884,0.020543884,0.052336,4211,21287.854982614517
210600000,2106000,46.63452533125062,492.26,0.0941265,-1.8724982,0.9706571586430073,0.013655245,-0.0012808695,9963,0.023861807,0.142748,4212,21292.981544733047
210650000,2106500,46.44824191948335,490.11,0.09419668,-1.8742435,0.9832918047904968,0.009788945,-0.0004736975,9924,0.021691604,0.117932,4213,21298.07427048683
210700000,2107000,46.68432757287228,490.8,0.094638534,-1.8747069,0.9720280338078737,0.008355446,-0.0015603991,9946,0.02610297,0.096338,4214,21303.18559527397
210750000,2107500,46.50973581447368,492.07,0.09415242,-1.8736818,0.9636999145150185,0.0049429378,-0.0040756958,9965,0.032861598,0.040021997,4215,21308.29887151718
210800000,2108000,46.15049503820861,487.1,0.09407642,-1.8705915,0.9680682234466076,0.004463622,-0.0044132774,9960,0.032358546,0.042364,4216,21313.378629922867
210850000,2108500,46.233820205125305,489.08,0.093867235,-1.8667341,0.9645308777689934,0.008754538,-0.002668979,9925,0.03092674,0.103045985,4217,21318.463247299194
210900000,2109000,46.16211646647243,488.96,0.09384856,-1.8636644,0.9753955416381359,0.005775274,-0.0028474878,9943,0.026056662,0.055274,4218,21323.565665721893
210950000,2109500,46.27758786158425,492.78,0.093517445,-1.8602968,0.9691270664334297,0.0058954833,-0.0022011055,10004,0.022591013,0.057140004,4219,21328.656430482864
211000000,2110000,46.530810106633595,492.67,0.09409235,-1.858949,0.9638427905738354,0.00659118,-0.0025958978,9939,0.023885837,0.077029996,4220,21333.720497846603
211050000,2110500,46.17251916581445,487.2,0.09358695,-1.856494,0.9745456445962191,0.0047460212,-0.004811129,9976,0.024755105,0.042670004,4221,21338.82277059555
211100000,2111000,46.31726613418134,489.74,0.094078206,-1.8551744,0.9732101168483496,0.0051050447,-0.0035882597,9978,0.024221312,0.049420003,4222,21343.91029071808
211150000,2111500,46.86622867448867,494.45,0.09454745,-1.8576765,0.9807177856564522,0.0044891755,-0.004817762,9980,0.0098904725,0.046094,4223,21348.995539188385
211200000,2112000,46.19800487468572,490.92,0.09346567,-1.8623524,0.9799021482467651,0.007059316,-0.0036787118,10015,0.018175855,0.079986,4224,21354.068012475967
211250000,2112500,46.61188162963481,493.68,0.09409842,-1.8649843,0.9731299038976431,0.0046732896,-0.0042628692,10098,0.017344996,0.037862003,4225,21359.129447698593
211300000,2113000,46.5904062297885,492.8,0.09418065,-1.8648386,0.9792823735624552,0.00667633,-0.0035065468,10094,0.012919376,0.07013799,4226,21364.14838886261
211350000,2113500,46.64766705632821,491.87,0.094434515,-1.8619974,0.9626339413225651,0.0048082406,-0.0034862855,10078,0.025445348,0.04676,4227,21369.164229154587
211400000,2114000,46.66823377977766,492.49,0.09435365,-1.856912,0.9671538099646568,0.006547359,-0.0039069355,10044,0.021343868,0.069082,4228,21374.19118666649
211450000,2114500,46.56892476065521,493.21,0.09408539,-1.8534225,0.9658248871564865,0.008629868,-0.0012688986,10110,0.0212559,0.10643999,4229,21379.231170654297
211500000,2115000,45.89496765318174,490.4,0.09276747,-1.8500376,0.9746862165629864,0.00458097,-0.005355318,9925,0.022456817,0.037725996,4230,21384.251339673996
211550000,2115500,45.78587481021299,484.62,0.090077795,-1.847619,0.9487284645438194,0.7112757,-0.0033229918,10037,0.23299384,0.12177999,4231,21389.360193252563
211600000,2116000,46.21552800579571,488.77,0.09335054,-1.8457091,0.9720943346619606,0.005574676,-0.005213571,10050,0.031257182,0.053035997,4232,21394.4052901268
211650000,2116500,45.94810269574169,490.37,0.093250684,-1.8414053,0.9760043453425169,0.005893375,-0.0033674776,10063,0.022999594,0.056998003,4233,21399.446870326996
211700000,2117000,46.2293630382506,490.43,0.09368935,-1.8379488,0.9689416848123074,0.013229229,-0.00011075982,10042,0.02494625,0.16053,4234,21404.4786362648
211750000,2117500,46.31675161441759,490.91,0.09391673,-1.8335116,0.9792466219514608,0.0110808015,-3.4848414e-05,10026,0.016652243,0.140102,4235,21409.52569413185
211800000,2118000,45.62496372953714,487.4,0.09299134,-1.831523,0.9743231609463692,0.0118633285,7.541303e-05,10070,0.03050915,0.148882,4236,21414.587584733963
211850000,2118500,46.42826254622894,492.22,0.093967594,-1.8312168,0.9757439736276865,0.00503209,-0.0032019392,10068,0.018380748,0.047773995,4237,21419.615921497345
211900000,2119000,46.43511159304437,491.54,0.094056316,-1.8351873,0.9855434624478221,0.004993869,-0.0044518635,10011,0.0109392535,0.053386003,4238,21424.678363084793
211950000,2119500,46.43136769515666,491.5,0.09405005,-1.845589,0.9706037435680628,0.009809639,-0.004325865,9953,0.022373265,0.123122,4239,21429.743769168854
212000000,2120000,46.53346932171575,492.35,0.094107695,-1.8529799,0.9759344775229692,0.0068039885,-0.003680056,9950,0.01653855,0.071192004,4240,21434.83804321289
212050000,2120500,46.414802857275646,491.07,0.09401137,-1.8537992,0.9661018066108227,0.005940418,-0.0040990287,9978,0.027390713,0.060733996,4241,21439.926968574524
212100000,2121000,46.618682968246524,492.66,0.09425254,-1.8540468,0.9757187440991402,0.005769649,-0.0029967222,10018,0.015329905,0.063078,4242,21445.000575065613
212150000,2121500,46.31335703361605,490.45,0.09377207,-1.8542502,0.9608542211353779,0.00461637,-0.0053230617,9930,0.030047521,0.04322,4243,21450.05899834633
212200000,2122000,46.4877628168885,495.07,0.09365875,-1.8563216,0.9786470979452133,0.006622687,-0.0034164316,9989,0.0123467855,0.074126,4244,21455.168293714523
212250000,2122500,46.46365527982411,494.08,0.093526594,-1.8576676,0.960614800453186,0.01351576,0.00023777802,9985,0.022757769,0.16251001,4245,21460.28183722496
212300000,2123000,46.60683859206789,491.57,0.09445533,-1.8576307,0.9742496106773615,0.0058025294,-0.0034174067,9947,0.01880752,0.058898002,4246,21465.374327898026
212350000,2123500,45.855553251341334,489.6,0.09319411,-1.8585746,0.9737470559775829,0.006089148,-0.0035204,10000,0.023666117,0.062436003,4247,21470.481610774994
212400000,2124000,46.41777914461294,492.08,0.09394251,-1.85803,0.9715393520891666,0.0054484406,-0.0039703907,10012,0.020140659,0.055622004,4248,21475.579647302628
212450000,2124500,46.42744546610629,490.59,0.0941379,-1.860419,0.9799858499318361,0.0067691715,-0.003316616,9956,0.015926832,0.07638,4249,21480.641837835312
212500000,2125000,46.43380992668419,493.26,0.093804196,-1.8650215,0.9633655436336994,0.013906027,0.0002714771,9982,0.022906408,0.154828,4250,21485.739108800888
212550000,2125500,46.11463815891009,485.85,0.09189117,-1.8684956,0.9550111554563046,0.012684631,-0.0030059714,9968,0.11161705,0.050079994,4251,21490.81457400322
212600000,2126000,46.045491056209066,487.62,0.093555495,-1.8710877,0.970634575933218,0.008842342,-0.0027452155,9831,0.030739691,0.10229001,4252,21495.91421842575
212650000,2126500,46.1411930200713,492.02,0.09334903,-1.8729016,0.9810844846069813,0.005084355,-0.0027066686,9817,0.014605964,0.04909,4253,21501.07338285446
212700000,2127000,45.75736159033311,486.97,0.09326241,-1.8748605,0.96161675080657,0.008192408,-0.0033799359,9846,0.04054982,0.102256,4254,21506.234348773956
212750000,2127500,46.38802554686438,491.38,0.09379639,-1.8758087,0.9796615988016129,0.009388113,-0.0026597758,9953,0.014588821,0.10507999,4255,21511.398150920868
212800000,2128000,45.82189210363513,492.3,0.09266756,-1.8779873,0.971530744805932,0.00941615,-0.001508577,10048,0.025404941,0.112492,4256,21516.493445634842
212850000,2128500,46.470810326640496,490.89,0.094223574,-1.8788359,0.9718378912657499,0.006923648,-0.002594237,9970,0.021731805,0.077833995,4257,21521.536853790283
212900000,2129000,46.33319244885024,491.82,0.09378963,-1.8785375,0.9781012143939734,0.005619587,-0.0030439724,9986,0.016807763,0.051172,4258,21526.619106054306
212950000,2129500,46.45652924582035,492.4,0.09397451,-1.8796508,0.9644106589257717,0.0060460716,-0.003358332,9980,0.023699176,0.064168,4259,21531.69514155388
213000000,2130000,46.562917313403744,491.79,0.09424489,-1.882313,0.9811963643878698,0.0061559505,-0.003933768,9971,0.01270999,0.065008,4260,21536.770399570465
213050000,2130500,46.20703951909847,489.7,0.09363525,-1.8803055,0.9612909182906151,0.0040622633,-0.0041301684,10034,0.031600256,0.0348,4261,21541.84668779373
213100000,2131000,46.59938450485759,491.22,0.09431301,-1.8759537,0.9771009869873524,0.0059486865,-0.0053487467,10007,0.016195802,0.056695998,4262,21546.896816015244
213150000,2131500,46.564414232655544,491.79,0.09422898,-1.8715322,0.9730407036840916,0.006099291,-0.0034404688,10069,0.019202838,0.058878005,4263,21551.954887866974
213200000,2132000,46.29269087542256,490.13,0.093956396,-1.8688196,0.9791050236672163,0.0060915877,-0.0037469428,10037,0.017743988,0.063588,4264,21556.982527971268
213250000,2132500,46.80625370691181,492.11,0.09472756,-1.870472,0.9789503198117018,0.0052155517,-0.0035179008,9973,0.0141573325,0.051235996,4265,21562.03107857704
213300000,2133000,45.804498034779044,487.59,0.093352236,-1.8732837,0.9734229501336813,0.0059035094,-0.002681754,9992,0.027169798,0.059467994,4266,21567.12986087799
213350000,2133500,46.393048313327235,492.41,0.09378958,-1.8747892,0.9754515290260315,0.005952166,-0.0035328441,9973,0.017083507,0.062378,4267,21572.200578927994
213400000,2134000,46.38857870878914,491.51,0.09378714,-1.876899,0.9769988842308521,0.0054652076,-0.0047375993,10055,0.016143734,0.047705997,4268,21577.28160262108
213450000,2134500,45.62909702247876,486.4,0.09306868,-1.8740072,0.9716388564556837,0.0053547146,-0.005101459,9922,0.032737114,0.05394,4269,21582.316467046738
213500000,2135000,46.56922473579645,491.29,0.09430842,-1.8715376,0.9670744799077511,0.00713935,-0.0040807575,9977,0.022335228,0.07751,4270,21587.422903060913
213550000,2135500,46.152039675367924,494.34,0.09305155,-1.8715365,0.9757213350385427,0.0049188165,-0.0046225637,9971,0.015995627,0.045130003,4271,21592.503826141357
213600000,2136000,46.208006327131876,489.58,0.09383263,-1.8737596,0.9782260116189718,0.0066326475,-0.0043719546,9969,0.018604008,0.072738,4272,21597.58673119545
213650000,2136500,46.19218651072901,493.15,0.09335855,-1.8763227,0.976500267162919,0.0070755607,-0.003614479,9960,0.01672419,0.080474,4273,21602.667342185974
213700000,2137000,45.85027741204627,488.68,0.09324917,-1.8790329,0.9796208404004574,0.0051846774,-0.003662909,9968,0.01974154,0.050964005,4274,21607.755185365677
