fps,time_elapsed,approxkl,policy_entropy,value_loss,explained_variance,clipfrac,serial_timesteps,ep_len_mean,n_updates,ep_reward_mean,policy_loss,true_reward,total_timesteps
7812,175.58048343658447,0.0045554442,5.2977734,0.22473663,0.9002589583396912,0.04546201,13500,44.25,27,-3.0130813761005357,-0.0066787284,-0.08275368,1350000
7965,182.52636408805847,0.0042813593,5.2756786,0.22944719,0.8941146284341812,0.041790012,14000,42.15,28,-1.9690160175324944,-0.0069475826,-0.07655712,1400000
8153,189.21823453903198,0.004928121,5.248295,0.19590199,0.9059650376439095,0.05105,14500,35.73,29,-1.7979275751341992,-0.0070218034,-0.07703087,1450000
7809,195.67919397354126,0.0044069644,5.2284217,0.21880887,0.8971147239208221,0.04361,15000,35.45,30,-1.8392277159397417,-0.0062845815,-0.07686408,1500000
7695,202.63587951660156,0.0043821544,5.213015,0.20249802,0.9005847573280334,0.042226,15500,35.2,31,-1.7098729145761626,-0.0060981335,-0.07815228,1550000
8250,209.65574288368225,0.0044378904,5.1838465,0.19152974,0.9106545448303223,0.04305,16000,37.56,32,-1.925479915475969,-0.006559531,-0.0762725,1600000
7606,216.23326468467712,0.0041924724,5.1599164,0.19263642,0.9088917002081871,0.040637992,16500,41.14,33,-1.6181742909046806,-0.005818071,-0.074122995,1650000
7817,223.1663737297058,0.0043089637,5.1411324,0.19437738,0.9125750288367271,0.042667996,17000,33.79,34,-1.5809634172335791,-0.006228188,-0.072755955,1700000
7949,230.10926270484924,0.004521678,5.114003,0.18326727,0.9087869003415108,0.043333996,17500,41.12,35,-1.851463875206873,-0.0062992973,-0.066848665,1750000
7837,236.83962202072144,0.0043359315,5.092902,0.18389468,0.9090523421764374,0.043312006,18000,45.79,36,-1.9493149750807424,-0.0070051146,-0.0717411,1800000
7895,243.8486204147339,0.004288471,5.0776014,0.18536958,0.9201571568846703,0.041365996,18500,42.45,37,-1.8157855076795386,-0.0061860327,-0.06906486,1850000
8003,250.84495425224304,0.0046359957,5.0589547,0.17578106,0.917589545249939,0.04757,19000,37.16,38,-1.695861294517017,-0.006570997,-0.07048659,1900000
8186,257.5933620929718,0.004410949,5.043129,0.17298439,0.9190580397844315,0.044175997,19500,41.5,39,-1.8708271095032252,-0.0062767356,-0.06734838,1950000
7906,264.159987449646,0.004314936,5.0181804,0.18463239,0.918279230594635,0.042029995,20000,39.37,40,-1.8539921675548703,-0.006687273,-0.06901427,2000000
8011,270.9444797039032,0.0045666294,4.9997272,0.1757389,0.9280712381005287,0.04775,20500,37.11,41,-1.5322596223388245,-0.0066626873,-0.06654046,2050000
8077,277.7611176967621,0.0046795607,4.99235,0.16785622,0.924834668636322,0.049188007,21000,39.55,42,-1.9011076272571517,-0.00730451,-0.06661955,2100000
8045,284.52653884887695,0.0044585303,4.9711266,0.17000812,0.9202520549297333,0.044451997,21500,40.07,43,-1.5509480085470932,-0.00658081,-0.061937716,2150000
7982,291.2429735660553,0.0047273245,4.939063,0.17185904,0.9252054840326309,0.04860199,22000,41.84,44,-1.6390256018623404,-0.0069530606,-0.06281684,2200000
8102,297.99815344810486,0.004748691,4.918968,0.1667428,0.9272443726658821,0.049856003,22500,38.26,45,-1.4025666183910652,-0.0066098617,-0.062539384,2250000
8242,304.6925559043884,0.0050310213,4.890379,0.16168548,0.9343204274773598,0.053745996,23000,40.46,46,-1.6716935811385043,-0.007386084,-0.06381775,2300000
7961,311.3750810623169,0.004839923,4.8474975,0.15900117,0.9321358948945999,0.04965599,23500,38.14,47,-1.3466008821979814,-0.006699692,-0.05799955,2350000
8044,318.2146461009979,0.0049902974,4.8127275,0.18518612,0.92327631264925,0.052571997,24000,38.94,48,-1.5073809379229715,-0.0072476543,-0.055841826,2400000
7961,324.99334144592285,0.004571198,4.7900753,0.16644798,0.9343893900513649,0.046928,24500,40.06,49,-1.5268192478577112,-0.007030109,-0.05538087,2450000
8028,331.7735915184021,0.004604396,4.768007,0.1566092,0.936604343354702,0.04765199,25000,40.73,50,-1.2156653864804685,-0.006729282,-0.056580767,2500000
7957,338.44749116897583,0.004597185,4.7484016,0.16747087,0.9308863878250122,0.04706399,25500,42.05,51,-1.3995018428029744,-0.0066748937,-0.054275986,2550000
7684,345.2726266384125,0.0047309566,4.737676,0.15888327,0.9381448477506638,0.048739992,26000,43.45,52,-1.170031778197051,-0.006494307,-0.05276639,2600000
7854,352.2124345302582,0.005085498,4.724607,0.17125687,0.9347066357731819,0.055466,26500,43.66,53,-1.467165239834876,-0.007449253,-0.05618728,2650000
8242,359.21636867523193,0.004502175,4.712868,0.16751567,0.9383293017745018,0.046911992,27000,35.53,54,-1.3091450705679746,-0.0069514085,-0.05244568,2700000
8029,365.7621536254883,0.0047951355,4.6943,0.15759352,0.9383227005600929,0.050537996,27500,39.95,55,-1.3805515471423222,-0.0069295447,-0.055807754,2750000
7993,372.60778760910034,0.005139893,4.6672072,0.14753777,0.9433248341083527,0.055528,28000,41.77,56,-1.4440317851707072,-0.0069918362,-0.052507218,2800000
7962,379.20276403427124,0.004701667,4.6426034,0.16152026,0.934118889272213,0.048452005,28500,40.34,57,-1.510184370284369,-0.007030579,-0.05192394,2850000
8098,386.08453273773193,0.004320954,4.623676,0.16110082,0.9377678073942661,0.04239401,29000,41.1,58,-0.9935828381843749,-0.0063778656,-0.051887456,2900000
8208,392.8490090370178,0.0050079417,4.5970817,0.16628014,0.9387641213834286,0.052366,29500,40.19,59,-0.6475571858839703,-0.0072032865,-0.048699707,2950000
8213,399.36241269111633,0.004707046,4.562167,0.15128376,0.9424491077661514,0.048592,30000,46.64,60,-1.1030005691767928,-0.0066277166,-0.05064948,3000000
7831,405.9759292602539,0.004743338,4.5372376,0.16096422,0.9400519765913486,0.049852,30500,44.07,61,-1.134980461881612,-0.0069656866,-0.04668852,3050000
8108,412.97082233428955,0.0049692523,4.515207,0.1663148,0.9395348466932774,0.055042014,31000,40.41,62,-1.3361461771254108,-0.007195775,-0.048906222,3100000
8148,419.52236557006836,0.0051307078,4.485207,0.15284367,0.9447381943464279,0.055955995,31500,39.8,63,-1.2223640453971893,-0.0073435158,-0.04797252,3150000
8154,426.26984214782715,0.004908982,4.458396,0.1571092,0.9388949647545815,0.052485995,32000,41.69,64,-0.8033287056212066,-0.0075895693,-0.048501614,3200000
8046,432.8892922401428,0.0050746556,4.4307537,0.14910169,0.9459230937063694,0.054448005,32500,40.92,65,-0.7329159288940429,-0.007183315,-0.04127503,3250000
8286,439.66739869117737,0.0052187797,4.4043427,0.13878852,0.9525749757885933,0.057580005,33000,45.05,66,-0.709971084695244,-0.0074571986,-0.04324962,3300000
8254,446.2000341415405,0.004953669,4.377924,0.16366589,0.943385474383831,0.053482,33500,44.01,67,-0.5710604091564891,-0.007232818,-0.041441508,3350000
8167,452.7822241783142,0.0052106977,4.357468,0.14966924,0.9473915956914425,0.058522,34000,43.41,68,-1.0807807570818113,-0.007865149,-0.042883016,3400000
8148,459.4271755218506,0.0055203545,4.3376307,0.14881872,0.9512974768877029,0.063292,34500,38.42,69,-0.8557227606436573,-0.007700282,-0.04629791,3450000
7991,466.2588267326355,0.0053043026,4.3199143,0.14006838,0.9541259855031967,0.060003985,35000,45.57,70,-0.7986023095230484,-0.007941313,-0.039671656,3500000
8272,473.0533311367035,0.00560804,4.299561,0.14517225,0.9540759846568108,0.06417401,35500,36.13,71,-0.7695302556117531,-0.00782864,-0.039688632,3550000
8141,479.4976136684418,0.0051218253,4.277138,0.14332744,0.9516914412379265,0.05595199,36000,39.32,72,-0.8256064654423335,-0.0070798337,-0.04116153,3600000
8119,486.1147892475128,0.0050118635,4.2582607,0.1294373,0.9584167040884495,0.054635998,36500,44.36,73,-0.7015601757204422,-0.0072973003,-0.037728485,3650000
8033,492.79195404052734,0.005110948,4.2468276,0.13309237,0.95374870672822,0.05615801,37000,42.46,74,-0.5014687561100436,-0.0071383817,-0.035889484,3700000
7991,499.5716359615326,0.005544064,4.233989,0.13166614,0.9564518332481384,0.063636005,37500,43.92,75,-1.2503599776773426,-0.008103085,-0.036202904,3750000
8000,506.2813012599945,0.0053753126,4.215901,0.14066705,0.9552024491131306,0.060299996,38000,43.29,76,-0.42598007480780326,-0.007882316,-0.03436227,3800000
8172,512.867927312851,0.0051286607,4.1934857,0.11808432,0.9598803669214249,0.055536002,38500,45.26,77,-0.38899946999939855,-0.0071429843,-0.036745746,3850000
7753,519.5531823635101,0.0050189267,4.167708,0.12950136,0.9603191539645195,0.053719997,39000,44.84,78,-0.8155515856929537,-0.0070219194,-0.03787644,3900000
8050,526.2615325450897,0.005161922,4.147139,0.1269328,0.9587335288524628,0.057857994,39500,41.83,79,-0.7841876392540144,-0.0075433133,-0.037176605,3950000
7983,532.9836418628693,0.005375762,4.123322,0.12793465,0.9576534405350685,0.060695987,40000,40.74,80,-0.8145489675075441,-0.0073563377,-0.027493874,4000000
7995,539.7261712551117,0.005526432,4.0984063,0.13083626,0.9604193344712257,0.063252,40500,41.41,81,-0.658488635109643,-0.007839981,-0.034682613,4050000
7848,546.5336201190948,0.0053032427,4.076484,0.121156596,0.9585867002606392,0.058615994,41000,37.82,82,-0.4909642972755755,-0.007532365,-0.036094468,4100000
7759,553.4646756649017,0.005180708,4.0487924,0.11976701,0.963453434407711,0.056615993,41500,48.17,83,-0.06944006437948701,-0.0071015353,-0.03354608,4150000
8103,560.3089735507965,0.005358625,4.0245433,0.11508864,0.9642460383474827,0.059972,42000,46.42,84,0.09274225237659266,-0.007325336,-0.031263802,4200000
7823,567.1515254974365,0.005091278,4.0025873,0.12522954,0.9624056853353977,0.055660006,42500,43.95,85,-0.6859274785057278,-0.007512434,-0.03241958,4250000
8071,574.1488299369812,0.005473858,3.9823313,0.11494329,0.9652882665395737,0.062502004,43000,46.29,86,0.32969490399387724,-0.0074383887,-0.030602373,4300000
8020,580.7925662994385,0.0053456486,3.9623632,0.10941873,0.9697101637721062,0.06055601,43500,43.75,87,0.10770392356636876,-0.008101339,-0.030341372,4350000
7960,587.6374146938324,0.005900345,3.9327836,0.10982041,0.9660023711621761,0.067764014,44000,43.8,88,-0.3161698740207157,-0.007519282,-0.030349087,4400000
8021,594.4930973052979,0.0059008915,3.9062612,0.10343973,0.9669404663145542,0.06937,44500,42.38,89,-0.13097089558516017,-0.0080572935,-0.02659917,4450000
7973,600.9835131168365,0.005393381,3.8859196,0.105892286,0.9694287609308958,0.060808007,45000,44.65,90,0.038673053255353695,-0.0076107504,-0.026748117,4500000
7840,607.7295134067535,0.0057369852,3.8613305,0.11283246,0.965027954429388,0.066728,45500,44.48,91,0.14274930933864197,-0.008519193,-0.027613277,4550000
8005,614.6683011054993,0.0051989574,3.8424923,0.110815294,0.9700929243117571,0.05756799,46000,45.58,92,-0.14925932577549247,-0.007529152,-0.028507823,4600000
7848,621.3570311069489,0.005628085,3.8225965,0.104548104,0.9684875831007957,0.063992,46500,42.2,93,-0.7063498042766514,-0.00819817,-0.028935844,4650000
7955,628.0958468914032,0.0056011616,3.795116,0.093162395,0.9739906750619411,0.063768,47000,43.86,94,-0.37224026571582725,-0.008268994,-0.02945269,4700000
7911,634.9112703800201,0.0056549613,3.773343,0.11101034,0.9683869630098343,0.065986,47500,43.51,95,-0.38238457931693404,-0.007719278,-0.024362065,4750000
7980,641.6269748210907,0.0055767642,3.7562745,0.11322543,0.9659990034997463,0.064652,48000,42.62,96,-0.4839469216863654,-0.007909516,-0.026574848,4800000
7901,648.4206397533417,0.0054353583,3.7344983,0.10203667,0.971817996352911,0.060796,48500,43.29,97,0.18852242761079652,-0.007914597,-0.026231553,4850000
7915,655.1501421928406,0.0056836708,3.718083,0.106075175,0.973359402269125,0.066534005,49000,51.19,98,0.3678118477983298,-0.008122622,-0.027329,4900000
8087,661.8730628490448,0.0055204164,3.7036905,0.11215024,0.9700412284582853,0.06330399,49500,46.87,99,-0.1011393188121292,-0.007798856,-0.025236672,4950000
8147,668.6156241893768,0.0058633788,3.6756568,0.10582849,0.9712351858615875,0.06795,50000,52.05,100,0.32782973788805975,-0.0080885915,-0.02502849,5000000
8052,675.3974506855011,0.0055790646,3.647715,0.091253184,0.9756439011543989,0.063586004,50500,46.87,101,-0.5880291717351065,-0.0080417385,-0.026546914,5050000
7774,682.2235100269318,0.005683021,3.6263201,0.090859815,0.9755754638463259,0.065804,51000,44.01,102,0.035870123774429885,-0.007843734,-0.020724615,5100000
7776,689.264622926712,0.0057401597,3.6074152,0.09540462,0.974308792501688,0.06713,51500,44.4,103,0.23212576594573875,-0.008133287,-0.02225636,5150000
7916,696.0328657627106,0.0054545696,3.5895011,0.09583769,0.9722348712384701,0.062944,52000,39.19,104,-0.22459941810120654,-0.007840101,-0.029857056,5200000
8106,702.8985302448273,0.0060130553,3.5651972,0.09246775,0.9733781218528748,0.07120602,52500,46.67,105,0.09874896496083238,-0.008043603,-0.022545252,5250000
8069,709.4583251476288,0.0058195163,3.5412502,0.09044811,0.9749332536011934,0.068788,53000,44.82,106,-0.3614777611991667,-0.008281513,-0.021948127,5300000
8267,716.2103493213654,0.0058189994,3.5155172,0.10371362,0.9708451814949512,0.06698799,53500,49.24,107,0.03249329267076064,-0.008072173,-0.02369412,5350000
7951,722.7109775543213,0.0062454324,3.48753,0.08916805,0.9753329213708639,0.07532798,54000,48.86,108,-0.2550272591519024,-0.008802549,-0.025963174,5400000
8006,729.5552072525024,0.0060054837,3.4658387,0.09231454,0.9735242519527674,0.071308,54500,50.51,109,0.7760044713244133,-0.008228367,-0.020952454,5450000
8064,736.3511400222778,0.006149498,3.440381,0.08920754,0.9750514887273312,0.073323995,55000,43.98,110,0.11649185647353988,-0.008474922,-0.020647036,5500000
8060,743.0166897773743,0.006395337,3.4099395,0.08905623,0.9765314906835556,0.07756998,55500,46.38,111,0.17430273746362218,-0.008306734,-0.019360011,5550000
7986,749.7397792339325,0.0057080644,3.387036,0.09505477,0.9757564030587673,0.06624001,56000,53.18,112,0.22461201890763732,-0.007965367,-0.020811763,5600000
7848,756.4719989299774,0.0058875745,3.3677049,0.08680077,0.9767135940492153,0.069435984,56500,51.64,113,0.8221702278337307,-0.008143895,-0.01606714,5650000
7941,763.4431517124176,0.0053556724,3.3495562,0.0840638,0.9781205542385578,0.060842007,57000,50.12,114,0.41325909579241854,-0.007798146,-0.019761663,5700000
8085,770.1418881416321,0.0059855725,3.3260028,0.08781873,0.9777922183275223,0.07075602,57500,45.03,115,0.5406981692416594,-0.00875712,-0.01906006,5750000
8002,776.766471862793,0.0064206044,3.3022778,0.0891617,0.9764243401587009,0.07811599,58000,48.72,116,0.3162358793811218,-0.008961753,-0.024294924,5800000
7653,783.4857592582703,0.0059177643,3.2774994,0.079004824,0.9775144644081593,0.069572,58500,47.95,117,-0.1918812923742098,-0.008276825,-0.018874098,5850000
7999,790.5732445716858,0.0059525347,3.2603967,0.090577625,0.9750550221651793,0.07070001,59000,43.47,118,0.029617733979175682,-0.00805671,-0.018754642,5900000
7913,797.2634658813477,0.0056300815,3.2400143,0.08328196,0.978140577673912,0.06414,59500,43.83,119,0.3140140396404149,-0.008108793,-0.023274118,5950000
7661,804.1510043144226,0.0056404113,3.2273767,0.08532371,0.9782488439232111,0.06596199,60000,49.55,120,-0.03501390206501128,-0.0076358807,-0.016587729,6000000
7982,811.1181337833405,0.0060276086,3.2146804,0.083459966,0.97680096141994,0.07203601,60500,42.18,121,0.19529145674300707,-0.00801717,-0.0186669,6050000
8116,817.8315682411194,0.0060840254,3.1962738,0.08619257,0.9782608021050692,0.073038,61000,46.84,122,0.33933455690988923,-0.00817587,-0.017619513,6100000
7987,824.4280428886414,0.005946055,3.1821804,0.081698135,0.9782876428216696,0.070407994,61500,46.87,123,0.4531608473355664,-0.007827701,-0.018370576,6150000
7856,831.3523807525635,0.006194624,3.1647775,0.07383318,0.9793882742524147,0.075293995,62000,47.79,124,0.13786459680868574,-0.008417289,-0.01798637,6200000
7874,838.0935134887695,0.0064984793,3.1421697,0.07748334,0.9802991859614849,0.079539984,62500,46.7,125,-0.11681331063174184,-0.008055221,-0.017323935,6250000
7836,844.850578546524,0.0058326954,3.1220133,0.093568236,0.9746465645730495,0.06827,63000,47.21,126,-0.16805487818968687,-0.008186866,-0.01887364,6300000
8129,851.7457227706909,0.0061248373,3.1001728,0.08150241,0.9794586822390556,0.07266001,63500,46.29,127,0.199359342703101,-0.0078155305,-0.018408917,6350000
7831,858.353577375412,0.006183135,3.073426,0.07611395,0.9795676842331886,0.073744,64000,47.64,128,0.18700235338495985,-0.007849164,-0.02137138,6400000
7921,865.1903319358826,0.0057475627,3.05312,0.08319833,0.9790270999073982,0.068144,64500,41.42,129,0.055012807045814044,-0.008230656,-0.01526535,6450000
7756,872.0470402240753,0.006150753,3.0348551,0.07466957,0.9808929618448019,0.073460005,65000,47.09,130,0.1077281999477691,-0.00832843,-0.015500883,6500000
8069,879.1293377876282,0.0062831505,3.0279412,0.07402118,0.9807103630155325,0.07710599,65500,53.04,131,0.5625784469110658,-0.009092213,-0.016197527,6550000
8085,885.7987294197083,0.0062366235,3.0161881,0.07071286,0.9828496035188437,0.07555001,66000,51.58,132,0.11345827164921501,-0.00873188,-0.016802695,6600000
7897,892.4947776794434,0.006394109,2.991673,0.06590538,0.984344482421875,0.07774,66500,50.27,133,0.8354612063807871,-0.008284913,-0.012921045,6650000
7866,899.2229111194611,0.005943871,2.9729004,0.075012244,0.9798474907875061,0.07097001,67000,46.7,134,0.2594649333111738,-0.007908671,-0.015493636,6700000
7852,906.0593082904816,0.0063956487,2.9625072,0.07720186,0.979677103459835,0.078314014,67500,42.9,135,0.2984749520083642,-0.008650883,-0.014548628,6750000
8052,912.738689661026,0.006048596,2.9454496,0.07212422,0.9814938437193632,0.07195799,68000,47.7,136,0.44614635272369924,-0.007925019,-0.01555733,6800000
7954,919.3432981967926,0.00658025,2.922597,0.07156196,0.9812933877110481,0.080409996,68500,45.01,137,-0.6345536744365836,-0.009122214,-0.012165088,6850000
8112,926.172687292099,0.006231455,2.9006722,0.06965698,0.9831233788281679,0.075646006,69000,50.42,138,-0.09375796129374066,-0.008213986,-0.016119035,6900000
8526,932.9525756835938,0.0063784486,2.8763099,0.064799145,0.9830148071050644,0.07794202,69500,49.72,139,0.07952428702403268,-0.00863973,-0.015717255,6950000
8015,939.3171846866608,0.0065924376,2.8580256,0.07654274,0.9807595163583755,0.081234016,70000,47.04,140,0.4458264439673076,-0.00879257,-0.013125044,7000000
7985,946.0327503681183,0.006344042,2.8321052,0.07345758,0.9814717825502157,0.076354,70500,53.05,141,0.09592324359115992,-0.008252428,-0.016544418,7050000
8160,952.773919582367,0.006620872,2.807271,0.066313244,0.983130432665348,0.082859986,71000,52.94,142,0.4556195941844567,-0.00888792,-0.012310794,7100000
7920,959.1201345920563,0.0064284843,2.792932,0.07549392,0.9812348820269108,0.079356,71500,44.21,143,0.4482611909102252,-0.008228522,-0.011233863,7150000
8490,965.8999407291412,0.0068082665,2.7736392,0.068611324,0.9824467897415161,0.084426,72000,50.01,144,0.32853383734584896,-0.008644933,-0.015035086,7200000
8022,972.2917175292969,0.0067985444,2.7593067,0.06956919,0.9825546778738499,0.084907986,72500,48.54,145,0.23385791722327667,-0.009247394,-0.013967148,7250000
8144,979.0522544384003,0.00639808,2.7429547,0.06647468,0.9843285605311394,0.078442,73000,49.22,146,0.30025484563160715,-0.008166357,-0.013338738,7300000
8339,985.7172820568085,0.006282976,2.7224245,0.07209207,0.9818949997425079,0.07630799,73500,48.45,147,0.6216110221800045,-0.0090003805,-0.011448559,7350000
8061,992.3156273365021,0.0064493776,2.7058897,0.06952848,0.9838501997292042,0.07918801,74000,43.68,148,0.4883425129548323,-0.008698944,-0.015329441,7400000
8141,998.8762359619141,0.0066325734,2.687781,0.066081874,0.9833159670233727,0.082693994,74500,44.59,149,0.9650413231212588,-0.008031879,-0.012806399,7450000
8230,1005.4906344413757,0.006346838,2.6695838,0.06648813,0.985024287365377,0.07712999,75000,50.14,150,-0.08380571048164712,-0.008079724,-0.012853083,7500000
7819,1012.1848335266113,0.0065112277,2.6537898,0.06173616,0.9861863972619176,0.079682,75500,48.47,151,0.8504877410332028,-0.008588779,-0.0115111405,7550000
7743,1019.110461473465,0.006702844,2.6397672,0.06210768,0.9846944147720933,0.083262,76000,45.27,152,0.0477668834224022,-0.008784736,-0.017584672,7600000
7675,1025.83824801445,0.0063708443,2.6255472,0.06453823,0.9846069701015949,0.07788201,76500,53.19,153,0.542873040974257,-0.008598643,-0.01144625,7650000
8585,1032.8844451904297,0.0069304192,2.5974076,0.058677353,0.9863865179941058,0.086758,77000,47.28,154,0.6866239008395428,-0.00854687,-0.016734807,7700000
8189,1039.0335810184479,0.0063546305,2.5793815,0.06500668,0.984784179367125,0.077810004,77500,49.1,155,0.23258962404855082,-0.008548566,-0.015537675,7750000
8426,1045.5459899902344,0.0066594426,2.5761547,0.061224446,0.9858690453693271,0.08314998,78000,48.28,156,0.3716542845561708,-0.0089645805,-0.012663266,7800000
8054,1052.0461027622223,0.0066615385,2.5663497,0.068767466,0.983367633074522,0.082537994,78500,49.26,157,0.7238370255407335,-0.008092083,-0.011978418,7850000
8078,1058.724303483963,0.006727823,2.5538387,0.057344537,0.9854679713025689,0.084904,79000,46.8,158,0.35253603519951865,-0.008583504,-0.011843685,7900000
7796,1065.525242805481,0.00676057,2.53015,0.06471805,0.985053283162415,0.08347999,79500,47.18,159,0.5767668630998218,-0.008959322,-0.0114122005,7950000
8018,1072.4506487846375,0.0069057574,2.508696,0.06715973,0.9844346260651946,0.08678001,80000,56.65,160,1.1763720855684732,-0.00868685,-0.010999453,8000000
7723,1078.9409959316254,0.0064821607,2.4986465,0.061955184,0.9849571119993925,0.07978599,80500,42.98,161,0.10435901649823791,-0.007332039,-0.0075720027,8050000
7923,1086.0483176708221,0.006469848,2.4846697,0.053463623,0.9878114080056548,0.07906199,81000,50.29,162,0.47210031341443026,-0.008060786,-0.01157482,8100000
7896,1092.7132918834686,0.006556518,2.476464,0.060210466,0.9846118818968534,0.08190601,81500,48.53,163,0.13345230926915064,-0.008826551,-0.01411519,8150000
7847,1099.441665172577,0.0064134025,2.464657,0.07753181,0.9807209391146898,0.077907994,82000,45.85,164,0.47866470825708346,-0.008428228,-0.010947218,8200000
7841,1106.2357132434845,0.0065539563,2.4442923,0.060397305,0.9848400373011827,0.08066999,82500,45.26,165,0.2524928192120569,-0.008755085,-0.013108718,8250000
7854,1112.9291944503784,0.006876903,2.429827,0.07169916,0.982651712372899,0.085604,83000,47.32,166,0.8835404496560932,-0.008317897,-0.009770562,8300000
7741,1119.8216545581818,0.0070525613,2.4074435,0.05851333,0.9867183035239577,0.088254035,83500,50.74,167,0.3702232499943966,-0.008905542,-0.014967136,8350000
7856,1126.8925108909607,0.007002995,2.3876743,0.06413537,0.9840444717556238,0.08816999,84000,47.04,168,0.21335841336366912,-0.0090742055,-0.011680073,8400000
8069,1133.6468138694763,0.0068436735,2.3751228,0.055367872,0.9869869817048311,0.08623399,84500,47.25,169,0.2013083168040066,-0.008785689,-0.01061349,8450000
7732,1140.3455667495728,0.00710373,2.3518643,0.05573721,0.986519243568182,0.08816,85000,49.96,170,0.9809197718716951,-0.008617901,-0.010627693,8500000
7964,1147.3472142219543,0.006634698,2.3425536,0.06388812,0.9843674339354038,0.08205601,85500,43.65,171,-0.1320902225320242,-0.008404137,-0.014735071,8550000
7898,1154.1262519359589,0.007132085,2.3261395,0.056622945,0.9861529087647796,0.089642,86000,45.91,172,0.9068713730735908,-0.00815664,-0.008312354,8600000
8062,1160.8078458309174,0.0068917936,2.314321,0.06337393,0.9846974089741707,0.08739601,86500,49.98,173,0.6352669440025056,-0.008330869,-0.010992091,8650000
8060,1167.655788898468,0.0071207536,2.3055193,0.053679124,0.9875722778961062,0.08987399,87000,48.63,174,0.8255797916356096,-0.009163212,-0.010342671,8700000
8058,1174.4123396873474,0.0067265104,2.290815,0.059442315,0.9861278869211674,0.08427398,87500,48.31,175,0.0381032627350487,-0.009034611,-0.011818,8750000
7902,1180.932804107666,0.0071636336,2.2724538,0.06115023,0.9861740777269006,0.091242,88000,53.12,176,0.8889890609317013,-0.008975765,-0.012357466,8800000
7622,1187.86461186409,0.0066863173,2.260501,0.058741644,0.986778449267149,0.08417399,88500,48.62,177,-0.1859811149343386,-0.0087610725,-0.01630145,8850000
8155,1195.047666311264,0.0072957827,2.240699,0.05001913,0.9876312473788857,0.091790006,89000,45.74,178,-0.10484376181216248,-0.009094102,-0.012934767,8900000
8051,1201.753159046173,0.007181418,2.2160788,0.055231825,0.9875565366819501,0.090448,89500,55.14,179,0.4611762803128477,-0.009058513,-0.008965303,8950000
7739,1208.5186321735382,0.007159905,2.1958587,0.053938065,0.987322062253952,0.091210015,90000,50.82,180,0.8566012389261232,-0.00896608,-0.007744494,9000000
8077,1215.50226354599,0.0069481903,2.1788435,0.06129946,0.9854901479557157,0.087822005,90500,47.18,181,0.8114088537539942,-0.009161181,-0.010792419,9050000
8092,1222.127002954483,0.0069245244,2.1662343,0.05662242,0.9867647523060441,0.087882,91000,54.57,182,0.9888571272809713,-0.00881915,-0.0070070806,9100000
7942,1228.7235119342804,0.0070897653,2.1539059,0.046631355,0.9892901554703712,0.08980799,91500,52.34,183,0.11628311139713332,-0.008583513,-0.012444597,9150000
8149,1235.4011721611023,0.0074175317,2.1331933,0.058192905,0.9868838274851441,0.09455198,92000,46.43,184,0.886380331521741,-0.008262576,-0.010876287,9200000
8074,1241.9517230987549,0.0069008665,2.1165905,0.060339794,0.9859930193051696,0.08740602,92500,46.16,185,-0.2773267142203349,-0.00857733,-0.010191948,9250000
7798,1248.5710113048553,0.006946685,2.0976062,0.05005505,0.9878590190783143,0.086890005,93000,47.32,186,0.47360494998240027,-0.00894945,-0.00992933,9300000
7916,1255.3000526428223,0.0077295178,2.0745862,0.04942781,0.9883515499532223,0.09936799,93500,48.24,187,0.7133266539534816,-0.009259193,-0.007963841,9350000
7754,1262.2718784809113,0.0070732725,2.0510926,0.052649084,0.9875767212361097,0.089674,94000,48.16,188,0.5158261090607175,-0.008855131,-0.005261611,9400000
7953,1269.3425118923187,0.0074385507,2.0367086,0.049641486,0.988705768249929,0.094646,94500,45.58,189,0.41072548145740256,-0.008824452,-0.010749279,9450000
7920,1276.1605582237244,0.007315934,2.0257752,0.05136842,0.9874672302976251,0.09316601,95000,47.07,190,0.23325505390384932,-0.009369877,-0.008759916,9500000
7887,1283.0871863365173,0.0071026655,2.0107656,0.047017913,0.988428751938045,0.09014999,95500,49.76,191,0.36636615761519353,-0.00870971,-0.008189481,9550000
8274,1290.0397689342499,0.007434611,1.9926236,0.04889192,0.988843004219234,0.09564602,96000,49.74,192,0.3178156776383912,-0.008607193,-0.008030546,9600000
7980,1296.509138584137,0.0070001483,1.9751471,0.047927435,0.988872448913753,0.08758201,96500,47.03,193,0.5069401652027227,-0.00831164,-0.00664901,9650000
7737,1303.1406552791595,0.006930335,1.958715,0.048137903,0.9881932325661182,0.08702199,97000,47.14,194,0.4502347946914961,-0.008714409,-0.009149057,9700000
7969,1310.1650650501251,0.00703861,1.9456053,0.048507165,0.9890895606949925,0.08967802,97500,48.27,195,0.22105129674788487,-0.008984327,-0.006800631,9750000
7774,1316.8538143634796,0.007356059,1.921595,0.05190488,0.9884451134130359,0.093086004,98000,51.76,196,1.1466745700214505,-0.008521678,-0.0046571535,9800000
7812,1323.676120042801,0.007246094,1.895297,0.045486256,0.9895299049094319,0.092290014,98500,51.04,197,0.6516300993314872,-0.008511721,-0.0059727547,9850000
7571,1330.692065000534,0.007611141,1.8763689,0.044252332,0.9897892763838172,0.09709996,99000,46.22,198,0.3564648876844258,-0.009121434,-0.007346694,9900000
