fps,value_loss,true_reward,clipfrac,policy_entropy,explained_variance,approxkl,serial_timesteps,n_updates,ep_len_mean,time_elapsed,policy_loss,total_timesteps,ep_reward_mean
7925,0.038727533,0.08542028,0.157448,-4.436141,0.9682966768741608,0.032719553,864500,1729,498.87,11444.41533088684,-0.004479937,86450000,43.200340558846165
8228,0.12612525,0.084283575,0.25697002,-4.4375243,0.9331519678235054,0.04630566,865000,1730,497.9,11451.270043849945,-0.0013161231,86500000,43.18878280300712
8131,0.092962906,0.08228169,0.22563401,-4.4433417,0.9533766582608223,0.03287129,865500,1731,498.27,11457.768732070923,-0.0045371316,86550000,41.940150566761766
8024,0.061295148,0.08597927,0.24407005,-4.4452434,0.9436438046395779,0.0749413,866000,1732,500.0,11464.38680267334,-0.003930611,86600000,42.98963463004855
7993,0.047332358,0.08634697,0.23542404,-4.459604,0.9615563377737999,0.022774892,866500,1733,499.47,11471.032139539719,-0.003694931,86650000,43.44564970951738
8038,0.05453544,0.087272346,0.333054,-4.460713,0.9384980648756027,0.043385237,867000,1734,500.0,11477.811639547348,-0.002764468,86700000,43.63617331027442
8179,0.06725018,0.08617998,0.25133598,-4.464456,0.9481121823191643,0.02623443,867500,1735,498.98,11484.659634590149,-0.0037452274,86750000,43.58538216456613
8199,0.14174865,0.082515515,0.197154,-4.4773803,0.9260286390781403,0.03164719,868000,1736,499.23,11491.003855705261,-0.0037616552,86800000,41.56951659199971
8311,0.07058785,0.087296434,0.31979606,-4.4780283,0.9226139560341835,0.035280213,868500,1737,499.38,11497.680146217346,-0.0015300051,86850000,43.92579464854407
8246,0.04527092,0.08435716,0.200432,-4.4855127,0.9644607044756413,0.02472829,869000,1738,499.38,11504.317595720291,-0.0034205033,86900000,42.42593392548595
8381,0.07348844,0.08522135,0.26153195,-4.4846783,0.9429434277117252,0.042641897,869500,1739,500.0,11510.761521339417,-0.0011325828,86950000,42.61066921793319
7812,0.023531325,0.08602773,0.29594803,-4.489456,0.9785962607711554,0.030988967,870000,1740,499.35,11517.295135259628,-0.0011818954,87000000,43.30530550691949
7827,0.22600973,0.08168965,0.15908802,-4.4896636,0.9354726448655128,0.03706624,870500,1741,495.95,11524.301154375076,-0.005993935,87050000,43.070183388576424
8224,0.072060645,0.08524282,0.23732601,-4.4832726,0.9439839422702789,0.027291475,871000,1742,498.88,11531.282296180725,-0.005469035,87100000,43.12237344013078
8238,0.20920432,0.08106788,0.17025402,-4.489037,0.93076291680336,0.07073018,871500,1743,497.62,11537.875698328018,-0.0039361333,87150000,41.727136020897376
8476,0.13051058,0.084157415,0.21364595,-4.4918714,0.9335491582751274,0.036869418,872000,1744,498.05,11544.182652711868,-0.005677749,87200000,42.904563678751785
8254,0.0655766,0.0865567,0.31648,-4.485148,0.9557394459843636,0.033947527,872500,1745,498.51,11550.677379131317,-0.0029646202,87250000,44.01119924328757
8113,0.102505945,0.08740155,0.30312997,-4.484583,0.9235821813344955,0.051666055,873000,1746,500.0,11557.132069349289,-0.0016618,87300000,43.700769227526855
8016,0.033937823,0.08547703,0.25000802,-4.497243,0.9669490493834019,0.029319482,873500,1747,499.5,11563.618750095367,-0.0013769658,87350000,42.96723424848411
8221,0.014041492,0.08892759,0.33882207,-4.4943633,0.9726107772439718,0.03465792,874000,1748,500.0,11570.117141485214,-0.0024408747,87400000,44.46379075862695
8016,0.16304497,0.08037519,0.22329599,-4.493081,0.9474878795444965,0.036012497,874500,1749,497.54,11576.575570106506,-0.0035953957,87450000,41.57383417892477
8011,0.043413676,0.08453476,0.23688798,-4.4838195,0.9651212319731712,0.026386235,875000,1750,500.0,11583.292446136475,-0.0041471855,87500000,42.26738087659689
8065,0.0073854243,0.08834062,0.28429198,-4.483847,0.981269596144557,0.024459371,875500,1751,500.0,11590.001105546951,-0.0006803488,87550000,44.170307770613455
8264,0.20426439,0.083907716,0.19441402,-4.4846344,0.9214649870991707,0.044270646,876000,1752,497.13,11596.660298585892,-0.0035278082,87600000,43.40161175580531
8084,0.1746639,0.08481721,0.25589597,-4.5031166,0.9220101311802864,0.10015802,876500,1753,497.53,11603.26050400734,-0.0038750195,87650000,43.68666559441899
7769,0.046758726,0.08455776,0.255212,-4.5237885,0.9658935181796551,0.027593687,877000,1754,498.68,11609.836221694946,-0.003453132,87700000,42.80990310335297
8633,0.01306272,0.087173566,0.27100995,-4.5367336,0.9800043366849422,0.0245931,877500,1755,500.0,11616.92819237709,-0.003736744,87750000,43.58678655630585
8227,0.08508426,0.08203171,0.22569208,-4.5425477,0.9587666168808937,0.030824354,878000,1756,498.81,11623.209560871124,-0.003473569,87800000,41.54353283103453
8074,0.017507853,0.08524839,0.26406798,-4.5370007,0.9826579224318266,0.03095488,878500,1757,500.0,11629.709150791168,-0.00094043673,87850000,42.62419744926583
8072,0.016469179,0.08679948,0.23627399,-4.531746,0.9803711902350187,0.022416139,879000,1758,500.0,11636.378785848618,-0.0032574686,87900000,43.39974329363269
8616,0.060575005,0.084283516,0.271576,-4.5356903,0.9617254622280598,0.038123842,879500,1759,499.37,11643.01188659668,-0.0006064785,87950000,42.36451483635394
8477,0.05651345,0.085997,0.31490996,-4.54146,0.9519091509282589,0.032976348,880000,1760,499.45,11649.25843000412,-0.0029869007,88000000,43.24806774316679
8057,0.017120339,0.086586386,0.3265781,-4.5392013,0.977694034576416,0.03435518,880500,1761,500.0,11655.676410198212,-0.00058782444,88050000,43.2931961735352
8091,0.018545225,0.088334225,0.316046,-4.539652,0.9587317630648613,0.029646087,881000,1762,500.0,11662.479627132416,-0.001780979,88100000,44.16711343706771
8529,0.021216245,0.086253956,0.269334,-4.5451493,0.9737059567123652,0.025971808,881500,1763,499.51,11669.14916753769,-0.0022669826,88150000,43.37790962678988
8642,0.12640698,0.08358321,0.23405401,-4.556702,0.9306905940175056,0.029921517,882000,1764,498.9,11675.562428474426,-0.0026278775,88200000,42.31629156372324
8301,0.07931221,0.08464709,0.22508998,-4.5615935,0.9481287226080894,0.04226814,882500,1765,499.1,11681.88728928566,-0.0025888863,88250000,42.773560732697185
8595,0.14752924,0.08064985,0.22589003,-4.560964,0.9572174362838268,0.027040225,883000,1766,496.13,11688.3792116642,-0.002602164,88300000,42.274021059859805
8239,0.50679874,0.07508335,0.17117397,-4.554904,0.9115122929215431,0.10855939,883500,1767,495.69,11694.650949716568,-0.006046672,88350000,40.6601400818269
8717,0.038663793,0.08457709,0.25130597,-4.5556335,0.9740634355694056,0.026311543,884000,1768,499.42,11701.120734930038,-0.004012651,88400000,42.600278179064844
8491,0.051098157,0.08675962,0.35955012,-4.553403,0.9493677280843258,0.03795997,884500,1769,499.45,11707.31992149353,-0.0019687908,88450000,43.61498632237037
8448,0.07162423,0.08104264,0.21954808,-4.5439897,0.9711934123188257,0.027463537,885000,1770,497.16,11713.677771568298,-0.0024337994,88500000,41.86221714184961
8073,0.045225095,0.086205065,0.24503,-4.5401125,0.955059327185154,0.03082818,885500,1771,500.0,11720.157066106796,-0.0033199338,88550000,43.102536813335554
8178,0.015605851,0.088956825,0.2717821,-4.560288,0.964216697961092,0.02346572,886000,1772,500.0,11726.885861873627,-0.002282868,88600000,44.47841367863825
8122,0.027481938,0.086934775,0.298052,-4.5812273,0.9688970185816288,0.029675508,886500,1773,499.48,11733.388193845749,-0.002569465,88650000,43.73159253139984
8290,0.023498457,0.08552433,0.30468202,-4.5748105,0.9743526615202427,0.029953176,887000,1774,500.0,11739.958542346954,-0.0024205977,88700000,42.76216084277834
8298,0.17291383,0.08422426,0.212776,-4.5701933,0.9250271990895271,0.041454628,887500,1775,497.78,11746.529343605042,-0.004655696,88750000,43.27887916332946
8403,0.17318697,0.08290054,0.21228606,-4.578246,0.9304787442088127,0.05200478,888000,1776,497.15,11753.047384023666,-0.0030532663,88800000,42.7803546139597
8238,0.10737684,0.08415991,0.22967406,-4.5832906,0.9471007846295834,0.027965253,888500,1777,497.67,11759.50778222084,-0.0032868527,88850000,43.17519230327753
8157,0.0509621,0.08562505,0.412688,-4.592985,0.9596080407500267,0.047410704,889000,1778,498.86,11765.877542734146,0.00073437614,88900000,43.36267876621112
7823,0.07066825,0.082999475,0.24047595,-4.6131177,0.9667425751686096,0.038836643,889500,1779,499.01,11772.55187535286,0.00021654087,88950000,41.99531692322076
8169,0.03936747,0.086945355,0.35244998,-4.6260524,0.9585855007171631,0.035945356,890000,1780,500.0,11779.576375246048,-0.0015700101,89000000,43.47267629405032
8223,0.019993104,0.087151855,0.31327802,-4.6256185,0.9743022192269564,0.037913565,890500,1781,499.44,11786.127828359604,-0.0010456147,89050000,43.86573878794947
8339,0.06165524,0.08783382,0.248794,-4.6201997,0.9345310479402542,0.038515136,891000,1782,499.09,11792.550770759583,-0.003257104,89100000,44.288978158859976
8141,0.03390759,0.086611554,0.18658799,-4.608256,0.9683713242411613,0.025902515,891500,1783,499.4,11799.147176742554,-0.0048544644,89150000,43.66165995580715
8023,0.06347194,0.08508363,0.28419402,-4.5995264,0.945438239723444,0.03939256,892000,1784,500.0,11805.813589572906,-0.0040481924,89200000,42.54181829297291
8301,0.07321166,0.08493252,0.23216999,-4.5983143,0.9416849538683891,0.03120398,892500,1785,499.13,11812.593811273575,-0.0034413766,89250000,42.87804426999897
8216,0.076949455,0.08395621,0.323364,-4.6141224,0.952455535531044,0.036339857,893000,1786,498.81,11819.18878698349,-0.001970337,89300000,42.48462130387046
8305,0.116681434,0.082235575,0.18440402,-4.612615,0.9553506225347519,0.05015063,893500,1787,497.35,11825.81783413887,-0.0046296236,89350000,42.371420508026006
8092,0.060466703,0.08583166,0.33375797,-4.621267,0.9504188448190689,0.041062593,894000,1788,499.33,11832.487812519073,-0.0013566575,89400000,43.18575921940152
8360,0.004830595,0.089120276,0.23732194,-4.6321545,0.9871097626164556,0.019859886,894500,1789,500.0,11839.318262577057,-0.00010842201,89450000,44.560136928814046
8453,0.039964005,0.088084295,0.35067597,-4.6318574,0.9400729238986969,0.03959748,895000,1790,500.0,11845.836766719818,-0.0024400721,89500000,44.042149205745005
8272,0.12291738,0.08617217,0.18391201,-4.624385,0.9290925934910774,0.032407105,895500,1791,498.75,11852.30380654335,-0.0035518028,89550000,43.642404231910476
8459,0.12825805,0.0839382,0.17597997,-4.6309876,0.9306313097476959,0.0295388,896000,1792,497.77,11858.700799942017,-0.0039046276,89600000,42.93008854609787
8339,0.06012986,0.08711212,0.29389405,-4.6473794,0.9497990906238556,0.035829525,896500,1793,498.81,11864.948113918304,-0.002078888,89650000,44.10786495871151
8574,0.046511356,0.08699541,0.20377596,-4.670432,0.9553124904632568,0.027318835,897000,1794,498.97,11871.346133947372,-0.0030203667,89700000,43.96605811429838
8627,0.03318335,0.086741686,0.3434759,-4.67686,0.9623804613947868,0.034451377,897500,1795,499.51,11877.690274238586,-0.00041836163,89750000,43.60994474903586
8185,0.051735293,0.084305115,0.206488,-4.683308,0.9656795412302017,0.027458591,898000,1796,498.84,11883.93956208229,-0.0045678834,89800000,42.67499160113484
8350,0.27585563,0.07956498,0.18131004,-4.680355,0.9263693392276764,0.056821004,898500,1797,496.86,11890.528953313828,-0.0060773874,89850000,41.454753854722824
8178,0.08093905,0.08317273,0.27549994,-4.6866245,0.9559304192662239,0.049420375,899000,1798,498.49,11897.092788696289,-0.00045624495,89900000,42.3046129386543
8190,0.106787674,0.084022775,0.25781807,-4.6968384,0.9353882148861885,0.03812699,899500,1799,498.66,11903.642667531967,-0.0032582968,89950000,42.70227676593117
8029,0.079106495,0.084925085,0.17220406,-4.708334,0.9483191967010498,0.040317234,900000,1800,499.2,11910.300121307373,-0.002691078,90000000,42.92126106924139
8335,0.064558186,0.085127816,0.360166,-4.71406,0.951332688331604,0.037123766,900500,1801,498.97,11916.928607702255,-0.0004956429,90050000,43.113889830483934
8278,0.060186867,0.086875565,0.35780796,-4.725062,0.9458532370626926,0.03615513,901000,1802,499.38,11923.546916484833,-0.0032446226,90100000,43.750821357376864
8413,0.11951402,0.086446404,0.20153,-4.73321,0.9230723828077316,0.039465327,901500,1803,498.28,11930.198965072632,-0.0040489887,90150000,44.04849369858548
8061,0.04994094,0.08867466,0.24634609,-4.7434325,0.9389505721628666,0.024938688,902000,1804,499.33,11936.574508666992,-0.0031046644,90200000,44.62057062291449
7981,0.049682364,0.085295975,0.26509398,-4.7592983,0.961487676948309,0.029318929,902500,1805,499.41,11943.147627592087,-0.0029622847,90250000,42.93218623703637
8357,0.028943826,0.08654775,0.342592,-4.7575235,0.9554062113165855,0.04096253,903000,1806,500.0,11949.980832338333,-0.000925091,90300000,43.273869044844375
8042,0.06840038,0.08227467,0.18668398,-4.740662,0.9677285104990005,0.03388834,903500,1807,498.4,11956.398639440536,-0.0061635827,90350000,41.92070608711767
7796,0.051995434,0.08649797,0.33161595,-4.733899,0.9575834907591343,0.040906906,904000,1808,499.45,11963.112658262253,-0.002243204,90400000,43.57552732235912
7995,0.08879814,0.083918996,0.26645997,-4.7334533,0.954410158097744,0.03229932,904500,1809,498.75,11970.061012268066,-0.0011789701,90450000,42.64043491662941
8086,0.0071177,0.089666896,0.3021761,-4.7295117,0.9775535613298416,0.026055517,905000,1810,500.0,11976.922260522842,0.0018391438,90500000,44.8334488930947
7918,0.14530744,0.083865285,0.21524006,-4.7234974,0.9366904720664024,0.05839458,905500,1811,497.83,11983.730020046234,-0.0034039498,90550000,42.98702133048051
8437,0.20695332,0.080752924,0.17550597,-4.7362595,0.9292857348918915,0.049945258,906000,1812,498.64,11990.626611709595,-0.007978675,90600000,41.38765563133093
8037,0.093725435,0.085343875,0.29972804,-4.7452164,0.9421146363019943,0.030860143,906500,1813,498.89,11997.1750395298,-0.0019491367,90650000,43.25227526347569
8210,0.039945103,0.08701087,0.32051796,-4.754698,0.9478208385407925,0.029309928,907000,1814,500.0,12003.851096630096,-9.8602846e-05,90700000,43.50543710596401
8016,0.23941855,0.08108998,0.23853195,-4.765501,0.9402508474886417,0.14394802,907500,1815,495.38,12010.480522155762,-0.0037375817,90750000,42.85211286168669
8485,0.0066986363,0.08792749,0.2684481,-4.769966,0.9859798531979322,0.024322119,908000,1816,500.0,12017.16757774353,-0.0032241466,90800000,43.96374192689651
8012,0.16502966,0.08473012,0.20297404,-4.7606826,0.916767843067646,0.04578086,908500,1817,497.44,12023.621783018112,-0.0037548703,90850000,43.478110440987365
8031,0.057279393,0.089131944,0.33598804,-4.7681284,0.9181792959570885,0.059855156,909000,1818,500.0,12030.330362319946,-0.00039247022,90900000,44.565973921796974
8216,0.021743605,0.08753288,0.303762,-4.775217,0.9697182886302471,0.032990362,909500,1819,500.0,12036.771923542023,-0.0028563368,90950000,43.76644269950934
8207,0.32508123,0.0761573,0.22990398,-4.768563,0.9328137785196304,0.03540713,910000,1820,492.97,12043.362906455994,-0.0026747012,91000000,40.64083441284131
7899,0.13078474,0.08411049,0.23027408,-4.764136,0.9522476270794868,0.032459397,910500,1821,497.28,12049.978256940842,-0.0006042391,91050000,43.36926603017673
8146,0.07843653,0.08477597,0.21653195,-4.778872,0.9546525180339813,0.026989147,911000,1822,498.63,12056.86307644844,-0.0048842006,91100000,43.00596314813483
7883,0.04048853,0.08849001,0.31080994,-4.7958007,0.9488559067249298,0.03075322,911500,1823,499.36,12063.563420534134,-0.0024580138,91150000,44.5387909304302
8160,0.040959567,0.08636038,0.21896003,-4.8177233,0.9572042897343636,0.030180026,912000,1824,499.37,12070.243553876877,-0.0036678228,91200000,43.4613752231008
8358,0.06450722,0.08816566,0.28421596,-4.8328633,0.9355838969349861,0.029976318,912500,1825,498.93,12076.936746358871,-0.002908543,91250000,44.60444180905863
7979,0.08798088,0.08405348,0.23205198,-4.8493977,0.9557360969483852,0.029164,913000,1826,498.15,12083.332617521286,-0.0020090255,91300000,42.959807356122546
8127,0.11106015,0.08364755,0.165336,-4.8480043,0.9543704316020012,0.05101418,913500,1827,497.62,12090.039716243744,-0.00534993,91350000,42.968175982812845
8143,1.1013639,0.06488728,0.18374607,-4.8509574,0.9035508781671524,0.12820715,914000,1828,491.29,12096.680130243301,-0.006742591,91400000,38.755585299867924
8121,0.06385244,0.08655665,0.37025988,-4.8639884,0.9499453119933605,0.038558256,914500,1829,498.67,12103.414104223251,-0.00093188905,91450000,43.84513151910327
8027,0.03171993,0.08740826,0.34427395,-4.8839626,0.9637077562510967,0.03469939,915000,1830,500.0,12110.09461593628,-0.001532362,91500000,43.70413279518514
8215,0.066073254,0.08397032,0.2888179,-4.8850846,0.9584052227437496,0.029907625,915500,1831,499.27,12116.844807386398,-0.0023889216,91550000,42.30829974960858
8114,0.020701986,0.08853712,0.33839405,-4.880714,0.9610631316900253,0.03448202,916000,1832,500.0,12123.1795835495,-0.00057487923,91600000,44.26855673126984
7930,0.12647617,0.08295082,0.31764406,-4.883174,0.9504629001021385,0.04492184,916500,1833,498.02,12129.844269037247,-0.0026795617,91650000,42.489371499280495
8174,0.024396097,0.08730702,0.25473198,-4.8860145,0.9716508537530899,0.02503992,917000,1834,499.49,12136.427797794342,-0.0032219565,91700000,43.89960861598636
8022,0.06283643,0.08365173,0.24001999,-4.87801,0.9608363583683968,0.02916142,917500,1835,499.47,12143.094489336014,-0.0034329703,91750000,42.0584223029796
8441,0.027190352,0.08640765,0.3568741,-4.869455,0.9720921516418457,0.041486755,918000,1836,500.0,12149.858108997345,-0.00031052573,91800000,43.20382352772607
8273,0.07907998,0.08566473,0.38694203,-4.879069,0.9454077258706093,0.055680446,918500,1837,498.93,12156.265196084976,0.0011881642,91850000,43.375416871561846
8029,0.007848617,0.08778163,0.239542,-4.884595,0.9809587467461824,0.02151564,919000,1838,500.0,12162.927849292755,-0.0023981638,91900000,43.89081167844752
7989,0.014745772,0.089014,0.255484,-4.882825,0.9756661914288998,0.045271017,919500,1839,500.0,12169.613472700119,-0.0014453945,91950000,44.50700170908321
8226,0.013295888,0.087701224,0.24536398,-4.886427,0.9794493820518255,0.026091812,920000,1840,500.0,12176.313371419907,-0.002526675,92000000,43.8506094404442
8235,0.020143963,0.086841464,0.29735592,-4.887986,0.9746889900416136,0.02854462,920500,1841,500.0,12182.914248466492,-0.0025775137,92050000,43.420729653087726
