fps,ep_reward_mean,serial_timesteps,value_loss,time_elapsed,explained_variance,total_timesteps,ep_len_mean,true_reward,n_updates,policy_entropy,approxkl,clipfrac,policy_loss
15588,1.0991308784484863,424500,3.937318e-06,3092.961507797241,0.9999660834837414,42450000,24.05,0.058004938,849,-6.047853,0.04708059,0.39545605,0.01223222
15647,1.1134999620914459,425000,1.6502703e-05,3096.7151670455933,0.9998631309717894,42500000,24.22,0.058022812,850,-6.0565243,0.066925794,0.47165397,0.009621097
16107,1.0991379195451736,425500,6.0218804e-06,3100.4331262111664,0.9999666824405722,42550000,24.05,0.057998545,851,-6.070898,0.072092675,0.47596398,0.016141765
15803,1.095810331106186,426000,5.179044e-06,3103.9198927879333,0.999989960453604,42600000,24.01,0.057991903,852,-6.0817657,0.03523052,0.33364198,0.010734304
14868,1.1009176772832872,426500,5.3811145e-06,3107.605455160141,0.9999548656596744,42650000,24.07,0.058004238,853,-6.083625,0.051064894,0.41529787,0.010103111
15825,1.0957406121492386,427000,1.0781147e-06,3111.3794906139374,0.9999910567075858,42700000,24.01,0.05799855,854,-6.0878124,0.03574471,0.33465195,0.009120528
14895,1.1178058665990829,427500,1.971367e-05,3114.9377150535583,0.999833968875464,42750000,24.27,0.05802023,855,-6.1022573,0.088021755,0.5192041,0.014283338
15171,1.0947414553165435,428000,3.7189704e-07,3118.88098859787,0.9999952645248413,42800000,24.0,0.05798769,856,-6.1175623,0.021535244,0.24939,0.008256906
15502,1.1056898999214173,428500,9.613659e-06,3122.789855480194,0.9999186872737482,42850000,24.13,0.058002207,857,-6.121382,0.07774366,0.473316,0.011196933
14976,1.0980816495418548,429000,3.2081048e-06,3126.5066068172455,0.9999723293822171,42900000,24.04,0.058001913,858,-6.120854,0.057035822,0.43025,0.013633928
16139,1.0989185410737992,429500,3.951359e-06,3130.484996318817,0.9999668097188987,42950000,24.05,0.05800578,859,-6.11523,0.068051666,0.47809422,0.014675328
15085,1.1065867960453033,430000,1.0358867e-05,3134.269246816635,0.9999125955000636,43000000,24.14,0.058003463,860,-6.1060305,0.105987504,0.52887404,0.016585415
16190,1.09457834482193,430500,3.8017217e-07,3138.1329815387726,0.9999966996767853,43050000,24.0,0.057977393,861,-6.104917,0.02892153,0.297736,0.009795767
15106,1.1075855278968811,431000,1.1081686e-05,3141.9629878997803,0.9999074705701787,43100000,24.15,0.05800293,862,-6.1210313,0.09163209,0.51300204,0.013374405
15721,1.0983118826150895,431500,3.1995744e-06,3145.6725063323975,0.9999724397530372,43150000,24.04,0.057989478,863,-6.13184,0.046156522,0.381784,0.012891217
15905,1.264121985733509,432000,0.00012668467,3149.332771539688,0.9989026122493669,43200000,25.98,0.05800236,864,-6.1321397,0.026962632,0.283092,0.0033045295
15242,1.1663107460737228,432500,5.794114e-05,3152.818338394165,0.9994874163530767,43250000,24.84,0.058013868,865,-6.1260457,0.03229592,0.323144,0.00649386
16249,1.1421415561437607,433000,3.9497994e-05,3156.612448453903,0.999662470218027,43300000,24.56,0.05800707,866,-6.1193695,0.0381488,0.36275607,0.007408707
15435,1.1500433325767516,433500,4.5437977e-05,3160.32590675354,0.9996115664253011,43350000,24.65,0.058007833,867,-6.109946,0.04639244,0.39027405,0.0071125776
15567,1.0963680452108384,434000,2.1284063e-06,3164.1871643066406,0.9999793176539242,43400000,24.02,0.057980224,868,-6.1094856,0.028826214,0.28792202,0.012642589
15129,1.1040167659521103,434500,8.976198e-06,3167.864535331726,0.999929570905806,43450000,24.11,0.058011815,869,-6.103705,0.06510401,0.46684006,0.013214826
15965,1.0946451634168626,435000,4.2041265e-07,3171.9160244464874,0.9999943318453006,43500000,24.0,0.057978306,870,-6.09235,0.023346465,0.26276198,0.005810578
16428,1.096457149386406,435500,1.8270962e-06,3175.6280760765076,0.999984749536452,43550000,24.02,0.05800053,871,-6.1083236,0.038857546,0.35888398,0.011646327
14396,1.1091601425409316,436000,1.29160735e-05,3179.2153737545013,0.9998927994674887,43600000,24.17,0.058027588,872,-6.1221185,0.0831841,0.512878,0.013778431
19208,1.1041207176446914,436500,8.415309e-06,3183.3130493164062,0.9999292650827556,43650000,24.11,0.058019277,873,-6.119519,0.05386235,0.44308406,0.010808157
15788,1.1423887360095977,437000,4.0470568e-05,3186.2620034217834,0.9996595979901031,43700000,24.56,0.058026373,874,-6.109761,0.053921174,0.4179779,0.008066064
16427,1.0954219090938568,437500,1.1481154e-06,3190.1325237751007,0.9999889666396484,43750000,24.01,0.05800598,875,-6.118724,0.027457282,0.29514998,0.010413051
14498,1.0971364039182663,438000,2.5317897e-06,3193.744791030884,0.999978645635565,43800000,24.03,0.058007754,876,-6.130041,0.05202969,0.43226406,0.013959238
14688,1.1006986463069917,438500,5.3906815e-06,3197.674273967743,0.9999545108184975,43850000,24.07,0.058012374,877,-6.1269317,0.07323683,0.4746039,0.01460511
13604,1.0996556627750396,439000,4.6731484e-06,3201.4556534290314,0.9999605584744131,43900000,24.06,0.05801258,878,-6.1245794,0.072555095,0.46308395,0.014111808
14491,1.1008769232034683,439500,5.4580096e-06,3205.4133133888245,0.9999542890218436,43950000,24.07,0.058013275,879,-6.1214004,0.07091742,0.46303394,0.013973073
17769,1.09457195520401,440000,4.4788302e-07,3209.4443924427032,0.9999954580994199,44000000,24.0,0.057957843,880,-6.1226263,0.022982784,0.25687605,0.00671892
15296,1.094619829058647,440500,4.0305673e-07,3212.609798192978,0.9999963113459671,44050000,24.0,0.057979576,881,-6.134434,0.022369843,0.23949602,0.0047942596
18071,1.0945725524425507,441000,3.7577877e-07,3216.4479310512543,0.9999963552302233,44100000,24.0,0.057993725,882,-6.154445,0.021423765,0.23584399,0.0069165295
16215,1.1166817510128022,441500,1.9091609e-05,3219.613779067993,0.9998389434476849,44150000,24.26,0.058024034,883,-6.1528916,0.07312236,0.46897408,0.009813446
13775,1.0946420067548752,442000,4.0129885e-07,3223.103273153305,0.9999963456114074,44200000,24.0,0.05799424,884,-6.1451654,0.02603988,0.28454792,0.008200746
17408,1.0962572312355041,442500,1.8130851e-06,3227.125926733017,0.9999847118142497,44250000,24.02,0.05799696,885,-6.15513,0.046248574,0.3899839,0.014028247
15724,1.0971453243494034,443000,5.1082357e-06,3230.407734155655,0.9999784105566505,44300000,24.03,0.05801229,886,-6.144061,0.0409488,0.377976,0.011377825
15404,1.097821106314659,443500,3.246396e-06,3234.1291012763977,0.9999722123211541,44350000,24.04,0.058001075,887,-6.1408014,0.046213936,0.39774394,0.010544018
17428,1.0986603319644928,444000,3.948759e-06,3237.935917854309,0.9999665317300241,44400000,24.05,0.05800826,888,-6.1542006,0.116182975,0.53676003,0.021428173
14769,1.1003186428546905,444500,5.696644e-06,3241.2337198257446,0.999954614588205,44450000,24.07,0.058012396,889,-6.164168,0.061273426,0.43754607,0.013463603
17100,1.094457778930664,445000,4.1740648e-07,3245.074017763138,0.9999963069917612,44500000,24.0,0.057970177,890,-6.1698713,0.034822088,0.319468,0.012039003
14758,1.094420576095581,445500,4.029601e-07,3248.4512207508087,0.9999967024923535,44550000,24.0,0.057969615,891,-6.1815143,0.021926545,0.23904608,0.004463205
15232,1.0995650559663772,446000,4.7581375e-06,3252.4679923057556,0.9999580236544716,44600000,24.06,0.05801552,892,-6.1890173,0.050960604,0.39495,0.015066209
16635,1.1435693842172623,446500,4.144798e-05,3256.423523902893,0.9996494469232857,44650000,24.58,0.058023077,893,-6.183892,0.04509129,0.38943198,0.007421634
15278,1.0941706478595734,447000,4.559516e-07,3259.994729757309,0.9999951476643218,44700000,24.0,0.05799057,894,-6.1866174,0.023411555,0.26402605,0.010203662
14715,1.1087836617231368,447500,1.27011845e-05,3263.929319381714,0.9998944783365005,44750000,24.17,0.058009796,895,-6.187954,0.073584855,0.4767639,0.010621389
14826,1.0943468594551087,448000,3.5173343e-07,3267.8330731391907,0.9999971285701577,44800000,24.0,0.05797384,896,-6.181187,0.02149622,0.25205,0.0057997387
14205,1.0961752927303314,448500,1.7611283e-06,3271.52885222435,0.9999852457822271,44850000,24.02,0.057981953,897,-6.185096,0.046424393,0.4010781,0.013823401
14423,1.1053502660989762,449000,9.604473e-06,3275.286474943161,0.9999189595182543,44900000,24.13,0.05800785,898,-6.200657,0.065846235,0.47473592,0.011886902
12799,1.1258732122182846,449500,2.677648e-05,3279.3037049770355,0.9997745440196013,44950000,24.37,0.05801708,899,-6.222532,0.07466217,0.47656602,0.012728509
14009,1.104650347828865,450000,9.403748e-06,3283.7457976341248,0.9999240738034132,45000000,24.12,0.05800625,900,-6.223139,0.06205484,0.45956206,0.012148588
13436,1.0951461458206178,450500,1.1115122e-06,3287.743446826935,0.9999903545131019,45050000,24.01,0.057982,901,-6.219637,0.040890798,0.3496299,0.014494769
15250,1.102004154920578,451000,7.5184716e-06,3291.9439749717712,0.9999427612528962,45100000,24.09,0.057999343,902,-6.2092648,0.06093275,0.45654,0.012369993
21786,1.0977322733402253,451500,3.3325582e-06,3295.6182174682617,0.9999685648181185,45150000,24.04,0.058003403,903,-6.209144,0.039109387,0.3555381,0.01606834
17596,1.09511520922184,452000,1.1001589e-06,3298.4537308216095,0.9999902416157056,45200000,24.01,0.05798943,904,-6.223253,0.029605372,0.29914996,0.008570068
18912,1.1120259231328964,452500,1.5400123e-05,3301.6463022232056,0.9998698629351566,45250000,24.21,0.058013346,905,-6.232509,0.09823734,0.514924,0.014082776
16902,1.0939292156696319,453000,3.7038083e-07,3304.916910171509,0.9999959896522341,45300000,24.0,0.0579622,906,-6.24172,0.020900367,0.25101003,0.0054277508
18078,1.09397301197052,453500,3.59171e-07,3308.5349264144897,0.9999969853720359,45350000,24.0,0.05796738,907,-6.2464156,0.030297639,0.29114807,0.010361593
19742,1.0940015614032745,454000,3.657441e-07,3311.8719804286957,0.9999968701749822,45400000,24.0,0.057961315,908,-6.258821,0.02524985,0.270112,0.0072799297
15102,1.0940294343233108,454500,3.6080553e-07,3314.7912740707397,0.9999970316864619,45450000,24.0,0.057961665,909,-6.26937,0.022760203,0.25787607,0.0055021797
17218,1.0941006600856782,455000,3.5090798e-07,3318.4969851970673,0.9999971542488311,45500000,24.0,0.057957843,910,-6.27647,0.024036119,0.26217797,0.005448553
14732,1.0968518322706222,455500,3.495869e-06,3321.9707272052765,0.9999781917176733,45550000,24.03,0.058002315,911,-6.2868166,0.03960843,0.3750119,0.01059344
17290,1.0977302885055542,456000,3.2738271e-06,3325.9055936336517,0.999972947563947,45600000,24.04,0.05801013,912,-6.2984037,0.06670132,0.46259195,0.017657422
17275,1.1173278546333314,456500,1.9647041e-05,3329.457572698593,0.9998336793651106,45650000,24.27,0.058014918,913,-6.3114095,0.06772967,0.47920007,0.010302248
16959,1.13709692299366,457000,3.574996e-05,3332.9202070236206,0.9996966684120707,45700000,24.5,0.058026124,914,-6.31555,0.059232257,0.44389194,0.010159761
18702,1.1353415596485137,457500,3.4391425e-05,3336.4148066043854,0.9997099198808428,45750000,24.48,0.05801731,915,-6.3121877,0.06172059,0.43539003,0.010041288
19702,1.109074359536171,458000,1.2628848e-05,3339.4381453990936,0.9998935181283741,45800000,24.17,0.058013737,916,-6.3194323,0.072142735,0.47434005,0.013287999
17823,1.0956401950120926,458500,1.0988828e-06,3342.4389355182648,0.999990826733665,45850000,24.01,0.05800373,917,-6.329923,0.03776261,0.35573205,0.013887158
16496,1.100709685087204,459000,5.428088e-06,3345.880788564682,0.9999540062817687,45900000,24.07,0.05801251,918,-6.344238,0.066514075,0.468682,0.015014342
17979,1.0946810281276702,459500,3.9372478e-07,3349.534957408905,0.9999965383419749,45950000,24.0,0.05797787,919,-6.349884,0.021482158,0.24925996,0.0032004076
18614,1.0946705371141434,460000,3.554725e-07,3352.794617652893,0.9999966608779687,46000000,24.0,0.057990734,920,-6.352776,0.02140323,0.23900005,0.0058824862
17128,1.0965272784233093,460500,1.8896222e-06,3356.0166733264923,0.9999837225877855,46050000,24.02,0.058021046,921,-6.362785,0.043517783,0.38439596,0.015973404
16037,1.1264200180768966,461000,2.7148602e-05,3359.163039445877,0.9997704544657608,46100000,24.37,0.05804109,922,-6.3670807,0.06282066,0.44566002,0.0099759605
16260,1.1152673995494842,461500,1.822837e-05,3362.914672613144,0.999847801256692,46150000,24.24,0.05803939,923,-6.3617916,0.08460182,0.490412,0.016307073
20109,1.0946397238969803,462000,4.0402392e-07,3366.576448202133,0.9999960990257932,46200000,24.0,0.057985242,924,-6.363161,0.03182037,0.3020161,0.010719817
20726,1.0981638205051423,462500,3.2365997e-06,3369.6421489715576,0.9999729186765762,46250000,24.04,0.0579985,925,-6.3741236,0.06430936,0.43307006,0.015333367
19144,1.0946939176321029,463000,4.0148996e-07,3372.694789648056,0.9999965460865496,46300000,24.0,0.057970326,926,-6.3796144,0.030568665,0.30043805,0.010869085
18869,1.0944970351457597,463500,3.736597e-07,3375.9239978790283,0.9999968991878632,46350000,24.0,0.057953876,927,-6.383161,0.021763194,0.23728801,0.005557316
19698,1.0945649719238282,464000,3.757236e-07,3379.2477807998657,0.9999961353601066,46400000,24.0,0.057992768,928,-6.3906584,0.024771258,0.27008402,0.0086124735
16355,1.0972378593683243,464500,5.793476e-06,3382.3903045654297,0.9999785357649671,46450000,24.03,0.05801798,929,-6.3952394,0.052305423,0.39677006,0.014897839
17803,1.0981488996744155,465000,3.5047376e-06,3385.8750443458557,0.9999721389031038,46500000,24.04,0.0580288,930,-6.396133,0.050146393,0.41419807,0.011532523
18278,1.0947538828849792,465500,3.6169016e-07,3389.169338941574,0.9999970126380049,46550000,24.0,0.05800046,931,-6.3991528,0.029848548,0.28977996,0.010263649
17421,1.0948150277137756,466000,3.4822327e-07,3392.5232396125793,0.9999969760551721,46600000,24.0,0.058021605,932,-6.405134,0.038367227,0.32875198,0.019734364
20021,1.136351491212845,466500,3.570524e-05,3395.9006776809692,0.9996970199572388,46650000,24.49,0.058043677,933,-6.3955855,0.067979276,0.46093002,0.010166201
16048,1.1051432067155837,467000,9.234101e-06,3398.9933445453644,0.9999197125725914,46700000,24.12,0.058039986,934,-6.3826146,0.06202816,0.464098,0.015014666
20057,1.0948858964443207,467500,3.8311043e-07,3402.3986485004425,0.9999966365548971,46750000,24.0,0.05802468,935,-6.392435,0.03128319,0.29296198,0.011693942
18646,1.1253879046440125,468000,2.6929274e-05,3405.478586435318,0.9997745352884522,46800000,24.36,0.058047928,936,-6.385171,0.060748693,0.45260003,0.007790723
18983,1.102465083003044,468500,7.932535e-06,3408.648800611496,0.9999270655680448,46850000,24.09,0.058037326,937,-6.3688073,0.03927566,0.36285797,0.01515938
18795,1.0982636946439743,469000,3.670099e-06,3411.794659137726,0.9999714335317549,46900000,24.04,0.058021747,938,-6.366555,0.04511634,0.3902881,0.012213894
16603,1.1049386674165727,469500,9.082349e-06,3414.988877773285,0.9999226261497824,46950000,24.12,0.058031168,939,-6.3670487,0.09085277,0.52414584,0.016115403
20866,1.096396114230156,470000,1.8523626e-06,3418.415214538574,0.9999840312848391,47000000,24.02,0.058022827,940,-6.3651342,0.044791743,0.38350198,0.013481214
16975,1.1217047274112701,470500,2.3721625e-05,3421.4321925640106,0.9997982722707093,47050000,24.32,0.05805014,941,-6.3782306,0.06408279,0.43839204,0.010681259
16143,1.1011457812786103,471000,6.3011703e-06,3424.7370553016663,0.9999468724599865,47100000,24.08,0.058031112,942,-6.3812323,0.07474192,0.4882239,0.014785124
17259,1.0985692262649536,471500,4.078124e-06,3428.4136209487915,0.9999653216000297,47150000,24.05,0.058028117,943,-6.3700123,0.0677145,0.47776592,0.015559953
20063,1.107630793452263,472000,1.2156947e-05,3431.7790610790253,0.9998972534231143,47200000,24.16,0.05804418,944,-6.3729873,0.105229005,0.53766996,0.017353902
18124,1.0938368099927902,472500,4.8099224e-07,3434.791996240616,0.9999958957314448,47250000,24.0,0.057986338,945,-6.381302,0.024418795,0.27107406,0.003750715
18795,1.0982489627599716,473000,4.0265045e-06,3438.037220954895,0.999965951203194,47300000,24.05,0.05800654,946,-6.3808656,0.059036594,0.449716,0.0137952
16866,1.0973857426643372,473500,3.3164135e-06,3441.3139128684998,0.9999717212249379,47350000,24.04,0.05800537,947,-6.376478,0.06176502,0.43997407,0.015778087
20710,1.0937335789203644,474000,4.2877414e-07,3444.8145356178284,0.999996184214524,47400000,24.0,0.057992965,948,-6.3867865,0.023249364,0.242202,0.0051802965
18128,1.094499967098236,474500,1.1207347e-06,3447.7747218608856,0.9999906450993876,47450000,24.01,0.058002274,949,-6.3994927,0.037415344,0.35931998,0.012002404
15659,1.1073536682128906,475000,1.2155494e-05,3451.078681230545,0.9998974378977437,47500000,24.16,0.05804224,950,-6.403244,0.07355808,0.49510193,0.01194547
20342,1.0938887107372284,475500,4.0978125e-07,3454.8479545116425,0.9999956721167109,47550000,24.0,0.05800339,951,-6.40223,0.022755966,0.26205802,0.004911884
20599,1.09564817070961,476000,1.8776117e-06,3457.6185212135315,0.9999845500187803,47600000,24.02,0.058023036,952,-6.40972,0.037044637,0.35065606,0.0107803
18844,1.0938694089651109,476500,4.270735e-07,3460.565878391266,0.9999964939313486,47650000,24.0,0.058013998,953,-6.417482,0.024584064,0.25351003,0.007906091
20262,1.0963279378414155,477000,2.5848774e-06,3463.6102595329285,0.9999782350478199,47700000,24.03,0.058018945,954,-6.424229,0.052005295,0.42847604,0.01530273
18447,1.0971214485168457,477500,3.4181119e-06,3466.714396715164,0.9999719237312092,47750000,24.04,0.058028158,955,-6.428618,0.049108017,0.41647398,0.010964211
22443,1.1549098473787307,478000,5.22709e-05,3469.88125705719,0.9995568830054253,47800000,24.72,0.058044605,956,-6.435516,0.04515437,0.38997197,0.006308241
18646,1.0953962582349777,478500,2.0922043e-06,3472.6046493053436,0.9999829575317563,47850000,24.02,0.058007598,957,-6.4430585,0.04045778,0.38565797,0.01411177
15858,1.1683324021100998,479000,6.253537e-05,3475.776347398758,0.9994659185758792,47900000,24.88,0.058045685,958,-6.4402866,0.045532443,0.39023602,0.0073656756
19422,1.122519223690033,479500,2.5922373e-05,3479.331676721573,0.9997818923875457,47950000,24.34,0.0580464,959,-6.4324017,0.0724772,0.45924413,0.014271729
19304,1.1115330570936204,480000,1.6389404e-05,3482.3270547389984,0.9998637762037106,48000000,24.21,0.05804637,960,-6.4335465,0.058133382,0.4398941,0.011151166
19608,1.111451957821846,480500,1.5697917e-05,3485.426080226898,0.9998661443969468,48050000,24.21,0.05803938,961,-6.4392486,0.07644451,0.49258196,0.014384963
19787,1.0952829587459565,481000,1.939025e-06,3488.5929923057556,0.9999841775952518,48100000,24.02,0.058025356,962,-6.442501,0.0539304,0.42883998,0.015054459
17339,1.1087144976854324,481500,1.3608964e-05,3491.7153692245483,0.999884671990003,48150000,24.18,0.058043227,963,-6.4292755,0.09755003,0.5129841,0.013418866
17959,1.0937741684913636,482000,4.6792707e-07,3494.956736087799,0.9999955007615426,48200000,24.0,0.058000978,964,-6.409709,0.025217853,0.27677003,0.0068112123
