value_loss,true_reward,clipfrac,explained_variance,total_timesteps,ep_len_mean,time_elapsed,ep_reward_mean,policy_loss,fps,serial_timesteps,approxkl,policy_entropy,n_updates
0.10449802,0.048845116,0.07226999,0.9799269139766693,8550000,171.87,1134.2819306850433,9.959455444774576,-0.008221542,8202,85500,0.0061194096,2.1048472,171
0.092677824,0.046900343,0.069364004,0.9839767478406429,8600000,257.2,1140.8725678920746,12.676013923993295,-0.008765197,7888,86000,0.005866831,2.08944,172
0.08563133,0.042794727,0.07702399,0.9828537199646235,8650000,237.42,1147.793806552887,10.597167154846975,-0.00878057,7858,86500,0.0064425645,2.07285,173
0.1462958,0.04460318,0.068689995,0.9701807126402855,8700000,145.57,1154.852061033249,8.764159819163323,-0.009043759,7829,87000,0.005843001,2.0585532,174
0.10074364,0.05093385,0.066612,0.9812779407948256,8750000,177.01,1161.8119745254517,11.031710914913855,-0.007584933,7976,87500,0.0058078603,2.0380607,175
0.09608258,0.039728593,0.064497985,0.9797263257205486,8800000,321.57,1168.6043605804443,12.621153276384788,-0.008186961,7979,88000,0.005760652,2.0149286,176
0.11172917,0.050955545,0.06990799,0.9798924308270216,8850000,206.68,1175.4596967697144,12.247510567950421,-0.008305953,7696,88500,0.0059946943,1.9972736,177
0.07732307,0.042163253,0.06910999,0.9839356001466513,8900000,287.25,1182.4898943901062,11.548049115986487,-0.008235229,8348,89000,0.0060037286,1.9817903,178
0.111629315,0.050534315,0.07282999,0.9788095913827419,8950000,160.35,1189.07186460495,10.548328634040153,-0.00898208,7938,89500,0.006167328,1.9639723,179
0.093070276,0.0390119,0.064034,0.9814196191728115,9000000,297.21,1195.8942430019379,12.08167257183437,-0.008964261,8169,90000,0.005706519,1.9394902,180
0.08814223,0.044054184,0.06520998,0.9835320804268122,9050000,256.92,1202.4136533737183,11.927507850383773,-0.008964885,8315,90500,0.0057128314,1.917237,181
0.08348877,0.045086157,0.06934399,0.9850492645055056,9100000,258.64,1208.848928451538,12.311805778947182,-0.00789244,8023,91000,0.0060252487,1.8970212,182
0.06836787,0.037948504,0.07379,0.9858564995229244,9150000,362.17,1215.5733017921448,13.89173797436456,-0.00918139,8269,91500,0.0062358356,1.8798933,183
0.13398468,0.049338486,0.07199,0.9746557828038931,9200000,207.1,1222.112449169159,11.714779251546052,-0.008269117,8166,92000,0.0060510174,1.8788997,184
0.094725154,0.04044058,0.073722,0.9812008943408728,9250000,322.79,1228.647748708725,12.50383641950898,-0.008074125,8130,92500,0.0061706454,1.8800759,185
0.12079201,0.053624332,0.067403995,0.9792992752045393,9300000,185.64,1235.3284137248993,11.79330643578669,-0.00775095,8077,93000,0.0057245344,1.8836694,186
0.071879156,0.047641214,0.07278399,0.986166880466044,9350000,226.24,1241.7637777328491,11.52144912214937,-0.009066629,8116,93500,0.006118226,1.8727018,187
0.088114016,0.04179169,0.069460005,0.9819448795169592,9400000,304.24,1248.442667722702,11.891339581398515,-0.0085147945,7991,94000,0.0061418093,1.8518109,188
0.11003679,0.04548005,0.066474006,0.9796558283269405,9450000,204.01,1255.2629871368408,9.954059223442309,-0.009357962,7911,94500,0.0057392092,1.842825,189
0.11123164,0.05526228,0.07570799,0.9802797958254814,9500000,163.3,1261.9626352787018,10.595653465061641,-0.008341411,8297,95000,0.0063645174,1.8375932,190
0.07382755,0.057422426,0.08074001,0.9872517930343747,9550000,158.08,1268.3666915893555,10.925939602051367,-0.00842113,8537,95500,0.0066055465,1.8286251,191
0.08632118,0.042685106,0.071601994,0.9822929538786411,9600000,286.92,1274.8340134620667,11.173008716631138,-0.0086645,8758,96000,0.0062025427,1.8114609,192
0.10579926,0.057097275,0.07388001,0.982904190197587,9650000,163.52,1281.1538262367249,11.273129918341237,-0.008758414,8461,96500,0.0062698512,1.7968315,193
0.07627303,0.04454999,0.07183,0.9846863783895969,9700000,265.62,1287.4296395778656,11.324941520971352,-0.008558879,8614,97000,0.0061235614,1.7863578,194
0.10740062,0.05138443,0.069906004,0.9808422327041626,9750000,169.33,1293.6686766147614,10.695644466456688,-0.009308472,8090,97500,0.006045216,1.7796806,195
0.08063019,0.05018983,0.079686016,0.9860076326876879,9800000,217.48,1300.4486882686615,11.737521624463715,-0.008102582,8015,98000,0.006544731,1.7701105,196
0.09980584,0.0425337,0.06998201,0.9812567103654146,9850000,326.43,1307.1234266757965,13.769850079823264,-0.008742647,8420,98500,0.0061362106,1.7582747,197
0.077394955,0.054486193,0.08155199,0.9868833906948566,9900000,178.19,1313.5188827514648,12.083084230980567,-0.009241881,8100,99000,0.0067316415,1.7410587,198
0.06463451,0.036743764,0.072124,0.9869011016562581,9950000,352.76,1320.2913882732391,13.058610077138987,-0.008895158,7949,99500,0.006205012,1.7232118,199
0.08836628,0.055677623,0.076164,0.9850559933111072,10000000,156.65,1327.0822036266327,11.003132264043106,-0.008525199,8281,100000,0.0063276654,1.7182252,200
0.064197175,0.041760545,0.08089201,0.988109122030437,10050000,319.6,1333.40282869339,13.271040389277703,-0.008475498,8004,100500,0.0067607183,1.7090083,201
0.08202096,0.059389126,0.07634601,0.9863132908940315,10100000,163.53,1340.053073167801,11.488970489165167,-0.008517458,8299,101000,0.006477727,1.6838691,202
0.06671564,0.04834099,0.07676001,0.988339152187109,10150000,284.57,1346.6139523983002,13.379227353663874,-0.007967617,7849,101500,0.0065127905,1.6564711,203
0.07359055,0.042552818,0.07779999,0.9861785834655166,10200000,306.94,1353.4300439357758,12.415539278784927,-0.007827792,7975,102000,0.006522766,1.641795,204
0.07398898,0.05679713,0.078796,0.9878882076591253,10250000,171.59,1360.1268000602722,11.259349553744705,-0.008103406,8576,102500,0.0065710824,1.6366428,205
0.06016403,0.04536858,0.075278014,0.9890945442020893,10300000,259.1,1366.400507926941,11.947145619573229,-0.008301992,8022,103000,0.0065178983,1.6135544,206
0.08147743,0.04970349,0.089484,0.9856613073498011,10350000,236.73,1373.2037785053253,12.286409757969869,-0.009186625,8127,103500,0.0072939466,1.5864722,207
0.06404994,0.04720129,0.077362,0.9885020703077316,10400000,244.19,1379.8333387374878,11.78371959641092,-0.0080781225,8022,104000,0.0064849807,1.5678306,208
0.0624033,0.05584685,0.08643198,0.9893602095544338,10450000,168.98,1386.5849177837372,10.642045763899977,-0.008466456,7973,104500,0.0070782923,1.5476003,209
0.04688111,0.036467295,0.10492598,0.9899832289665937,10500000,430.24,1393.2762999534607,14.342156428502381,-0.008180083,8064,105000,0.008161725,1.5211636,210
0.06749477,0.050817948,0.07699199,0.9891523299738765,10550000,211.74,1400.03418135643,11.35482697719428,-0.008498472,7967,105500,0.0065438496,1.5038657,211
0.08850587,0.050400607,0.07967801,0.9852403765544295,10600000,187.61,1406.7703001499176,11.904011887596335,-0.0072083147,8058,106000,0.0066280174,1.5014906,212
0.050127406,0.05276266,0.07945999,0.9912092667073011,10650000,197.31,1413.5180616378784,10.600196799171481,-0.00920464,8091,106500,0.0065389453,1.4938617,213
0.06818604,0.05132351,0.08412597,0.9882939979434013,10700000,227.52,1420.2079000473022,12.35357683933405,-0.009230224,8048,107000,0.0069186026,1.4783661,214
0.079414345,0.047194995,0.07232201,0.9858439667150378,10750000,252.38,1426.890031337738,11.660232697902577,-0.008268314,8229,107500,0.0061067166,1.4690671,215
0.08303917,0.045846958,0.07183999,0.9855975564569235,10800000,247.61,1433.3523411750793,11.122836682713078,-0.008257461,8088,108000,0.006116605,1.4706476,216
0.0579223,0.050056633,0.08102601,0.9896843573078513,10850000,258.97,1440.0549914836884,12.69694043048572,-0.007858256,7908,108500,0.006632175,1.4702588,217
0.052257404,0.036587533,0.09541401,0.988712290301919,10900000,406.31,1446.8045129776,14.26004879472589,-0.007677106,8024,109000,0.0075865597,1.4651669,218
0.058783058,0.03720207,0.08229801,0.9879514863714576,10950000,376.56,1453.531522512436,13.177277000694222,-0.008627749,8114,109500,0.006978324,1.4563832,219
0.09058786,0.05355935,0.080340005,0.9853618098422885,11000000,157.62,1460.3113403320312,10.506064236745368,-0.0083017275,8057,110000,0.006575005,1.4486827,220
0.091418914,0.0484702,0.078652,0.9846233120188117,11050000,220.2,1466.9704542160034,12.188066178356685,-0.008346296,8004,110500,0.0065381364,1.4429094,221
0.09368133,0.04772382,0.068748005,0.9846336953341961,11100000,235.15,1473.827207326889,11.032133453391543,-0.008233877,8107,111000,0.0059601753,1.4421312,222
0.10583087,0.04903688,0.07560801,0.9822185039520264,11150000,218.72,1480.3634991645813,11.575928218306508,-0.008494762,8146,111500,0.006371539,1.4457897,223
0.056223046,0.04441769,0.06622201,0.9899754822254181,11200000,326.33,1486.862031698227,14.166449080012772,-0.008784425,8024,112000,0.0057321154,1.4428205,224
0.058309827,0.037783075,0.080873996,0.9876103671267629,11250000,368.0,1493.3774514198303,13.005896337575832,-0.008640014,8324,112500,0.006751022,1.4349669,225
0.07800266,0.057044264,0.077442005,0.9877449478954077,11300000,213.29,1499.8513033390045,12.789655851737189,-0.008064948,8353,113000,0.0065082437,1.4313468,226
0.05745859,0.039367665,0.077294,0.9884276958182454,11350000,342.86,1506.4190633296967,12.196830069237153,-0.0079678055,8419,113500,0.0066285343,1.4073256,227
0.1097475,0.053302355,0.068441994,0.9816319216042757,11400000,186.51,1512.8490750789642,11.192807695073133,-0.007962274,8084,114000,0.005869606,1.3932562,228
0.066326715,0.049890798,0.075371996,0.9887670995667577,11450000,252.68,1519.4832737445831,12.183094536295275,-0.008218975,8338,114500,0.006352463,1.3961807,229
0.09890675,0.052445043,0.079146005,0.9837854746729136,11500000,220.02,1526.018790960312,12.046473389697749,-0.008922077,8245,115000,0.006612767,1.3895888,230
0.054407578,0.04766058,0.07828999,0.990542902611196,11550000,260.94,1532.7147009372711,12.303102041305719,-0.008278347,7967,115500,0.0065920753,1.3779565,231
0.09865267,0.04819333,0.075054005,0.9840727020055056,11600000,228.76,1539.55686044693,11.497286131319552,-0.009287082,7940,116000,0.0064256433,1.3661749,232
0.08436936,0.047435824,0.073233984,0.9859969038516283,11650000,239.14,1546.3856008052826,11.897886655562543,-0.0078178905,8000,116500,0.0062744133,1.3640083,233
0.065268934,0.04060406,0.08315601,0.9874805761501193,11700000,329.5,1553.083076953888,12.011813145526757,-0.009334467,7691,117000,0.0069618146,1.3508878,234
0.106470324,0.05301461,0.08816399,0.9830193854868412,11750000,196.3,1559.9774675369263,11.780686371495612,-0.009711181,8234,117500,0.0071618147,1.3353709,235
0.0731362,0.052367765,0.08858398,0.9880615044385195,11800000,162.96,1566.6054487228394,10.414680531385866,-0.0074647274,8103,118000,0.0071863667,1.3283379,236
0.07644274,0.050953172,0.08553399,0.9867915259674191,11850000,176.93,1573.2872154712677,9.97732752260339,-0.008937075,8321,118500,0.0070159216,1.3175949,237
0.06384404,0.045354478,0.078930005,0.9885376105085015,11900000,271.13,1579.7547297477722,12.058705712896845,-0.008783019,8244,119000,0.0067509282,1.2937604,238
0.088738635,0.047767773,0.08066801,0.9846748597919941,11950000,273.97,1586.0854890346527,12.615864084966752,-0.00850738,8271,119500,0.006716479,1.2876294,239
0.054925054,0.036703393,0.08226599,0.9889786839485168,12000000,375.19,1592.6872527599335,12.762162107744716,-0.009887126,8331,120000,0.006888375,1.2879535,240
0.06850517,0.04635593,0.08299999,0.9882192295044661,12050000,270.49,1599.2178282737732,11.6978195249901,-0.008748747,8265,120500,0.0070154476,1.280751,241
0.078163154,0.051056374,0.087772,0.9868738390505314,12100000,200.44,1605.845585346222,9.856372526343112,-0.008361625,8114,121000,0.00720485,1.2677329,242
0.070201576,0.04226677,0.073734,0.9875079160556197,12150000,312.63,1612.5026535987854,11.342133263181113,-0.008123317,8048,121500,0.0063433815,1.2711009,243
0.1032659,0.055776622,0.083162,0.9838973358273506,12200000,159.92,1619.204876422882,10.995455157417327,-0.008897906,8134,122000,0.0067505045,1.2814882,244
0.08280654,0.05062569,0.078919984,0.9855802450329065,12250000,195.79,1625.629698753357,10.46495013858297,-0.008444179,8150,122500,0.0065099336,1.2819394,245
0.103888124,0.054736435,0.081722,0.9832323621958494,12300000,162.31,1632.1787009239197,10.403465015631882,-0.009229589,8241,123000,0.0068347096,1.2736049,246
0.09344663,0.050049406,0.08735198,0.9852145919576287,12350000,253.21,1638.5886542797089,12.887046687552738,-0.009381293,7933,123500,0.007238418,1.2636399,247
0.07147958,0.051205583,0.08983201,0.9877562336623669,12400000,199.11,1645.3529422283173,10.916876818056917,-0.008464165,8195,124000,0.0072426256,1.2578429,248
0.068130344,0.05057231,0.08121,0.9885167917236686,12450000,195.23,1651.8956739902496,10.158328589677176,-0.008583501,8079,124500,0.006699675,1.2613153,249
0.09088396,0.045784034,0.08069801,0.9844945687800646,12500000,226.97,1658.464035987854,10.14659973386144,-0.008142349,8260,125000,0.0068836696,1.2787831,250
0.06955083,0.054563407,0.08137,0.9888551915064454,12550000,176.55,1665.0747032165527,10.630910933183477,-0.008441293,8264,125500,0.0066954507,1.2959394,251
0.058143586,0.049373418,0.07227801,0.9896726254373789,12600000,260.29,1671.4842882156372,12.30637210812005,-0.007344523,8364,126000,0.006159714,1.3010119,252
0.09793128,0.056561783,0.08327001,0.9843576438724995,12650000,173.25,1677.948795557022,11.223843285093862,-0.008468109,8152,126500,0.006805678,1.3037665,253
0.08746263,0.055219833,0.08653201,0.9859424643218517,12700000,187.37,1684.6380138397217,11.439803741522228,-0.009270878,8111,127000,0.0071490128,1.2997028,254
0.06630769,0.054076016,0.07682799,0.9892124030739069,12750000,193.53,1691.1623904705048,11.11677604443613,-0.008558175,8180,127500,0.006437989,1.2845579,255
0.08694881,0.049398668,0.08077801,0.9855964761227369,12800000,277.25,1697.507402420044,12.553669543354154,-0.008847647,8178,128000,0.006695553,1.2777762,256
0.06897905,0.04968312,0.087974,0.9887313116341829,12850000,227.95,1704.2162008285522,11.301456000409381,-0.0091626225,8339,128500,0.0071554203,1.271806,257
0.08583993,0.05431045,0.08422798,0.9861055575311184,12900000,195.51,1710.7812156677246,11.512435297471221,-0.007861827,8119,129000,0.0069756955,1.2616072,258
0.08915262,0.05321593,0.087902,0.9856393560767174,12950000,219.48,1717.5027015209198,11.924357742638568,-0.008823637,7964,129500,0.0071299314,1.257524,259
0.093056925,0.0557903,0.081616,0.9849398415535688,13000000,179.97,1724.1668555736542,11.239661656799836,-0.008570682,7953,130000,0.006857017,1.2482762,260
0.07086043,0.044289585,0.08598402,0.9872901532799006,13050000,269.61,1730.8397953510284,11.411419770765441,-0.008991248,8140,130500,0.007175383,1.2302686,261
0.069463305,0.05876034,0.084146015,0.9882977586239576,13100000,161.61,1737.383306503296,10.42401676954356,-0.0076862667,7978,131000,0.0069613843,1.2131381,262
0.070004545,0.04864725,0.08201402,0.9885275065898895,13150000,276.85,1744.1658914089203,12.779225449142414,-0.009590112,8545,131500,0.0068014385,1.2122488,263
0.06536247,0.051637597,0.073822,0.9894535215571523,13200000,237.32,1750.5954797267914,11.960853933123927,-0.008635762,8362,132000,0.0062588416,1.2111498,264
0.078857,0.05123178,0.08399801,0.9872415121644735,13250000,212.85,1756.854271888733,11.032693014786801,-0.008644148,8182,132500,0.007017333,1.204946,265
0.081098035,0.056722768,0.07859601,0.9874214911833405,13300000,201.57,1763.4705572128296,11.561795755912517,-0.0077585923,8143,133000,0.0065022605,1.2064413,266
0.06251662,0.060376212,0.08671999,0.9904759032651782,13350000,159.22,1770.0565247535706,10.441318292938085,-0.0068384595,7948,133500,0.0070278496,1.2045293,267
0.059374742,0.045873575,0.079593986,0.9895073976367712,13400000,288.24,1776.7958941459656,12.09297021427472,-0.0073277717,8240,134000,0.0066400156,1.2009995,268
0.07724027,0.05923787,0.08803201,0.9884896948933601,13450000,162.1,1783.2577331066132,10.401682691886817,-0.0077381227,8149,134500,0.007143295,1.2092345,269
0.06258574,0.05529211,0.090880014,0.990092433989048,13500000,179.27,1790.0244784355164,10.213362219634037,-0.008333793,8167,135000,0.007404119,1.2022142,270
0.07153875,0.06056751,0.083968,0.9888776615262032,13550000,159.89,1796.474303483963,10.291962699781735,-0.008178245,8078,135500,0.0068401806,1.1820446,271
0.09300883,0.059987217,0.09418001,0.985763487406075,13600000,126.42,1803.1378984451294,9.131685733220147,-0.00785418,8057,136000,0.00761023,1.165208,272
0.0803837,0.060196877,0.093336,0.9876529714092612,13650000,164.25,1809.8767812252045,11.110663815398603,-0.008982928,8070,136500,0.0074485457,1.157567,273
0.093777284,0.05919503,0.093556024,0.9858726542443037,13700000,140.94,1816.5154190063477,9.334500449508013,-0.007809693,7953,137000,0.0075347642,1.1567833,274
0.05633673,0.053669687,0.086578004,0.9915709486231208,13750000,250.86,1823.2724769115448,13.115163129759912,-0.0072190855,7923,137500,0.0070816344,1.157299,275
0.06689257,0.055639233,0.082798004,0.9893035003915429,13800000,158.81,1830.0481719970703,9.69533963392112,-0.0074355067,8515,138000,0.0068045296,1.1571482,276
0.056813564,0.052936964,0.084622,0.9906300157308578,13850000,224.85,1836.4637780189514,11.675676197592693,-0.008418858,7924,138500,0.0069973916,1.1561335,277
0.07657127,0.0535653,0.08101199,0.9887508423998952,13900000,215.99,1843.2616879940033,11.417746392746302,-0.008025516,8334,139000,0.0067453384,1.1514026,278
0.06988322,0.05428174,0.09184801,0.9890051921829581,13950000,149.23,1849.8301575183868,9.497376072016214,-0.00902133,8333,139500,0.0075123673,1.1419511,279
0.07476727,0.05896087,0.08820002,0.9888550210744143,14000000,190.45,1856.3268158435822,11.507579433941023,-0.008655477,7947,140000,0.0071600885,1.1303192,280
0.0665934,0.05505736,0.081127994,0.990291278809309,14050000,236.28,1863.1303544044495,12.632534799613131,-0.0074141743,8051,140500,0.00678567,1.1209075,281
0.064929254,0.055999707,0.088768005,0.9900172017514706,14100000,201.9,1869.8162951469421,11.305948742537794,-0.008252452,8496,141000,0.0072825225,1.1243691,282
0.07785626,0.05294751,0.08322202,0.9881055457517505,14150000,225.41,1875.9912259578705,11.505878435049208,-0.0077971667,8007,141500,0.0068596895,1.1315367,283
0.049431022,0.06207229,0.084906,0.9924174197949469,14200000,198.97,1882.7659556865692,13.359292395367193,-0.008696173,8319,142000,0.0070565064,1.1112738,284
0.083493225,0.053595122,0.092230015,0.9869716977700591,14250000,217.02,1889.3174047470093,10.916225903013883,-0.0089410655,7968,142500,0.0075404854,1.1011264,285
0.05630239,0.042487074,0.08127,0.989764217287302,14300000,345.61,1896.0613586902618,13.193554283795129,-0.0080207735,7987,143000,0.0068409797,1.1075739,286
0.056419495,0.05938418,0.08274,0.9918247302994132,14350000,213.0,1902.5823340415955,12.496141130978248,-0.0070324163,8466,143500,0.0068623507,1.1127073,287
0.06502776,0.050283127,0.09051399,0.9891326818615198,14400000,238.89,1909.1299231052399,11.630869901384704,-0.008649875,8285,144000,0.0073725902,1.1190614,288
0.050118428,0.049252417,0.07885199,0.9918999709188938,14450000,268.22,1915.5443596839905,11.733212650486585,-0.007996252,8291,144500,0.00663338,1.1395934,289
0.08093515,0.05513957,0.074521996,0.9878751002252102,14500000,205.56,1922.1814906597137,11.71720498896926,-0.008538905,7988,145000,0.0063123335,1.1474047,290
