true_reward,value_loss,policy_loss,fps,approxkl,ep_reward_mean,n_updates,policy_entropy,explained_variance,time_elapsed,clipfrac,ep_len_mean,serial_timesteps,total_timesteps
0.149499,0.0013128049,0.00036713053,7688,0.027315073,4.581770837449112,8306,-8.053722,0.9997853178647347,55728.815140247345,0.30831996,47.07,4153000,415300000
0.14984892,0.0011867427,0.0009333083,7938,0.026206886,5.011708423913619,8307,-8.057139,0.9998018178303028,55735.853996276855,0.3019821,49.96,4153500,415350000
0.14933623,0.0013527828,0.0018641854,7674,0.026919916,4.0296629055106585,8308,-8.053231,0.999765686399769,55742.491236925125,0.30951607,43.33,4154000,415400000
0.14909771,0.0011499898,0.0048747812,7836,0.030024156,4.903002603442255,8309,-8.047188,0.9998003319924464,55749.53625178337,0.332466,48.23,4154500,415450000
0.1473515,0.0011891352,8.21295e-05,7924,0.026293252,6.591939518574182,8310,-8.049919,0.9997966277005617,55756.51429653168,0.302714,55.87,4155000,415500000
0.15098481,0.011836455,-0.00078860356,8153,0.088343866,4.638174843332252,8311,-8.055648,0.9983620643615723,55763.19843459129,0.406838,45.57,4155500,415550000
0.15140204,0.0012326172,0.0037034983,7819,0.026950294,4.397343824950695,8312,-8.064532,0.9997989494149806,55769.88479590416,0.31172797,45.22,4156000,415600000
0.14862859,0.0012046315,0.0021271398,7906,0.028909244,5.3732972006563156,8313,-8.067704,0.9997955653525423,55776.63995099068,0.317892,51.1,4156500,415650000
0.1513167,0.0011100845,0.0020995517,8029,0.02555547,5.6007901208302515,8314,-8.070084,0.9998155958601274,55783.42778253555,0.29855,50.52,4157000,415700000
0.14796743,0.0013948121,0.0025031182,7745,0.028729297,5.756791019550223,8315,-8.0618925,0.99977037323697,55790.07710027695,0.3197259,52.71,4157500,415750000
0.14981158,0.0012408342,0.002102908,8009,0.027514247,4.538818305235946,8316,-8.065664,0.9997903954063077,55797.05867147446,0.31351995,45.57,4158000,415800000
0.14882387,0.0013007644,0.0023636008,7909,0.029870154,4.4143903274723115,8317,-8.072851,0.9997757477249252,55803.85390520096,0.31711802,45.64,4158500,415850000
0.15027325,0.0012143486,0.0018881529,7957,0.027191706,4.356485621549545,8318,-8.063249,0.9997940739413025,55810.65335416794,0.31435803,45.14,4159000,415900000
0.14913282,0.0011806058,0.0021905673,8204,0.02851715,4.715135071595032,8319,-8.055107,0.9997986175731057,55817.45485830307,0.32103005,47.1,4159500,415950000
0.15025653,0.0011780135,0.0014893487,7799,0.027906178,4.086474986904286,8320,-8.058736,0.9998007546673762,55824.08077645302,0.31584597,42.34,4160000,416000000
0.14887343,0.001163613,0.003026366,8115,0.028260723,4.305995750540733,8321,-8.071637,0.9998081100347918,55831.09961295128,0.315518,44.86,4160500,416050000
0.14884456,0.001279336,0.002809725,8451,0.027315788,4.939892570633165,8322,-8.074503,0.999781157108373,55837.65402698517,0.309702,49.67,4161000,416100000
0.15134537,0.0010490589,0.0019865977,8255,0.026866496,4.330586253060938,8323,-8.079769,0.9998228536569513,55844.14596247673,0.30736402,44.4,4161500,416150000
0.14920107,0.0026343188,0.00051199587,8361,0.04363981,5.25401266403665,8324,-8.078714,0.9995225698512513,55850.62237620354,0.34423,53.4,4162000,416200000
0.15115772,0.0012338418,0.0012716567,7929,0.027566621,4.565715348269595,8325,-8.075549,0.9997824574093102,55857.03226017952,0.314446,47.03,4162500,416250000
0.14992201,0.0011037182,0.0019524206,8171,0.028744204,5.813723192464974,8326,-8.063613,0.9997986905800644,55863.67654299736,0.31855202,53.87,4163000,416300000
0.1472352,0.0013171844,0.0019121725,8030,0.027690828,5.523485561576999,8327,-8.055402,0.9997739458631258,55870.18749833107,0.31456405,50.01,4163500,416350000
0.15338783,0.0010510213,0.0014198656,7929,0.025906855,4.396070039342494,8328,-8.056312,0.9998283708409872,55876.98911547661,0.299048,45.88,4164000,416400000
0.14638945,0.0013446803,0.0014089963,7798,0.02576907,4.510264510544621,8329,-8.057182,0.999766614753753,55883.86801934242,0.30114794,44.41,4164500,416450000
0.1492383,0.0046505444,0.0024601638,7808,0.06907018,5.193823192386057,8330,-8.057681,0.9992572928895243,55890.85882997513,0.39100403,49.3,4165000,416500000
0.14815871,0.0012669291,0.0023689603,8039,0.028702661,6.538965062335191,8331,-8.059447,0.9997719740349567,55897.799068927765,0.31784397,54.87,4165500,416550000
0.1486154,0.0011116363,0.0019168737,8158,0.026921265,4.491912804685635,8332,-8.05412,0.9998094874608796,55904.42495441437,0.30980402,46.34,4166000,416600000
0.1513743,0.0011440213,0.0016164918,8091,0.026559794,5.182357125987401,8333,-8.043966,0.9998104279802646,55910.96505379677,0.30333593,48.45,4166500,416650000
0.14823805,0.0044187335,-0.0016526637,8067,0.039820198,3.9214315216827846,8334,-8.035846,0.9992414112202823,55917.624435424805,0.352054,42.3,4167000,416700000
0.14936146,0.0011293866,0.0015432035,8183,0.02757547,5.561053580746075,8335,-8.03835,0.999805151266628,55924.34722280502,0.31432799,51.17,4167500,416750000
0.15054691,0.001135814,0.0021697807,8009,0.027038716,5.206087757811565,8336,-8.039569,0.999808220367413,55930.845210552216,0.30837396,48.92,4168000,416800000
0.1493802,0.0011941653,0.0021154266,8057,0.028090866,4.197459977603798,8337,-8.044389,0.9998035561293364,55937.526008844376,0.31739601,44.46,4168500,416850000
0.14888468,0.0013702001,0.0006803695,7986,0.027556974,5.22674259905375,8338,-8.0436325,0.9997569077968365,55944.18912649155,0.31308997,46.55,4169000,416900000
0.15309218,0.0010367787,0.0018650325,8328,0.027605798,4.100017653288846,8339,-8.035659,0.9998131508618826,55950.806404829025,0.31328,43.4,4169500,416950000
0.14961314,0.0013217832,0.00095707295,7994,0.028207129,4.653961026389133,8340,-8.040714,0.9997675338672707,55957.34295463562,0.31603006,45.61,4170000,417000000
0.15010326,0.0012182896,0.0025800297,7832,0.028061276,5.577189437780844,8341,-8.057086,0.9997984717192594,55964.01942896843,0.315998,50.41,4170500,417050000
0.14709687,0.0010722815,0.0012991854,8052,0.0271672,4.603742311830392,8342,-8.064576,0.9998200282570906,55970.92157244682,0.308372,49.02,4171000,417100000
0.1487791,0.0011063034,0.0018701432,7995,0.028367445,5.099344497214106,8343,-8.068721,0.999820547469426,55977.61661052704,0.321832,49.35,4171500,417150000
0.149151,0.004947352,0.0013728914,7969,0.039112903,4.672926818125729,8344,-8.061527,0.9992591917980462,55984.20949673653,0.35615194,44.7,4172000,417200000
0.14907323,0.0039476347,0.0031933284,7986,0.049549934,5.332667543810257,8345,-8.055307,0.9993191229295917,55991.08140516281,0.37318793,51.91,4172500,417250000
0.15074718,0.0011040743,0.0015825011,7917,0.02686213,6.115862993648952,8346,-8.069361,0.9998191919148667,55997.90098071098,0.30804995,54.46,4173000,417300000
0.15136907,0.001287908,0.0030358792,7844,0.02910598,5.374956704907388,8347,-8.070915,0.9997808371845167,56004.73493933678,0.326698,48.37,4173500,417350000
0.15062878,0.0011984969,0.0025852611,8066,0.02729907,3.926014154375598,8348,-8.070105,0.9998028130939929,56011.69625163078,0.310144,42.56,4174000,417400000
0.15127257,0.0011292836,0.00233319,8409,0.026432585,5.911346170584852,8349,-8.065981,0.9998095895862207,56018.45062494278,0.307226,53.88,4174500,417450000
0.14889483,0.0011965495,0.0012603551,8422,0.028139569,5.522342541308617,8350,-8.060663,0.9997984618821647,56024.94226980209,0.31561005,50.32,4175000,417500000
0.15021336,0.0011128027,0.0010825064,8038,0.02698664,4.265991278935135,8351,-8.067863,0.9998031096329214,56031.39093375206,0.309732,44.3,4175500,417550000
0.1504689,0.0011656871,0.0019470219,7943,0.026877768,4.939389693181002,8352,-8.076845,0.9998019028716953,56038.03631401062,0.30656207,49.16,4176000,417600000
0.14939599,0.0011337462,0.0025208995,8226,0.028132834,5.28037536251034,8353,-8.076849,0.9998114540358074,56044.63175582886,0.31760797,48.51,4176500,417650000
0.15040995,0.0012081958,0.0010379734,8201,0.02568583,5.020928228538887,8354,-8.083485,0.9997867159981979,56051.21998476982,0.29883006,48.98,4177000,417700000
0.14893661,0.0012305096,0.0015529821,8087,0.02762744,4.8149564848777295,8355,-8.083792,0.9997911487735109,56057.61868143082,0.31294793,46.96,4177500,417750000
0.15008768,0.0027442807,0.001691353,8108,0.04194531,6.512873556023878,8356,-8.07701,0.9995272100786678,56064.385125398636,0.35404405,56.12,4178000,417800000
0.14910886,0.007659487,0.0015332471,8168,0.07698661,4.457289278579192,8357,-8.081045,0.9988501638872549,56071.02847576141,0.37362197,45.0,4178500,417850000
0.15349509,0.0012166932,0.0027347896,7910,0.027219333,5.518833972957086,8358,-8.092027,0.9997894011321478,56077.68840885162,0.31096593,50.5,4179000,417900000
0.14961617,0.0012088888,0.0013118833,8242,0.025855487,5.0323521840612555,8359,-8.091656,0.9997967420495115,56084.232209682465,0.30074403,47.49,4179500,417950000
0.14867423,0.0012745395,0.0010466035,7801,0.027646445,4.364777958946197,8360,-8.089709,0.999784218161949,56090.81993961334,0.31213203,45.2,4180000,418000000
0.15047632,0.001347048,0.0012546475,8034,0.02791604,6.101707532250457,8361,-8.086349,0.9997746156441281,56097.76524114609,0.31277204,53.93,4180500,418050000
0.15054281,0.0012387787,0.0017498472,8171,0.02691576,5.3542845467567535,8362,-8.082893,0.9997997274622321,56104.45173430443,0.30987,49.95,4181000,418100000
0.1498224,0.001289951,0.0027067682,7871,0.02966755,3.8585676892514402,8363,-8.084942,0.999781788996188,56111.03162789345,0.32444206,43.36,4181500,418150000
0.15074524,0.0010375569,0.0019285579,8249,0.02736246,3.7333023770237923,8364,-8.09075,0.9998207528260536,56117.98587560654,0.311804,40.94,4182000,418200000
0.14939667,0.0020538466,-4.1714848e-05,8194,0.03361549,5.191875612406047,8365,-8.09158,0.9996261262276676,56124.53696632385,0.33302394,50.31,4182500,418250000
0.14722605,0.0012819095,0.0011432637,8032,0.027667243,6.180430074310598,8366,-8.088594,0.9997896462882636,56130.91774940491,0.31755,55.07,4183000,418300000
0.14889768,0.0010420956,0.0007583687,8370,0.02708614,5.737100237193626,8367,-8.077831,0.9998307729983935,56137.73213124275,0.30985993,54.66,4183500,418350000
0.14940804,0.001222022,0.002495939,8017,0.026859295,5.329124907822079,8368,-8.068595,0.9997984612273285,56144.10057711601,0.31081998,49.56,4184000,418400000
0.15010151,0.00102727,0.0035611528,8024,0.02745964,5.024532913954718,8369,-8.056694,0.9998335978307296,56150.70169901848,0.31468996,47.66,4184500,418450000
