serial_timesteps,policy_loss,approxkl,ep_reward_mean,n_updates,fps,ep_len_mean,explained_variance,true_reward,total_timesteps,clipfrac,value_loss,policy_entropy,time_elapsed
1291000,0.0021965,0.09481187,35.1647565995301,2582,9919,456.5,0.9902236945927143,0.03534573,129100000,0.43788207,0.22200753,-3.8675065,14246.304868936539
1291500,0.0006678315,0.06136089,35.247566272515414,2583,9892,464.35,0.986789015121758,0.041461058,129150000,0.395346,0.2609278,-3.8505619,14251.839174747467
1292000,-0.0014225966,0.07792463,36.596152732421054,2584,9917,468.23,0.9797946773469448,0.04728587,129200000,0.4022879,0.38068596,-3.837523,14257.475448131561
1292500,0.0022962252,0.14352776,35.763858473215244,2585,9902,466.68,0.9930607741698623,0.04453543,129250000,0.36670205,0.13234752,-3.8554604,14263.02396273613
1293000,-0.001922959,0.09590251,35.423955495486005,2586,9866,462.35,0.9786884039640427,0.041394036,129300000,0.29780602,0.43747777,-3.843786,14268.524108171463
1293500,-0.0021763346,0.1201818,35.504584002683146,2587,9887,473.53,0.9811532497406006,0.049813922,129350000,0.36962795,0.30571988,-3.8525536,14274.12302994728
1294000,0.0006728739,0.12085853,36.638351766686355,2588,9912,473.28,0.9862684337422252,0.051598974,129400000,0.41651997,0.22553973,-3.869337,14279.731427669525
1294500,0.00035996578,0.29667518,33.006426041517116,2589,9896,466.51,0.987417858093977,0.038451076,129450000,0.438288,0.25796342,-3.8515077,14285.294328689575
1295000,0.0028445018,0.07732748,36.56956189801765,2590,9914,482.0,0.9867593310773373,0.058796827,129500000,0.40697995,0.16751318,-3.8486145,14290.800109624863
1295500,0.0028031177,0.16448593,36.18884611938283,2591,9921,467.98,0.9882644005119801,0.04550341,129550000,0.33385402,0.23025487,-3.8705041,14296.327111244202
1296000,-0.004995142,1.2244393,38.595893685827726,2592,9890,472.6,0.9460099525749683,0.050815612,129600000,0.30356,1.1235129,-3.913939,14301.701435089111
1296500,-0.00016334452,0.08563538,37.717324344563025,2593,9878,468.63,0.9913482023403049,0.049734786,129650000,0.43458408,0.14903826,-3.9258256,14307.084582567215
1297000,1.8924382e-05,0.07828831,35.367136611776026,2594,9949,465.62,0.9833726696670055,0.043469205,129700000,0.45274603,0.33424768,-3.8927383,14312.579371452332
1297500,-0.0003276611,0.07884428,36.14329398146433,2595,9967,477.03,0.9892078908160329,0.053240873,129750000,0.3321861,0.15963331,-3.8595629,14318.1145465374
1298000,0.002384764,0.091324575,34.21121353730483,2596,9997,472.65,0.9856398636475205,0.046161,129800000,0.41713798,0.26045552,-3.840778,14323.458760261536
1298500,0.0031184554,0.1834956,35.632146205950576,2597,9975,471.74,0.983261214569211,0.04778108,129850000,0.4074459,0.2883434,-3.8461578,14329.009915828705
1299000,-0.004359142,0.054947168,35.094752292519495,2598,9918,469.68,0.9865873074159026,0.04628344,129900000,0.32192603,0.23841666,-3.8799024,14334.3510222435
1299500,-0.0010333871,0.08920696,34.26409372715945,2599,9905,473.82,0.9855665164068341,0.046745714,129950000,0.352088,0.26268995,-3.8985443,14339.919158220291
1300000,-0.0001235186,0.07734623,33.56440726965595,2600,9922,462.14,0.9919867077842355,0.037448976,130000000,0.365172,0.16526966,-3.9052727,14345.506823778152
1300500,-0.0031451283,0.06444217,34.520322960482474,2601,9937,468.21,0.9859039215371013,0.0430275,130050000,0.30748194,0.28088027,-3.9194882,14351.139571905136
1301000,0.002625769,0.115174904,34.708831805822335,2602,9967,464.62,0.9923501228913665,0.041525524,130100000,0.371148,0.14376074,-3.9140832,14356.406372308731
1301500,0.000797897,0.20340182,34.57457414551212,2603,9916,471.45,0.9842090979218483,0.045413062,130150000,0.40933594,0.2966885,-3.8908844,14362.0059299469
1302000,9.3194954e-05,0.07938251,35.821818311674036,2604,9864,470.52,0.9893086031079292,0.04726332,130200000,0.29130802,0.19431283,-3.8737524,14367.576872825623
1302500,0.0031369403,0.10422288,37.29077715020234,2605,9845,470.95,0.9876899952068925,0.050876405,130250000,0.322232,0.20962563,-3.8603232,14373.235997915268
1303000,0.0018839989,0.099230625,38.00104870186138,2606,9933,469.13,0.9867513701319695,0.051474743,130300000,0.45299798,0.21359704,-3.8694456,14378.85047841072
1303500,-0.0044737575,0.077513434,35.39764086339746,2607,9888,475.69,0.9875413896515965,0.051552217,130350000,0.31100398,0.19146104,-3.8945632,14384.313083648682
1304000,0.00040303625,0.0869841,36.32699364423886,2608,9909,470.84,0.9926743255928159,0.049057003,130400000,0.43472797,0.12080221,-3.9253604,14389.79886841774
1304500,0.002184337,0.08309247,35.329882122327575,2609,9895,481.03,0.9871887248009443,0.054740917,130450000,0.45210195,0.17810111,-3.9049635,14395.385128259659
1305000,0.0032275722,0.1444008,36.27263321422407,2610,9906,470.44,0.9842581376433372,0.04895691,130500000,0.36703196,0.2694706,-3.8758128,14401.001178741455
1305500,-0.0020697487,0.091523066,34.946357254826104,2611,9809,466.29,0.9905491108074784,0.042044874,130550000,0.29424402,0.18588775,-3.8552222,14406.492772102356
1306000,-0.00027908105,0.11169645,35.41843464951519,2612,9845,470.1,0.9904364803805947,0.046072,130600000,0.37603796,0.17334586,-3.8548577,14412.045784950256
1306500,-0.006756354,0.5220238,37.31333346354375,2613,9917,482.8,0.9301489889621735,0.05739916,130650000,0.317082,1.0608189,-3.881839,14417.65361571312
1307000,-0.0002442688,0.12711151,35.6188435202378,2614,9901,462.97,0.9881745167076588,0.040927846,130700000,0.33980796,0.24842067,-3.950148,14423.28482890129
1307500,-0.0011439617,0.08849758,36.507077708261725,2615,9936,477.63,0.9889191836118698,0.054260563,130750000,0.37831202,0.15577066,-3.990035,14428.720726966858
1308000,0.0018251106,0.21529335,36.34784977670959,2616,9942,468.5,0.984847528859973,0.047253124,130800000,0.33173,0.28369513,-3.983806,14433.976341962814
1308500,-0.0025927115,0.06869043,36.45920921637309,2617,9955,464.16,0.9872285276651382,0.04359079,130850000,0.29713202,0.2536401,-3.9592774,14439.489110469818
1309000,-0.00022068193,0.08738676,36.084710759916,2618,9946,474.26,0.9843531250953674,0.051467106,130900000,0.44856995,0.26125368,-3.98229,14444.746431827545
1309500,-0.0032383872,0.2584277,35.46547180162159,2619,9947,470.53,0.9757654890418053,0.046018492,130950000,0.27058998,0.48511803,-3.9899957,14450.280433416367
1310000,-0.00027465902,0.8577314,36.55201460059699,2620,9917,473.34,0.9806881435215473,0.051735345,131000000,0.33345994,0.33417964,-3.9988127,14455.527614593506
1310500,0.0011939607,0.08788907,35.15879803466739,2621,9818,467.44,0.9813501853495836,0.044808317,131050000,0.34192398,0.3508318,-4.0078435,14460.925040245056
1311000,0.0012360421,0.07317207,35.89175723971803,2622,9906,479.65,0.9913529641926289,0.055166747,131100000,0.4202221,0.11406702,-4.025731,14466.51133942604
1311500,-0.0023223094,0.15991278,35.999381357377366,2623,9916,478.04,0.9758718721568584,0.053858966,131150000,0.34914798,0.37049043,-4.018469,14472.121297121048
1312000,-0.0018394119,0.09655819,38.73492322497313,2624,9962,476.27,0.9868694487959146,0.058532428,131200000,0.34133595,0.1706827,-4.036119,14477.660794258118
1312500,-0.00012370286,0.09932393,35.79826482999237,2625,9957,470.73,0.9845142122358084,0.04782333,131250000,0.43563995,0.27240694,-4.039639,14483.234607458115
1313000,0.0014254291,0.10812868,36.076203892828545,2626,9922,474.35,0.9906994681805372,0.051699717,131300000,0.408786,0.14672823,-4.0418577,14488.845328569412
1313500,0.0024385224,0.07152648,34.92938831997308,2627,9914,474.06,0.9953248328529298,0.049288634,131350000,0.41422206,0.07031874,-4.053558,14494.360843658447
1314000,0.00025529895,0.12998328,35.607647183727096,2628,9926,469.97,0.9837138373404741,0.047750004,131400000,0.40576598,0.2862756,-4.0536404,14499.860946416855
1314500,-0.005402457,0.18985184,34.381090938266354,2629,9909,462.63,0.9763676095753908,0.036088306,131450000,0.28434604,0.5554664,-4.054592,14505.368481397629
1315000,-3.554629e-05,0.07274984,36.91156212762758,2630,9887,479.42,0.9966853151563555,0.056936376,131500000,0.340298,0.04012219,-4.069721,14510.86615395546
1315500,-0.003754475,0.12339023,34.82397837864037,2631,9920,476.49,0.9868484139442444,0.05162491,131550000,0.4001679,0.19724321,-4.082458,14516.324061393738
1316000,-0.00073838263,0.064153284,35.416765750797005,2632,9898,473.33,0.9925725585781038,0.049962614,131600000,0.39330995,0.109772444,-4.0964017,14521.584860801697
1316500,-0.0020252294,0.56186944,37.26880484156666,2633,9905,469.44,0.9874715227633715,0.04913226,131650000,0.26604795,0.22400503,-4.08994,14527.125803232193
1317000,-0.0009804734,0.09051067,34.700566897661574,2634,9890,475.03,0.991459283977747,0.049539648,131700000,0.34840393,0.13266839,-4.0978017,14532.771255731583
1317500,0.0013170001,0.11811334,34.76068756984485,2635,9912,472.73,0.9852752750739455,0.04818378,131750000,0.40000996,0.23114969,-4.0864983,14538.384886980057
1318000,0.00082776276,0.12575077,35.228127098533896,2636,9926,468.58,0.9926804583519697,0.045492206,131800000,0.34379205,0.13126634,-4.0690093,14543.865447044373
1318500,-0.0033320887,0.07629607,37.206478182845295,2637,9928,478.62,0.9890337064862251,0.05716968,131850000,0.31212598,0.14243454,-4.088342,14549.37187051773
1319000,0.00027383573,0.07203717,36.769190674061996,2638,9943,470.34,0.9949488542042673,0.049226217,131900000,0.38005403,0.08043902,-4.0970244,14554.77301478386
1319500,-0.0016790384,0.11220737,34.20248379264096,2639,9912,475.26,0.979094997048378,0.048136525,131950000,0.50888205,0.35045743,-4.1032,14560.022093296051
1320000,-0.0015830678,0.15076429,37.16593283461074,2640,9926,470.63,0.9852171773090959,0.05055389,132000000,0.27025804,0.25650248,-4.1214542,14565.592314481735
1320500,0.002126586,0.12335178,38.09558360239676,2641,9917,476.11,0.9903632514178753,0.057117447,132050000,0.406646,0.12826066,-4.14561,14571.144717693329
1321000,0.005239862,0.06223669,36.33516174402409,2642,9953,472.85,0.9960279986262321,0.052014742,132100000,0.39996997,0.05559026,-4.146292,14576.710629224777
1321500,-0.00095112895,0.11045869,34.47407583857373,2643,9949,470.17,0.9897635905072093,0.044199206,132150000,0.397872,0.1913579,-4.147972,14581.955889225006
1322000,0.0036430592,0.114669025,36.08899042483137,2644,9887,469.9,0.9898382006213069,0.048214838,132200000,0.341994,0.17555162,-4.127388,14587.512612819672
1322500,0.0032371997,0.098315656,36.59545850390403,2645,9919,472.73,0.9921279801055789,0.0516,132250000,0.3938159,0.11958172,-4.0887203,14593.011626720428
1323000,0.0033369616,0.16011004,34.608708370385884,2646,9923,472.74,0.979782909154892,0.047094576,132300000,0.5482421,0.3463647,-4.0913877,14598.714820861816
1323500,0.003367239,0.109381415,34.83138933915327,2647,9908,468.7,0.9783399477601051,0.048971012,132350000,0.549474,0.35909614,-4.078532,14604.196132183075
1324000,0.00050394604,0.09657215,34.9665096797895,2648,9886,465.82,0.9734256975352764,0.048781186,132400000,0.51262593,0.46440178,-4.0545845,14609.783459663391
1324500,0.0037405961,0.08605994,34.25014829758513,2649,9920,475.99,0.9814044609665871,0.04948637,132450000,0.50267214,0.29916668,-4.0452623,14615.378655910492
1325000,0.0018322931,0.09322646,33.44669945682557,2650,9945,459.58,0.97572304867208,0.04196824,132500000,0.532342,0.48606858,-4.008725,14620.669454097748
1325500,0.0005630364,0.09062355,34.78808688238537,2651,9891,466.67,0.9841439332813025,0.042881437,132550000,0.44356197,0.31370813,-3.9576964,14626.24822974205
1326000,-0.00074210746,0.05817831,33.947467879319426,2652,9851,458.91,0.9586638994514942,0.045492314,132600000,0.44384605,0.76041913,-3.9340003,14631.782050132751
1326500,0.0020933368,0.07099033,35.85863569400688,2653,9894,455.62,0.974005401134491,0.039716903,132650000,0.42651996,0.55771005,-3.9082925,14637.423847436905
1327000,-0.0024804212,0.08089379,35.779617060463444,2654,9941,472.75,0.9886084981262684,0.049856875,132700000,0.33867794,0.17768988,-3.9153016,14642.949074029922
1327500,-1.8346902e-05,0.11542597,35.7351701485149,2655,9886,463.73,0.9846811164170504,0.043876328,132750000,0.4110379,0.2937168,-3.924756,14648.51041483879
