serial_timesteps,clipfrac,ep_len_mean,n_updates,true_reward,total_timesteps,value_loss,ep_reward_mean,approxkl,policy_entropy,policy_loss,explained_variance,fps,time_elapsed
31500,0.10037803,438.29,63,0.009127692,3150000,0.50156367,27.07883140634004,0.007929544,5.1038017,-0.0040530935,0.9776682741940022,8101,406.7658951282501
32000,0.091126,450.86,64,0.020115199,3200000,0.50913423,28.110069079385195,0.007564986,5.042497,-0.0047099944,0.975568538531661,8253,413.4573128223419
32500,0.09551801,429.56,65,0.0032857133,3250000,0.4913754,27.577097212244826,0.007826217,4.982749,-0.0056350464,0.9809488393366337,8199,419.9567904472351
33000,0.11636999,442.06,66,0.018083546,3300000,0.41412526,30.319586100970426,0.008958354,4.9197116,-0.0056535196,0.9821434915065765,8039,426.5195553302765
33500,0.082490005,446.98,67,0.021178136,3350000,0.4411159,29.906535970740098,0.0070615066,4.857558,-0.0050214375,0.9783839210867882,8102,432.9643852710724
34000,0.095238015,433.82,68,0.0062804967,3400000,0.48763385,27.890740676349196,0.007860852,4.7853966,-0.0056478786,0.9804568719118834,8068,439.5390856266022
34500,0.08915999,443.24,69,0.0165879,3450000,0.4356691,29.531376091972014,0.007406209,4.7326097,-0.0051312186,0.9804099407047033,8412,445.99972105026245
35000,0.10145398,445.26,70,0.021065447,3500000,0.33208197,30.737866712279082,0.008134942,4.6683216,-0.0051055998,0.9844024172052741,8407,452.3695147037506
35500,0.08709401,456.14,71,0.032201566,3550000,0.37713212,32.030710414699435,0.007367634,4.60089,-0.005965935,0.9795897770673037,8206,458.76799416542053
36000,0.08391201,446.98,72,0.025992716,3600000,0.3826744,32.171717139341766,0.0072075007,4.5384336,-0.005257774,0.981685221195221,8420,465.45862889289856
36500,0.08574,449.39,73,0.027827295,3650000,0.37190273,31.699697186198463,0.0071784514,4.4818254,-0.004627345,0.9822633527219296,8196,471.9205207824707
37000,0.099508,449.38,74,0.028673122,3700000,0.3388177,32.763846852947225,0.007928742,4.4284086,-0.005271461,0.9833566676825285,8198,478.3220248222351
37500,0.09831401,453.0,75,0.030144203,3750000,0.33348396,32.50891941549119,0.007733656,4.3806915,-0.0053508338,0.983350295573473,8197,484.9311945438385
38000,0.107567996,463.61,76,0.03911136,3800000,0.36075208,32.989634476927115,0.008336704,4.3255715,-0.005065707,0.9776180200278759,8271,491.6268377304077
38500,0.10417201,458.96,77,0.03304525,3850000,0.40968624,31.552922307233345,0.0081415605,4.2772784,-0.005640058,0.9779323302209377,8242,498.16649556159973
39000,0.126466,459.49,78,0.034664802,3900000,0.34092274,32.25740191482708,0.009547091,4.2234125,-0.0049494742,0.981095802038908,8291,504.6188967227936
39500,0.089204006,457.17,79,0.028563352,3950000,0.37595186,30.13263060277111,0.0073489277,4.1646338,-0.0047926586,0.9808525592088699,8549,511.16727900505066
40000,0.098572016,468.26,80,0.041856386,4000000,0.3475157,32.829318382388685,0.008064662,4.1010776,-0.005549648,0.9776956848800182,8052,517.4693596363068
40500,0.12594399,459.11,81,0.03740412,4050000,0.2780421,33.785547036569824,0.009482314,4.050114,-0.004589386,0.9840666633099318,8148,524.1838254928589
41000,0.11019203,472.29,82,0.047127724,4100000,0.34928674,33.856007266598496,0.008493371,4.0106883,-0.004989886,0.9734232425689697,8324,530.8537774085999
41500,0.147394,466.12,83,0.04406726,4150000,0.29642278,34.574550050600735,0.010920424,3.9490862,-0.0049877083,0.9795598722994328,8165,537.3355553150177
42000,0.11715398,465.16,84,0.04228963,4200000,0.35329562,34.140325748444155,0.008969771,3.8929195,-0.0053667035,0.9770898893475533,7918,544.0868623256683
42500,0.10719797,474.84,85,0.051405225,4250000,0.26296654,35.72024586400377,0.0087880585,3.818145,-0.0058175023,0.9780788663774729,8250,550.743982553482
43000,0.10339799,461.59,86,0.03891086,4300000,0.2953606,33.69882799687722,0.008244803,3.756848,-0.0052764686,0.9824266098439693,8007,557.2183291912079
43500,0.09169602,471.61,87,0.04901537,4350000,0.2894502,35.310643832934126,0.007714784,3.6800628,-0.005747417,0.9784602466970682,8325,563.8722064495087
44000,0.11381197,465.71,88,0.047642246,4400000,0.23564112,35.998595755282075,0.008948615,3.6163495,-0.0052149356,0.983715508133173,7994,570.474559545517
44500,0.14908399,476.5,89,0.050807934,4450000,0.30445987,34.071007427750935,0.011286856,3.5599103,-0.0048324475,0.9742057267576456,8064,577.2083539962769
45000,0.103552006,474.4,90,0.054226495,4500000,0.22581182,36.689564392226984,0.00885078,3.4710202,-0.005276243,0.981267599388957,8309,584.0106074810028
45500,0.15622601,471.62,91,0.052941788,4550000,0.19551644,37.15893671584119,0.011322533,3.392171,-0.0060097454,0.9847999848425388,8192,590.2726511955261
46000,0.14721598,476.17,92,0.056559585,4600000,0.20042133,37.30526801683345,0.010851676,3.3390996,-0.0043218476,0.9819637965410948,8425,596.8217105865479
46500,0.15505597,477.72,93,0.057744365,4650000,0.18999738,36.98318793380352,0.011387513,3.2703707,-0.0053736335,0.9822188373655081,8109,603.3946588039398
47000,0.16995,480.92,94,0.0610313,4700000,0.16917105,38.039380655288056,0.012109336,3.2353039,-0.0041610766,0.9815966263413429,8201,609.9901058673859
47500,0.154906,473.89,95,0.053471275,4750000,0.23111774,36.57172042587252,0.01144637,3.196681,-0.0053090067,0.9814467635005713,8162,616.5649607181549
48000,0.173712,468.35,96,0.04956055,4800000,0.22884111,36.21902325499071,0.012563722,3.1576614,-0.0057743015,0.983933862298727,7887,623.0939691066742
48500,0.18347202,473.67,97,0.05489889,4850000,0.18262333,37.0624651541401,0.01353034,3.1018543,-0.005207085,0.9849863667041063,7994,629.7792584896088
49000,0.22125603,467.06,98,0.046806473,4900000,0.3577321,36.1020667079624,0.016573023,3.0533786,-0.006909224,0.9772944413125515,8275,636.7097351551056
49500,0.20743603,476.52,99,0.058508307,4950000,0.19236101,37.97764243654219,0.01522262,3.0052655,-0.0041494276,0.9831004794687033,8037,643.2947463989258
50000,0.15399402,480.85,100,0.058497846,5000000,0.2730822,36.69945867753845,0.011667632,2.9443874,-0.004724408,0.9746792316436768,8071,649.7171671390533
50500,0.15175197,479.96,101,0.05806647,5050000,0.19985412,36.77551718273406,0.011547519,2.8736205,-0.005615421,0.981421547010541,8354,656.4663646221161
51000,0.179118,479.24,102,0.05816082,5100000,0.27350035,37.024575816256345,0.013032881,2.822041,-0.004584394,0.9762820769101381,8197,662.7392203807831
51500,0.22525004,482.41,103,0.06407148,5150000,0.2006156,38.220979541265294,0.017898314,2.7707279,-0.0044432087,0.9773722067475319,8565,669.277309179306
52000,0.23381801,472.27,104,0.055109095,5200000,0.29074362,37.52690466602944,0.017608639,2.7258782,-0.004502976,0.9779585842043161,8366,675.7558174133301
52500,0.20313595,481.53,105,0.06217323,5250000,0.13720483,38.14092156220193,0.014731612,2.6942685,-0.005679141,0.9856143295764923,8165,682.0843133926392
53000,0.154116,476.54,106,0.05504959,5300000,0.20343992,36.92735108777338,0.011568073,2.6419601,-0.0046669054,0.9831552635878325,8344,688.4326086044312
53500,0.21727198,482.85,107,0.061127286,5350000,0.22511964,36.89894046488638,0.016491633,2.5997667,-0.0044970475,0.9764392077922821,8063,695.0437483787537
54000,0.188126,479.82,108,0.05909655,5400000,0.18467768,37.61391954928525,0.013952144,2.553357,-0.0044111595,0.9830853566527367,8483,701.8823215961456
54500,0.17067003,485.93,109,0.06527917,5450000,0.2071957,38.26688045437378,0.013033931,2.4950466,-0.0051141446,0.9740910455584526,8102,708.264217376709
55000,0.12929398,479.91,110,0.059396937,5500000,0.15855007,37.61807492732667,0.010127353,2.4469154,-0.006257695,0.9847007906064391,8022,715.0334305763245
55500,0.196124,483.4,111,0.06390705,5550000,0.24719706,38.255954941994545,0.0148463175,2.3985267,-0.0036495565,0.9729242157191038,8056,721.6917719841003
56000,0.19675602,481.55,112,0.064248994,5600000,0.12912036,39.18825668780864,0.01455731,2.351784,-0.005566688,0.9859333895146847,7771,728.3182597160339
56500,0.15016197,485.16,113,0.066837244,5650000,0.19366613,39.08312412209861,0.011666759,2.3150887,-0.005188446,0.9775070622563362,8070,735.0313401222229
57000,0.18366602,484.67,114,0.067130856,5700000,0.10455319,39.498192659593464,0.013998619,2.2580814,-0.004886574,0.9875087235122919,8033,741.6762728691101
57500,0.17944,485.38,115,0.06536172,5750000,0.14747614,38.209859926954316,0.013658678,2.2072206,-0.0048020096,0.9820908047258854,8374,748.3987731933594
58000,0.216918,483.28,116,0.06320381,5800000,0.25799775,38.29987159443097,0.016554462,2.1799242,-0.005304102,0.9742126390337944,8148,754.7916717529297
58500,0.20751,483.25,117,0.0681616,5850000,0.13980082,40.28265440410531,0.015528077,2.1271505,-0.004620469,0.9833483938127756,7916,761.4753308296204
59000,0.25495806,482.78,118,0.066683345,5900000,0.15796901,40.25263329675714,0.020316854,2.0805748,-0.00578428,0.9830143637955189,8132,768.3744475841522
59500,0.23935595,486.47,119,0.06991918,5950000,0.118613064,40.12274602516265,0.019026766,2.054552,-0.0042640846,0.9832526575773954,7903,774.9740843772888
60000,0.17150402,489.67,120,0.07237731,6000000,0.15077555,40.14706837856829,0.0130596,2.0284932,-0.0040658964,0.9750373531132936,7994,781.7221221923828
60500,0.23061801,479.05,121,0.062594,6050000,0.12753825,39.24889701976732,0.017013581,2.0150943,-0.0033581948,0.9877786114811897,8397,788.3598058223724
61000,0.22039196,488.38,122,0.07044242,6100000,0.1350527,40.00966942667816,0.016778557,1.9875108,-0.0035561717,0.9802629575133324,8291,794.8076713085175
61500,0.245742,483.07,123,0.0645662,6150000,0.23505382,38.75382434934697,0.019942328,1.9450362,-0.0044709193,0.97447170317173,8197,801.2869453430176
62000,0.262936,488.54,124,0.071939245,6200000,0.09822674,40.21328107787556,0.021304907,1.9168022,-0.0045991694,0.9847289938479662,8005,807.9731471538544
62500,0.24937195,484.13,125,0.06506767,6250000,0.23710957,38.338869810938064,0.020106548,1.8936023,-0.0040318724,0.9733790401369333,8243,814.8544654846191
63000,0.20867006,476.46,126,0.059208073,6300000,0.1650858,38.548188750828245,0.016161991,1.8829199,-0.0046137446,0.9864200009033084,7874,821.4263536930084
63500,0.20369798,486.67,127,0.06773182,6350000,0.08325583,38.973421187629135,0.015280559,1.8674656,-0.004512268,0.9891983969137073,8417,828.3149540424347
64000,0.2543121,480.33,128,0.06294266,6400000,0.23855394,39.198473552027025,0.022123039,1.840134,-0.004586423,0.9777120426297188,8429,834.6844446659088
64500,0.23407999,484.51,129,0.06559397,6450000,0.119345486,39.105630976569095,0.0180883,1.8101106,-0.0048342124,0.9866258427500725,8341,841.0263788700104
65000,0.22357002,482.41,130,0.06304233,6500000,0.13418438,38.52937674227747,0.016839072,1.7902157,-0.0037213555,0.9868745347484946,8454,847.4862658977509
65500,0.269132,483.98,131,0.066137806,6550000,0.12090566,39.61769636291619,0.021746986,1.7595569,-0.004652427,0.98696069419384,8144,853.9019165039062
66000,0.269684,483.24,132,0.06673661,6600000,0.13021103,40.048499639818466,0.02154958,1.7210867,-0.003087581,0.9855117294937372,8586,860.6043152809143
66500,0.20937404,492.76,133,0.075231925,6650000,0.09549965,40.4324565887879,0.015675092,1.69823,-0.0029647732,0.981389919295907,8145,866.935248374939
67000,0.25752202,487.67,134,0.06930699,6700000,0.13691688,39.415789351284126,0.020991243,1.673892,-0.0031372372,0.9814451336860657,8459,873.5239298343658
67500,0.232212,487.26,135,0.07099659,6750000,0.109283276,40.721556781721446,0.01907614,1.6646657,-0.0033612552,0.9853058569133282,8220,879.8613460063934
68000,0.20124198,491.65,136,0.07232471,6800000,0.19025137,39.39053192916277,0.015965622,1.6290971,-0.0043900507,0.9681466110050678,8245,886.3499882221222
68500,0.23489606,485.46,137,0.0682509,6850000,0.12830153,39.68831422975434,0.018691503,1.5958635,-0.0031593188,0.9840390887111425,8054,892.7014737129211
69000,0.33691403,487.49,138,0.07070773,6900000,0.14331125,40.221942787233814,0.03114001,1.5929115,-0.0038001677,0.9816048946231604,8216,899.4462909698486
69500,0.21694998,481.41,139,0.065069854,6950000,0.13149716,39.75746538235269,0.017275264,1.5694736,-0.006441672,0.9863913636654615,8518,905.9701776504517
70000,0.27011,489.58,140,0.06864704,7000000,0.17002977,38.46021118599639,0.020874126,1.5518819,-0.0051976843,0.9751850627362728,8184,912.1841101646423
70500,0.30368003,482.84,141,0.06324579,7050000,0.14792204,38.219813049400635,0.025970409,1.5400256,-0.0038378427,0.9849369125440717,8485,918.8685963153839
71000,0.25582597,486.46,142,0.064947106,7100000,0.18245831,37.79609715457675,0.019941265,1.5015484,-0.0047998456,0.9802654795348644,8358,925.3496966362
71500,0.280746,490.22,143,0.07025097,7150000,0.11328129,39.224614550712914,0.022822775,1.4758744,-0.003728703,0.982972139492631,8423,931.8952672481537
72000,0.27270803,485.64,144,0.06738126,7200000,0.15016857,39.37764565193963,0.021786066,1.4481668,-0.0037782104,0.9828496854752302,8244,938.384211063385
72500,0.26502398,490.03,145,0.07066645,7250000,0.120869406,39.4806605070584,0.021581048,1.424968,-0.004588688,0.9816007371991873,8681,945.0607640743256
73000,0.21489197,489.63,146,0.069995195,7300000,0.14635828,39.0471023234295,0.01731274,1.3814001,-0.0050099767,0.9793378990143538,8295,951.3268933296204
73500,0.24617,485.59,147,0.06450776,7350000,0.12339721,37.94277848685162,0.019329153,1.3420192,-0.004945614,0.9865931505337358,8097,957.8043916225433
74000,0.252182,492.45,148,0.07309514,7400000,0.10937506,39.66538000313347,0.019751057,1.3238467,-0.004949978,0.9804733972996473,7979,964.3605251312256
74500,0.26433203,487.54,149,0.0673909,7450000,0.21756785,38.666680486479436,0.022203894,1.2924008,-0.004486952,0.9731820784509182,8068,971.191000699997
75000,0.20669806,495.21,150,0.07787939,7500000,0.070695065,40.88681765767615,0.01596412,1.2855432,-0.0025849608,0.9801621437072754,8314,977.8399534225464
75500,0.24350002,490.36,151,0.071265854,7550000,0.19269739,39.486805732850804,0.020378672,1.2712061,-0.0041109426,0.969662930816412,8158,984.235187292099
76000,0.33848998,486.18,152,0.06949273,7600000,0.09648258,40.264027475265294,0.030178383,1.2376256,-0.0047836467,0.987001302652061,8064,991.0011141300201
76500,0.21606398,489.69,153,0.072608225,7650000,0.093888715,40.59584493254691,0.017087046,1.220429,-0.005635615,0.9844158571213484,8133,997.5979721546173
77000,0.21660607,489.79,154,0.07281418,7700000,0.069604896,40.49509824911454,0.01807075,1.2310383,-0.0032586476,0.9878040477633476,8112,1004.0623960494995
77500,0.195438,491.36,155,0.071624845,7750000,0.1385501,39.30109123126163,0.020637378,1.2358016,-0.004473313,0.9772607516497374,8261,1010.6560823917389
78000,0.21620595,486.58,156,0.06314732,7800000,0.136414,36.81127270524963,0.017263087,1.2037259,-0.004419301,0.9850680977106094,7881,1017.0270631313324
78500,0.23080406,490.59,157,0.07023529,7850000,0.13187005,38.83305868384784,0.020285076,1.1882894,-0.0049782507,0.9792902804911137,8226,1023.6595194339752
79000,0.24084,490.7,158,0.07268964,7900000,0.056064963,40.06323871414615,0.020070938,1.1792377,-0.0039865705,0.990294131450355,7849,1030.1352577209473
79500,0.27154005,490.94,159,0.07116496,7950000,0.12424428,39.187608950425364,0.022966178,1.1624954,-0.0050414247,0.9799534417688847,7991,1037.0188472270966
80000,0.27277005,496.24,160,0.07742127,8000000,0.042015567,40.21567013912523,0.022608843,1.1071784,-0.0035654595,0.9873581817373633,8356,1043.7175493240356
80500,0.26974806,490.49,161,0.07231933,8050000,0.15966864,40.17405675956044,0.023308517,1.0900704,-0.0034624478,0.9755926132202148,8139,1049.9630103111267
81000,0.254134,492.45,162,0.07513325,8100000,0.11854146,40.60854417624338,0.020348853,1.0976964,-0.003319531,0.975314449518919,8275,1056.7257840633392
81500,0.15597801,484.54,163,0.065576896,8150000,0.13663419,39.14040897002262,0.013620989,1.1277616,-0.0070318775,0.9848153730854392,8132,1063.26798081398
82000,0.25879803,495.88,164,0.07876537,8200000,0.057187904,41.03689994082571,0.021344962,1.1243587,-0.0047506155,0.9812873136252165,8154,1069.8006467819214
82500,0.30313203,490.25,165,0.07084201,8250000,0.088610925,39.490401302869024,0.025724864,1.115427,-0.0042622876,0.9864560216665268,8097,1076.399076461792
83000,0.254744,491.22,166,0.07263506,8300000,0.10079075,39.93724426905342,0.021343207,1.1081356,-0.0051463763,0.9827954117208719,8453,1082.8466820716858
83500,0.32081002,490.99,167,0.07073209,8350000,0.08472698,38.839832307696526,0.029338086,1.0796096,-0.0048440374,0.9853440159931779,8049,1089.2745954990387
84000,0.21251002,491.24,168,0.07151079,8400000,0.15369621,39.2415775512684,0.0176052,1.059283,-0.0057810377,0.9748303703963757,8369,1095.7645897865295
84500,0.149748,488.52,169,0.068198405,8450000,0.14122495,38.71213967149315,0.0136767365,1.0612339,-0.0064787865,0.9808181747794151,8374,1102.2948532104492
85000,0.18404599,491.65,170,0.06871174,8500000,0.54415613,38.182127884792244,0.023073504,1.0605733,-0.0042418907,0.9236448705196381,7998,1108.8583960533142
85500,0.078572005,489.91,171,0.06687286,8550000,2.4605799,40.08920806036151,0.078060776,1.029733,-0.0050184582,0.778083860874176,8371,1115.5601353645325
86000,0.27958196,491.84,172,0.07428029,8600000,0.06880405,40.538988550922824,0.023803385,1.0298076,-0.004586687,0.9863747470080853,8429,1121.7819204330444
86500,0.248808,495.34,173,0.07578331,8650000,0.12158751,39.71972341492177,0.022306405,1.0104549,-0.0039362446,0.9716230798512697,8286,1128.3298194408417
87000,0.24154995,491.42,174,0.07508847,8700000,0.1581995,41.00549507294136,0.027403336,0.9912739,-0.0035440165,0.9700349308550358,8203,1134.7836260795593
87500,0.27791804,493.14,175,0.07237928,8750000,0.06863983,39.009213427733265,0.023527708,0.9723946,-0.005148692,0.9864774635061622,8472,1141.345243215561
88000,0.18347196,485.54,176,0.06940486,8800000,0.20608754,40.58550543842571,0.020431569,0.95738554,-0.0067208386,0.9746605325490236,8238,1147.787049293518
88500,0.235018,491.19,177,0.07032414,8850000,0.14703554,38.88265725754194,0.019146927,0.9107132,-0.003971433,0.9776278752833605,7969,1154.3915104866028
89000,0.3165881,494.35,178,0.07585605,8900000,0.07625762,40.13339422347128,0.032581333,0.8780871,-0.0021498185,0.9808974582701921,8201,1161.0177364349365
89500,0.29759997,491.51,179,0.0721118,8950000,0.0724157,39.40618145647644,0.024419697,0.8563015,-0.0055327625,0.9871814968064427,8388,1167.754893064499
90000,0.26303002,493.96,180,0.075807236,9000000,0.05300159,40.27492584282947,0.020652125,0.8457126,-0.003650032,0.9868453340604901,8330,1174.1754643917084
90500,0.24233797,494.91,181,0.07286305,9050000,0.085461095,38.35323290287462,0.020666745,0.834193,-0.005025468,0.9815585501492023,8135,1180.645849943161
91000,0.22251,491.88,182,0.07259061,9100000,0.13138129,39.68982270672983,0.019231834,0.84652245,-0.0047765775,0.9774346891790628,8454,1187.4010848999023
91500,0.21684799,492.47,183,0.07206245,9150000,0.28277755,39.35060700789407,0.025685627,0.8579593,-0.0057123667,0.9505202993750572,8198,1193.842743396759
92000,0.193864,489.92,184,0.06852885,9200000,0.19619949,38.452299498717416,0.017073259,0.85112756,-0.004770953,0.972156573086977,8281,1200.3491325378418
92500,0.29101402,491.6,185,0.06941255,9250000,0.08661897,38.21884947747438,0.025485428,0.8715892,-0.00329427,0.9859829638153315,8068,1206.9952828884125
93000,0.21774,488.13,186,0.068590544,9300000,0.14604628,39.332802737414404,0.018947124,0.8629273,-0.005738574,0.9811910260468721,8161,1213.634267091751
93500,0.22015598,493.84,187,0.07418378,9350000,0.06157199,39.553530795712646,0.01781984,0.85461146,-0.005458779,0.9866873035207391,8827,1220.3546402454376
94000,0.16158001,491.39,188,0.06970286,9400000,0.8373028,39.59688967564761,0.03215233,0.85616845,-0.0068653612,0.8959283381700516,8740,1226.5699582099915
94500,0.26730597,490.92,189,0.07203526,9450000,0.14481273,39.76900688007628,0.02549272,0.8275811,-0.003538363,0.9776830393821001,8214,1232.6293125152588
95000,0.21860401,491.7,190,0.07264302,9500000,0.1736406,39.89535434769188,0.0195387,0.80073684,-0.0041958448,0.9700412582606077,8350,1239.2094523906708
95500,0.20256002,493.21,191,0.07201112,9550000,0.19164972,38.935124831597676,0.019417163,0.80683,-0.0038428984,0.9679658114910126,8414,1245.6098568439484
96000,0.25098997,493.7,192,0.07302164,9600000,0.12331415,39.13395970677403,0.020596342,0.7843955,-0.0056639607,0.9764740001410246,8674,1252.0009624958038
96500,0.20536596,494.78,193,0.07732222,9650000,0.16757257,40.98621269160101,0.02206718,0.7544199,-0.004506211,0.9590774290263653,8281,1258.1820032596588
97000,0.21298005,493.2,194,0.072979994,9700000,0.103827804,39.346087531284724,0.019494927,0.7486,-0.0058531137,0.9817437194287777,8212,1264.7501916885376
97500,0.22776997,493.42,195,0.07365424,9750000,0.13514686,39.61006583779739,0.02008204,0.7226791,-0.004083141,0.9748462550342083,8159,1271.3149197101593
98000,0.19825004,492.83,196,0.073522575,9800000,0.10768571,39.74586744289464,0.016254917,0.6953177,-0.004659178,0.9795608539134264,8247,1277.8631269931793
98500,0.292552,492.93,197,0.076639526,9850000,0.05412127,41.139937411574266,0.0257728,0.6713803,-0.0041760383,0.9877734957262874,8298,1284.4579215049744
99000,0.24346802,495.65,198,0.07619108,9900000,0.0695211,39.80254665284405,0.020949991,0.6699341,-0.004295354,0.9818411190062761,8211,1291.0604510307312
99500,0.27425197,497.63,199,0.07798533,9950000,0.12447204,40.024975758151584,0.025736032,0.6729522,-0.0043855123,0.9626520350575447,8316,1297.7230229377747
100000,0.25457394,491.64,200,0.074898414,10000000,0.1138107,40.72619093968025,0.020677734,0.6441832,-0.005507705,0.9773737322539091,8188,1304.1073443889618
100500,0.25513202,495.79,201,0.07821665,10050000,0.08146638,41.05147146115509,0.02321862,0.64135814,-0.0034242903,0.9791219010949135,8128,1310.6851346492767
101000,0.28638005,491.67,202,0.07377315,10100000,0.054368835,40.43531107377465,0.025710385,0.6338401,-0.00290236,0.990189136005938,8492,1317.0902845859528
101500,0.2955779,495.81,203,0.07838512,10150000,0.043144707,40.84558399037242,0.02735193,0.62581414,-0.003990759,0.9859728822484612,8412,1323.5068938732147
102000,0.32438606,494.48,204,0.0776651,10200000,0.13537388,41.268407518195474,0.02972964,0.5896903,-0.0039551323,0.9666939005255699,8160,1330.0811731815338
102500,0.24546802,494.19,205,0.07606711,10250000,0.12973899,40.4289732205849,0.022977559,0.5845573,-0.0037789203,0.970297247171402,8143,1336.7144720554352
103000,0.26069608,495.8,206,0.07758701,10300000,0.08471262,40.47777509432722,0.021829646,0.5596531,-0.0048020934,0.9778431933373213,8042,1343.3527348041534
103500,0.224836,497.76,207,0.07758439,10350000,0.096062616,39.7187064004691,0.024957547,0.55986995,-0.0035186731,0.9715007580816746,8109,1349.9757618904114
104000,0.24310002,494.31,208,0.07533855,10400000,0.1290445,39.92329707359785,0.021458926,0.5189299,-0.0032264974,0.9714813251048326,8161,1356.6390347480774
104500,0.33453795,495.59,209,0.07801465,10450000,0.0764747,40.70688108777491,0.03162038,0.49136508,-0.003769186,0.9785104040056467,8223,1363.294056892395
105000,0.28122202,495.1,210,0.07694178,10500000,0.12790856,40.40256492819979,0.025528977,0.45923883,-0.004423705,0.9678611718118191,8018,1369.9581854343414
105500,0.22092,489.69,211,0.071004525,10550000,0.09730217,39.79803782246696,0.019214757,0.46987537,-0.0053508687,0.9851489961147308,8690,1376.8001217842102
106000,0.25970197,492.97,212,0.07471081,10600000,0.10601357,40.24581874144887,0.02198543,0.4592223,-0.0053074933,0.9795277249068022,8511,1383.1201484203339
106500,0.27406,498.22,213,0.07950564,10650000,0.04243163,40.42026086909715,0.024676891,0.4395481,-0.0044484544,0.9834844097495079,7984,1389.5716321468353
107000,0.31837195,497.13,214,0.081652224,10700000,0.07074554,41.93587953269802,0.029003035,0.4437934,-0.0017528232,0.9705120343714952,8398,1396.3968515396118
107500,0.22740793,496.23,215,0.07935014,10750000,0.069006585,41.21888332155617,0.020683028,0.4413231,-0.0028457085,0.9770916029810905,8130,1402.9453852176666
108000,0.26325,499.03,216,0.07958861,10800000,0.06015452,40.19772878011764,0.021815246,0.4115733,-0.003925612,0.9733186326920986,8406,1409.5584497451782
108500,0.20301402,492.52,217,0.07009942,10850000,0.2493896,38.148457365800695,0.019277858,0.39712837,-0.0059756506,0.9596693105995655,8086,1415.9814307689667
109000,0.27759403,494.62,218,0.07707924,10900000,0.11668242,40.76291630056172,0.025811488,0.39837998,-0.0037127826,0.9694942012429237,8200,1422.7068223953247
109500,0.271918,495.0,219,0.07975487,10950000,0.06323793,41.77826318249888,0.029861793,0.38673344,-0.0042836065,0.9832731075584888,8089,1429.4243886470795
110000,0.29820397,496.62,220,0.07975584,11000000,0.07436145,41.24839301175638,0.027664466,0.3448278,-0.003665433,0.9762367960065603,7933,1436.1263403892517
110500,0.19806199,491.8,221,0.07389544,11050000,0.42822716,40.823495473828004,0.037368152,0.32054722,-0.0071648126,0.9260072037577629,8286,1442.962620973587
111000,0.32380795,495.77,222,0.07759105,11100000,0.10826264,40.46632683164009,0.03845315,0.28085187,-0.0039025992,0.9712517894804478,8261,1449.5826165676117
111500,0.3953119,493.34,223,0.07980571,11150000,0.08447529,42.60498140522164,0.043040685,0.2767212,-0.0020689997,0.9780516587197781,8300,1456.0725677013397
112000,0.27517402,496.18,224,0.07732181,11200000,0.079892546,40.09240654561154,0.024737727,0.28321943,-0.0044312514,0.9770316295325756,8410,1462.4895935058594
112500,0.3535919,495.73,225,0.07816123,11250000,0.07011952,41.014417971425225,0.03748967,0.2869166,-0.0033014016,0.9804991036653519,8202,1468.8202300071716
113000,0.24012198,493.81,226,0.076144084,11300000,0.080329455,40.666304327522106,0.021967655,0.2725605,-0.004231528,0.9824577514082193,8274,1475.1120564937592
113500,0.23778996,491.96,227,0.0738524,11350000,0.13666406,40.44302863271039,0.02074862,0.27857497,-0.00382615,0.9752993397414684,8071,1481.690452337265
114000,0.27819604,496.54,228,0.07800533,11400000,0.0732682,40.40711376476758,0.024101725,0.22528586,-0.0033987304,0.9775774348527193,8291,1488.217353105545
114500,0.26129407,496.34,229,0.080450915,11450000,0.08153565,41.76176265531692,0.024121802,0.21101394,-0.0035719755,0.9707991871982813,8613,1494.8275530338287
115000,0.232714,494.61,230,0.077615775,11500000,0.058831926,40.985101564330726,0.020814607,0.20568337,-0.0031600758,0.9839683081954718,8291,1501.2826821804047
115500,0.29693195,496.45,231,0.07590184,11550000,0.15980665,39.595328716968375,0.03852465,0.2003998,-0.0071062283,0.9595118947327137,8347,1507.847002029419
116000,0.27093208,495.19,232,0.07866961,11600000,0.062689535,41.41413413825001,0.025133127,0.18251142,-0.003565579,0.983136884868145,8751,1514.323914527893
116500,0.31829798,496.95,233,0.078807294,11650000,0.13604437,40.612626293356115,0.030756455,0.14108497,-0.00395461,0.9575735442340374,8182,1520.6697878837585
117000,0.40935206,497.27,234,0.07893308,11700000,0.08672441,40.67044313386763,0.04433942,0.09924982,-0.00064200134,0.9715401753783226,8410,1527.300005197525
117500,0.16878597,497.26,235,0.074663445,11750000,0.13088025,38.53257795537549,0.021727795,0.08399266,-0.0052757175,0.9698522444814444,8470,1533.7871069908142
118000,0.29472393,496.69,236,0.08022263,11800000,0.11034186,41.547465965920544,0.026334414,0.07315376,-0.0038273847,0.9596699438989162,8426,1540.2504625320435
118500,0.16200803,494.26,237,0.076450795,11850000,0.10514614,40.58341880861644,0.015733926,0.06708093,-0.005416557,0.977126594632864,8504,1546.6196086406708
119000,0.278864,497.87,238,0.07948606,11900000,0.04573421,40.582467088248976,0.023661701,0.052423477,-0.003096168,0.9822014048695564,8438,1553.0363566875458
119500,0.215912,494.33,239,0.077087834,11950000,0.13328843,41.179824463572935,0.021013083,0.03546393,-0.005370989,0.9691330157220364,8492,1559.45192694664
