n_updates,policy_loss,policy_entropy,total_timesteps,approxkl,clipfrac,explained_variance,true_reward,ep_reward_mean,fps,value_loss,time_elapsed,ep_len_mean,serial_timesteps
3900,-0.0069190436,-4.3084917,195000000,0.02263415,0.27374598,0.9954281481914222,0.14211595,5.203115416593646,8391,0.029075181,26303.768993139267,51.94,1950000
3901,-0.00577688,-4.312756,195050000,0.022201385,0.27183607,0.9966039368882775,0.14604826,4.492864283547351,7960,0.022428539,26310.329895734787,49.77,1950500
3902,-0.006115087,-4.3183775,195100000,0.02361025,0.27990004,0.9956825231201947,0.14576523,4.911283202335762,7934,0.027548587,26317.054920196533,51.88,1951000
3903,-0.008493325,-4.3258758,195150000,0.021676028,0.26468194,0.9956399868242443,0.14483248,5.256318090613422,7958,0.027960734,26323.893790483475,50.65,1951500
3904,-0.004415618,-4.326287,195200000,0.021087306,0.2615901,0.9961416311562061,0.15017167,4.46991164860352,7786,0.0244915,26330.650162935257,52.01,1952000
3905,-0.0055672512,-4.3247647,195250000,0.023479182,0.274016,0.9943350199609995,0.14097503,4.3094620859343555,7839,0.038293272,26337.603998184204,45.91,1952500
3906,-0.0069580395,-4.3253083,195300000,0.022758234,0.27197802,0.9963848718907684,0.15169877,4.672952056028735,8192,0.023269143,26344.50842809677,48.61,1953000
3907,-0.001913393,-4.324354,195350000,0.035382047,0.342726,0.9912487389519811,0.1473429,5.291235012887373,7784,0.06134248,26351.00707912445,52.89,1953500
3908,-0.005063023,-4.322897,195400000,0.02761339,0.29793808,0.992820156738162,0.1502566,5.529826032838319,7996,0.049074803,26358.03961777687,50.18,1954000
3909,-0.0058414745,-4.326323,195450000,0.02198232,0.26559404,0.9953109864145517,0.14505522,4.5078595898173806,7636,0.029539745,26364.727355480194,48.59,1954500
3910,-0.0059511377,-4.3254313,195500000,0.024597237,0.29035398,0.994753454811871,0.14404655,5.351236917193164,7591,0.034483984,26371.638051509857,52.63,1955000
3911,-0.006202382,-4.3239765,195550000,0.02054964,0.255604,0.997997660888359,0.14735144,5.79296442249215,7986,0.013365538,26378.72887444496,54.88,1955500
3912,-0.0037803727,-4.320299,195600000,0.025151255,0.28983194,0.9953418066725135,0.14804378,4.207952479374362,7964,0.030954696,26385.6415643692,46.94,1956000
3913,-0.00464357,-4.306138,195650000,0.026826756,0.29781193,0.9950833031907678,0.14710672,5.196308269034998,7971,0.03404708,26392.296040534973,53.7,1956500
3914,-0.0054516606,-4.2941628,195700000,0.026734443,0.29602802,0.992864997126162,0.14422213,4.280342623170945,7810,0.046280004,26399.108416080475,45.97,1957000
3915,-0.0056854947,-4.29189,195750000,0.025258832,0.286324,0.9952517505735159,0.14846382,4.17103991764925,8219,0.032431178,26406.069363355637,47.66,1957500
3916,-0.0039841994,-4.2968745,195800000,0.024734896,0.28710797,0.994428573641926,0.14235716,5.264444318913665,7933,0.03805728,26412.720324516296,56.49,1958000
3917,-0.006775696,-4.3021855,195850000,0.02143053,0.25940797,0.9964373984839767,0.14919914,4.130306933838583,7834,0.022580214,26419.42572617531,48.18,1958500
3918,-0.0047910796,-4.306586,195900000,0.027574223,0.30422404,0.9917460549622774,0.14417009,5.918045278166464,7811,0.056299597,26426.348128795624,58.99,1959000
3919,-0.0069488366,-4.294894,195950000,0.023928855,0.27863002,0.9956873059272766,0.15093231,5.464850437525602,8255,0.02964327,26433.3203291893,50.21,1959500
3920,-0.0070023327,-4.2951136,196000000,0.022726133,0.27446598,0.9953509364277124,0.14586267,4.4120701796330835,7924,0.030957872,26439.93545436859,51.09,1960000
3921,-0.004854489,-4.307023,196050000,0.023304874,0.28078598,0.9940005140379071,0.14668877,6.2416221448876605,7890,0.039239917,26446.86165380478,57.36,1960500
3922,-0.0045447773,-4.306512,196100000,0.023178278,0.27722993,0.9953452264890075,0.14480099,3.8368201418360695,7775,0.0314193,26453.50173473358,46.18,1961000
3923,-0.0051490874,-4.3089194,196150000,0.024877772,0.28848404,0.9946638531982899,0.14602531,5.196653476944484,8129,0.0364905,26460.42843723297,53.44,1961500
3924,-0.0016634593,-4.320134,196200000,0.027338298,0.305014,0.9950226694345474,0.15075931,4.2887637097849804,8024,0.03262394,26467.05911540985,49.74,1962000
3925,-0.005872575,-4.316314,196250000,0.025853325,0.28959596,0.9920570831745863,0.14624879,4.8421626500334245,7964,0.05544203,26473.739842891693,48.22,1962500
3926,-0.007891424,-4.3098097,196300000,0.023461657,0.27947202,0.9946314734406769,0.14727467,4.672375200240931,8139,0.03359417,26480.64515209198,49.44,1963000
3927,-0.0064874887,-4.3111205,196350000,0.02342412,0.27948996,0.9950060648843646,0.14244626,4.4420061034751415,8351,0.03563781,26487.2556912899,53.6,1963500
3928,-0.0065366835,-4.3209243,196400000,0.022539161,0.26858202,0.9959764587692916,0.14635912,4.486811340790446,7823,0.0266826,26493.77265906334,49.56,1964000
3929,-0.006136824,-4.3285637,196450000,0.021868935,0.26738387,0.9959143814630806,0.14687063,5.233220785229787,8149,0.026978092,26500.662421941757,59.03,1964500
3930,-0.00398998,-4.3274717,196500000,0.029000688,0.31450996,0.9918542290106416,0.14321415,5.370347517460178,8067,0.05485293,26507.38854074478,52.94,1965000
3931,-0.0064240564,-4.326977,196550000,0.022311917,0.26813197,0.9961046513635665,0.14833654,4.818663657101424,7718,0.02634585,26514.054527044296,50.25,1965500
3932,-0.006629399,-4.3304305,196600000,0.025164282,0.29149598,0.9927850351668894,0.14508773,5.459945435621666,7798,0.049407043,26520.998644828796,54.18,1966000
3933,-0.004370371,-4.3319173,196650000,0.024777208,0.28373796,0.9941144390031695,0.14476314,3.6709168412544386,8022,0.038745526,26527.92768764496,47.91,1966500
3934,-0.005771873,-4.330109,196700000,0.022000918,0.26273596,0.9960229252465069,0.14904793,4.7432378282360155,7767,0.025261424,26534.7820084095,49.77,1967000
3935,-0.005452803,-4.321208,196750000,0.022599611,0.27208796,0.9970125381369144,0.14679956,4.3060059840918985,7878,0.019574124,26541.684719324112,48.78,1967500
3936,-0.0070322305,-4.322559,196800000,0.02380515,0.28096202,0.9951787427999079,0.14045262,4.746850703578384,7880,0.03313296,26548.557719945908,56.98,1968000
3937,-0.0056691654,-4.3339877,196850000,0.023778405,0.28454405,0.9966011557262391,0.1461074,5.226096522122243,8101,0.022121985,26555.498561143875,50.88,1968500
3938,-0.005019593,-4.3392963,196900000,0.023068346,0.27909598,0.9956279629841447,0.14654498,4.8977640860854805,7962,0.028992176,26562.26183438301,51.7,1969000
3939,-0.0064240997,-4.342531,196950000,0.022467213,0.26981997,0.9958195732906461,0.14622569,4.763736257951532,7707,0.027022233,26569.163418293,48.78,1969500
3940,-0.0037511191,-4.3521404,197000000,0.02407565,0.279088,0.9948784811422229,0.14570889,4.779890152645894,7967,0.033696793,26575.985577106476,53.82,1970000
3941,-0.0053144144,-4.360675,197050000,0.022385526,0.26992407,0.9963783528655767,0.14482452,5.399388848681119,7735,0.023518851,26582.751754522324,57.93,1970500
3942,-0.004894539,-4.3578215,197100000,0.025083564,0.28551996,0.9959311350248754,0.14623657,4.71813914498387,8416,0.026977342,26589.68239927292,50.99,1971000
3943,-0.0049300925,-4.35576,197150000,0.030526374,0.30977798,0.990479713305831,0.14288665,5.124097441681442,8006,0.06669706,26596.08173751831,59.02,1971500
3944,-0.0040975735,-4.3611164,197200000,0.026287682,0.29584602,0.9946661507710814,0.1476353,4.546248320813029,8001,0.035158716,26602.836350917816,49.42,1972000
3945,-0.0063007986,-4.3751926,197250000,0.021324646,0.25682795,0.9965464028064162,0.1456234,4.471276147644676,8215,0.021808565,26609.600315093994,50.34,1972500
3946,-0.0038710393,-4.3894305,197300000,0.024250343,0.283206,0.993917238432914,0.1455852,4.458326190513617,8079,0.03920851,26616.263961076736,51.46,1973000
3947,-0.0060271067,-4.4090333,197350000,0.024167344,0.28475,0.9960555476136506,0.14482957,4.13005601262943,8033,0.025527034,26623.06095814705,50.56,1973500
3948,-0.0064705247,-4.4129777,197400000,0.026176345,0.29398805,0.989934409968555,0.1451869,4.343888171632134,7951,0.06643455,26629.743458271027,46.87,1974000
3949,-0.0052801473,-4.4046917,197450000,0.02813256,0.31003597,0.9934578500688076,0.14564481,5.162295868913643,8151,0.04426032,26636.600880622864,53.68,1974500
3950,-0.0052054334,-4.4071198,197500000,0.023466337,0.2803339,0.9971238938160241,0.14437196,4.440301295323297,8281,0.017919112,26643.26859998703,47.88,1975000
3951,-0.005318406,-4.416694,197550000,0.023955524,0.28033197,0.9966772333718836,0.1444795,4.836407799076697,8222,0.022066826,26649.825314760208,55.11,1975500
3952,-0.0042062495,-4.42016,197600000,0.026983414,0.30167806,0.9935297938063741,0.14217076,4.373405921253725,8011,0.04401433,26656.483031749725,52.25,1976000
3953,-0.003553776,-4.413391,197650000,0.025988372,0.293138,0.99301991565153,0.14898096,5.372678744758159,8029,0.04503824,26663.33869743347,55.17,1976500
3954,-0.0027575698,-4.410941,197700000,0.026431946,0.30098403,0.9951198878698051,0.14810207,4.0670574758049405,7714,0.03314916,26670.068037748337,46.08,1977000
3955,-0.006416994,-4.4090285,197750000,0.023481352,0.27965605,0.9960670038126409,0.14467902,4.515576672183961,7968,0.027297769,26676.968010663986,50.46,1977500
3956,-0.0045027332,-4.4116673,197800000,0.027107276,0.306134,0.9957338683307171,0.14853014,5.607478373636258,8314,0.0295224,26683.65188908577,53.25,1978000
3957,-0.004883567,-4.4102435,197850000,0.025334045,0.29379404,0.9943480649963021,0.14306839,6.0722774186923925,8111,0.039687138,26690.21877336502,54.97,1978500
3958,-0.006465792,-4.4027643,197900000,0.022387479,0.27202398,0.9964969414286315,0.14288008,4.549407045989646,7913,0.022955153,26696.780348062515,52.79,1979000
3959,-0.0041145664,-4.4029393,197950000,0.025102172,0.28667602,0.9928359221667051,0.14836217,4.558325664365111,8002,0.050357748,26703.659410476685,45.84,1979500
3960,-0.0059390366,-4.408059,198000000,0.02356068,0.28257596,0.9952674186788499,0.14750294,3.969660619161732,8125,0.030852115,26710.548670768738,48.01,1980000
3961,-0.0033713917,-4.410257,198050000,0.025160132,0.29107398,0.9941875590011477,0.1450499,4.773159162677985,8077,0.040450066,26717.035739660263,52.23,1980500
3962,-0.0044410117,-4.397498,198100000,0.025206547,0.29509997,0.994818763807416,0.14433269,5.023738311262787,8011,0.03640897,26723.61401605606,50.87,1981000
3963,-0.0063851112,-4.390702,198150000,0.021730222,0.26388603,0.9962179616559297,0.14207643,3.530887097120285,7877,0.023260916,26730.465111017227,44.68,1981500
3964,-0.0068514897,-4.389495,198200000,0.023028146,0.27654207,0.9961988220456988,0.14446531,4.389258584324125,7818,0.025772402,26737.24958872795,49.13,1982000
3965,-0.008514299,-4.3847523,198250000,0.01991311,0.250518,0.9979130772408098,0.14908804,4.304790390052658,7917,0.014059887,26744.185841798782,49.08,1982500
3966,-0.007234473,-4.3833046,198300000,0.024341118,0.28193998,0.994899146258831,0.14491399,5.0919156002515225,7945,0.033199802,26751.04666042328,55.58,1983000
3967,-0.004188399,-4.3926826,198350000,0.026310256,0.300814,0.9961322406306863,0.14850952,4.334224456684533,7977,0.02525776,26757.738331079483,46.98,1983500
3968,-0.0018355299,-4.3910117,198400000,0.029291375,0.31636396,0.993888420984149,0.14066522,4.428221282907179,8383,0.042558875,26764.57249379158,50.41,1984000
3969,-0.005850582,-4.3885612,198450000,0.025374386,0.28800198,0.9940660614520311,0.14884914,4.7761861149623295,8141,0.040343303,26771.118088006973,48.33,1984500
3970,-0.0057430137,-4.3953648,198500000,0.02284846,0.27259594,0.9968774169683456,0.15024072,5.068686428780129,8001,0.02039669,26777.661547660828,51.31,1985000
3971,-0.0042980737,-4.406627,198550000,0.024938906,0.29154596,0.9954625526443124,0.14445336,5.253427963879949,7977,0.029422736,26784.50031399727,52.95,1985500
3972,-0.0060083703,-4.4072456,198600000,0.022948654,0.27706203,0.9964800332672894,0.14413612,5.109171423763255,7913,0.02294644,26791.317179441452,50.87,1986000
3973,-0.0055572577,-4.418373,198650000,0.024752252,0.285334,0.9940574923530221,0.14153914,6.326551606839785,7920,0.038766623,26798.22264933586,54.7,1986500
3974,-0.0065529775,-4.420586,198700000,0.026031837,0.298688,0.994814237114042,0.1469995,4.744834176832519,8413,0.033542812,26805.103546142578,48.83,1987000
3975,-0.006424156,-4.423814,198750000,0.024242893,0.285458,0.9945353087969124,0.14114794,4.391231215412845,8437,0.037261434,26811.587517261505,48.02,1987500
3976,-0.0043081096,-4.4225864,198800000,0.02647485,0.29215202,0.993261041585356,0.14948441,5.081232577108895,8253,0.046173587,26818.085958719254,51.46,1988000
3977,-0.0064618164,-4.428196,198850000,0.021787846,0.26681998,0.996795559534803,0.14440435,5.219085562622641,8172,0.019246265,26824.61132788658,53.74,1988500
3978,-0.005280534,-4.430601,198900000,0.023657277,0.277552,0.9962641401216388,0.14897798,4.18232322367432,7852,0.024617458,26831.34922337532,47.08,1989000
3979,-0.007006681,-4.4377403,198950000,0.021155568,0.26214188,0.9968129035551101,0.14885774,3.9370023666189082,8101,0.019972896,26838.14358854294,48.23,1989500
3980,-0.0072996705,-4.444538,199000000,0.023796463,0.28113204,0.9957777853123844,0.1439611,4.404779004134471,8101,0.028106067,26844.79590535164,46.61,1990000
3981,-0.0047857002,-4.4448433,199050000,0.024664037,0.2861361,0.995317998342216,0.14417803,4.0286473514558745,8048,0.031620115,26851.413266658783,47.82,1990500
3982,-0.006013595,-4.435988,199100000,0.022474825,0.27704203,0.9965006173588336,0.14661813,3.9607463002641454,8157,0.023249526,26857.991948366165,43.41,1991000
3983,-0.004832248,-4.4358454,199150000,0.02457384,0.286852,0.9966203656513244,0.15009664,4.583242666100341,7930,0.022056634,26864.738453388214,51.23,1991500
3984,-0.0038536317,-4.4437823,199200000,0.02525989,0.29140595,0.9955764613114297,0.14390045,5.294602260454849,8072,0.028640702,26871.638358831406,51.99,1992000
3985,-0.0059518395,-4.4425373,199250000,0.024385052,0.28544995,0.9956198036670685,0.14328536,4.101399047421146,7995,0.029247284,26878.1407661438,52.49,1992500
3986,-0.0075046546,-4.438706,199300000,0.021763565,0.266566,0.9972736269701272,0.14836968,4.634712161175848,7892,0.017350405,26884.970509529114,51.31,1993000
3987,-0.00437033,-4.431068,199350000,0.028679302,0.31593394,0.9952990990132093,0.14832182,4.196878369024198,8009,0.032039683,26891.768166065216,48.13,1993500
3988,-0.004108895,-4.4280715,199400000,0.026882183,0.311894,0.9956638282164931,0.14397359,4.663347765788785,8032,0.02718664,26898.547285556793,50.11,1994000
3989,-0.0024844625,-4.42331,199450000,0.027828509,0.308976,0.9932313770987093,0.14098825,4.430846637101058,8076,0.05017917,26905.36256289482,49.78,1994500
3990,-0.0035800054,-4.419239,199500000,0.026941204,0.29716605,0.9938457333482802,0.14398256,5.451092121382681,8244,0.04243534,26912.146493911743,52.68,1995000
3991,-0.005296043,-4.4179187,199550000,0.023674665,0.28076804,0.9952921983785927,0.14031889,4.968487563099407,7746,0.031185834,26918.711984872818,52.53,1995500
3992,-0.008162789,-4.424621,199600000,0.022246525,0.26591197,0.9968520044349134,0.14910267,4.320756806576901,8422,0.019847766,26925.645386219025,47.23,1996000
3993,-0.004619074,-4.432524,199650000,0.028231494,0.298128,0.9940708945505321,0.1426163,3.9462692076634265,7894,0.04068182,26932.042630910873,47.66,1996500
3994,-0.005074597,-4.4245806,199700000,0.025428526,0.291644,0.9921278255060315,0.14702916,4.773065669539501,8118,0.053946212,26938.82456636429,49.47,1997000
3995,-0.0036622775,-4.4276757,199750000,0.025542581,0.28996012,0.9955399963073432,0.14729206,5.33709434156699,8167,0.029246433,26945.475365400314,52.44,1997500
3996,-0.004695909,-4.42881,199800000,0.027502181,0.30505797,0.993217752315104,0.14384784,4.8899034823432155,8126,0.04722014,26952.165299892426,52.94,1998000
3997,-0.0033443049,-4.4301047,199850000,0.023296995,0.27778807,0.9955110852606595,0.14448474,5.1389295277681954,7914,0.028052006,26958.820949792862,50.3,1998500
3998,-0.006180377,-4.420767,199900000,0.023831183,0.282774,0.9955934113822877,0.14438592,5.457817274045956,7748,0.02671362,26965.758098602295,54.02,1999000
3999,-0.003053684,-4.40584,199950000,0.029442517,0.32094994,0.9912081025540829,0.14831652,4.014069346458127,8206,0.061978158,26972.757820367813,45.93,1999500
4000,-0.0039426284,-4.4020467,200000000,0.026857115,0.296482,0.9936844371259212,0.14274882,4.500165497695198,8432,0.04232736,26979.352464437485,49.95,2000000
4001,-0.0066183764,-4.396034,200050000,0.024524102,0.28633007,0.993823959492147,0.14434618,4.83290558163746,8058,0.03994618,26985.729484796524,55.71,2000500
4002,-0.0054624723,-4.4017797,200100000,0.023073232,0.27091807,0.9969093287363648,0.14482377,4.239822817887471,8047,0.020118536,26992.34867501259,46.88,2001000
4003,-0.0050849277,-4.397719,200150000,0.028041942,0.30243796,0.9951142868958414,0.14595844,4.508635853688174,7904,0.032568395,26999.146255493164,48.67,2001500
4004,-0.0044247424,-4.396203,200200000,0.0257571,0.28894,0.9962669680826366,0.14866336,5.208032680731558,7849,0.0242192,27006.021617650986,53.38,2002000
4005,-0.004381139,-4.398301,200250000,0.027274448,0.30465007,0.994034918025136,0.14638422,3.895975887949462,7850,0.038978294,27012.95246529579,46.7,2002500
4006,-0.0012675663,-4.3974967,200300000,0.028195705,0.30971396,0.9939360152930021,0.14683068,4.6073420446642555,8076,0.04068329,27019.96852707863,48.8,2003000
4007,-0.005357544,-4.3932753,200350000,0.024055777,0.28074798,0.9953514351509511,0.14410548,4.346139613230917,8014,0.029635744,27026.643229484558,49.43,2003500
4008,-0.0065434547,-4.377795,200400000,0.023073573,0.27823797,0.9958968847058713,0.14602946,4.211109102233313,7706,0.027044848,27033.49280309677,49.95,2004000
4009,-0.007339203,-4.366308,200450000,0.02191652,0.26568192,0.99737055785954,0.14478481,5.897494942386766,8067,0.016940871,27040.44083070755,59.12,2004500
4010,-0.005575238,-4.36281,200500000,0.028390743,0.31176198,0.9935095207765698,0.14264703,4.521622486966225,7647,0.045511346,27047.209826231003,48.97,2005000
4011,-0.0045347526,-4.3646526,200550000,0.026060563,0.29821396,0.9914190359413624,0.14286268,4.3597697648586475,8366,0.05724971,27054.216555595398,45.97,2005500
4012,-0.004111731,-4.3673234,200600000,0.022812556,0.27226007,0.997267895611003,0.1457153,4.094780487272001,7787,0.016913233,27060.778846025467,45.44,2006000
