serial_timesteps,explained_variance,approxkl,ep_reward_mean,policy_entropy,value_loss,true_reward,policy_loss,fps,total_timesteps,time_elapsed,ep_len_mean,n_updates,clipfrac
36000,0.9802812226116657,0.0035910862,26.478078058802453,5.482053,0.5990175,0.0065662153,-0.0044917306,8359,3600000,466.98701643943787,446.34,72,0.029736005
36500,0.9847578359767795,0.0036421674,22.134744241902318,5.435988,0.4829641,-0.006697671,-0.0038970567,8540,3650000,473.5886263847351,439.78,73,0.029921994
37000,0.9808824546635151,0.0045202635,24.885135291831116,5.39611,0.5343644,0.007406405,-0.0043445085,8259,3700000,480.05866503715515,449.25,74,0.04253401
37500,0.9821962062269449,0.0046045044,24.075313568335172,5.357871,0.4719478,0.007893386,-0.0042865486,7998,3750000,486.52204060554504,452.84,75,0.043191995
38000,0.9822227451950312,0.003931422,27.685112529651015,5.324038,0.47716853,0.013706095,-0.004186092,8455,3800000,493.3674976825714,452.27,76,0.032559995
38500,0.9773324131965637,0.0040357667,28.14169393914981,5.2936373,0.5404626,0.017497364,-0.0033924694,8113,3850000,499.858806848526,456.73,77,0.035622004
39000,0.9767412655055523,0.0037989044,27.497884914527326,5.2622423,0.56537753,0.016902706,-0.0041910084,8548,3900000,506.38042092323303,456.14,78,0.03279
39500,0.9778399020433426,0.0038150402,29.99628612123368,5.227202,0.45950046,0.029001474,-0.0036925047,8234,3950000,512.7817544937134,464.39,79,0.033002004
40000,0.9795225411653519,0.003735818,25.451302269339244,5.196838,0.52144694,0.0090512,-0.004091643,8128,4000000,519.4464015960693,450.95,80,0.030617993
40500,0.9848300674930215,0.0040046275,29.577285803346168,5.1686854,0.39014405,0.016351927,-0.0037965644,8145,4050000,526.0577747821808,448.96,81,0.033397995
41000,0.9792842343449593,0.0035411648,28.936356701775757,5.1301203,0.46825534,0.022385664,-0.003758516,8171,4100000,532.7151913642883,458.81,82,0.028247997
41500,0.980013394728303,0.00454828,30.16163723546233,5.092967,0.45091906,0.022019058,-0.0037341365,8461,4150000,539.451144695282,454.19,83,0.043105993
42000,0.9816916007548571,0.0052062194,28.027437060113858,5.053112,0.43041798,0.021592725,-0.003928539,8251,4200000,545.8185272216797,458.88,84,0.053444013
42500,0.9810365457087755,0.004364439,31.412090202935723,5.0061903,0.39014935,0.03219058,-0.00408557,8130,4250000,552.3475651741028,463.85,85,0.037310004
43000,0.9771719593554735,0.004759521,32.102118617176004,4.965712,0.4729393,0.03116605,-0.0039177295,8353,4300000,559.1149034500122,462.16,86,0.048206
43500,0.9814704023301601,0.003825766,28.95940098508522,4.9350834,0.42504865,0.021636367,-0.004029154,8114,4350000,565.6711065769196,457.71,87,0.030908005
44000,0.9833229742944241,0.0040016663,29.146311926361864,4.896693,0.4191651,0.015956946,-0.0043020127,8071,4400000,572.4153711795807,451.45,88,0.036462
44500,0.9831007104367018,0.0041044024,29.85815661495038,4.856914,0.3925419,0.020215113,-0.003745922,8327,4450000,579.1045849323273,455.53,89,0.036790002
45000,0.980967752635479,0.0035583614,28.105847188651786,4.8192325,0.33816585,0.03529361,-0.0037050075,8261,4500000,585.6918165683746,474.35,90,0.027965998
45500,0.9841355308890343,0.0041764905,30.795867528652963,4.7872844,0.31921145,0.029628199,-0.0037429973,8263,4550000,592.2521691322327,461.54,91,0.038492005
46000,0.9815405514091253,0.003998597,31.14419409384043,4.75405,0.30294958,0.039122447,-0.0042530885,8319,4600000,598.9058358669281,472.68,92,0.034856
46500,0.9851500382646918,0.003582561,30.396219799105815,4.7161746,0.3003755,0.028630728,-0.0034045514,8587,4650000,605.4578187465668,461.33,93,0.027754001
47000,0.9867124427109957,0.0046692956,29.42117013528395,4.674348,0.29109368,0.025293157,-0.0038860214,8157,4700000,611.840845823288,459.32,94,0.045600004
47500,0.9785644616931677,0.0047286297,30.0191641510511,4.6344624,0.3620044,0.036886483,-0.0037664396,8070,4750000,618.4744501113892,471.52,95,0.047512
48000,0.9827668201178312,0.004272606,31.90930806821978,4.611166,0.29158106,0.03833478,-0.003217298,8243,4800000,625.2611138820648,470.16,96,0.039576
48500,0.9862417755648494,0.0038965086,30.41572563613919,4.5890865,0.286183,0.028074311,-0.003174697,8433,4850000,631.7099761962891,460.26,97,0.033466004
49000,0.9815900642424822,0.0051310426,30.101531735920318,4.564282,0.3431638,0.034760688,-0.0037856388,8351,4900000,638.158983707428,472.01,98,0.05352799
49500,0.9842996224761009,0.0036902756,31.748747479854647,4.534262,0.29671875,0.034858342,-0.0039146575,8176,4950000,644.6561517715454,464.86,99,0.033493992
50000,0.9850137587636709,0.003972657,32.079695673044405,4.496624,0.3128125,0.030198162,-0.0041536894,8180,5000000,651.1390223503113,459.69,100,0.034544
50500,0.9848912563174963,0.004726993,31.878156331211553,4.457045,0.26225418,0.03584717,-0.004182473,8163,5050000,657.6927843093872,466.62,101,0.047528006
51000,0.9811036679893732,0.004868529,30.57290182766472,4.429397,0.32988408,0.036952723,-0.0039523533,8309,5100000,664.3863463401794,471.43,102,0.051255997
51500,0.9847799045965075,0.004217129,32.20777429883499,4.402762,0.26417437,0.037875235,-0.004073213,8173,5150000,670.8868184089661,468.36,103,0.039074015
52000,0.9849831406027079,0.0036390943,30.334610587768147,4.365428,0.30788222,0.027844047,-0.0036692158,8267,5200000,677.5825378894806,460.08,104,0.027789995
52500,0.977813808247447,0.0055327737,31.603307215605014,4.3338456,0.36913466,0.038086887,-0.004496236,8305,5250000,684.1014680862427,470.7,105,0.063411996
53000,0.983843831345439,0.005151279,31.12146314943027,4.3078976,0.21144384,0.04371169,-0.0042703203,8493,5300000,690.6734819412231,477.83,106,0.053968005
53500,0.9871173202991486,0.005718788,29.455017833356155,4.276662,0.2468366,0.029044066,-0.0042238445,8283,5350000,696.9842910766602,464.45,107,0.0646
54000,0.9823879227042198,0.0041668327,33.23283592922042,4.256299,0.23447001,0.048905585,-0.0037566957,8128,5400000,703.3398923873901,478.48,108,0.040250007
54500,0.9838874731212854,0.0055769454,33.02280265000848,4.2290053,0.26810056,0.040299546,-0.0045127044,8303,5450000,709.9836637973785,470.79,109,0.063149996
55000,0.9873898448422551,0.0064253025,32.46852125516492,4.201021,0.19978906,0.042319186,-0.004595045,8784,5500000,716.5002794265747,471.41,110,0.078459986
55500,0.9836024604737759,0.0048394375,31.21298725497148,4.1733284,0.2533077,0.04245844,-0.004529238,8182,5550000,722.469527721405,476.68,111,0.048626002
56000,0.9822366070002317,0.0041783866,34.23240152769523,4.1413565,0.21113887,0.05349581,-0.004332016,8345,5600000,729.0604891777039,482.49,112,0.038736
56500,0.9847346665337682,0.0053329803,33.497200428094544,4.10897,0.22553912,0.04675015,-0.0045114784,8297,5650000,735.6126375198364,477.11,113,0.05754999
57000,0.9840635545551777,0.0055164415,34.51039979491887,4.0664306,0.17271882,0.056059152,-0.0045069843,8318,5700000,742.228955745697,485.22,114,0.059287995
57500,0.9855405734851956,0.004812328,32.70717577264247,4.0253053,0.22131632,0.045194943,-0.004148939,8581,5750000,748.7861404418945,475.58,115,0.047752004
58000,0.9841999355703592,0.0063718213,33.35339751547706,3.9903643,0.2547285,0.043969404,-0.0047972477,8134,5800000,755.081456899643,473.8,116,0.076706015
58500,0.9811477549374104,0.0052804262,34.66774085015557,3.9689512,0.22477812,0.054655757,-0.0036276248,8321,5850000,761.7527134418488,483.31,117,0.05620202
59000,0.9851654693484306,0.0054416,34.67407672942129,3.9394562,0.19928572,0.049940728,-0.0056166714,8600,5900000,768.3206007480621,476.68,118,0.057753995
59500,0.9892494566738605,0.004753021,32.534494167965306,3.9025414,0.18795334,0.03869237,-0.004954493,8387,5950000,774.7560105323792,469.38,119,0.046222
60000,0.9844177775084972,0.0044063325,33.46512146363582,3.8677356,0.19764759,0.049914513,-0.0039309924,8315,6000000,781.4032573699951,479.74,120,0.040292002
60500,0.973421934992075,0.0050478275,34.1209245386406,3.8385599,0.39169845,0.047862757,-0.005406186,8254,6050000,787.9041662216187,476.88,121,0.051813994
61000,0.9838215839117765,0.0045009064,34.14790752569725,3.8168266,0.17735283,0.0551567,-0.004104695,8295,6100000,794.5419578552246,484.96,122,0.044384006
61500,0.9786566887050867,0.0045754984,33.78156687044939,3.7929537,0.25863475,0.051657148,-0.0048983125,8566,6150000,801.0482814311981,481.59,123,0.045676004
62000,0.988549716770649,0.0037221843,34.81584904156055,3.76184,0.16430849,0.04687234,-0.004372032,8170,6200000,807.4210629463196,472.75,124,0.030928005
62500,0.9829915259033442,0.004049675,32.209265822013734,3.729259,0.20769513,0.049794603,-0.004867289,8385,6250000,814.0934228897095,482.3,125,0.036884
63000,0.9888748582452536,0.005172902,32.96499786508464,3.7058086,0.16291177,0.044494655,-0.004893496,8294,6300000,820.5688331127167,475.0,126,0.05589
63500,0.9800512529909611,0.0055594356,31.589454353340496,3.683685,0.30052656,0.04155114,-0.0043314784,8023,6350000,827.2236723899841,474.4,127,0.06229
64000,0.9836396258324385,0.004541771,33.51904681294598,3.6605465,0.18889013,0.05139356,-0.0042829383,8495,6400000,834.0383257865906,482.07,128,0.045006014
64500,0.9848852846771479,0.0052954387,32.45879233392655,3.6391172,0.1814993,0.048911393,-0.004412846,8284,6450000,840.2775869369507,480.88,129,0.05905201
65000,0.9819309506565332,0.0052941646,33.48322123516309,3.6220624,0.17727673,0.05488597,-0.005046544,8560,6500000,846.8249597549438,485.04,130,0.058002
65500,0.982021976262331,0.0053596837,35.489255769443695,3.6067343,0.18725872,0.056719847,-0.0046853297,8332,6550000,853.1388800144196,483.78,131,0.059224006
66000,0.9835312701761723,0.0044657793,33.11346709362188,3.5936825,0.21687093,0.048361894,-0.0040417137,8338,6600000,859.6071891784668,479.26,132,0.04505999
66500,0.9821661096066236,0.0056819995,33.11789979523531,3.5858135,0.21029007,0.05174607,-0.004479437,8245,6650000,866.2192282676697,482.9,133,0.06509198
67000,0.9798295311629772,0.0050376607,35.01564609610628,3.5629086,0.20549054,0.058097262,-0.0046806275,8257,6700000,872.8192579746246,485.81,134,0.052475993
67500,0.984945802949369,0.004625907,35.828448968879364,3.5261033,0.17750688,0.05531191,-0.0046679033,8163,6750000,879.3737244606018,480.97,135,0.047594007
68000,0.9831676408648491,0.005483284,35.13194530780136,3.5023327,0.20250799,0.053207446,-0.0038949875,8313,6800000,886.1049234867096,480.77,136,0.060671996
68500,0.9777737185359001,0.0057018385,35.65309378160666,3.4952593,0.2248096,0.057892635,-0.004396276,8230,6850000,892.72354388237,485.21,137,0.06491402
69000,0.9812881667166948,0.0053885565,35.32705066309309,3.4994178,0.15849017,0.06208262,-0.004805243,8042,6900000,899.194176197052,489.85,138,0.05989599
69500,0.9848023476079106,0.005465821,34.90302864393139,3.494912,0.19042984,0.052632228,-0.0052181273,8009,6950000,905.7387425899506,479.51,139,0.061139997
70000,0.9834938086569309,0.005137621,35.35961070133522,3.4817252,0.15991163,0.05884978,-0.0052339463,8250,7000000,912.6212387084961,486.51,140,0.053718004
70500,0.9844037219882011,0.0056620874,36.99974388308374,3.4652164,0.1597672,0.060286585,-0.0042772754,8107,7050000,919.2664144039154,484.15,141,0.063704
71000,0.9830821547657251,0.005346494,36.83288247341063,3.4458997,0.14079161,0.06279735,-0.005078279,7914,7100000,926.0555734634399,487.64,142,0.05794201
71500,0.9824360758066177,0.0043014865,36.025486619969776,3.4308398,0.23863535,0.053554393,-0.004631172,8179,7150000,932.7827627658844,479.3,143,0.040771995
72000,0.9768323004245758,0.0047182958,35.99523496708107,3.4218729,0.20694657,0.061525,-0.00474876,8195,7200000,939.4201099872589,488.07,144,0.04970399
72500,0.9795160964131355,0.0058198757,34.85483235055326,3.3995667,0.14006947,0.063845605,-0.0050909324,8381,7250000,946.1250941753387,493.15,145,0.06657401
73000,0.9863847056403756,0.005384482,34.64229673146643,3.3723497,0.15368849,0.056172423,-0.0050779046,8585,7300000,952.4749748706818,485.25,146,0.05996801
73500,0.9862184440717101,0.0046544443,33.324417943209845,3.3588967,0.1633486,0.05323601,-0.004668638,8594,7350000,958.7652065753937,483.74,147,0.045916
74000,0.983616391196847,0.005718263,36.22398918199602,3.3438544,0.12216843,0.06607819,-0.0048503187,8386,7400000,965.0783386230469,492.9,148,0.064046
74500,0.9765332266688347,0.0074047255,37.30633026029445,3.3155634,0.1829624,0.065326616,-0.0051136315,8371,7450000,971.5291259288788,489.74,149,0.096905984
75000,0.979479230940342,0.005230425,35.56366983353368,3.2827308,0.15992443,0.06388255,-0.0051945155,8461,7500000,978.1320140361786,491.57,150,0.053688005
75500,0.9750695880502462,0.005842644,33.896092240630544,3.2576652,0.2775359,0.05714365,-0.005958805,8171,7550000,984.6138198375702,487.87,151,0.06618
76000,0.980568939819932,0.0065406845,35.28244411537331,3.2451205,0.17760175,0.061166078,-0.0054172184,8432,7600000,991.380401134491,488.99,152,0.079164006
76500,0.9820924382656813,0.005267648,35.4440927650651,3.227154,0.1940956,0.05762621,-0.0046190373,8512,7650000,997.7778744697571,485.02,153,0.055282
77000,0.9843413978815079,0.0059961276,37.337424963670365,3.208348,0.08966487,0.06966063,-0.0051213275,8355,7700000,1004.1593635082245,493.98,154,0.070276
77500,0.9718458373099566,0.0064613726,36.10627832711096,3.1982505,0.29827175,0.060037524,-0.005312643,8651,7750000,1010.6528129577637,487.5,155,0.07605399
78000,0.9764206260442734,0.007389878,37.02794671473952,3.193669,0.17954113,0.06548335,-0.0042525227,8610,7800000,1016.7694091796875,490.2,156,0.095926
78500,0.9822866376489401,0.006344346,36.24435988722991,3.1950746,0.15055583,0.064197116,-0.004978939,8285,7850000,1023.1186084747314,490.72,157,0.075922005
79000,0.9849160751327872,0.005112441,36.822722031709475,3.1606882,0.09394199,0.06724356,-0.004885554,8273,7900000,1029.8204209804535,492.64,158,0.051766016
79500,0.969816517084837,0.005006131,36.67721108541084,3.1254566,0.20459835,0.06669467,-0.0048236665,8109,7950000,1036.4002532958984,492.67,159,0.052886005
80000,0.9858961869031191,0.0051332377,35.68089928480347,3.1039429,0.084781274,0.06661479,-0.004524788,8208,8000000,1042.9586246013641,494.66,160,0.05483
80500,0.9820563271641731,0.004858278,37.60139478489577,3.0765083,0.1093864,0.06843296,-0.0052514416,8389,8050000,1049.3627145290375,492.15,161,0.049612
81000,0.9805163666605949,0.005334099,35.56179794662697,3.0565708,0.17910698,0.060556322,-0.0047265817,8361,8100000,1055.922369480133,488.71,162,0.057168018
81500,0.9753335528075695,0.006041571,35.49542994279204,3.0453959,0.18369831,0.0638819,-0.0046493127,8161,8150000,1062.4012143611908,492.06,163,0.06906
82000,0.9750719368457794,0.006158024,32.712104758762756,3.0317996,0.26773012,0.055273384,-0.0044463803,8196,8200000,1069.1294758319855,488.32,164,0.074021995
82500,0.9682988561689854,0.005917186,36.02686714267991,3.021089,0.20903951,0.06605225,-0.004981312,8345,8250000,1075.72794008255,493.4,165,0.067788
83000,0.974313922226429,0.0069029755,35.85887251121401,3.0083675,0.16883476,0.06573031,-0.004886695,8585,8300000,1082.2977826595306,493.05,166,0.086974
83500,0.9776498377323151,0.0054835584,34.69730811050285,2.9956765,0.19974564,0.060058434,-0.00526308,8187,8350000,1088.566158771515,489.47,167,0.061584007
84000,0.978899048641324,0.0062371464,36.307526128836415,2.9876118,0.1410598,0.06629056,-0.0058792257,8426,8400000,1095.213296175003,492.67,168,0.07419001
84500,0.980155061930418,0.0074207704,35.476764199367736,2.9830608,0.13759892,0.06536602,-0.006104659,8080,8450000,1101.745718240738,494.07,169,0.095182
85000,0.97222750633955,0.005698809,36.418898724220014,2.9747846,0.2026441,0.06557187,-0.005502422,8343,8500000,1108.507172346115,492.5,170,0.064797975
85500,0.9871061956509948,0.006925193,36.72030293889084,2.9726202,0.06296835,0.070062734,-0.005066974,8514,8550000,1115.1344032287598,496.34,171,0.086100005
86000,0.9794743489474058,0.0054369224,34.21318691201795,2.971817,0.20703775,0.05872917,-0.0049881865,8552,8600000,1121.43381857872,489.3,172,0.060824
86500,0.9853826407343149,0.0049439985,35.301047775625555,2.987987,0.11385109,0.06356535,-0.004838503,8110,8650000,1127.8883233070374,491.54,173,0.053038012
87000,0.9789629261940718,0.0050616283,37.12749495666685,2.9845111,0.14784923,0.067081906,-0.005033006,8358,8700000,1134.51540184021,491.71,174,0.053116
87500,0.9757498204708099,0.005738623,35.89791759077374,2.9661777,0.17997946,0.06517279,-0.0050255586,8618,8750000,1141.0612332820892,492.98,175,0.06469001
88000,0.9872822044417262,0.005722251,36.29530620045867,2.9492211,0.09409748,0.06647382,-0.005201927,8428,8800000,1147.3797388076782,493.15,176,0.06410599
88500,0.9804292730987072,0.007137757,36.12009157831142,2.933646,0.1526047,0.0648233,-0.004896982,8421,8850000,1153.9559559822083,491.57,177,0.092318
89000,0.9799140114337206,0.0047732075,37.10797036125755,2.9166272,0.109907895,0.07073865,-0.0046415334,8601,8900000,1160.4999499320984,496.18,178,0.047797993
89500,0.9705302231013775,0.007599026,37.500445029792424,2.898366,0.1546286,0.07073421,-0.004310759,7977,8950000,1166.8239147663116,495.68,179,0.09762199
90000,0.9564205296337605,0.0057835258,37.474871633383245,2.8931615,0.31267238,0.06681673,-0.0055978387,8826,9000000,1173.5780851840973,492.56,180,0.064554
90500,0.9898866564035416,0.007913478,37.21235315203814,2.8829944,0.06377868,0.06802146,-0.0058039594,8365,9050000,1179.5932564735413,492.54,181,0.10568402
91000,0.9730310533195734,0.006007175,35.9281104844362,2.8588996,0.17345579,0.06801712,-0.004466101,8113,9100000,1186.189291715622,495.59,182,0.06864001
91500,0.9810215122997761,0.007283822,38.33770001489096,2.830704,0.107794315,0.07102252,-0.0048179426,8569,9150000,1192.937134027481,493.65,183,0.094589986
92000,0.9876786470413208,0.0060309595,36.64116632458139,2.8030744,0.08227005,0.06866466,-0.0052798963,8456,9200000,1199.0474309921265,494.73,184,0.06912
92500,0.9800594132393599,0.005297488,37.0649480282858,2.7977505,0.1485472,0.067045346,-0.0049889735,8332,9250000,1205.4391520023346,492.32,185,0.058284
93000,0.9881481193006039,0.006497371,37.31673542323738,2.7974098,0.07599448,0.06795068,-0.005880512,8234,9300000,1211.9510643482208,492.41,186,0.07984001
93500,0.9726621843874454,0.0067539513,37.32503699921322,2.7793891,0.15243658,0.07019423,-0.0050643785,8466,9350000,1218.2901847362518,495.25,187,0.080566004
94000,0.9763132650405169,0.0060978155,37.58367183504272,2.766364,0.17296953,0.06762288,-0.0047770552,8336,9400000,1224.7014350891113,492.64,188,0.07121199
94500,0.9737924188375473,0.014170218,38.456719475007226,2.7564044,0.17697527,0.0690655,-0.004118216,8477,9450000,1230.972796678543,490.35,189,0.20053998
95000,0.9725634437054396,0.0070887716,37.30173530402135,2.7456913,0.1631223,0.07032231,-0.0051073297,8269,9500000,1237.366404056549,495.76,190,0.090500005
95500,0.9830407686531544,0.007134683,36.76805472769629,2.7427301,0.10113521,0.06987632,-0.004888825,8011,9550000,1243.8722808361053,495.4,191,0.09151201
96000,0.9736720211803913,0.0053874548,38.35716571527787,2.7473726,0.19946176,0.06803437,-0.006357959,7948,9600000,1250.6590297222137,491.18,192,0.05909399
96500,0.9716480448842049,0.010847726,37.566538428391375,2.7289758,0.13698334,0.072130896,-0.005003174,8613,9650000,1257.3815059661865,496.47,193,0.15085995
97000,0.983283007517457,0.005720211,35.43730208879008,2.694571,0.10473444,0.06719018,-0.004801431,8146,9700000,1263.7808651924133,496.04,194,0.06387801
97500,0.9778660349547863,0.006301284,37.34331025786122,2.6750736,0.13563925,0.07038374,-0.005108915,8426,9750000,1270.2626647949219,495.13,195,0.07297201
98000,0.9789112750440836,0.005491204,39.33206510366663,2.6586607,0.10157878,0.07382463,-0.0057772137,8483,9800000,1276.7646505832672,494.39,196,0.059571993
98500,0.978432035073638,0.0067836875,36.228663200135244,2.6455467,0.11047923,0.069961116,-0.0054576998,8132,9850000,1283.2538504600525,497.31,197,0.084290005
99000,0.9723622668534517,0.0054716696,36.063042300705725,2.6383777,0.26983893,0.06270183,-0.004862948,8175,9900000,1289.9873776435852,489.91,198,0.062388007
99500,0.9796578921377659,0.006800843,37.51142966733396,2.641666,0.09801758,0.07205973,-0.004868628,8422,9950000,1296.7352242469788,496.53,199,0.082910016
100000,0.9770423788577318,0.00882513,36.64850759632902,2.6230707,0.15091592,0.06855444,-0.004827378,8482,10000000,1303.2946774959564,494.91,200,0.11952002
100500,0.9692725520581007,0.006103552,39.332461900596186,2.609085,0.12278468,0.07601207,-0.00478867,8285,10050000,1309.7253518104553,497.05,201,0.072941996
101000,0.9787667449563742,0.0066000293,38.0456807259179,2.5823169,0.16287008,0.06718382,-0.004242679,8236,10100000,1316.2747325897217,489.83,202,0.08115601
101500,0.976962199434638,0.004720986,37.74667914104903,2.577807,0.1734764,0.068201035,-0.0051315185,8366,10150000,1322.9186747074127,492.4,203,0.047732007
102000,0.9713500905781984,0.0070336503,38.654408711372746,2.5812793,0.16995877,0.07166295,-0.00420155,8335,10200000,1329.4537661075592,493.91,204,0.08922603
102500,0.9715636353939772,0.006257974,39.13257523664801,2.595157,0.16574426,0.07324063,-0.005576676,8362,10250000,1336.0043394565582,494.98,205,0.07181001
103000,0.9784482847899199,0.00755398,37.098944981650085,2.6070898,0.10535858,0.07204218,-0.0057583433,8145,10300000,1342.596352815628,497.51,206,0.094096005
103500,0.974196545779705,0.0054072933,38.54565696196025,2.6040168,0.10858927,0.074626714,-0.004917902,8176,10350000,1349.3142986297607,497.41,207,0.059774004
104000,0.9734970387071371,0.00790287,37.985209737419986,2.5774577,0.14724661,0.07134621,-0.004238853,8511,10400000,1355.8957357406616,494.68,208,0.10337196
104500,0.9844819456338882,0.005787015,38.11064665120233,2.5563092,0.0728992,0.07319749,-0.005154416,8804,10450000,1362.3317410945892,496.39,209,0.06660599
105000,0.9638894498348236,0.0072472817,40.31565385156511,2.5597591,0.13180742,0.07756738,-0.0049612476,8634,10500000,1368.5877058506012,496.62,210,0.090442
105500,0.9825684428215027,0.0056552035,38.13649500723889,2.5631533,0.07377378,0.07390416,-0.0048663015,8371,10550000,1374.9673519134521,497.08,211,0.063952
106000,0.9701971430331469,0.006377393,38.98237446014482,2.5522907,0.12680712,0.07472645,-0.0053956117,8532,10600000,1381.593106508255,496.53,212,0.07463602
106500,0.9089800864458084,0.0069479565,38.52002486497038,2.5408425,0.62350285,0.07093601,-0.0060031605,8134,10650000,1388.0049512386322,495.52,213,0.068214
107000,0.9761255439370871,0.005792346,39.13181079874981,2.5356317,0.12826419,0.07319296,-0.005791037,8363,10700000,1394.4676370620728,494.42,214,0.06812601
107500,0.9730819780379534,0.004466215,38.98796165577924,2.5402582,0.15228377,0.07231402,-0.00593496,8170,10750000,1400.9846770763397,494.36,215,0.042837996
108000,0.9626938477158546,0.0054275813,38.957057517703,2.5468762,0.17583132,0.07392961,-0.0055455607,8824,10800000,1407.6919920444489,496.09,216,0.056674
108500,0.9050529301166534,0.005172091,39.45962797043734,2.5655234,0.63547665,0.07267843,-0.003580721,7890,10850000,1413.833306312561,495.33,217,0.05383199
109000,0.9673346057534218,0.0058476515,37.85258171313148,2.5791636,0.2764948,0.06681578,-0.005482935,8329,10900000,1420.823181629181,491.63,218,0.06772801
109500,0.9254935681819916,0.0059657604,39.93038893569997,2.5922346,0.38104537,0.07495944,-0.0042192964,8097,10950000,1427.435287475586,496.69,219,0.061039988
110000,0.969166275113821,0.0063895695,39.709397317186486,2.6063468,0.1634112,0.074585564,-0.0052361004,8297,11000000,1434.148773431778,495.13,220,0.07610999
110500,0.9803308323025703,0.007678026,37.7947443437521,2.6018085,0.10297051,0.072070345,-0.0048903357,8454,11050000,1440.6909844875336,495.8,221,0.09828
111000,0.9781127143651247,0.004728725,38.12212727052787,2.589173,0.10067191,0.07307635,-0.0049104616,8013,11100000,1447.1850652694702,496.85,222,0.048977993
111500,0.9767217896878719,0.00824552,36.496563968768754,2.5948243,0.1275678,0.07030762,-0.0044700997,8091,11150000,1453.977852344513,497.76,223,0.109674
112000,0.979367284104228,0.005380375,36.019526953524455,2.6080282,0.14556213,0.06681677,-0.006094585,8321,11200000,1460.7427849769592,494.71,224,0.060728006
112500,0.9680813811719418,0.006437148,39.380443779103096,2.6208506,0.19443905,0.072923355,-0.0056965286,8083,11250000,1467.329580783844,495.0,225,0.078299984
113000,0.9667288586497307,0.0058005447,38.07126202429636,2.6278512,0.21096784,0.070707664,-0.004421945,8298,11300000,1474.03297829628,494.23,226,0.06813201
113500,0.9756312966346741,0.005948296,38.03788546425585,2.635689,0.13801393,0.07167769,-0.0046509276,8378,11350000,1480.6296339035034,495.54,227,0.068458
114000,0.9591384679079056,0.0067237844,38.66744457214743,2.6270454,0.2908653,0.07079703,-0.0050394447,7981,11400000,1487.181532382965,494.0,228,0.077573985
114500,0.9837841931730509,0.0071363584,39.648161637942486,2.607598,0.061391536,0.07634834,-0.0047238874,8312,11450000,1493.9758067131042,496.84,229,0.090285994
115000,0.9781317953020334,0.0080801835,38.0199528905626,2.5824697,0.09699347,0.0733348,-0.0048624,8391,11500000,1500.5796644687653,497.15,230,0.10548399
115500,0.9646697677671909,0.006481556,39.22539556956151,2.5730622,0.18535994,0.07394085,-0.00469378,8416,11550000,1507.0988368988037,495.27,231,0.07744401
116000,0.9862688705325127,0.007945537,39.19798496542961,2.568623,0.06110385,0.074267566,-0.005142085,8132,11600000,1513.2836141586304,495.47,232,0.10319802
116500,0.9802240002900362,0.007557669,39.15811645608148,2.545736,0.07153815,0.076645955,-0.0050284946,8257,11650000,1519.9514636993408,498.36,233,0.098674
117000,0.9746631514281034,0.0064638793,38.58622445525263,2.538945,0.13759054,0.07314253,-0.0048880647,8343,11700000,1526.554702758789,496.48,234,0.07914001
117500,0.9784876890480518,0.005777668,38.29010572805757,2.5212185,0.13823251,0.07027753,-0.004841524,8371,11750000,1533.1430082321167,493.6,235,0.061959993
118000,0.9828308131545782,0.0061799325,37.873263575318866,2.5005882,0.07468245,0.07369452,-0.0051391367,8575,11800000,1539.5746726989746,497.45,236,0.073002
118500,0.9788696747273207,0.0071794344,39.3600347012344,2.495479,0.06703386,0.07708887,-0.005269423,8344,11850000,1545.9955098628998,498.41,237,0.09261598
119000,0.9814256690442562,0.006131851,38.70402295019929,2.476541,0.082595035,0.07385067,-0.0053292834,8348,11900000,1552.600837469101,496.16,238,0.071623996
119500,0.9741806462407112,0.00726065,38.603661046344804,2.4575586,0.115473755,0.073277004,-0.004580656,8325,11950000,1558.8563423156738,495.99,239,0.09377003
120000,0.9802810586988926,0.00635337,39.04781607896406,2.4379365,0.07990591,0.07518617,-0.005280899,8046,12000000,1565.4277212619781,496.81,240,0.07492799
120500,0.9563181698322296,0.0074352836,39.755732669241716,2.4209032,0.12598954,0.07829356,-0.004410438,8428,12050000,1572.151843547821,498.77,241,0.093544036
121000,0.9786089546978474,0.006418249,38.11745158225054,2.4198146,0.1271768,0.07118332,-0.004683567,8253,12100000,1578.5876014232635,494.41,242,0.078316
121500,0.970691367983818,0.00826353,40.3078904132326,2.4236295,0.09452594,0.07832228,-0.004817516,8215,12150000,1585.1464178562164,497.63,243,0.109089985
122000,0.9837894979864359,0.005180489,39.588302394406085,2.4199667,0.05429188,0.077037044,-0.005050799,8351,12200000,1591.746102809906,497.53,244,0.055742003
122500,0.977841105312109,0.00786666,40.006985351236374,2.3982012,0.07581255,0.077818654,-0.0056461995,8353,12250000,1598.275863647461,497.83,245,0.09927001
123000,0.9834621604532003,0.00599475,38.201813440512645,2.3897214,0.060183242,0.07507512,-0.004572315,8381,12300000,1604.7267498970032,498.38,246,0.070119984
123500,0.9616274237632751,0.005243912,37.513530154820494,2.3836138,0.19426821,0.07240068,-0.0049181087,8377,12350000,1611.1206829547882,497.03,247,0.055714
