ep_len_mean,time_elapsed,true_reward,policy_loss,clipfrac,approxkl,policy_entropy,total_timesteps,value_loss,serial_timesteps,explained_variance,ep_reward_mean,fps,n_updates
71.96,1217.4299166202545,-9.54,-0.00548208,0.02493,0.0029943876,6.9382086,9100000,30035.686,91000,8.761882781982422e-06,-71.96,8291,182
79.47,1224.0819902420044,-9.6,-0.005244875,0.026812,0.0029567606,6.951872,9150000,30233.26,91500,5.364418029785156e-06,-79.47,7942,183
83.46,1230.910124540329,-9.58,-0.005377599,0.031260002,0.0035573556,6.963948,9200000,30145.47,92000,5.245208740234375e-06,-83.46,7748,184
63.81,1237.9641184806824,-9.6,-0.0049250834,0.025089996,0.002943303,6.9729652,9250000,30199.373,92500,4.291534423828125e-06,-63.81,8188,185
70.85,1244.6457695960999,-9.62,-0.003210743,0.017689997,0.0026030308,6.985031,9300000,30427.225,93000,5.364418029785156e-06,-70.85,8186,186
81.45,1251.4249775409698,-9.48,-0.00520488,0.028567994,0.003158906,6.9951367,9350000,29746.93,93500,7.033348083496094e-06,-81.45,8042,187
69.99,1258.1916103363037,-9.3,-0.0044972724,0.024039999,0.0029226237,7.002611,9400000,29101.082,94000,7.271766662597656e-06,-69.99,8017,188
62.64,1264.8904798030853,-9.46,-0.004758332,0.025981994,0.0031707338,7.009364,9450000,29648.482,94500,5.9604644775390625e-06,-62.64,8052,189
71.94,1271.4635043144226,-9.74,-0.004613222,0.025936006,0.0030899784,7.0102553,9500000,30613.96,95000,6.9141387939453125e-06,-71.94,7803,190
68.38,1278.4125242233276,-9.76,-0.0044060466,0.023550006,0.0029556216,7.014574,9550000,30664.945,95500,6.67572021484375e-06,-68.38,8068,191
68.92,1285.1749682426453,-9.46,-0.0051208055,0.028734002,0.0032261664,7.030448,9600000,29598.865,96000,4.76837158203125e-06,-68.92,7925,192
76.37,1292.0363945960999,-9.44,-0.0040179803,0.020508,0.0027656448,7.0448084,9650000,29517.967,96500,5.066394805908203e-06,-76.37,8022,193
80.91,1298.8455758094788,-9.26,-0.004318576,0.024406005,0.0030042706,7.047539,9700000,28872.318,97000,5.125999450683594e-06,-80.91,8102,194
73.06,1305.511048078537,-9.2,-0.004433328,0.026492001,0.0030879169,7.0494,9750000,28646.76,97500,5.245208740234375e-06,-73.06,7850,195
73.5,1312.3665223121643,-9.82,-0.004326576,0.024584005,0.002924425,7.0498743,9800000,30796.277,98000,4.0531158447265625e-06,-73.5,7875,196
80.47,1319.301020860672,-9.28,-0.0038951829,0.020514,0.0026724623,7.064267,9850000,28898.213,98500,5.662441253662109e-06,-80.47,8073,197
65.66,1325.979582309723,-9.56,-0.0040718974,0.023486003,0.0029489165,7.0720916,9900000,29860.57,99000,3.039836883544922e-06,-65.66,7913,198
76.51,1332.8007564544678,-9.68,-0.0032494208,0.020755997,0.0026811156,7.07245,9950000,30262.705,99500,2.86102294921875e-06,-76.51,8198,199
69.52,1339.4886231422424,-9.66,-0.0036202979,0.024985995,0.0029999532,7.079333,10000000,30179.678,100000,3.2186508178710938e-06,-69.52,8308,200
79.52,1346.0891561508179,-9.6,-0.003492388,0.021646,0.0028508597,7.089857,10050000,29952.742,100500,4.0531158447265625e-06,-79.52,8094,201
66.08,1352.7927777767181,-9.9,-0.003985435,0.026383994,0.0029585017,7.097255,10100000,30981.217,101000,3.5762786865234375e-06,-66.08,8261,202
83.04,1359.236042022705,-8.86,-0.0036230905,0.021497998,0.0027258485,7.0958147,10150000,27349.758,101500,-2.5033950805664062e-06,-83.04,8028,203
89.4,1366.1020607948303,-8.94,-0.0019502947,0.007482,0.0016617897,7.098825,10200000,27787.96,102000,3.2782554626464844e-06,-89.4,7895,204
78.95,1372.7848615646362,-9.48,-0.0036936798,0.021311998,0.0026516744,7.1044397,10250000,29475.074,102500,2.8014183044433594e-06,-78.95,8468,205
73.58,1379.2330322265625,-9.38,-0.0037937593,0.020794002,0.0026418215,7.111006,10300000,29113.21,103000,5.0067901611328125e-06,-73.58,8177,206
85.6,1385.8338077068329,-9.2,-0.003384484,0.020176,0.00267141,7.112911,10350000,28472.742,103500,4.470348358154297e-06,-85.6,8024,207
72.5,1392.611700296402,-9.72,-0.0034528056,0.017636,0.002447598,7.1182184,10400000,30262.297,104000,4.649162292480469e-06,-72.5,8232,208
70.02,1399.0593082904816,-9.48,-0.0035293412,0.018233998,0.0025678622,7.1204143,10450000,29417.062,104500,3.6954879760742188e-06,-70.02,8097,209
70.39,1405.7946379184723,-9.24,-0.00342031,0.016396001,0.0024860916,7.1181602,10500000,28567.752,105000,3.2186508178710938e-06,-70.39,7876,210
82.49,1412.6066064834595,-8.76,-0.0036918202,0.01644,0.0024260625,7.116638,10550000,26889.15,105500,4.0531158447265625e-06,-82.49,8206,211
65.18,1419.0600419044495,-9.38,-0.003217525,0.016778003,0.002504751,7.118181,10600000,29022.865,106000,4.470348358154297e-06,-65.18,8075,212
67.36,1425.6506309509277,-9.34,-0.003398678,0.019780003,0.0024944183,7.127989,10650000,28869.602,106500,5.245208740234375e-06,-67.36,8229,213
82.43,1432.1241092681885,-9.04,-0.0034918538,0.017922,0.002523177,7.1409855,10700000,27816.133,107000,3.2782554626464844e-06,-82.43,8108,214
72.9,1438.936116695404,-9.28,-0.0032052367,0.017002001,0.0023887835,7.1487355,10750000,28631.215,107500,6.198883056640625e-06,-72.9,8099,215
78.29,1445.3396196365356,-9.26,-0.0043360237,0.023998003,0.0028651324,7.156161,10800000,28548.615,108000,7.510185241699219e-06,-78.29,7949,216
77.49,1452.1892812252045,-9.38,-0.0034420013,0.020706004,0.002677048,7.1596513,10850000,28949.217,108500,5.781650543212891e-06,-77.49,7843,217
80.74,1459.0334146022797,-9.24,-0.0030913278,0.010121998,0.0019179049,7.1581807,10900000,28449.572,109000,1.055002212524414e-05,-80.74,8241,218
69.9,1465.6133370399475,-9.68,-0.003576699,0.022333998,0.0026911604,7.161913,10950000,29954.197,109500,7.987022399902344e-06,-69.9,7826,219
71.38,1472.5001392364502,-9.44,-0.003422668,0.018289998,0.0026970676,7.168865,11000000,29108.59,110000,7.271766662597656e-06,-71.38,7760,220
75.5,1479.4274563789368,-9.82,-0.0029979562,0.023318004,0.0030427524,7.166826,11050000,30406.04,110500,1.0132789611816406e-05,-75.5,7886,221
70.3,1486.1135630607605,-9.28,-0.003657368,0.017590001,0.0025524052,7.1593504,11100000,28530.363,111000,1.895427703857422e-05,-70.3,7976,222
81.62,1492.7665884494781,-8.78,-0.0032085145,0.022072006,0.0028522117,7.1649046,11150000,26792.588,111500,3.0875205993652344e-05,-81.62,8062,223
82.94,1499.4316062927246,-9.38,-0.0045136926,0.029548,0.0032882022,7.169008,11200000,28843.355,112000,7.063150405883789e-05,-82.94,8315,224
87.65,1505.960690498352,-8.4,-0.0033528546,0.023079999,0.0029611248,7.1754827,11250000,25460.082,112500,0.00014090538024902344,-87.65,8108,225
90.86,1512.6369185447693,-8.72,-0.0035590357,0.024346,0.0032508618,7.175138,11300000,26542.27,113000,0.0002053380012512207,-90.86,8279,226
86.71,1519.2476766109467,-8.72,-0.0033703214,0.021599999,0.0028252762,7.164082,11350000,26526.893,113500,0.0004080533981323242,-86.71,8146,227
76.48,1525.985387802124,-8.76,-0.0040882123,0.03594799,0.0038177161,7.1676073,11400000,26653.64,114000,0.0004233121871948242,-76.48,8087,228
81.27,1532.7723135948181,-8.48,-0.004225626,0.034369998,0.003678267,7.1867437,11450000,25679.045,114500,0.0005371570587158203,-81.27,7777,229
80.81,1539.6958503723145,-8.8,-0.003975638,0.022154002,0.0029666263,7.202129,11500000,26763.0,115000,0.000614464282989502,-80.81,7985,230
83.88,1546.3297317028046,-9.26,-0.003549131,0.021436,0.002840652,7.2125874,11550000,28324.195,115500,0.000561833381652832,-83.88,7823,231
92.92,1553.1610968112946,-8.72,-0.004410636,0.029521996,0.0034596014,7.212426,11600000,26460.66,116000,0.0008606910705566406,-92.92,8089,232
85.59,1559.8436298370361,-8.66,-0.0034089575,0.021248002,0.0028834,7.2184105,11650000,26240.387,116500,0.0010495781898498535,-85.59,8134,233
105.84,1566.5221893787384,-8.48,-0.003424615,0.031177998,0.003461501,7.229939,11700000,25613.34,117000,0.0012375712394714355,-105.84,8225,234
81.67,1573.2149760723114,-8.36,-0.0036613264,0.022044003,0.002745516,7.2282467,11750000,25185.145,117500,0.0016831159591674805,-81.67,8153,235
91.07,1579.7952830791473,-7.94,-0.0037106208,0.020886004,0.0028428226,7.229004,11800000,23738.195,118000,0.0019333958625793457,-91.07,8154,236
84.69,1586.476401090622,-8.88,-0.0044319956,0.025100002,0.0029325744,7.24962,11850000,26936.215,118500,0.0017175674438476562,-84.69,8087,237
88.51,1593.1849129199982,-8.4,-0.003517102,0.021966,0.0028329105,7.2687883,11900000,25284.773,119000,0.0018017888069152832,-88.51,7941,238
86.48,1599.7581586837769,-8.92,-0.0031489609,0.017668,0.0024590648,7.270271,11950000,27045.553,119500,0.0021210908889770508,-86.48,7941,239
89.9,1606.5329723358154,-8.36,-0.003613987,0.020600002,0.0027076132,7.276901,12000000,25121.41,120000,0.002592921257019043,-89.9,8137,240
93.64,1613.2932884693146,-8.04,-0.0037665567,0.019862002,0.0027391284,7.291286,12050000,24014.318,120500,0.002615690231323242,-93.64,7741,241
111.11,1620.210988998413,-7.46,-0.0036532846,0.023176003,0.0027356655,7.302052,12100000,22026.7,121000,0.0036898255348205566,-111.11,7701,242
96.55,1627.0309970378876,-7.92,-0.003397778,0.018204,0.0026566624,7.2951097,12150000,23581.855,121500,0.0034834742546081543,-96.55,8185,243
116.25,1633.7959773540497,-7.28,-0.0037254172,0.017242,0.0024482594,7.291261,12200000,21391.152,122000,0.003613293170928955,-116.25,8077,244
105.1,1640.5460784435272,-7.74,-0.0033971504,0.017497998,0.002524261,7.3015885,12250000,22947.346,122500,0.0037277936935424805,-105.1,8170,245
94.1,1647.2017776966095,-7.78,-0.0037828041,0.019837998,0.0026854044,7.3127894,12300000,23239.846,123000,0.004330277442932129,-94.1,8149,246
100.98,1653.6953191757202,-7.84,-0.0036357162,0.021408003,0.002584386,7.3278956,12350000,23258.385,123500,0.004438638687133789,-100.98,7998,247
110.94,1660.371882200241,-7.96,-0.0024696938,0.010359999,0.0019045256,7.330665,12400000,23652.064,124000,0.004171311855316162,-110.94,8094,248
113.11,1666.9718997478485,-7.78,-0.0035176277,0.016234,0.0021829896,7.337476,12450000,23030.828,124500,0.00468134880065918,-113.11,7858,249
113.34,1673.8081939220428,-7.78,-0.0034979985,0.018236,0.0025852313,7.347426,12500000,23013.705,125000,0.004530966281890869,-113.34,8062,250
100.19,1680.5764639377594,-8.06,-0.0029781049,0.012923997,0.0021979602,7.3519063,12550000,23953.385,125500,0.004266560077667236,-100.19,7998,251
105.55,1687.3817837238312,-7.7,-0.0027247965,0.015054001,0.0021738925,7.3575788,12600000,22896.545,126000,0.005181491374969482,-105.55,7975,252
119.82,1694.011330127716,-7.42,-0.0035848801,0.017024,0.0023043484,7.35344,12650000,21758.793,126500,0.005659878253936768,-119.82,8032,253
90.5,1700.719253063202,-7.74,-0.0038687694,0.019294,0.0024608835,7.351842,12700000,22831.088,127000,0.0056119561195373535,-90.5,8079,254
107.77,1707.4330551624298,-7.62,-0.0036623392,0.018968,0.0026623493,7.3582177,12750000,22413.672,127500,0.005772113800048828,-107.77,8239,255
93.66,1713.920908689499,-7.8,-0.004020253,0.023897998,0.0028908965,7.365451,12800000,23011.547,128000,0.0062367916107177734,-93.66,8198,256
111.84,1720.5908720493317,-7.5,-0.0033222842,0.013142001,0.0021976603,7.3640122,12850000,21984.41,128500,0.006615757942199707,-111.84,7967,257
114.69,1727.2720985412598,-7.5,-0.0034471115,0.015130001,0.0021566588,7.3657713,12900000,21969.432,129000,0.0073108673095703125,-114.69,7952,258
111.63,1733.8725066184998,-7.14,-0.0040881257,0.020978,0.0026255986,7.373818,12950000,20740.908,129500,0.007488071918487549,-111.63,7884,259
110.94,1740.699224948883,-7.46,-0.0035528555,0.016772,0.0022602957,7.384526,13000000,21811.275,130000,0.007315099239349365,-110.94,8535,260
103.01,1746.7885818481445,-7.44,-0.0033119235,0.014787999,0.0021533777,7.399793,13050000,21733.943,130500,0.008151650428771973,-103.01,8186,261
120.85,1753.0963380336761,-7.2,-0.0043125986,0.018646,0.0024613568,7.409699,13100000,20910.865,131000,0.008354663848876953,-120.85,8110,262
110.03,1759.7781190872192,-7.4,-0.003755831,0.017973999,0.0024283514,7.4240336,13150000,21573.107,131500,0.008440673351287842,-110.03,8510,263
121.66,1766.1660089492798,-7.2,-0.0038419634,0.018346,0.002649868,7.4340215,13200000,20884.137,132000,0.00895458459854126,-121.66,8162,264
112.95,1772.890604019165,-7.74,-0.0039483393,0.017711999,0.0025304672,7.4411035,13250000,22694.613,132500,0.008794128894805908,-112.95,8188,265
119.36,1779.5899105072021,-7.58,-0.003259201,0.014004001,0.0021111658,7.4328046,13300000,22143.44,133000,0.009394526481628418,-119.36,7799,266
97.47,1786.5733201503754,-7.74,-0.0035949298,0.013842001,0.002007518,7.43878,13350000,22666.998,133500,0.009463608264923096,-97.47,7920,267
125.91,1793.3672630786896,-6.86,-0.004127141,0.020839998,0.0025628952,7.442271,13400000,19698.885,134000,0.011195361614227295,-125.91,8310,268
111.73,1799.7231974601746,-7.16,-0.0037333316,0.014948001,0.002374689,7.446269,13450000,20694.332,134500,0.011065661907196045,-111.73,7842,269
120.33,1806.438993215561,-7.36,-0.0034166507,0.013064,0.0019819029,7.4493046,13500000,21355.87,135000,0.010912895202636719,-120.33,7878,270
117.03,1812.9866259098053,-7.54,-0.0035760242,0.015726002,0.0022809946,7.457777,13550000,21945.617,135500,0.011944115161895752,-117.03,8260,271
132.48,1819.4419827461243,-7.06,-0.0032185388,0.012645999,0.002109896,7.4638667,13600000,20325.348,136000,0.011849522590637207,-132.48,8150,272
120.54,1826.0567412376404,-7.08,-0.0038277674,0.017001998,0.0022466043,7.4624996,13650000,20383.262,136500,0.01280122995376587,-120.54,8079,273
99.74,1832.7321708202362,-6.82,-0.004224262,0.01763,0.0023140635,7.472637,13700000,19500.592,137000,0.01385343074798584,-99.74,8260,274
115.07,1839.2581124305725,-6.76,-0.0041486598,0.019501999,0.0024202664,7.486304,13750000,19285.512,137500,0.013746142387390137,-115.07,8176,275
125.52,1845.6753733158112,-6.78,-0.0037245804,0.017007997,0.0022818889,7.4948206,13800000,19345.922,138000,0.014609336853027344,-125.52,8261,276
140.52,1852.1469111442566,-6.78,-0.003362002,0.015282,0.0021387718,7.514433,13850000,19332.693,138500,0.01459646224975586,-140.52,7895,277
125.63,1859.0433888435364,-7.18,-0.0039419644,0.016816001,0.002407347,7.5170817,13900000,20654.209,139000,0.01485663652420044,-125.63,8088,278
107.63,1865.5353791713715,-7.16,-0.003893886,0.01748,0.0023545795,7.513367,13950000,20577.916,139500,0.013247668743133545,-107.63,8110,279
134.41,1872.3213906288147,-7.0,-0.0038063386,0.014836,0.0023251483,7.508977,14000000,20031.486,140000,0.015993058681488037,-134.41,8332,280
144.9,1878.9000391960144,-6.54,-0.00353844,0.015018,0.0022459177,7.510518,14050000,18486.174,140500,0.017762362957000732,-144.9,8178,281
124.33,1885.4973018169403,-6.86,-0.0035724728,0.013898001,0.0022435149,7.52039,14100000,19545.096,141000,0.01631629467010498,-124.33,7839,282
126.17,1892.4197993278503,-6.5,-0.0036293296,0.015940001,0.002406474,7.5241065,14150000,18333.332,141500,0.018055438995361328,-126.17,8403,283
143.72,1898.9244349002838,-6.36,-0.0036185842,0.014872002,0.0022137424,7.529149,14200000,18032.346,142000,0.017808854579925537,-143.72,8245,284
119.04,1905.461609363556,-6.44,-0.0039043503,0.01642,0.0022475729,7.52729,14250000,18113.738,142500,0.018972456455230713,-119.04,8229,285
163.16,1912.0647070407867,-5.94,-0.004057337,0.016904,0.0023174502,7.5329676,14300000,16440.812,143000,0.01976555585861206,-163.16,8256,286
126.04,1918.587515115738,-6.24,-0.0037996673,0.016678002,0.002425286,7.5322,14350000,17430.574,143500,0.01905834674835205,-126.04,8250,287
122.56,1925.154751777649,-7.02,-0.0039297547,0.018137997,0.002449128,7.5359516,14400000,20007.285,144000,0.019022226333618164,-122.56,8111,288
123.55,1931.800473690033,-6.56,-0.0039436687,0.01762,0.0024145504,7.5432997,14450000,18471.154,144500,0.02030855417251587,-123.55,8164,289
158.48,1938.187046289444,-5.94,-0.00371252,0.015382,0.0021084482,7.5589833,14500000,16401.303,145000,0.022282660007476807,-158.48,8043,290
152.07,1944.8663301467896,-5.96,-0.0039213137,0.019788,0.0025441803,7.5709777,14550000,16457.318,145500,0.02213376760482788,-152.07,7749,291
143.59,1951.8652398586273,-6.1,-0.003955666,0.017330002,0.0024923808,7.570857,14600000,16915.346,146000,0.02157384157180786,-143.59,7885,292
153.71,1958.650743484497,-6.32,-0.0036649914,0.0154340025,0.0021682603,7.571432,14650000,17637.613,146500,0.022374510765075684,-153.71,8040,293
157.84,1965.4356753826141,-6.24,-0.0040780758,0.018004002,0.0023912475,7.5763745,14700000,17362.98,147000,0.022637486457824707,-157.84,8128,294
145.15,1972.1188735961914,-6.26,-0.0042359675,0.019040002,0.0024558585,7.5852165,14750000,17415.477,147500,0.023144066333770752,-145.15,8175,295
155.99,1978.8228414058685,-5.36,-0.0039047925,0.016946001,0.002258268,7.5977263,14800000,14428.275,148000,0.026297032833099365,-155.99,8152,296
147.01,1985.5673451423645,-5.88,-0.0036856139,0.015660003,0.0023207031,7.599646,14850000,16144.603,148500,0.024521708488464355,-147.01,7999,297
145.04,1992.3385899066925,-6.24,-0.0040733344,0.014642003,0.0021320796,7.6059465,14900000,17328.836,149000,0.02431279420852661,-145.04,8359,298
149.51,1998.939131975174,-6.38,-0.0031934404,0.011154002,0.002061187,7.6099524,14950000,17769.244,149500,0.02585083246231079,-149.51,8353,299
151.88,2005.4202744960785,-5.68,-0.0044153975,0.017694002,0.0023465361,7.61084,15000000,15448.29,150000,0.02798020839691162,-151.88,8295,300
149.85,2012.024593114853,-5.94,-0.004182229,0.017546,0.0023658061,7.6190953,15050000,16294.39,150500,0.027743279933929443,-149.85,8440,301
168.42,2018.2886188030243,-5.72,-0.0037196544,0.017763996,0.0024040078,7.6243634,15100000,15565.264,151000,0.029243528842926025,-168.42,8350,302
204.23,2024.676707983017,-5.08,-0.004051686,0.016562,0.0023848996,7.6300187,15150000,13451.253,151500,0.03073185682296753,-204.23,8160,303
154.85,2031.2721643447876,-5.74,-0.0048598642,0.017145999,0.0023808228,7.6378374,15200000,15614.972,152000,0.03007686138153076,-154.85,8245,304
124.44,2037.723478794098,-5.56,-0.0036138028,0.016922,0.00234575,7.6501355,15250000,15011.506,152500,0.030367374420166016,-124.44,8259,305
168.62,2044.2436230182648,-6.06,-0.003352389,0.011457997,0.0019914352,7.6577396,15300000,16643.34,153000,0.03042733669281006,-168.62,8237,306
160.63,2050.7920532226562,-5.92,-0.004217257,0.018488001,0.002544201,7.661645,15350000,16174.871,153500,0.030874550342559814,-160.63,8487,307
169.24,2057.2925865650177,-5.48,-0.0039161295,0.018604,0.0023700492,7.6608167,15400000,14886.713,154000,0.03395724296569824,-169.24,8229,308
154.43,2063.8501019477844,-5.72,-0.004350385,0.016711999,0.0024099918,7.6699276,15450000,15503.157,154500,0.03251403570175171,-154.43,8037,309
147.59,2070.457498073578,-5.3,-0.0044411286,0.021140002,0.0025519496,7.669991,15500000,14109.371,155000,0.03552287817001343,-147.59,8133,310
204.25,2077.092547416687,-5.0,-0.0036354742,0.016680002,0.0024224604,7.674746,15550000,13124.7,155500,0.03801143169403076,-204.25,8615,311
180.21,2083.4652321338654,-5.32,-0.0033990783,0.015693998,0.0023308105,7.6878633,15600000,14157.4375,156000,0.03724253177642822,-180.21,8343,312
207.86,2090.0248680114746,-4.94,-0.003965312,0.016924,0.00251454,7.6957455,15650000,12916.932,156500,0.03786081075668335,-207.86,8353,313
206.2,2096.569992542267,-5.02,-0.0035828915,0.015859999,0.0022971379,7.700078,15700000,13160.728,157000,0.038889944553375244,-206.2,8056,314
204.23,2103.1668956279755,-5.14,-0.0041878037,0.020132003,0.0025124617,7.7012086,15750000,13542.411,157500,0.038836002349853516,-204.23,7919,315
159.92,2109.9903495311737,-6.02,-0.0030807126,0.009068,0.0019295858,7.6934843,15800000,16406.162,158000,0.038672029972076416,-159.92,8427,316
171.81,2116.416674375534,-5.18,-0.0034935966,0.015300002,0.002286509,7.6908107,15850000,13666.558,158500,0.037467241287231445,-171.81,8066,317
178.97,2122.9120893478394,-5.4,-0.0038475874,0.016379999,0.0022671288,7.6939154,15900000,14367.826,159000,0.03893768787384033,-178.97,8196,318
186.5,2129.5490889549255,-5.14,-0.0035515416,0.013188002,0.0020856627,7.6914735,15950000,13518.144,159500,0.04098886251449585,-186.5,8213,319
199.26,2136.1494159698486,-4.62,-0.0039009505,0.017032001,0.0024910215,7.6919184,16000000,11807.589,160000,0.04321086406707764,-199.26,7853,320
217.11,2143.1536498069763,-4.78,-0.0043909163,0.020010002,0.002574629,7.701079,16050000,12323.979,160500,0.043917953968048096,-217.11,7883,321
